
Spine Number of Voxel Ch=1 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1794,,Spine,1,0,Image 1,1,1,100000000,610000008411,
184,,Spine,1,7,Image 1,3,1,100000001,610000008415,
564,,Spine,1,0,Image 1,1,1,100000000,610000008419,
203,,Spine,1,0,Image 1,1,1,100000000,610000008423,
161,,Spine,1,0,Image 1,1,1,100000000,610000008429,
73,,Spine,1,8,Image 1,3,1,100000003,610000008433,
162,,Spine,1,0,Image 1,1,1,100000000,610000008436,
61,,Spine,1,11,Image 1,3,1,100000003,610000008439,
61,,Spine,1,7,Image 1,3,1,100000001,610000008442,
101,,Spine,1,5,Image 1,5,1,100000001,610000008446,
132,,Spine,1,4,Image 1,3,1,100000001,610000008449,
297,,Spine,1,1,Image 1,1,1,100000002,610000008452,
90,,Spine,1,0,Image 1,1,1,100000001,610000008456,
99,,Spine,1,3,Image 1,2,1,100000002,610000008459,
77,,Spine,1,8,Image 1,2,1,100000001,610000008461,
155,,Spine,1,1,Image 1,2,1,100000000,610000008463,
134,,Spine,1,0,Image 1,1,1,100000001,610000008468,
325,,Spine,1,4,Image 1,1,1,100000001,610000008472,
67,,Spine,1,0,Image 1,1,1,100000000,610000008478,
85,,Spine,1,3,Image 1,1,1,100000000,610000008483,
120,,Spine,1,2,Image 1,1,1,100000001,610000008486,
240,,Spine,1,1,Image 1,1,1,100000001,610000008489,
119,,Spine,1,0,Image 1,1,1,100000001,610000008493,
146,,Spine,1,10,Image 1,4,1,100000003,610000008495,
194,,Spine,1,3,Image 1,2,1,100000000,610000008500,
42,,Spine,1,8,Image 1,3,1,100000003,610000008502,
101,,Spine,1,0,Image 1,1,1,100000001,610000008507,
121,,Spine,1,3,Image 1,1,1,100000000,610000008511,
467,,Spine,1,2,Image 1,1,1,100000001,610000008518,
134,,Spine,1,12,Image 1,5,1,100000001,610000008520,
129,,Spine,1,8,Image 1,3,1,100000003,610000008522,
106,,Spine,1,7,Image 1,3,1,100000003,610000008525,
148,,Spine,1,9,Image 1,5,1,100000003,610000008529,
224,,Spine,1,0,Image 1,1,1,100000000,610000008535,
76,,Spine,1,4,Image 1,3,1,100000001,610000008538,
268,,Spine,1,2,Image 1,1,1,100000002,610000008541,
92,,Spine,1,5,Image 1,1,1,100000001,610000008544,
178,,Spine,1,5,Image 1,1,1,100000001,610000008548,
58,,Spine,1,11,Image 1,4,1,100000003,610000008555,
92,,Spine,1,7,Image 1,3,1,100000000,610000008560,
104,,Spine,1,0,Image 1,1,1,100000001,610000008562,
136,,Spine,1,9,Image 1,5,1,100000003,610000008565,
79,,Spine,1,3,Image 1,1,1,100000000,610000008567,
225,,Spine,1,0,Image 1,1,1,100000000,610000008584,
50,,Spine,1,0,Image 1,1,1,100000001,610000008597,
91,,Spine,1,2,Image 1,1,1,100000002,610000008602,
138,,Spine,1,6,Image 1,3,1,100000001,610000008605,
190,,Spine,1,3,Image 1,2,1,100000000,610000008629,
304,,Spine,1,1,Image 1,1,1,100000001,610000008635,
181,,Spine,1,1,Image 1,2,1,100000002,610000008638,
126,,Spine,1,3,Image 1,3,1,100000000,610000008652,
84,,Spine,1,1,Image 1,2,1,100000000,610000008653,
45,,Spine,1,3,Image 1,3,1,100000000,610000008654,
291,,Spine,1,3,Image 1,3,1,100000000,610000008655,
64,,Spine,1,0,Image 1,1,1,100000000,610000008656,
139,,Spine,1,1,Image 1,2,1,100000000,610000008661,
85,,Spine,1,7,Image 1,3,1,100000000,610000008662,
149,,Spine,1,6,Image 1,3,1,100000000,610000008663,
198,,Spine,1,5,Image 1,2,1,100000000,610000008664,
61,,Spine,1,4,Image 1,2,1,100000000,610000008665,
120,,Spine,1,4,Image 1,2,1,100000000,610000008666,
47,,Spine,1,2,Image 1,2,1,100000000,610000008667,
41,,Spine,1,3,Image 1,2,1,100000000,610000008668,
101,,Spine,1,3,Image 1,1,1,100000000,610000008669,
96,,Spine,1,1,Image 1,1,1,100000000,610000008670,
94,,Spine,1,1,Image 1,1,1,100000000,610000008671,
372,,Spine,1,0,Image 1,1,1,100000000,610000008672,
427,,Spine,1,0,Image 1,1,1,100000000,610000008673,
304,,Spine,1,0,Image 1,1,1,100000000,610000008674,
79,,Spine,1,3,Image 1,2,1,100000000,610000008677,
127,,Spine,1,3,Image 1,2,1,100000000,610000008678,
114,,Spine,1,0,Image 1,1,1,100000000,610000008679,
128,,Spine,1,3,Image 1,2,1,100000001,610000008680,
78,,Spine,1,6,Image 1,5,1,100000001,610000008681,
51,,Spine,1,5,Image 1,5,1,100000001,610000008682,
105,,Spine,1,6,Image 1,3,1,100000001,610000008683,
43,,Spine,1,6,Image 1,2,1,100000001,610000008684,
47,,Spine,1,7,Image 1,3,1,100000001,610000008685,
51,,Spine,1,9,Image 1,3,1,100000001,610000008686,
42,,Spine,1,9,Image 1,2,1,100000001,610000008687,
70,,Spine,1,9,Image 1,2,1,100000001,610000008688,
63,,Spine,1,8,Image 1,2,1,100000001,610000008689,
44,,Spine,1,8,Image 1,2,1,100000001,610000008690,
61,,Spine,1,6,Image 1,2,1,100000001,610000008691,
84,,Spine,1,6,Image 1,1,1,100000001,610000008692,
81,,Spine,1,5,Image 1,5,1,100000001,610000008693,
100,,Spine,1,3,Image 1,2,1,100000001,610000008694,
66,,Spine,1,2,Image 1,3,1,100000001,610000008695,
181,,Spine,1,0,Image 1,1,1,100000001,610000008696,
91,,Spine,1,4,Image 1,3,1,100000001,610000008703,
139,,Spine,1,4,Image 1,3,1,100000001,610000008704,
79,,Spine,1,2,Image 1,2,1,100000001,610000008705,
93,,Spine,1,9,Image 1,3,1,100000001,610000008706,
79,,Spine,1,9,Image 1,3,1,100000001,610000008707,
125,,Spine,1,8,Image 1,1,1,100000001,610000008708,
102,,Spine,1,8,Image 1,1,1,100000001,610000008709,
74,,Spine,1,6,Image 1,1,1,100000001,610000008710,
90,,Spine,1,12,Image 1,5,1,100000001,610000008711,
95,,Spine,1,13,Image 1,6,1,100000001,610000008712,
117,,Spine,1,8,Image 1,3,1,100000001,610000008713,
84,,Spine,1,8,Image 1,3,1,100000001,610000008714,
35,,Spine,1,0,Image 1,1,1,100000001,610000008715,
39,,Spine,1,5,Image 1,2,1,100000002,610000008719,
58,,Spine,1,3,Image 1,2,1,100000002,610000008720,
76,,Spine,1,2,Image 1,1,1,100000002,610000008721,
101,,Spine,1,1,Image 1,2,1,100000002,610000008722,
205,,Spine,1,0,Image 1,1,1,100000002,610000008723,
76,,Spine,1,2,Image 1,2,1,100000002,610000008724,
79,,Spine,1,2,Image 1,2,1,100000002,610000008725,
259,,Spine,1,0,Image 1,1,1,100000002,610000008726,
158,,Spine,1,0,Image 1,1,1,100000002,610000008727,
131,,Spine,1,2,Image 1,1,1,100000002,610000008729,
213,,Spine,1,2,Image 1,1,1,100000002,610000008730,
59,,Spine,1,0,Image 1,1,1,100000002,610000008731,
70,,Spine,1,2,Image 1,3,1,100000002,610000008732,
152,,Spine,1,1,Image 1,2,1,100000002,610000008733,
96,,Spine,1,3,Image 1,2,1,100000002,610000008734,
67,,Spine,1,3,Image 1,2,1,100000002,610000008735,
94,,Spine,1,1,Image 1,1,1,100000002,610000008736,
74,,Spine,1,5,Image 1,2,1,100000002,610000008737,
75,,Spine,1,2,Image 1,1,1,100000002,610000008738,
79,,Spine,1,1,Image 1,1,1,100000002,610000008739,
56,,Spine,1,8,Image 1,3,1,100000003,610000008740,
47,,Spine,1,14,Image 1,3,1,100000003,610000008741,
192,,Spine,1,10,Image 1,2,1,100000003,610000008742,
119,,Spine,1,10,Image 1,2,1,100000003,610000008743,
102,,Spine,1,9,Image 1,2,1,100000003,610000008744,
60,,Spine,1,10,Image 1,2,1,100000003,610000008745,
47,,Spine,1,9,Image 1,3,1,100000003,610000008746,
106,,Spine,1,6,Image 1,1,1,100000003,610000008747,
109,,Spine,1,6,Image 1,1,1,100000003,610000008748,
87,,Spine,1,10,Image 1,4,1,100000003,610000008749,
21,,Spine,1,6,Image 1,3,1,100000003,610000008750,
216,,Spine,1,4,Image 1,1,1,100000003,610000008751,
47,,Spine,1,9,Image 1,3,1,100000003,610000008752,
55,,Spine,1,8,Image 1,4,1,100000003,610000008753,
82,,Spine,1,7,Image 1,3,1,100000003,610000008754,
46,,Spine,1,6,Image 1,3,1,100000003,610000008755,
77,,Spine,1,3,Image 1,1,1,100000003,610000008756,
40,,Spine,1,10,Image 1,4,1,100000003,610000008757,
62,,Spine,1,8,Image 1,3,1,100000003,610000008758,
57,,Spine,1,6,Image 1,3,1,100000003,610000008759,
88,,Spine,1,7,Image 1,2,1,100000003,610000008760,
51,,Spine,1,12,Image 1,5,1,100000003,610000008761,
86,,Spine,1,12,Image 1,5,1,100000003,610000008762,
65,,Spine,1,12,Image 1,4,1,100000003,610000008763,
113,,Spine,1,11,Image 1,5,1,100000003,610000008764,
95,,Spine,1,10,Image 1,4,1,100000003,610000008765,
271,,Spine,1,10,Image 1,4,1,100000003,610000008766,
71,,Spine,1,10,Image 1,6,1,100000003,610000008767,
118,,Spine,1,10,Image 1,6,1,100000003,610000008768,
119,,Spine,1,8,Image 1,4,1,100000003,610000008769,
60,,Spine,1,7,Image 1,3,1,100000003,610000008770,
54,,Spine,1,11,Image 1,4,1,100000003,610000008771,
51,,Spine,1,2,Image 1,2,1,100000003,610000008772,
122,,Spine,1,0,Image 1,1,1,100000003,610000008773,
