
Spine Intensity Max Ch=2 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
88,,Spine,2,4,Image 1,3,1,100000001,610000008017,
76,,Spine,2,4,Image 1,3,1,100000001,610000008033,
108,,Spine,2,3,Image 1,2,1,100000000,610000008048,
84,,Spine,2,3,Image 1,3,1,100000002,610000008059,
84,,Spine,2,3,Image 1,3,1,100000002,610000008068,
59,,Spine,2,3,Image 1,3,1,100000002,610000008075,
142,,Spine,2,2,Image 1,1,1,100000000,610000008086,
120,,Spine,2,5,Image 1,3,1,100000003,610000008093,
100,,Spine,2,5,Image 1,2,1,100000003,610000008101,
125,,Spine,2,9,Image 1,4,1,100000003,610000008103,
146,,Spine,2,1,Image 1,1,1,100000002,610000008108,
121,,Spine,2,6,Image 1,1,1,100000003,610000008113,
129,,Spine,2,1,Image 1,1,1,100000001,610000008116,
72,,Spine,2,3,Image 1,3,1,100000002,610000008121,
66,,Spine,2,3,Image 1,3,1,100000002,610000008125,
137,,Spine,2,4,Image 1,3,1,100000003,610000008132,
88,,Spine,2,1,Image 1,1,1,100000001,610000008140,
104,,Spine,2,13,Image 1,6,1,100000001,610000008144,
100,,Spine,2,13,Image 1,6,1,100000001,610000008147,
109,,Spine,2,2,Image 1,1,1,100000000,610000008154,
148,,Spine,2,1,Image 1,1,1,100000002,610000008158,
84,,Spine,2,12,Image 1,6,1,100000003,610000008162,
109,,Spine,2,2,Image 1,1,1,100000000,610000008168,
109,,Spine,2,2,Image 1,1,1,100000000,610000008173,
102,,Spine,2,4,Image 1,3,1,100000000,610000008186,
109,,Spine,2,2,Image 1,1,1,100000000,610000008192,
109,,Spine,2,2,Image 1,1,1,100000000,610000008197,
109,,Spine,2,2,Image 1,1,1,100000000,610000008201,
109,,Spine,2,2,Image 1,1,1,100000000,610000008205,
154,,Spine,2,9,Image 1,3,1,100000001,610000008218,
100,,Spine,2,0,Image 1,1,1,100000000,610000008223,
137,,Spine,2,9,Image 1,3,1,100000001,610000008233,
100,,Spine,2,0,Image 1,1,1,100000000,610000008238,
154,,Spine,2,9,Image 1,3,1,100000001,610000008250,
81,,Spine,2,14,Image 1,6,1,100000003,610000008254,
99,,Spine,2,4,Image 1,2,1,100000003,610000008259,
154,,Spine,2,9,Image 1,3,1,100000001,610000008268,
137,,Spine,2,12,Image 1,4,1,100000001,610000008273,
100,,Spine,2,0,Image 1,1,1,100000000,610000008276,
137,,Spine,2,12,Image 1,4,1,100000001,610000008281,
84,,Spine,2,4,Image 1,2,1,100000000,610000008284,
89,,Spine,2,2,Image 1,3,1,100000000,610000008286,
121,,Spine,2,5,Image 1,2,1,100000003,610000008291,
156,,Spine,2,10,Image 1,2,1,100000003,610000008298,
125,,Spine,2,5,Image 1,2,1,100000003,610000008303,
64,,Spine,2,10,Image 1,2,1,100000001,610000008305,
156,,Spine,2,10,Image 1,2,1,100000003,610000008311,
106,,Spine,2,8,Image 1,3,1,100000003,610000008319,
107,,Spine,2,1,Image 1,2,1,100000000,610000008321,
108,,Spine,2,2,Image 1,3,1,100000001,610000008323,
143,,Spine,2,1,Image 1,1,1,100000000,610000008326,
125,,Spine,2,1,Image 1,2,1,100000000,610000008328,
159,,Spine,2,8,Image 1,3,1,100000003,610000008335,
137,,Spine,2,12,Image 1,4,1,100000001,610000008338,
95,,Spine,2,8,Image 1,4,1,100000003,610000008340,
138,,Spine,2,0,Image 1,1,1,100000001,610000008346,
94,,Spine,2,5,Image 1,3,1,100000003,610000008349,
99,,Spine,2,8,Image 1,3,1,100000003,610000008354,
151,,Spine,2,0,Image 1,1,1,100000001,610000008359,
100,,Spine,2,9,Image 1,3,1,100000001,610000008361,
149,,Spine,2,8,Image 1,3,1,100000003,610000008363,
74,,Spine,2,10,Image 1,4,1,100000003,610000008365,
112,,Spine,2,10,Image 1,6,1,100000003,610000008368,
150,,Spine,2,10,Image 1,2,1,100000003,610000008372,
102,,Spine,2,7,Image 1,3,1,100000000,610000008374,
135,,Spine,2,10,Image 1,4,1,100000003,610000008379,
159,,Spine,2,10,Image 1,4,1,100000001,610000008384,
151,,Spine,2,0,Image 1,1,1,100000001,610000008389,
91,,Spine,2,2,Image 1,2,1,100000000,610000008392,
171,,Spine,2,0,Image 1,1,1,100000001,610000008401,
174,,Spine,2,5,Image 1,1,1,100000001,610000008404,
151,,Spine,2,0,Image 1,1,1,100000000,610000008411,
87,,Spine,2,7,Image 1,3,1,100000001,610000008415,
131,,Spine,2,0,Image 1,1,1,100000000,610000008419,
131,,Spine,2,0,Image 1,1,1,100000000,610000008423,
151,,Spine,2,0,Image 1,1,1,100000000,610000008429,
132,,Spine,2,8,Image 1,3,1,100000003,610000008433,
98,,Spine,2,0,Image 1,1,1,100000000,610000008436,
142,,Spine,2,11,Image 1,3,1,100000003,610000008439,
102,,Spine,2,7,Image 1,3,1,100000001,610000008442,
118,,Spine,2,5,Image 1,5,1,100000001,610000008446,
143,,Spine,2,4,Image 1,3,1,100000001,610000008449,
107,,Spine,2,1,Image 1,1,1,100000002,610000008452,
131,,Spine,2,0,Image 1,1,1,100000001,610000008456,
115,,Spine,2,3,Image 1,2,1,100000002,610000008459,
92,,Spine,2,8,Image 1,2,1,100000001,610000008461,
106,,Spine,2,1,Image 1,2,1,100000000,610000008463,
145,,Spine,2,0,Image 1,1,1,100000001,610000008468,
176,,Spine,2,4,Image 1,1,1,100000001,610000008472,
122,,Spine,2,0,Image 1,1,1,100000000,610000008478,
