
Segment Center Intensity Sum Ch=4 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
461,,Segment,4,3,Image 1,3,1,100000000,510000000012,
29,,Segment,4,2,Image 1,2,1,100000000,510000000015,
62,,Segment,4,1,Image 1,2,1,100000000,510000000040,
26,,Segment,4,0,Image 1,1,1,100000000,510000000064,
20,,Segment,4,3,Image 1,2,1,100000000,510000000079,
48,,Segment,4,2,Image 1,3,1,100000000,510000000085,
14,,Segment,4,8,Image 1,3,1,100000003,510000000160,
3,,Segment,4,7,Image 1,2,1,100000003,510000000175,
25,,Segment,4,6,Image 1,1,1,100000003,510000000197,
7,,Segment,4,5,Image 1,1,1,100000003,510000000213,
1,,Segment,4,4,Image 1,1,1,100000003,510000000216,
4,,Segment,4,3,Image 1,1,1,100000003,510000000226,
8,,Segment,4,2,Image 1,1,1,100000003,510000000233,
3,,Segment,4,1,Image 1,1,1,100000003,510000000247,
2,,Segment,4,0,Image 1,1,1,100000003,510000000278,
14,,Segment,4,1,Image 1,1,1,100000002,510000000297,
4,,Segment,4,0,Image 1,1,1,100000002,510000000308,
14,,Segment,4,15,Image 1,6,1,100000003,510000000328,
3,,Segment,4,14,Image 1,6,1,100000003,510000000343,
19,,Segment,4,13,Image 1,5,1,100000003,510000000370,
21,,Segment,4,12,Image 1,4,1,100000003,510000000394,
15,,Segment,4,11,Image 1,4,1,100000003,510000000416,
4,,Segment,4,10,Image 1,4,1,100000003,510000000421,
23,,Segment,4,9,Image 1,3,1,100000003,510000000448,
15,,Segment,4,8,Image 1,3,1,100000003,510000000464,
7,,Segment,4,6,Image 1,2,1,100000003,510000000473,
5,,Segment,4,5,Image 1,2,1,100000003,510000000480,
68,,Segment,4,4,Image 1,2,1,100000003,510000000525,
5,,Segment,4,15,Image 1,7,1,100000003,510000000529,
59,,Segment,4,1,Image 1,2,1,100000003,510000000590,
12,,Segment,4,0,Image 1,1,1,100000003,510000000611,
21,,Segment,4,9,Image 1,5,1,100000003,510000000673,
2,,Segment,4,8,Image 1,4,1,100000003,510000000683,
7,,Segment,4,6,Image 1,3,1,100000003,510000000693,
18,,Segment,4,5,Image 1,3,1,100000003,510000000712,
13,,Segment,4,4,Image 1,3,1,100000003,510000000725,
6,,Segment,4,3,Image 1,2,1,100000003,510000000734,
18,,Segment,4,14,Image 1,4,1,100000003,510000000759,
5,,Segment,4,13,Image 1,3,1,100000003,510000000766,
9,,Segment,4,12,Image 1,3,1,100000003,510000000775,
10,,Segment,4,11,Image 1,3,1,100000003,510000000788,
5,,Segment,4,10,Image 1,3,1,100000003,510000000791,
19,,Segment,4,9,Image 1,2,1,100000003,510000000829,
30,,Segment,4,8,Image 1,1,1,100000003,510000000865,
81,,Segment,4,7,Image 1,1,1,100000003,510000000886,
15,,Segment,4,12,Image 1,5,1,100000003,510000000929,
5,,Segment,4,11,Image 1,4,1,100000003,510000000941,
2,,Segment,4,10,Image 1,3,1,100000003,510000000944,
13,,Segment,4,9,Image 1,3,1,100000003,510000000964,
9,,Segment,4,8,Image 1,3,1,100000003,510000000977,
6,,Segment,4,7,Image 1,3,1,100000003,510000000986,
18,,Segment,4,2,Image 1,3,1,100000000,510000001049,
296,,Segment,4,1,Image 1,2,1,100000000,510000001128,
16,,Segment,4,0,Image 1,1,1,100000000,510000001151,
3,,Segment,4,7,Image 1,4,1,100000001,510000001185,
536,,Segment,4,6,Image 1,3,1,100000001,510000001229,
299,,Segment,4,5,Image 1,2,1,100000001,510000001264,
59,,Segment,4,4,Image 1,2,1,100000001,510000001266,
50,,Segment,4,3,Image 1,2,1,100000001,510000001287,
102,,Segment,4,2,Image 1,2,1,100000001,510000001296,
30,,Segment,4,1,Image 1,1,1,100000001,510000001303,
25,,Segment,4,0,Image 1,1,1,100000001,510000001331,
1,,Segment,4,7,Image 1,3,1,100000001,510000001336,
97,,Segment,4,8,Image 1,4,1,100000003,510000001377,
9,,Segment,4,11,Image 1,5,1,100000003,510000001400,
3,,Segment,4,8,Image 1,2,1,100000003,510000001405,
15,,Segment,4,12,Image 1,6,1,100000003,510000001424,
8,,Segment,4,11,Image 1,5,1,100000003,510000001428,
5,,Segment,4,10,Image 1,5,1,100000003,510000001457,
14,,Segment,4,4,Image 1,3,1,100000001,510000001483,
5,,Segment,4,3,Image 1,3,1,100000001,510000001497,
24,,Segment,4,2,Image 1,2,1,100000001,510000001515,
4,,Segment,4,1,Image 1,1,1,100000001,510000001523,
70,,Segment,4,0,Image 1,1,1,100000001,510000001566,
7,,Segment,4,4,Image 1,4,1,100000001,510000001575,
44,,Segment,4,3,Image 1,2,1,100000000,510000001609,
45,,Segment,4,2,Image 1,2,1,100000000,510000001645,
15,,Segment,4,1,Image 1,1,1,100000000,510000001654,
68,,Segment,4,0,Image 1,1,1,100000000,510000001709,
14,,Segment,4,13,Image 1,6,1,100000001,510000001729,
10,,Segment,4,12,Image 1,5,1,100000001,510000001743,
6,,Segment,4,11,Image 1,4,1,100000001,510000001752,
0,,Segment,4,10,Image 1,3,1,100000001,510000001763,
9,,Segment,4,9,Image 1,2,1,100000001,510000001771,
29,,Segment,4,8,Image 1,2,1,100000001,510000001813,
5,,Segment,4,7,Image 1,1,1,100000001,510000001817,
56,,Segment,4,6,Image 1,1,1,100000001,510000001853,
8,,Segment,4,5,Image 1,1,1,100000001,510000001863,
3,,Segment,4,4,Image 1,1,1,100000001,510000001865,
10,,Segment,4,3,Image 1,1,1,100000001,510000001881,
13,,Segment,4,2,Image 1,1,1,100000001,510000001891,
10,,Segment,4,1,Image 1,1,1,100000001,510000001899,
251,,Segment,4,0,Image 1,1,1,100000001,510000001921,
7,,Segment,4,13,Image 1,5,1,100000001,510000001950,
10,,Segment,4,12,Image 1,5,1,100000003,510000001957,
1,,Segment,4,11,Image 1,6,1,100000003,510000001959,
1,,Segment,4,4,Image 1,5,1,100000000,510000001971,
3,,Segment,4,3,Image 1,4,1,100000000,510000001982,
8,,Segment,4,2,Image 1,3,1,100000000,510000001994,
36,,Segment,4,1,Image 1,2,1,100000000,510000002000,
159,,Segment,4,0,Image 1,1,1,100000000,510000002012,
8,,Segment,4,11,Image 1,6,1,100000003,510000002041,
9,,Segment,4,10,Image 1,5,1,100000003,510000002045,
35,,Segment,4,9,Image 1,4,1,100000003,510000002060,
9,,Segment,4,11,Image 1,5,1,100000003,510000002076,
18,,Segment,4,10,Image 1,4,1,100000003,510000002088,
25,,Segment,4,5,Image 1,2,1,100000002,510000002122,
8,,Segment,4,4,Image 1,1,1,100000002,510000002131,
4,,Segment,4,3,Image 1,1,1,100000002,510000002134,
10,,Segment,4,2,Image 1,1,1,100000002,510000002151,
14,,Segment,4,1,Image 1,1,1,100000002,510000002188,
6,,Segment,4,0,Image 1,1,1,100000002,510000002198,
45,,Segment,4,6,Image 1,3,1,100000001,510000002246,
25,,Segment,4,5,Image 1,2,1,100000001,510000002277,
24,,Segment,4,4,Image 1,1,1,100000001,510000002295,
5,,Segment,4,3,Image 1,1,1,100000001,510000002298,
50,,Segment,4,2,Image 1,1,1,100000001,510000002303,
15,,Segment,4,13,Image 1,5,1,100000001,510000002312,
20,,Segment,4,12,Image 1,5,1,100000001,510000002318,
27,,Segment,4,11,Image 1,5,1,100000001,510000002333,
3,,Segment,4,10,Image 1,5,1,100000001,510000002337,
6,,Segment,4,9,Image 1,4,1,100000001,510000002350,
7,,Segment,4,8,Image 1,3,1,100000001,510000002362,
5,,Segment,4,7,Image 1,3,1,100000001,510000002369,
4,,Segment,4,5,Image 1,2,1,100000001,510000002375,
10,,Segment,4,13,Image 1,6,1,100000001,510000002377,
12,,Segment,4,12,Image 1,6,1,100000001,510000002381,
9,,Segment,4,14,Image 1,5,1,100000003,510000002393,
6,,Segment,4,9,Image 1,4,1,100000003,510000002407,
69,,Segment,4,2,Image 1,3,1,100000001,510000002431,
608,,Segment,4,1,Image 1,2,1,100000001,510000002538,
4,,Segment,4,0,Image 1,1,1,100000001,510000002544,
5,,Segment,4,12,Image 1,6,1,100000003,510000002549,
9,,Segment,4,12,Image 1,5,1,100000003,510000002553,
15,,Segment,4,3,Image 1,3,1,100000002,510000002587,
37,,Segment,4,2,Image 1,2,1,100000002,510000002619,
2,,Segment,4,1,Image 1,2,1,100000002,510000002622,
9,,Segment,4,0,Image 1,1,1,100000002,510000002641,
7,,Segment,4,2,Image 1,2,1,100000000,510000002666,
39,,Segment,4,1,Image 1,1,1,100000000,510000002684,
49,,Segment,4,12,Image 1,5,1,100000003,510000002724,
9,,Segment,4,13,Image 1,4,1,100000003,510000002734,
11,,Segment,4,11,Image 1,4,1,100000003,510000002740,
108,,Segment,4,12,Image 1,4,1,100000001,510000002828,
13,,Segment,4,12,Image 1,3,1,100000001,510000002843,
1,,Segment,4,11,Image 1,3,1,100000001,510000002845,
