
Segment Center Intensity Median Ch=1 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
28.625,,Segment,1,3,Image 1,3,1,100000000,510000000012,
7.50391,,Segment,1,2,Image 1,2,1,100000000,510000000015,
2.50781,,Segment,1,1,Image 1,2,1,100000000,510000000040,
3.50391,,Segment,1,0,Image 1,1,1,100000000,510000000064,
2.00781,,Segment,1,3,Image 1,2,1,100000000,510000000079,
6.00781,,Segment,1,2,Image 1,3,1,100000000,510000000085,
0.00195312,,Segment,1,8,Image 1,3,1,100000003,510000000160,
0.501953,,Segment,1,7,Image 1,2,1,100000003,510000000175,
1.00391,,Segment,1,6,Image 1,1,1,100000003,510000000197,
0.00195312,,Segment,1,5,Image 1,1,1,100000003,510000000213,
0.000976562,,Segment,1,4,Image 1,1,1,100000003,510000000216,
0.501953,,Segment,1,3,Image 1,1,1,100000003,510000000226,
1.00195,,Segment,1,2,Image 1,1,1,100000003,510000000233,
1.50098,,Segment,1,1,Image 1,1,1,100000003,510000000247,
2,,Segment,1,0,Image 1,1,1,100000003,510000000278,
1.00195,,Segment,1,1,Image 1,1,1,100000002,510000000297,
2,,Segment,1,0,Image 1,1,1,100000002,510000000308,
0.501953,,Segment,1,15,Image 1,6,1,100000003,510000000328,
0.503906,,Segment,1,14,Image 1,6,1,100000003,510000000343,
1.00195,,Segment,1,13,Image 1,5,1,100000003,510000000370,
0.00390625,,Segment,1,12,Image 1,4,1,100000003,510000000394,
0.00195312,,Segment,1,11,Image 1,4,1,100000003,510000000416,
0.501953,,Segment,1,10,Image 1,4,1,100000003,510000000421,
1.00195,,Segment,1,9,Image 1,3,1,100000003,510000000448,
1.00195,,Segment,1,8,Image 1,3,1,100000003,510000000464,
0.00195312,,Segment,1,6,Image 1,2,1,100000003,510000000473,
0.00195312,,Segment,1,5,Image 1,2,1,100000003,510000000480,
1.03125,,Segment,1,4,Image 1,2,1,100000003,510000000525,
1.00195,,Segment,1,15,Image 1,7,1,100000003,510000000529,
1.00391,,Segment,1,1,Image 1,2,1,100000003,510000000590,
1.00391,,Segment,1,0,Image 1,1,1,100000003,510000000611,
0.00195312,,Segment,1,9,Image 1,5,1,100000003,510000000673,
0.000976562,,Segment,1,8,Image 1,4,1,100000003,510000000683,
0.501953,,Segment,1,6,Image 1,3,1,100000003,510000000693,
1.00195,,Segment,1,5,Image 1,3,1,100000003,510000000712,
1.00195,,Segment,1,4,Image 1,3,1,100000003,510000000725,
1,,Segment,1,3,Image 1,2,1,100000003,510000000734,
1.00195,,Segment,1,14,Image 1,4,1,100000003,510000000759,
0.501953,,Segment,1,13,Image 1,3,1,100000003,510000000766,
1.00195,,Segment,1,12,Image 1,3,1,100000003,510000000775,
0.00195312,,Segment,1,11,Image 1,3,1,100000003,510000000788,
1.00098,,Segment,1,10,Image 1,3,1,100000003,510000000791,
1.00195,,Segment,1,9,Image 1,2,1,100000003,510000000829,
1.00195,,Segment,1,8,Image 1,1,1,100000003,510000000865,
1.51562,,Segment,1,7,Image 1,1,1,100000003,510000000886,
1.00391,,Segment,1,12,Image 1,5,1,100000003,510000000929,
0.00195312,,Segment,1,11,Image 1,4,1,100000003,510000000941,
0.500977,,Segment,1,10,Image 1,3,1,100000003,510000000944,
0.00195312,,Segment,1,9,Image 1,3,1,100000003,510000000964,
1.00195,,Segment,1,8,Image 1,3,1,100000003,510000000977,
0.00195312,,Segment,1,7,Image 1,3,1,100000003,510000000986,
1.00391,,Segment,1,2,Image 1,3,1,100000000,510000001049,
1.03125,,Segment,1,1,Image 1,2,1,100000000,510000001128,
1.00195,,Segment,1,0,Image 1,1,1,100000000,510000001151,
0.501953,,Segment,1,7,Image 1,4,1,100000001,510000001185,
1.125,,Segment,1,6,Image 1,3,1,100000001,510000001229,
2.53125,,Segment,1,5,Image 1,2,1,100000001,510000001264,
20.0156,,Segment,1,4,Image 1,2,1,100000001,510000001266,
1.50781,,Segment,1,3,Image 1,2,1,100000001,510000001287,
5.03125,,Segment,1,2,Image 1,2,1,100000001,510000001296,
2.00781,,Segment,1,1,Image 1,1,1,100000001,510000001303,
4.00391,,Segment,1,0,Image 1,1,1,100000001,510000001331,
0.000976562,,Segment,1,7,Image 1,3,1,100000001,510000001336,
1.03125,,Segment,1,8,Image 1,4,1,100000003,510000001377,
1.00195,,Segment,1,11,Image 1,5,1,100000003,510000001400,
0.500977,,Segment,1,8,Image 1,2,1,100000003,510000001405,
1.00195,,Segment,1,12,Image 1,6,1,100000003,510000001424,
0.00390625,,Segment,1,11,Image 1,5,1,100000003,510000001428,
0.00390625,,Segment,1,10,Image 1,5,1,100000003,510000001457,
