
Spine Attachment Pt Position
 ==================== 
Spine Attachment Pt Position X,Spine Attachment Pt Position Y,Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
3673.96,17290.3,1380.59,µm,Spine,Spine Attachment Pt Position,10,2,1,,610000008806,
3658.69,17320.2,1381.62,µm,Spine,Spine Attachment Pt Position,10,4,1,100000003,610000008365,
3640.52,17298.1,1387.98,µm,Spine,Spine Attachment Pt Position,10,4,1,100000003,610000008379,
3639.17,17231.9,1375.72,µm,Spine,Spine Attachment Pt Position,10,4,1,100000001,610000008384,
3655.58,17320.1,1374.36,µm,Spine,Spine Attachment Pt Position,10,4,1,100000003,610000008495,
3655.02,17319.5,1374,µm,Spine,Spine Attachment Pt Position,10,4,1,,610000008777,
3640.69,17297.3,1388.07,µm,Spine,Spine Attachment Pt Position,10,4,1,,610000008785,
3663.29,17298.6,1372.29,µm,Spine,Spine Attachment Pt Position,10,4,1,,610000008798,
3637.27,17301,1387.61,µm,Spine,Spine Attachment Pt Position,10,6,1,,610000008787,
3638.97,17300.3,1386.44,µm,Spine,Spine Attachment Pt Position,10,6,1,,610000008788,
3678.66,17304.6,1378.21,µm,Spine,Spine Attachment Pt Position,11,3,1,100000003,610000008439,
3682.73,17305.4,1376.59,µm,Spine,Spine Attachment Pt Position,11,4,1,100000003,610000008555,
3661.08,17308.6,1371.13,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000008791,
3642.89,17296.1,1386.76,µm,Spine,Spine Attachment Pt Position,11,5,1,,610000008784,
3653.19,17225.2,1385.55,µm,Spine,Spine Attachment Pt Position,12,4,1,100000001,610000008338,
3645.45,17295,1391.8,µm,Spine,Spine Attachment Pt Position,12,5,1,,610000008781,
3642.83,17292.5,1388.91,µm,Spine,Spine Attachment Pt Position,12,5,1,,610000008782,
3638.99,17226.2,1373.87,µm,Spine,Spine Attachment Pt Position,12,5,1,,610000008794,
3665.12,17325.9,1382.31,µm,Spine,Spine Attachment Pt Position,12,6,1,100000003,610000008162,
3655.18,17230.5,1387.2,µm,Spine,Spine Attachment Pt Position,13,6,1,100000001,610000008147,
3625.91,17241.2,1377,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000008795,
3671.3,17305.4,1387.12,µm,Spine,Spine Attachment Pt Position,14,3,1,,610000008802,
3635.43,17293.2,1387.43,µm,Spine,Spine Attachment Pt Position,14,6,1,100000003,610000008254,
3605.54,17312.2,1374.27,µm,Spine,Spine Attachment Pt Position,2,1,1,100000000,610000008086,
3618.32,17328.8,1384.45,µm,Spine,Spine Attachment Pt Position,2,1,1,100000000,610000008205,
3617.66,17258.1,1388.73,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000008486,
3619.15,17258.5,1387.25,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000008518,
3676.65,17273.4,1375.08,µm,Spine,Spine Attachment Pt Position,2,1,1,100000002,610000008541,
3697.11,17277.7,1385.38,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000008776,
3676.04,17273.9,1374.04,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000008784,
3676.47,17273.6,1374.8,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000008785,
3678.51,17268,1384.25,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000008794,
3654.26,17299.4,1390.96,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008776,
3685.78,17278.2,1381.81,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008782,
3685.04,17277.3,1382.12,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008783,
3623.26,17331,1384.95,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008786,
3627.47,17277.8,1391.72,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008803,
3643.21,17331.7,1389.13,µm,Spine,Spine Attachment Pt Position,2,3,1,100000000,610000008286,
3635.49,17255.6,1386.46,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000008778,
3689.52,17269.4,1376.17,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000008787,
3622.82,17323.5,1370.49,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000008788,
3658.49,17301.3,1392.75,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000008792,
3599.96,17325.3,1383.7,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000008048,
3689.37,17263.7,1372.45,µm,Spine,Spine Attachment Pt Position,3,2,1,100000002,610000008459,
3618.91,17326.7,1371.3,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000008629,
3695.3,17282.1,1381.09,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008777,
3619.34,17326.6,1373.76,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008787,
3636.15,17258.9,1376.03,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008791,
3617.44,17306.1,1376.36,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008795,
3614.36,17308.2,1376.57,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008796,
3687.64,17283.2,1372.55,µm,Spine,Spine Attachment Pt Position,3,3,1,100000002,610000008068,
3688.16,17281.4,1371.74,µm,Spine,Spine Attachment Pt Position,3,3,1,100000002,610000008075,
3704.92,17280.9,1387.31,µm,Spine,Spine Attachment Pt Position,3,3,1,100000002,610000008125,
3598.09,17326.2,1381.85,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008776,
3598.71,17326.3,1381.93,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008777,
3598.37,17321.5,1371.5,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008779,
3632.53,17263,1372.87,µm,Spine,Spine Attachment Pt Position,4,1,1,100000001,610000008472,
3660.89,17302.3,1391.84,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000008797,
3662.89,17303.5,1392.71,µm,Spine,Spine Attachment Pt Position,4,2,1,100000003,610000008259,
3634.53,17310.4,1389.7,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000008783,
3633.13,17310.6,1388.85,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000008784,
3605.32,17262.8,1380.56,µm,Spine,Spine Attachment Pt Position,4,3,1,100000001,610000008033,
3657.21,17305.1,1388.75,µm,Spine,Spine Attachment Pt Position,4,3,1,100000003,610000008132,
3600.16,17329.6,1389.98,µm,Spine,Spine Attachment Pt Position,4,3,1,100000000,610000008186,
3641.73,17255.2,1375.94,µm,Spine,Spine Attachment Pt Position,4,3,1,100000001,610000008449,
3640.3,17255.2,1374.74,µm,Spine,Spine Attachment Pt Position,4,3,1,100000001,610000008538,
3601.31,17259.3,1371.19,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000008792,
3605.41,17261.7,1383.9,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000008793,
3632.89,17268.6,1372.33,µm,Spine,Spine Attachment Pt Position,5,1,1,100000001,610000008404,
3633.47,17268,1372.38,µm,Spine,Spine Attachment Pt Position,5,1,1,100000001,610000008544,
3633.17,17268.3,1372.34,µm,Spine,Spine Attachment Pt Position,5,1,1,100000001,610000008548,
3652.73,17304,1386.38,µm,Spine,Spine Attachment Pt Position,5,2,1,100000003,610000008101,
3662.32,17303.4,1385.17,µm,Spine,Spine Attachment Pt Position,5,2,1,100000003,610000008303,
3702.64,17277.8,1372.86,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000008778,
3638.79,17309.2,1387.55,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000008782,
3654.12,17308.5,1386.51,µm,Spine,Spine Attachment Pt Position,5,3,1,100000003,610000008093,
3653.94,17307.6,1387.12,µm,Spine,Spine Attachment Pt Position,5,3,1,100000003,610000008349,
3642.89,17247.4,1375.98,µm,Spine,Spine Attachment Pt Position,5,5,1,100000001,610000008446,
3651.73,17258.3,1388.56,µm,Spine,Spine Attachment Pt Position,5,5,1,,610000008776,
3640.22,17249,1376.58,µm,Spine,Spine Attachment Pt Position,5,5,1,,610000008789,
3632.33,17269.5,1371.17,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000008787,
3643.28,17241.2,1378.81,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000008798,
3667.06,17300.5,1388.99,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000008800,
3667.8,17300.4,1388.02,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000008801,
3631.54,17270.5,1372.28,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000008786,
3659.87,17311.6,1378.81,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000008779,
3630.82,17320.4,1388.8,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000008781,
3674.99,17309,1387.72,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000008796,
3665.46,17303.8,1382.05,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000008799,
3660.61,17245.7,1375.92,µm,Spine,Spine Attachment Pt Position,6,5,1,,610000008788,
3650.54,17305.2,1386.47,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000008780,
3643.68,17269.9,1378.12,µm,Spine,Spine Attachment Pt Position,7,3,1,100000001,610000008415,
3629.33,17277.3,1377.73,µm,Spine,Spine Attachment Pt Position,7,3,1,100000001,610000008442,
3662.19,17300.4,1382.04,µm,Spine,Spine Attachment Pt Position,7,3,1,100000003,610000008525,
3630.45,17322.9,1391.02,µm,Spine,Spine Attachment Pt Position,7,3,1,100000000,610000008560,
3630.06,17322.6,1389.82,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008780,
3642.08,17299.9,1386.99,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008790,
3673.49,17312.5,1389.63,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000008795,
3643.39,17237.8,1375.51,µm,Spine,Spine Attachment Pt Position,8,1,1,,610000008799,
3644.92,17240.4,1375.92,µm,Spine,Spine Attachment Pt Position,8,1,1,,610000008800,
3652.06,17237.2,1378.26,µm,Spine,Spine Attachment Pt Position,8,2,1,100000001,610000008461,
3622.63,17276.4,1372.85,µm,Spine,Spine Attachment Pt Position,8,2,1,,610000008784,
3625.13,17275,1372.19,µm,Spine,Spine Attachment Pt Position,8,2,1,,610000008785,
3683.08,17295.8,1392.4,µm,Spine,Spine Attachment Pt Position,8,3,1,100000003,610000008354,
3641.55,17303.2,1387.99,µm,Spine,Spine Attachment Pt Position,8,3,1,100000003,610000008363,
3686.23,17293.1,1391.98,µm,Spine,Spine Attachment Pt Position,8,3,1,100000003,610000008522,
3657.66,17314.7,1375.46,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000008778,
3633.68,17233.9,1377.88,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000008796,
3634.82,17235.1,1379.82,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000008797,
3674.98,17297.4,1391.87,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000008808,
3640.84,17300.2,1387.27,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000008789,
3678.94,17314.7,1390.82,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000008794,
3621.42,17276.2,1374.7,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000008782,
3680.43,17302.5,1376.38,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000008805,
3655.57,17238,1381.36,µm,Spine,Spine Attachment Pt Position,9,3,1,100000001,610000008268,
3652.92,17236.7,1379.04,µm,Spine,Spine Attachment Pt Position,9,3,1,100000001,610000008361,
3620.75,17282.9,1372.42,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000008781,
3679.54,17313.2,1383.29,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000008793,
3654.23,17236.9,1379.93,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000008801,
3653.99,17236.8,1379.79,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000008802,
3673.45,17294.3,1382.23,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000008807,
3653.36,17316.6,1373.34,µm,Spine,Spine Attachment Pt Position,9,4,1,100000003,610000008103,
3656.56,17317.5,1389.55,µm,Spine,Spine Attachment Pt Position,9,5,1,100000003,610000008529,
3656.59,17317.6,1389.9,µm,Spine,Spine Attachment Pt Position,9,5,1,100000003,610000008565,
