
Spine Attachment Pt Branching Angle
 ==================== 
Spine Attachment Pt Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
79.82,°,Spine,2,1,1,100000001,610000008486,
77.4126,°,Spine,10,4,1,100000003,610000008495,
90.9252,°,Spine,2,1,1,100000001,610000008518,
103.785,°,Spine,8,3,1,100000003,610000008522,
47.8329,°,Spine,7,3,1,100000003,610000008525,
78.9434,°,Spine,9,5,1,100000003,610000008529,
92.7492,°,Spine,4,3,1,100000001,610000008538,
75.4335,°,Spine,2,1,1,100000002,610000008541,
51.8345,°,Spine,5,1,1,100000001,610000008544,
88.8701,°,Spine,5,1,1,100000001,610000008548,
82.1337,°,Spine,11,4,1,100000003,610000008555,
14.796,°,Spine,7,3,1,100000000,610000008560,
57.5896,°,Spine,9,5,1,100000003,610000008565,
86.485,°,Spine,1,1,1,100000001,610000008635,
83.9513,°,Spine,1,2,1,100000002,610000008638,
54.3008,°,Spine,3,3,1,100000000,610000008652,
85.1991,°,Spine,3,3,1,100000000,610000008654,
99.7961,°,Spine,3,3,1,100000000,610000008655,
75.9922,°,Spine,1,2,1,100000000,610000008661,
80.8876,°,Spine,6,3,1,100000000,610000008663,
94.6467,°,Spine,5,2,1,100000000,610000008664,
64.9481,°,Spine,4,2,1,100000000,610000008665,
59.0363,°,Spine,3,2,1,100000000,610000008668,
88.7194,°,Spine,1,1,1,100000000,610000008670,
88.3235,°,Spine,0,1,1,100000000,610000008672,
30.5294,°,Spine,0,1,1,100000000,610000008673,
30.5294,°,Spine,0,1,1,100000000,610000008674,
64.9999,°,Spine,3,2,1,100000000,610000008677,
85.3534,°,Spine,3,2,1,100000000,610000008678,
85.41,°,Spine,3,2,1,100000001,610000008680,
62.0902,°,Spine,6,5,1,100000001,610000008681,
80.1034,°,Spine,5,5,1,100000001,610000008682,
89.0048,°,Spine,7,3,1,100000001,610000008685,
88.651,°,Spine,9,3,1,100000001,610000008686,
92.2552,°,Spine,9,2,1,100000001,610000008687,
88.7979,°,Spine,8,2,1,100000001,610000008689,
70.8985,°,Spine,8,2,1,100000001,610000008690,
83.3601,°,Spine,6,2,1,100000001,610000008691,
103.542,°,Spine,6,1,1,100000001,610000008692,
61.9226,°,Spine,5,5,1,100000001,610000008693,
59.1011,°,Spine,4,3,1,100000001,610000008703,
90.3502,°,Spine,4,3,1,100000001,610000008704,
105.221,°,Spine,2,2,1,100000001,610000008705,
89.719,°,Spine,9,3,1,100000001,610000008706,
90.4424,°,Spine,9,3,1,100000001,610000008707,
75.4116,°,Spine,8,1,1,100000001,610000008708,
73.9512,°,Spine,8,1,1,100000001,610000008709,
64.8658,°,Spine,6,1,1,100000001,610000008710,
83.8754,°,Spine,13,6,1,100000001,610000008712,
61.8822,°,Spine,8,3,1,100000001,610000008713,
84.3228,°,Spine,8,3,1,100000001,610000008714,
90.4455,°,Spine,0,1,1,100000001,610000008715,
84.7385,°,Spine,5,2,1,100000002,610000008719,
93.1726,°,Spine,3,2,1,100000002,610000008720,
84.9111,°,Spine,2,1,1,100000002,610000008721,
64.6531,°,Spine,1,2,1,100000002,610000008722,
62.8,°,Spine,0,1,1,100000002,610000008723,
93.0088,°,Spine,2,2,1,100000002,610000008724,
69.4397,°,Spine,2,2,1,100000002,610000008725,
75.0086,°,Spine,0,1,1,100000002,610000008726,
86.4401,°,Spine,2,1,1,100000002,610000008729,
71.5591,°,Spine,2,1,1,100000002,610000008730,
51.7312,°,Spine,0,1,1,100000002,610000008731,
81.9107,°,Spine,2,3,1,100000002,610000008732,
71.7421,°,Spine,1,2,1,100000002,610000008733,
70.0003,°,Spine,1,1,1,100000002,610000008736,
86.9107,°,Spine,2,1,1,100000002,610000008738,
88.7023,°,Spine,1,1,1,100000002,610000008739,
93.8451,°,Spine,8,3,1,100000003,610000008740,
71.638,°,Spine,14,3,1,100000003,610000008741,
89.6142,°,Spine,9,2,1,100000003,610000008744,
78.866,°,Spine,10,2,1,100000003,610000008745,
114.486,°,Spine,9,3,1,100000003,610000008746,
88.6198,°,Spine,6,1,1,100000003,610000008747,
89.0275,°,Spine,10,4,1,100000003,610000008749,
72.9858,°,Spine,6,3,1,100000003,610000008750,
77.3419,°,Spine,4,1,1,100000003,610000008751,
90.182,°,Spine,9,3,1,100000003,610000008752,
82.6457,°,Spine,7,3,1,100000003,610000008754,
62.0068,°,Spine,6,3,1,100000003,610000008755,
93.8306,°,Spine,3,1,1,100000003,610000008756,
84.0113,°,Spine,10,4,1,100000003,610000008757,
55.9389,°,Spine,8,3,1,100000003,610000008758,
87.9673,°,Spine,6,3,1,100000003,610000008759,
97.2502,°,Spine,7,2,1,100000003,610000008760,
90.6685,°,Spine,12,5,1,100000003,610000008761,
93.8424,°,Spine,12,5,1,100000003,610000008762,
78.6504,°,Spine,11,5,1,100000003,610000008764,
84.2036,°,Spine,10,4,1,100000003,610000008765,
61.5959,°,Spine,10,6,1,100000003,610000008768,
81.1752,°,Spine,8,4,1,100000003,610000008769,
77.8775,°,Spine,7,3,1,100000003,610000008770,
66.5385,°,Spine,11,4,1,100000003,610000008771,
68.7165,°,Spine,2,2,1,100000003,610000008772,
79.6939,°,Spine,0,1,1,100000003,610000008773,
