
Spine Part Min Diameter Ground
 ==================== 
Spine Part Min Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.546875,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000008363,
0.625,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000008365,
0.910931,µm,Spine,Spine Part Min Diameter,10,6,1,100000003,610000008368,
1.1555,µm,Spine,Spine Part Min Diameter,10,2,1,100000003,610000008372,
1.02893,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000008374,
0.799877,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000008379,
0.920433,µm,Spine,Spine Part Min Diameter,10,4,1,100000001,610000008384,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008389,
0.811296,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000008392,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008401,
1.24672,µm,Spine,Spine Part Min Diameter,5,1,1,100000001,610000008404,
1.21986,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008411,
1.20162,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000008415,
0.501579,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008419,
0.860305,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008423,
1.38277,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008429,
0.912299,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000008433,
0.689437,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008436,
0.730928,µm,Spine,Spine Part Min Diameter,11,3,1,100000003,610000008439,
0.802847,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000008442,
0.611979,µm,Spine,Spine Part Min Diameter,5,5,1,100000001,610000008446,
0.972151,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000008449,
1.33933,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008452,
0.638021,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008456,
0.779742,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000008459,
0.828678,µm,Spine,Spine Part Min Diameter,8,2,1,100000001,610000008461,
0.815104,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008463,
0.691993,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008468,
1.21806,µm,Spine,Spine Part Min Diameter,4,1,1,100000001,610000008472,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008478,
0.908083,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000008483,
0.892764,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000008486,
0.86656,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000008489,
0.81636,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008493,
0.514974,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000008495,
1.14297,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000008500,
0.87607,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000008502,
0.510728,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008507,
1.09511,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000008511,
1.12249,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000008518,
0.897361,µm,Spine,Spine Part Min Diameter,12,5,1,100000001,610000008520,
0.967227,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000008522,
0.966088,µm,Spine,Spine Part Min Diameter,7,3,1,100000003,610000008525,
1.11947,µm,Spine,Spine Part Min Diameter,9,5,1,100000003,610000008529,
0.691737,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008535,
0.885258,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000008538,
1.23535,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008541,
0.876333,µm,Spine,Spine Part Min Diameter,5,1,1,100000001,610000008544,
1.22306,µm,Spine,Spine Part Min Diameter,5,1,1,100000001,610000008548,
0.569119,µm,Spine,Spine Part Min Diameter,11,4,1,100000003,610000008555,
0.776007,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000008560,
0.952979,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008562,
0.945417,µm,Spine,Spine Part Min Diameter,9,5,1,100000003,610000008565,
1.09511,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000008567,
1.58854,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008584,
0.893555,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008597,
0.948526,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008602,
0.996094,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000008605,
1.14297,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000008629,
1.16308,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000008635,
1.10099,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000008638,
0.837664,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000008652,
0.857055,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008653,
0.729167,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000008654,
1.04745,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000008655,
0.737974,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008656,
1.03077,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008661,
0.889602,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000008662,
1.2042,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000008663,
1.15598,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000008664,
0.625,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000008665,
0.971275,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000008666,
0.590985,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000008667,
0.608099,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000008668,
1.09511,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000008669,
0.67627,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008670,
0.743444,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008671,
1.22339,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008672,
1.45424,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008673,
0.903223,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008674,
0.831244,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000008677,
0.635885,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000008678,
1.08781,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008679,
1.12789,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000008680,
0.983751,µm,Spine,Spine Part Min Diameter,6,5,1,100000001,610000008681,
0.416667,µm,Spine,Spine Part Min Diameter,5,5,1,100000001,610000008682,
0.996094,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000008683,
0.56287,µm,Spine,Spine Part Min Diameter,6,2,1,100000001,610000008684,
0.615114,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000008685,
0.679491,µm,Spine,Spine Part Min Diameter,9,3,1,100000001,610000008686,
0.625,µm,Spine,Spine Part Min Diameter,9,2,1,100000001,610000008687,
0.677817,µm,Spine,Spine Part Min Diameter,9,2,1,100000001,610000008688,
0.598958,µm,Spine,Spine Part Min Diameter,8,2,1,100000001,610000008689,
0.46875,µm,Spine,Spine Part Min Diameter,8,2,1,100000001,610000008690,
0.416667,µm,Spine,Spine Part Min Diameter,6,2,1,100000001,610000008691,
0.889053,µm,Spine,Spine Part Min Diameter,6,1,1,100000001,610000008692,
0.727516,µm,Spine,Spine Part Min Diameter,5,5,1,100000001,610000008693,
0.592368,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000008694,
0.583004,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000008695,
1.24654,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008696,
0.69987,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000008703,
1.09256,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000008704,
0.912818,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000008705,
0.416667,µm,Spine,Spine Part Min Diameter,9,3,1,100000001,610000008706,
0.652955,µm,Spine,Spine Part Min Diameter,9,3,1,100000001,610000008707,
0.755208,µm,Spine,Spine Part Min Diameter,8,1,1,100000001,610000008708,
0.785277,µm,Spine,Spine Part Min Diameter,8,1,1,100000001,610000008709,
0.707572,µm,Spine,Spine Part Min Diameter,6,1,1,100000001,610000008710,
0.897361,µm,Spine,Spine Part Min Diameter,12,5,1,100000001,610000008711,
0.942001,µm,Spine,Spine Part Min Diameter,13,6,1,100000001,610000008712,
0.81286,µm,Spine,Spine Part Min Diameter,8,3,1,100000001,610000008713,
0.762269,µm,Spine,Spine Part Min Diameter,8,3,1,100000001,610000008714,
0.513458,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008715,
0.546786,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000008719,
0.500397,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000008720,
0.54362,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008721,
0.628187,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000008722,
1.29792,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008723,
0.631539,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008724,
0.837546,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008725,
0.99517,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008726,
0.838743,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008727,
0.866699,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008729,
0.877226,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008730,
0.716146,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008731,
0.719359,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000008732,
1.11515,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000008733,
0.813802,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000008734,
0.540941,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000008735,
0.571215,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008736,
0.572917,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000008737,
0.761719,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008738,
0.74303,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008739,
0.572917,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000008740,
0.54362,µm,Spine,Spine Part Min Diameter,14,3,1,100000003,610000008741,
1.37954,µm,Spine,Spine Part Min Diameter,10,2,1,100000003,610000008742,
0.938826,µm,Spine,Spine Part Min Diameter,10,2,1,100000003,610000008743,
0.833333,µm,Spine,Spine Part Min Diameter,9,2,1,100000003,610000008744,
0.625,µm,Spine,Spine Part Min Diameter,10,2,1,100000003,610000008745,
0.54362,µm,Spine,Spine Part Min Diameter,9,3,1,100000003,610000008746,
0.990066,µm,Spine,Spine Part Min Diameter,6,1,1,100000003,610000008747,
0.56773,µm,Spine,Spine Part Min Diameter,6,1,1,100000003,610000008748,
0.899417,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000008749,
0.479729,µm,Spine,Spine Part Min Diameter,6,3,1,100000003,610000008750,
0.92042,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000008751,
0.690827,µm,Spine,Spine Part Min Diameter,9,3,1,100000003,610000008752,
0.715354,µm,Spine,Spine Part Min Diameter,8,4,1,100000003,610000008753,
0.708305,µm,Spine,Spine Part Min Diameter,7,3,1,100000003,610000008754,
0.46875,µm,Spine,Spine Part Min Diameter,6,3,1,100000003,610000008755,
0.416667,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000008756,
0.642445,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000008757,
0.416667,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000008758,
0.46875,µm,Spine,Spine Part Min Diameter,6,3,1,100000003,610000008759,
0.749695,µm,Spine,Spine Part Min Diameter,7,2,1,100000003,610000008760,
0.696162,µm,Spine,Spine Part Min Diameter,12,5,1,100000003,610000008761,
0.680138,µm,Spine,Spine Part Min Diameter,12,5,1,100000003,610000008762,
0.755735,µm,Spine,Spine Part Min Diameter,12,4,1,100000003,610000008763,
0.86563,µm,Spine,Spine Part Min Diameter,11,5,1,100000003,610000008764,
0.974911,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000008765,
0.945777,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000008766,
0.906288,µm,Spine,Spine Part Min Diameter,10,6,1,100000003,610000008767,
0.833333,µm,Spine,Spine Part Min Diameter,10,6,1,100000003,610000008768,
0.933741,µm,Spine,Spine Part Min Diameter,8,4,1,100000003,610000008769,
0.735362,µm,Spine,Spine Part Min Diameter,7,3,1,100000003,610000008770,
0.677083,µm,Spine,Spine Part Min Diameter,11,4,1,100000003,610000008771,
0.6685,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000008772,
1.07231,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008773,
