
Soma Intensity Mean Ch=4 Img=1
 ==================== 
Soma Intensity Mean,Unit,Category,Channel,Image,Time,FilamentID,ID,
1.03592,,Soma,4,Image 1,1,100000000,800000000,
1.84213,,Soma,4,Image 1,1,100000001,800000001,
0.84878,,Soma,4,Image 1,1,100000002,800000002,
1.50301,,Soma,4,Image 1,1,100000003,800000003,
