
Spine Center Intensity Min Ch=2 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
67,,Spine,2,0,Image 1,1,1,100000001,610000008597,
104,,Spine,2,2,Image 1,1,1,100000002,610000008602,
35,,Spine,2,6,Image 1,3,1,100000001,610000008605,
36,,Spine,2,3,Image 1,2,1,100000000,610000008629,
38,,Spine,2,1,Image 1,1,1,100000001,610000008635,
40,,Spine,2,1,Image 1,2,1,100000002,610000008638,
80,,Spine,2,3,Image 1,3,1,100000000,610000008652,
31,,Spine,2,1,Image 1,2,1,100000000,610000008653,
29,,Spine,2,3,Image 1,3,1,100000000,610000008654,
33,,Spine,2,3,Image 1,3,1,100000000,610000008655,
56,,Spine,2,0,Image 1,1,1,100000000,610000008656,
97,,Spine,2,1,Image 1,2,1,100000000,610000008661,
28,,Spine,2,7,Image 1,3,1,100000000,610000008662,
62,,Spine,2,6,Image 1,3,1,100000000,610000008663,
68,,Spine,2,5,Image 1,2,1,100000000,610000008664,
59,,Spine,2,4,Image 1,2,1,100000000,610000008665,
53,,Spine,2,4,Image 1,2,1,100000000,610000008666,
67,,Spine,2,2,Image 1,2,1,100000000,610000008667,
26,,Spine,2,3,Image 1,2,1,100000000,610000008668,
37,,Spine,2,3,Image 1,1,1,100000000,610000008669,
62,,Spine,2,1,Image 1,1,1,100000000,610000008670,
73,,Spine,2,1,Image 1,1,1,100000000,610000008671,
42,,Spine,2,0,Image 1,1,1,100000000,610000008672,
44,,Spine,2,0,Image 1,1,1,100000000,610000008673,
43,,Spine,2,0,Image 1,1,1,100000000,610000008674,
61,,Spine,2,3,Image 1,2,1,100000000,610000008677,
33,,Spine,2,3,Image 1,2,1,100000000,610000008678,
70,,Spine,2,0,Image 1,1,1,100000000,610000008679,
56,,Spine,2,3,Image 1,2,1,100000001,610000008680,
71,,Spine,2,6,Image 1,5,1,100000001,610000008681,
12,,Spine,2,5,Image 1,5,1,100000001,610000008682,
35,,Spine,2,6,Image 1,3,1,100000001,610000008683,
59,,Spine,2,6,Image 1,2,1,100000001,610000008684,
44,,Spine,2,7,Image 1,3,1,100000001,610000008685,
11,,Spine,2,9,Image 1,3,1,100000001,610000008686,
77,,Spine,2,9,Image 1,2,1,100000001,610000008687,
29,,Spine,2,9,Image 1,2,1,100000001,610000008688,
67,,Spine,2,8,Image 1,2,1,100000001,610000008689,
24,,Spine,2,8,Image 1,2,1,100000001,610000008690,
32,,Spine,2,6,Image 1,2,1,100000001,610000008691,
41,,Spine,2,6,Image 1,1,1,100000001,610000008692,
40,,Spine,2,5,Image 1,5,1,100000001,610000008693,
44,,Spine,2,3,Image 1,2,1,100000001,610000008694,
20,,Spine,2,2,Image 1,3,1,100000001,610000008695,
112,,Spine,2,0,Image 1,1,1,100000001,610000008696,
65,,Spine,2,4,Image 1,3,1,100000001,610000008703,
80,,Spine,2,4,Image 1,3,1,100000001,610000008704,
67,,Spine,2,2,Image 1,2,1,100000001,610000008705,
58,,Spine,2,9,Image 1,3,1,100000001,610000008706,
22,,Spine,2,9,Image 1,3,1,100000001,610000008707,
45,,Spine,2,8,Image 1,1,1,100000001,610000008708,
26,,Spine,2,8,Image 1,1,1,100000001,610000008709,
59,,Spine,2,6,Image 1,1,1,100000001,610000008710,
47,,Spine,2,12,Image 1,5,1,100000001,610000008711,
30,,Spine,2,13,Image 1,6,1,100000001,610000008712,
61,,Spine,2,8,Image 1,3,1,100000001,610000008713,
33,,Spine,2,8,Image 1,3,1,100000001,610000008714,
60,,Spine,2,0,Image 1,1,1,100000001,610000008715,
36,,Spine,2,5,Image 1,2,1,100000002,610000008719,
42,,Spine,2,3,Image 1,2,1,100000002,610000008720,
17,,Spine,2,2,Image 1,1,1,100000002,610000008721,
21,,Spine,2,1,Image 1,2,1,100000002,610000008722,
59,,Spine,2,0,Image 1,1,1,100000002,610000008723,
37,,Spine,2,2,Image 1,2,1,100000002,610000008724,
29,,Spine,2,2,Image 1,2,1,100000002,610000008725,
32,,Spine,2,0,Image 1,1,1,100000002,610000008726,
49,,Spine,2,0,Image 1,1,1,100000002,610000008727,
78,,Spine,2,2,Image 1,1,1,100000002,610000008729,
68,,Spine,2,2,Image 1,1,1,100000002,610000008730,
7,,Spine,2,0,Image 1,1,1,100000002,610000008731,
46,,Spine,2,2,Image 1,3,1,100000002,610000008732,
34,,Spine,2,1,Image 1,2,1,100000002,610000008733,
23,,Spine,2,3,Image 1,2,1,100000002,610000008734,
30,,Spine,2,3,Image 1,2,1,100000002,610000008735,
30,,Spine,2,1,Image 1,1,1,100000002,610000008736,
58,,Spine,2,5,Image 1,2,1,100000002,610000008737,
32,,Spine,2,2,Image 1,1,1,100000002,610000008738,
48,,Spine,2,1,Image 1,1,1,100000002,610000008739,
80,,Spine,2,8,Image 1,3,1,100000003,610000008740,
39,,Spine,2,14,Image 1,3,1,100000003,610000008741,
73,,Spine,2,10,Image 1,2,1,100000003,610000008742,
75,,Spine,2,10,Image 1,2,1,100000003,610000008743,
63,,Spine,2,9,Image 1,2,1,100000003,610000008744,
27,,Spine,2,10,Image 1,2,1,100000003,610000008745,
20,,Spine,2,9,Image 1,3,1,100000003,610000008746,
58,,Spine,2,6,Image 1,1,1,100000003,610000008747,
47,,Spine,2,6,Image 1,1,1,100000003,610000008748,
70,,Spine,2,10,Image 1,4,1,100000003,610000008749,
19,,Spine,2,6,Image 1,3,1,100000003,610000008750,
93,,Spine,2,4,Image 1,1,1,100000003,610000008751,
13,,Spine,2,9,Image 1,3,1,100000003,610000008752,
25,,Spine,2,8,Image 1,4,1,100000003,610000008753,
15,,Spine,2,7,Image 1,3,1,100000003,610000008754,
24,,Spine,2,6,Image 1,3,1,100000003,610000008755,
0,,Spine,2,3,Image 1,1,1,100000003,610000008756,
8,,Spine,2,10,Image 1,4,1,100000003,610000008757,
56,,Spine,2,8,Image 1,3,1,100000003,610000008758,
23,,Spine,2,6,Image 1,3,1,100000003,610000008759,
31,,Spine,2,7,Image 1,2,1,100000003,610000008760,
42,,Spine,2,12,Image 1,5,1,100000003,610000008761,
18,,Spine,2,12,Image 1,5,1,100000003,610000008762,
25,,Spine,2,12,Image 1,4,1,100000003,610000008763,
53,,Spine,2,11,Image 1,5,1,100000003,610000008764,
45,,Spine,2,10,Image 1,4,1,100000003,610000008765,
34,,Spine,2,10,Image 1,4,1,100000003,610000008766,
48,,Spine,2,10,Image 1,6,1,100000003,610000008767,
26,,Spine,2,10,Image 1,6,1,100000003,610000008768,
67,,Spine,2,8,Image 1,4,1,100000003,610000008769,
42,,Spine,2,7,Image 1,3,1,100000003,610000008770,
36,,Spine,2,11,Image 1,4,1,100000003,610000008771,
15,,Spine,2,2,Image 1,2,1,100000003,610000008772,
101,,Spine,2,0,Image 1,1,1,100000003,610000008773,
