
Segment Straightness
 ==================== 
Segment Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.688072,,Segment,5,2,1,100000002,510000002122,
0.95077,,Segment,4,1,1,100000002,510000002131,
0.994772,,Segment,3,1,1,100000002,510000002134,
0.960858,,Segment,2,1,1,100000002,510000002151,
0.92935,,Segment,1,1,1,100000002,510000002188,
0.996095,,Segment,0,1,1,100000002,510000002198,
0.794387,,Segment,6,3,1,100000001,510000002246,
0.871927,,Segment,5,2,1,100000001,510000002277,
0.908938,,Segment,4,1,1,100000001,510000002295,
0.996261,,Segment,3,1,1,100000001,510000002298,
0.984637,,Segment,2,1,1,100000001,510000002303,
0.974011,,Segment,13,5,1,100000001,510000002312,
0.876187,,Segment,12,5,1,100000001,510000002318,
0.981096,,Segment,11,5,1,100000001,510000002333,
0.980669,,Segment,10,5,1,100000001,510000002337,
0.980558,,Segment,9,4,1,100000001,510000002350,
0.953559,,Segment,8,3,1,100000001,510000002362,
0.986458,,Segment,7,3,1,100000001,510000002369,
0.996375,,Segment,5,2,1,100000001,510000002375,
0.998682,,Segment,13,6,1,100000001,510000002377,
0.992079,,Segment,12,6,1,100000001,510000002381,
0.953332,,Segment,14,5,1,100000003,510000002393,
0.903595,,Segment,9,4,1,100000003,510000002407,
0.774857,,Segment,2,3,1,100000001,510000002431,
0.741662,,Segment,1,2,1,100000001,510000002538,
0.993026,,Segment,0,1,1,100000001,510000002544,
0.985461,,Segment,12,6,1,100000003,510000002549,
0.937436,,Segment,12,5,1,100000003,510000002553,
0.935616,,Segment,3,3,1,100000002,510000002587,
0.922858,,Segment,2,2,1,100000002,510000002619,
0.978135,,Segment,1,2,1,100000002,510000002622,
0.989806,,Segment,0,1,1,100000002,510000002641,
0.948134,,Segment,2,2,1,100000000,510000002666,
0.919278,,Segment,1,1,1,100000000,510000002684,
0.874729,,Segment,12,5,1,100000003,510000002724,
0.859114,,Segment,13,4,1,100000003,510000002734,
0.678216,,Segment,11,4,1,100000003,510000002740,
0.625896,,Segment,12,4,1,100000001,510000002828,
0.929315,,Segment,12,3,1,100000001,510000002843,
0.992613,,Segment,11,3,1,100000001,510000002845,
0.974389,,Segment,12,4,1,100000001,510000002854,
0.813694,,Segment,12,4,1,100000003,510000002880,
0.934524,,Segment,14,3,1,100000003,510000002898,
0.844861,,Segment,13,4,1,100000003,510000002908,
0.964549,,Segment,3,3,1,100000000,510000002933,
0.876472,,Segment,11,4,1,100000003,510000002954,
0.899731,,Segment,10,2,1,100000003,510000002958,
0.949672,,Segment,6,2,1,100000001,510000002976,
0.616652,,Segment,2,3,1,100000001,510000003052,
0.953816,,Segment,1,2,1,100000001,510000003114,
0.93739,,Segment,0,1,1,100000001,510000003131,
0.913714,,Segment,13,5,1,100000001,510000003140,
0.763291,,Segment,12,5,1,100000001,510000003161,
0.944091,,Segment,11,5,1,100000001,510000003175,
0.988922,,Segment,10,4,1,100000001,510000003186,
0.938831,,Segment,9,3,1,100000001,510000003197,
0.980087,,Segment,13,6,1,100000001,510000003203,
0.980747,,Segment,12,6,1,100000001,510000003207,
0.996585,,Segment,11,4,1,100000001,510000003211,
0.876661,,Segment,5,3,1,100000003,510000003225,
0.939169,,Segment,11,3,1,100000003,510000003244,
0.768652,,Segment,0,1,1,100000003,510000003304,
0.616024,,Segment,4,3,1,100000001,510000003351,
0.943371,,Segment,1,2,1,100000003,510000003377,
0.995594,,Segment,12,4,1,100000003,510000003380,
0.983946,,Segment,10,4,1,100000003,510000003387,
0.951258,,Segment,10,3,1,100000003,510000003393,
0.745192,,Segment,1,2,1,100000001,510000003431,
0.923581,,Segment,0,1,1,100000001,510000003447,
0.913943,,Segment,6,3,1,100000003,510000003481,
0.998505,,Segment,10,4,1,100000003,510000003483,
0.980646,,Segment,8,2,1,100000003,510000003487,
0.854242,,Segment,10,2,1,100000003,510000003505,
0.950961,,Segment,9,2,1,100000003,510000003514,
0.913972,,Segment,8,2,1,100000003,510000003527,
0.991134,,Segment,10,3,1,100000003,510000003529,
0.868769,,Segment,9,3,1,100000003,510000003541,
0.489409,,Segment,4,3,1,100000001,510000003576,
0.612549,,Segment,2,1,1,100000000,510000003588,
0.832892,,Segment,0,1,1,100000002,510000003627,
0.940797,,Segment,4,2,1,100000001,510000003647,
0.952994,,Segment,3,2,1,100000001,510000003662,
0.99644,,Segment,4,3,1,100000001,510000003665,
0.871208,,Segment,2,2,1,100000002,510000003718,
0.997931,,Segment,1,1,1,100000002,510000003721,
0.932985,,Segment,3,2,1,100000002,510000003761,
0.973748,,Segment,2,1,1,100000002,510000003775,
0.99256,,Segment,1,1,1,100000002,510000003779,
0.99403,,Segment,0,1,1,100000002,510000003785,
0.928927,,Segment,2,2,1,100000001,510000003809,
0.990362,,Segment,2,3,1,100000001,510000003813,
0.879486,,Segment,3,3,1,100000000,510000003831,
0.869805,,Segment,2,2,1,100000000,510000003865,
0.970976,,Segment,1,1,1,100000000,510000003871,
0.980587,,Segment,0,1,1,100000000,510000003882,
0.953358,,Segment,3,2,1,100000000,510000003884,
0.955721,,Segment,1,1,1,100000003,510000003892,
0.93896,,Segment,2,2,1,100000000,510000003903,
0.877859,,Segment,8,4,1,100000001,510000003939,
0.880342,,Segment,11,3,1,100000001,510000003965,
0.936602,,Segment,10,2,1,100000001,510000003995,
0.97288,,Segment,11,2,1,100000001,510000004002,
0.789221,,Segment,4,4,1,100000002,510000004069,
0.932104,,Segment,3,3,1,100000002,510000004082,
0.666354,,Segment,2,2,1,100000002,510000004123,
0.885876,,Segment,8,5,1,100000001,510000004154,
0.977494,,Segment,7,4,1,100000001,510000004167,
0.95772,,Segment,5,3,1,100000001,510000004192,
0.873834,,Segment,4,2,1,100000001,510000004225,
0.906576,,Segment,3,2,1,100000001,510000004239,
0.992787,,Segment,2,2,1,100000001,510000004245,
0.902669,,Segment,1,2,1,100000001,510000004260,
0.980337,,Segment,8,4,1,100000001,510000004265,
0.927702,,Segment,10,4,1,100000001,510000004274,
0.991637,,Segment,11,6,1,100000001,510000004276,
0.974796,,Segment,4,3,1,100000002,510000004310,
0.994119,,Segment,3,2,1,100000002,510000004314,
0.984694,,Segment,2,2,1,100000002,510000004322,
0.944816,,Segment,1,1,1,100000002,510000004334,
0.952269,,Segment,0,1,1,100000002,510000004371,
0.894138,,Segment,2,1,1,100000002,510000004386,
0.904599,,Segment,7,3,1,100000003,510000004402,
0.944892,,Segment,6,2,1,100000003,510000004405,
0.914973,,Segment,5,2,1,100000003,510000004429,
0.664201,,Segment,7,2,1,100000003,510000004439,
0.954238,,Segment,6,2,1,100000003,510000004442,
0.985817,,Segment,5,2,1,100000003,510000004451,
0.991607,,Segment,4,2,1,100000003,510000004456,
0.533759,,Segment,12,5,1,100000003,510000004487,
0.972492,,Segment,11,4,1,100000003,510000004498,
0.987065,,Segment,10,4,1,100000003,510000004508,
0.995801,,Segment,9,4,1,100000003,510000004510,
0.990299,,Segment,8,4,1,100000003,510000004512,
0.884207,,Segment,7,3,1,100000003,510000004565,
0.956371,,Segment,1,2,1,100000002,510000004579,
0.864947,,Segment,10,4,1,100000003,510000004622,
0.970077,,Segment,9,3,1,100000003,510000004628,
0.990261,,Segment,8,2,1,100000003,510000004632,
0.990205,,Segment,10,3,1,100000003,510000004635,
0.96453,,Segment,8,4,1,100000003,510000004664,
0.942748,,Segment,7,3,1,100000003,510000004666,
0.913413,,Segment,6,3,1,100000003,510000004705,
0.819759,,Segment,2,2,1,100000001,510000004715,
0.964544,,Segment,3,2,1,100000000,510000004729,
0.918372,,Segment,2,1,1,100000000,510000004746,
0.984587,,Segment,1,1,1,100000000,510000004754,
0.986843,,Segment,0,1,1,100000000,510000004762,
0.954965,,Segment,8,5,1,100000001,510000004775,
0.981098,,Segment,7,5,1,100000001,510000004779,
0.985617,,Segment,6,4,1,100000001,510000004783,
0.901461,,Segment,5,4,1,100000001,510000004797,
0.976883,,Segment,4,3,1,100000001,510000004812,
0.962788,,Segment,3,3,1,100000001,510000004821,
0.978204,,Segment,7,4,1,100000001,510000004830,
0.996758,,Segment,8,6,1,100000001,510000004832,
0.966796,,Segment,3,3,1,100000000,510000004858,
0.827278,,Segment,2,2,1,100000000,510000004889,
0.94113,,Segment,1,1,1,100000000,510000004922,
0.813001,,Segment,14,5,1,100000003,510000004935,
0.959781,,Segment,13,5,1,100000003,510000004953,
0.606533,,Segment,14,6,1,100000003,510000004968,
0.954165,,Segment,13,4,1,100000003,510000004981,
0.820737,,Segment,9,6,1,100000001,510000004990,
0.966237,,Segment,8,5,1,100000001,510000005019,
0.946583,,Segment,6,5,1,100000001,510000005048,
0.869793,,Segment,5,5,1,100000001,510000005140,
0.963336,,Segment,4,4,1,100000001,510000005150,
0.975374,,Segment,3,3,1,100000001,510000005157,
0.975819,,Segment,10,6,1,100000003,510000005165,
0.952633,,Segment,9,5,1,100000003,510000005168,
0.960669,,Segment,11,5,1,100000003,510000005178,
0.992729,,Segment,10,5,1,100000003,510000005182,
0.881074,,Segment,10,5,1,100000003,510000005193,
0.992861,,Segment,10,6,1,100000003,510000005196,
0.796179,,Segment,8,3,1,100000003,510000005217,
0.791098,,Segment,5,5,1,100000001,510000005248,
0.9556,,Segment,4,4,1,100000001,510000005276,
0.961139,,Segment,9,1,1,100000003,510000005280,
0.943527,,Segment,5,4,1,100000001,510000005285,
0.9465,,Segment,5,3,1,100000001,510000005291,
0.504868,,Segment,8,1,1,100000001,510000005342,
0.802372,,Segment,9,5,1,100000001,510000005354,
0.884727,,Segment,7,6,1,100000001,510000005359,
0.930447,,Segment,6,6,1,100000001,510000005379,
0.994956,,Segment,7,7,1,100000001,510000005385,
0.999574,,Segment,7,6,1,100000001,510000005387,
0.992474,,Segment,8,6,1,100000001,510000005389,
0.980708,,Segment,5,4,1,100000001,510000005397,
0.982731,,Segment,6,3,1,100000001,510000005401,
0.96589,,Segment,5,3,1,100000001,510000005403,
0.986462,,Segment,4,3,1,100000001,510000005405,
0.983263,,Segment,5,4,1,100000001,510000005408,
0.797113,,Segment,10,4,1,100000003,510000005424,
0.870928,,Segment,9,4,1,100000003,510000005431,
0.964665,,Segment,8,3,1,100000003,510000005453,
0.979049,,Segment,11,4,1,100000003,510000005460,
0.972514,,Segment,10,3,1,100000003,510000005465,
0.999855,,Segment,9,3,1,100000003,510000005467,
0.991489,,Segment,8,3,1,100000003,510000005470,
0.991729,,Segment,9,3,1,100000003,510000005473,
0.927178,,Segment,11,5,1,100000003,510000005481,
0.998565,,Segment,10,4,1,100000003,510000005483,
0.986984,,Segment,11,3,1,100000003,510000005487,
0.895597,,Segment,7,4,1,100000003,510000005505,
0.998211,,Segment,9,4,1,100000003,510000005508,
0.967563,,Segment,7,4,1,100000003,510000005513,
0.992119,,Segment,6,4,1,100000003,510000005520,
0.967748,,Segment,5,3,1,100000003,510000005536,
0.992206,,Segment,5,4,1,100000003,510000005539,
0.870355,,Segment,0,1,1,100000000,510000005573,
0.963577,,Segment,4,1,1,100000000,510000005577,
0.908034,,Segment,3,1,1,100000000,510000005581,
0.888331,,Segment,2,1,1,100000000,510000005590,
0.85959,,Segment,1,2,1,100000000,510000005662,
0.792641,,Segment,7,3,1,100000000,510000005676,
0.882764,,Segment,6,3,1,100000000,510000005738,
0.719648,,Segment,4,2,1,100000000,510000005754,
0.997105,,Segment,3,2,1,100000000,510000005756,
0.917691,,Segment,7,4,1,100000000,510000005771,
0.924883,,Segment,7,3,1,100000000,510000005798,
0.986058,,Segment,6,3,1,100000000,510000005812,
0.814985,,Segment,5,2,1,100000000,510000005818,
0.999088,,Segment,7,4,1,100000000,510000005820,
0.995746,,Segment,6,2,1,100000000,510000005823,
0.896773,,Segment,9,3,1,100000001,510000005836,
0.997313,,Segment,6,4,1,100000000,510000005838,
0.737792,,Segment,6,4,1,100000001,510000005858,
0.972362,,Segment,8,3,1,100000001,510000005867,
0.746604,,Segment,7,3,1,100000001,510000005926,
0.970097,,Segment,6,2,1,100000001,510000005949,
0.969961,,Segment,5,1,1,100000001,510000005956,
0.981413,,Segment,4,3,1,100000002,510000005963,
0.997792,,Segment,8,4,1,100000001,510000005966,
0.971727,,Segment,4,3,1,100000000,510000005976,
0.902113,,Segment,9,3,1,100000001,510000006024,
0.949376,,Segment,8,2,1,100000001,510000006042,
0.987366,,Segment,7,2,1,100000001,510000006058,
0.888991,,Segment,10,3,1,100000001,510000006068,
0.967092,,Segment,9,2,1,100000001,510000006074,
0.899037,,Segment,5,2,1,100000001,510000006089,
0.904157,,Segment,4,2,1,100000001,510000006118,
0.861374,,Segment,5,1,1,100000002,510000006151,
0.982882,,Segment,7,3,1,100000001,510000006154,
0.90696,,Segment,10,2,1,100000001,510000006162,
0.791427,,Segment,7,4,1,100000002,510000006192,
0.973213,,Segment,6,3,1,100000002,510000006195,
0.998528,,Segment,5,2,1,100000002,510000006198,
0.973056,,Segment,4,2,1,100000002,510000006209,
0.988623,,Segment,3,1,1,100000002,510000006216,
0.968318,,Segment,2,1,1,100000002,510000006218,
0.870674,,Segment,3,2,1,100000002,510000006229,
0.674342,,Segment,3,1,1,100000000,510000006256,
0.990125,,Segment,2,1,1,100000000,510000006258,
0.980968,,Segment,5,3,1,100000001,510000006260,
0.915537,,Segment,5,2,1,100000001,510000006284,
0.873228,,Segment,5,3,1,100000002,510000006308,
0.984759,,Segment,9,2,1,100000003,510000006312,
0.990755,,Segment,4,3,1,100000002,510000006315,
0.967151,,Segment,3,2,1,100000002,510000006326,
0.995974,,Segment,4,2,1,100000002,510000006328,
0.926275,,Segment,4,3,1,100000000,510000006345,
0.945852,,Segment,3,2,1,100000000,510000006356,
0.989004,,Segment,2,2,1,100000000,510000006362,
0.968319,,Segment,1,1,1,100000000,510000006373,
0.961995,,Segment,10,3,1,100000001,510000006383,
0.839702,,Segment,4,1,1,100000002,510000006430,
0.990738,,Segment,8,3,1,100000003,510000006434,
0.752334,,Segment,4,2,1,100000002,510000006441,
0.940794,,Segment,6,3,1,100000003,510000006447,
0.954306,,Segment,3,2,1,100000000,510000006451,
0.848408,,Segment,3,3,1,100000000,510000006466,
0.974181,,Segment,7,3,1,100000002,510000006475,
0.992439,,Segment,6,2,1,100000003,510000006478,
0.998372,,Segment,7,2,1,100000001,510000006481,
0.954555,,Segment,5,2,1,100000000,510000006488,
0.978837,,Segment,4,2,1,100000000,510000006493,
0.695339,,Segment,3,1,1,100000001,510000006533,
0.974217,,Segment,2,1,1,100000001,510000006549,
0.988148,,Segment,1,1,1,100000001,510000006553,
0.54136,,Segment,7,3,1,100000001,510000006566,
0.958966,,Segment,4,2,1,100000000,510000006573,
0.910213,,Segment,2,3,1,100000002,510000006622,
0.894739,,Segment,1,2,1,100000002,510000006634,
0.917964,,Segment,0,1,1,100000002,510000006649,
0.901695,,Segment,3,1,1,100000000,510000006662,
0.976562,,Segment,2,1,1,100000000,510000006671,
0.921755,,Segment,6,2,1,100000001,510000006692,
0.970537,,Segment,4,2,1,100000000,510000006716,
0.937927,,Segment,3,1,1,100000000,510000006759,
0.947025,,Segment,4,2,1,100000002,510000006772,
0.903059,,Segment,3,2,1,100000002,510000006788,
0.988301,,Segment,6,2,1,100000002,510000006790,
0.681053,,Segment,5,3,1,100000001,510000006812,
0.909696,,Segment,2,3,1,100000000,510000006831,
0.969036,,Segment,1,2,1,100000000,510000006843,
0.991176,,Segment,3,2,1,100000000,510000006847,
0.915774,,Segment,1,1,1,100000001,510000006904,
0.996771,,Segment,3,2,1,100000000,510000006906,
0.993775,,Segment,6,2,1,100000001,510000006913,
0.992914,,Segment,4,3,1,100000002,510000006916,
0.997736,,Segment,3,3,1,100000002,510000006919,
0.998267,,Segment,7,4,1,100000001,510000006923,
0.965993,,Segment,2,1,1,100000001,510000006926,
0.778865,,Segment,1,1,1,100000001,510000006967,
0.940057,,Segment,3,2,1,100000002,510000006973,
0.998329,,Segment,2,2,1,100000001,510000006975,
0.97767,,Segment,4,1,1,100000000,510000006977,
0.969853,,Segment,3,3,1,100000001,510000006983,
0.962839,,Segment,2,3,1,100000001,510000007005,
0.984762,,Segment,4,2,1,100000002,510000007007,
0.946818,,Segment,4,3,1,100000001,510000007013,
0.913141,,Segment,2,1,1,100000000,510000007034,
0.999469,,Segment,2,2,1,100000000,510000007036,
0.954579,,Segment,6,1,1,100000001,510000007039,
0.635143,,Segment,2,3,1,100000002,510000007071,
0.985961,,Segment,4,2,1,100000001,510000007074,
0.938201,,Segment,2,2,1,100000001,510000007089,
0.854885,,Segment,1,2,1,100000002,510000007127,
0.968899,,Segment,0,1,1,100000002,510000007134,
0.954387,,Segment,2,2,1,100000000,510000007140,
0.971301,,Segment,1,2,1,100000002,510000007157,
0.907412,,Segment,2,2,1,100000002,510000007163,
0.714042,,Segment,2,2,1,100000003,510000007172,
0.933635,,Segment,1,2,1,100000002,510000007181,
0.989922,,Segment,1,2,1,100000000,510000007183,
0.984079,,Segment,4,2,1,100000001,510000007196,
0.985835,,Segment,1,2,1,100000001,510000007200,
0.959861,,Segment,3,2,1,100000002,510000007204,
0.979902,,Segment,2,2,1,100000002,510000007208,
0.923336,,Segment,1,1,1,100000002,510000007220,
0.997495,,Segment,3,3,1,100000002,510000007222,
0.855198,,Segment,2,1,1,100000001,510000007229,
0.887782,,Segment,4,2,1,100000002,510000007242,
0.968842,,Segment,1,2,1,100000001,510000007261,
0.994879,,Segment,3,2,1,100000001,510000007263,
0.996195,,Segment,2,1,1,100000002,510000007265,
0.983684,,Segment,3,2,1,100000001,510000007268,
0.97369,,Segment,0,1,1,100000000,510000007270,
0.973297,,Segment,1,1,1,100000002,510000007275,
0.990557,,Segment,2,2,1,100000002,510000007281,
0.958302,,Segment,2,2,1,100000001,510000007302,
0.97191,,Segment,2,1,1,100000002,510000007306,
0.916502,,Segment,1,1,1,100000002,510000007314,
0.981222,,Segment,0,1,1,100000002,510000007334,
0.999371,,Segment,0,1,1,100000001,510000007361,
0.963021,,Segment,1,2,1,100000002,510000007366,
0.999213,,Segment,0,1,1,100000001,510000007375,
0.986746,,Segment,1,2,1,100000002,510000007403,
1,,Segment,5,3,1,100000000,510000007404,
1,,Segment,6,4,1,100000000,510000007405,
1,,Segment,5,3,1,100000000,510000007407,
1,,Segment,3,3,1,100000000,510000007410,
1,,Segment,4,4,1,100000000,510000007411,
1,,Segment,2,2,1,100000000,510000007412,
1,,Segment,6,2,1,100000001,510000007413,
1,,Segment,7,5,1,100000001,510000007414,
1,,Segment,6,4,1,100000001,510000007415,
1,,Segment,8,3,1,100000001,510000007417,
1,,Segment,6,3,1,100000001,510000007418,
1,,Segment,6,5,1,100000001,510000007419,
1,,Segment,3,4,1,100000001,510000007420,
1,,Segment,3,2,1,100000001,510000007422,
1,,Segment,6,3,1,100000001,510000007423,
1,,Segment,3,1,1,100000002,510000007425,
1,,Segment,4,1,1,100000002,510000007426,
1,,Segment,2,2,1,100000002,510000007428,
1,,Segment,7,2,1,100000003,510000007429,
1,,Segment,7,2,1,100000003,510000007430,
1,,Segment,9,4,1,100000003,510000007431,
1,,Segment,7,3,1,100000003,510000007433,
1,,Segment,11,5,1,100000003,510000007434,
1,,Segment,10,5,1,100000003,510000007435,
1,,Segment,12,4,1,100000003,510000007436,
1,,Segment,11,4,1,100000003,510000007438,
