
Spine Part Min Diameter
 ==================== 
Spine Part Min Diameter Ground,Spine Part Min Diameter Head,Spine Part Min Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1.33933,0.598958,0.767716,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008452,
0.86656,0.670397,1.01395,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000008489,
1.16308,0.877546,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000008635,
0.67627,0.67627,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008670,
0.743444,0.743444,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008671,
0.571215,0.571215,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008736,
0.74303,0.74303,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008739,
0.654297,0.416667,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008321,
0.857055,0.810263,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008328,
0.815104,0.626148,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008463,
1.10099,1.27381,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000008638,
0.857055,0.857055,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008653,
1.03077,1.03077,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008661,
0.628187,0.628187,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000008722,
1.11515,1.32238,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000008733,
0.991299,0.737581,0.625,µm,Spine,Spine Part Min Diameter,10,2,1,100000003,610000008298,
0.872396,0.600948,0,µm,Spine,Spine Part Min Diameter,10,2,1,100000001,610000008305,
0.991299,0.625,0.676298,µm,Spine,Spine Part Min Diameter,10,2,1,100000003,610000008311,
1.1555,0.602463,0,µm,Spine,Spine Part Min Diameter,10,2,1,100000003,610000008372,
1.37954,1.40806,0,µm,Spine,Spine Part Min Diameter,10,2,1,100000003,610000008742,
0.938826,0.938826,0,µm,Spine,Spine Part Min Diameter,10,2,1,100000003,610000008743,
0.625,0.625,0,µm,Spine,Spine Part Min Diameter,10,2,1,100000003,610000008745,
0.625,0.511722,0,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000008365,
0.799877,0.625,0.625,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000008379,
0.920433,0.494792,0,µm,Spine,Spine Part Min Diameter,10,4,1,100000001,610000008384,
0.514974,0.416667,0,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000008495,
0.899417,0.931391,0,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000008749,
0.642445,0.642445,0,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000008757,
0.974911,0.974911,0,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000008765,
0.945777,0.945777,0,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000008766,
0.910931,0.833333,0.906288,µm,Spine,Spine Part Min Diameter,10,6,1,100000003,610000008368,
0.906288,0.906288,0,µm,Spine,Spine Part Min Diameter,10,6,1,100000003,610000008767,
0.833333,0.833333,0,µm,Spine,Spine Part Min Diameter,10,6,1,100000003,610000008768,
0.730928,0.658644,0,µm,Spine,Spine Part Min Diameter,11,3,1,100000003,610000008439,
0.569119,0.613531,0,µm,Spine,Spine Part Min Diameter,11,4,1,100000003,610000008555,
0.677083,0.677083,0,µm,Spine,Spine Part Min Diameter,11,4,1,100000003,610000008771,
0.86563,0.86563,0,µm,Spine,Spine Part Min Diameter,11,5,1,100000003,610000008764,
0.625,0.905762,0.932617,µm,Spine,Spine Part Min Diameter,12,4,1,100000001,610000008273,
0.625,0.846354,0.932617,µm,Spine,Spine Part Min Diameter,12,4,1,100000001,610000008281,
0.813618,0.932617,0.625,µm,Spine,Spine Part Min Diameter,12,4,1,100000001,610000008338,
0.755735,0.98894,0,µm,Spine,Spine Part Min Diameter,12,4,1,100000003,610000008763,
0.897361,0.823858,0,µm,Spine,Spine Part Min Diameter,12,5,1,100000001,610000008520,
0.897361,0.897361,0,µm,Spine,Spine Part Min Diameter,12,5,1,100000001,610000008711,
0.696162,0.696162,0,µm,Spine,Spine Part Min Diameter,12,5,1,100000003,610000008761,
0.680138,0.680138,0,µm,Spine,Spine Part Min Diameter,12,5,1,100000003,610000008762,
0.802057,0.416667,0,µm,Spine,Spine Part Min Diameter,12,6,1,100000003,610000008162,
0.416667,1.04167,0,µm,Spine,Spine Part Min Diameter,13,6,1,100000001,610000008144,
0.416667,1.04167,0.876061,µm,Spine,Spine Part Min Diameter,13,6,1,100000001,610000008147,
0.942001,0.942001,0,µm,Spine,Spine Part Min Diameter,13,6,1,100000001,610000008712,
0.54362,0.54362,0,µm,Spine,Spine Part Min Diameter,14,3,1,100000003,610000008741,
0.551649,0.647471,0,µm,Spine,Spine Part Min Diameter,14,6,1,100000003,610000008254,
0.416667,0.416667,0.416667,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000008086,
0.574588,0.642848,1.06399,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000008154,
0.574588,1.14052,1.06399,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000008168,
0.574588,0.795557,1.35994,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000008173,
0.574588,1.24799,1.25928,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000008192,
0.574588,1.06399,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000008197,
0.574588,0.730754,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000008201,
0.574588,1.25928,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000008205,
0.892764,0.699787,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000008486,
1.12249,1.41276,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000008518,
1.23535,0.820312,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008541,
0.948526,1.32195,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008602,
0.54362,0.54362,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008721,
0.866699,0.866699,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008729,
0.877226,0.877226,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008730,
0.761719,0.761719,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008738,
0.811296,0.621745,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000008392,
0.590985,0.590985,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000008667,
0.912818,0.912818,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000008705,
0.631539,0.631539,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008724,
0.837546,0.962158,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008725,
0.6685,0.725982,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000008772,
0.561381,0.794569,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000000,610000008286,
1.00436,0.660594,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000008323,
0.583004,0.583004,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000008695,
0.719359,0.719359,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000008732,
0.908083,0.673406,0.956133,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000008483,
1.09511,1.07663,0.908083,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000008511,
1.09511,0.908083,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000008567,
1.09511,1.09511,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000008669,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000008756,
0.416667,0.492945,0.416667,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000008048,
0.779742,0.486212,0.626769,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000008459,
1.14297,0.758284,1.36156,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000008500,
1.14297,1.27356,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000008629,
0.608099,0.694588,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000008668,
0.831244,0.831244,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000008677,
0.635885,0.635885,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000008678,
1.12789,1.15885,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000008680,
0.592368,0.592368,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000008694,
0.500397,0.500397,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000008720,
0.813802,0.813802,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000008734,
0.540941,0.540941,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000008735,
0.416667,0.674009,0.416667,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000008059,
0.416667,0.416667,0.416667,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000008068,
0.416667,0.416667,0.416667,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000008075,
0.416667,0.615234,0.565136,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000008121,
0.416667,0.565136,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000008125,
0.837664,0.837664,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000008652,
0.729167,0.729167,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000008654,
1.04745,1.04745,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000008655,
1.21806,0.833333,0.974031,µm,Spine,Spine Part Min Diameter,4,1,1,100000001,610000008472,
0.92042,0.92042,0,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000008751,
0.670738,0.645174,0.760364,µm,Spine,Spine Part Min Diameter,4,2,1,100000003,610000008259,
0.971275,0.493749,0.625,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000008284,
0.625,0.625,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000008665,
0.971275,1.01563,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000008666,
0.416667,0.424693,0.416667,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000008017,
0.416667,0.416667,0.416667,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000008033,
0.454915,0.611979,0.696615,µm,Spine,Spine Part Min Diameter,4,3,1,100000003,610000008132,
0.625,0.699656,0.86192,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000008186,
0.972151,0.46875,0,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000008449,
0.885258,0.813401,0,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000008538,
0.69987,0.69987,0,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000008703,
1.09256,1.09256,0,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000008704,
1.24672,0.661792,0.875318,µm,Spine,Spine Part Min Diameter,5,1,1,100000001,610000008404,
0.876333,0.493512,0,µm,Spine,Spine Part Min Diameter,5,1,1,100000001,610000008544,
1.22306,0.995507,0,µm,Spine,Spine Part Min Diameter,5,1,1,100000001,610000008548,
0.416667,0.443377,0.416667,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000008101,
0.718643,0.833349,1.12393,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000008291,
0.718643,0.915979,1.12393,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000008303,
1.15598,1.15598,0,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000008664,
0.546786,0.546786,0,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000008719,
0.572917,0.572917,0,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000008737,
0.416667,0.416667,0.416667,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000008093,
0.664803,0.442708,0.793436,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000008349,
0.611979,0.449761,0,µm,Spine,Spine Part Min Diameter,5,5,1,100000001,610000008446,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,5,5,1,100000001,610000008682,
0.727516,0.727516,0,µm,Spine,Spine Part Min Diameter,5,5,1,100000001,610000008693,
0.416667,0.416667,0.416667,µm,Spine,Spine Part Min Diameter,6,1,1,100000003,610000008113,
0.889053,0.889053,0,µm,Spine,Spine Part Min Diameter,6,1,1,100000001,610000008692,
0.707572,0.707572,0,µm,Spine,Spine Part Min Diameter,6,1,1,100000001,610000008710,
0.990066,0.990066,0,µm,Spine,Spine Part Min Diameter,6,1,1,100000003,610000008747,
0.56773,0.56773,0,µm,Spine,Spine Part Min Diameter,6,1,1,100000003,610000008748,
0.56287,0.56287,0,µm,Spine,Spine Part Min Diameter,6,2,1,100000001,610000008684,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,6,2,1,100000001,610000008691,
0.996094,1.13281,0,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000008605,
1.2042,1.22675,0,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000008663,
0.996094,0.996094,0,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000008683,
0.479729,0.557388,0,µm,Spine,Spine Part Min Diameter,6,3,1,100000003,610000008750,
0.46875,0.46875,0,µm,Spine,Spine Part Min Diameter,6,3,1,100000003,610000008755,
0.46875,0.46875,0,µm,Spine,Spine Part Min Diameter,6,3,1,100000003,610000008759,
0.983751,0.984606,0,µm,Spine,Spine Part Min Diameter,6,5,1,100000001,610000008681,
0.749695,0.749695,0,µm,Spine,Spine Part Min Diameter,7,2,1,100000003,610000008760,
1.02893,0.816399,0,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000008374,
1.20162,0.802951,0,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000008415,
0.802847,0.848152,0,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000008442,
0.966088,0.689005,0,µm,Spine,Spine Part Min Diameter,7,3,1,100000003,610000008525,
0.776007,0.538118,0,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000008560,
0.889602,0.889602,0,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000008662,
0.615114,0.615114,0,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000008685,
0.708305,0.708305,0,µm,Spine,Spine Part Min Diameter,7,3,1,100000003,610000008754,
0.735362,0.880929,0,µm,Spine,Spine Part Min Diameter,7,3,1,100000003,610000008770,
0.755208,0.755208,0,µm,Spine,Spine Part Min Diameter,8,1,1,100000001,610000008708,
0.785277,0.785277,0,µm,Spine,Spine Part Min Diameter,8,1,1,100000001,610000008709,
0.828678,0.638021,0,µm,Spine,Spine Part Min Diameter,8,2,1,100000001,610000008461,
0.598958,0.598958,0,µm,Spine,Spine Part Min Diameter,8,2,1,100000001,610000008689,
0.46875,0.46875,0,µm,Spine,Spine Part Min Diameter,8,2,1,100000001,610000008690,
0.81635,0.883483,0.912299,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000008319,
0.709071,1.67021,0.840986,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000008335,
0.78438,0.688455,0,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000008354,
0.546875,0.416667,0,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000008363,
0.912299,0.92569,0.883483,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000008433,
0.87607,0.87607,0,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000008502,
0.967227,0.896971,0,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000008522,
0.81286,0.81286,0,µm,Spine,Spine Part Min Diameter,8,3,1,100000001,610000008713,
0.762269,0.762269,0,µm,Spine,Spine Part Min Diameter,8,3,1,100000001,610000008714,
0.572917,0.572917,0,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000008740,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000008758,
0.715354,0.750376,0,µm,Spine,Spine Part Min Diameter,8,4,1,100000003,610000008340,
0.715354,0.810868,0,µm,Spine,Spine Part Min Diameter,8,4,1,100000003,610000008753,
0.933741,0.933741,0,µm,Spine,Spine Part Min Diameter,8,4,1,100000003,610000008769,
0.625,0.625,0,µm,Spine,Spine Part Min Diameter,9,2,1,100000001,610000008687,
0.677817,0.677817,0,µm,Spine,Spine Part Min Diameter,9,2,1,100000001,610000008688,
0.833333,0.833333,0,µm,Spine,Spine Part Min Diameter,9,2,1,100000003,610000008744,
0.695737,0.833333,0.69414,µm,Spine,Spine Part Min Diameter,9,3,1,100000001,610000008218,
0.695737,0.852071,0.69414,µm,Spine,Spine Part Min Diameter,9,3,1,100000001,610000008233,
0.695737,0.891757,0.69414,µm,Spine,Spine Part Min Diameter,9,3,1,100000001,610000008250,
0.695737,0.886283,0.69414,µm,Spine,Spine Part Min Diameter,9,3,1,100000001,610000008268,
0.793176,0.60145,0,µm,Spine,Spine Part Min Diameter,9,3,1,100000001,610000008361,
0.679491,0.679491,0,µm,Spine,Spine Part Min Diameter,9,3,1,100000001,610000008686,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,9,3,1,100000001,610000008706,
0.652955,0.652955,0,µm,Spine,Spine Part Min Diameter,9,3,1,100000001,610000008707,
0.54362,0.54362,0,µm,Spine,Spine Part Min Diameter,9,3,1,100000003,610000008746,
0.690827,0.690827,0,µm,Spine,Spine Part Min Diameter,9,3,1,100000003,610000008752,
0.43035,0.445964,0,µm,Spine,Spine Part Min Diameter,9,4,1,100000003,610000008103,
1.11947,0.950607,0,µm,Spine,Spine Part Min Diameter,9,5,1,100000003,610000008529,
0.945417,0.950632,0,µm,Spine,Spine Part Min Diameter,9,5,1,100000003,610000008565,
