
Segment Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
54.6317,,Segment,1,3,Image 1,3,1,100000000,510000000012,
11.6268,,Segment,1,2,Image 1,2,1,100000000,510000000015,
4.4169,,Segment,1,1,Image 1,2,1,100000000,510000000040,
3.13583,,Segment,1,0,Image 1,1,1,100000000,510000000064,
9.88164,,Segment,1,3,Image 1,2,1,100000000,510000000079,
8.83382,,Segment,1,2,Image 1,3,1,100000000,510000000085,
0.700449,,Segment,1,8,Image 1,3,1,100000003,510000000160,
1.05803,,Segment,1,7,Image 1,2,1,100000003,510000000175,
1.87381,,Segment,1,6,Image 1,1,1,100000003,510000000197,
0.761655,,Segment,1,5,Image 1,1,1,100000003,510000000213,
0.680398,,Segment,1,4,Image 1,1,1,100000003,510000000216,
1.21178,,Segment,1,3,Image 1,1,1,100000003,510000000226,
1.28428,,Segment,1,2,Image 1,1,1,100000003,510000000233,
1.39327,,Segment,1,1,Image 1,1,1,100000003,510000000247,
2.5709,,Segment,1,0,Image 1,1,1,100000003,510000000278,
0.736064,,Segment,1,1,Image 1,1,1,100000002,510000000297,
0.658085,,Segment,1,0,Image 1,1,1,100000002,510000000308,
0.962351,,Segment,1,15,Image 1,6,1,100000003,510000000328,
1.14282,,Segment,1,14,Image 1,6,1,100000003,510000000343,
0.783526,,Segment,1,13,Image 1,5,1,100000003,510000000370,
0.835985,,Segment,1,12,Image 1,4,1,100000003,510000000394,
0.743756,,Segment,1,11,Image 1,4,1,100000003,510000000416,
0.849181,,Segment,1,10,Image 1,4,1,100000003,510000000421,
0.830949,,Segment,1,9,Image 1,3,1,100000003,510000000448,
0.773012,,Segment,1,8,Image 1,3,1,100000003,510000000464,
0.719654,,Segment,1,6,Image 1,2,1,100000003,510000000473,
0.804239,,Segment,1,5,Image 1,2,1,100000003,510000000480,
2.54131,,Segment,1,4,Image 1,2,1,100000003,510000000525,
0.914042,,Segment,1,15,Image 1,7,1,100000003,510000000529,
3.15508,,Segment,1,1,Image 1,2,1,100000003,510000000590,
1.73711,,Segment,1,0,Image 1,1,1,100000003,510000000611,
1.1717,,Segment,1,9,Image 1,5,1,100000003,510000000673,
0.66368,,Segment,1,8,Image 1,4,1,100000003,510000000683,
0.99373,,Segment,1,6,Image 1,3,1,100000003,510000000693,
0.944444,,Segment,1,5,Image 1,3,1,100000003,510000000712,
0.828005,,Segment,1,4,Image 1,3,1,100000003,510000000725,
1.31412,,Segment,1,3,Image 1,2,1,100000003,510000000734,
0.846589,,Segment,1,14,Image 1,4,1,100000003,510000000759,
0.774912,,Segment,1,13,Image 1,3,1,100000003,510000000766,
0.852501,,Segment,1,12,Image 1,3,1,100000003,510000000775,
0.93878,,Segment,1,11,Image 1,3,1,100000003,510000000788,
1.02346,,Segment,1,10,Image 1,3,1,100000003,510000000791,
0.843211,,Segment,1,9,Image 1,2,1,100000003,510000000829,
0.962715,,Segment,1,8,Image 1,1,1,100000003,510000000865,
5.17161,,Segment,1,7,Image 1,1,1,100000003,510000000886,
0.996486,,Segment,1,12,Image 1,5,1,100000003,510000000929,
0.940788,,Segment,1,11,Image 1,4,1,100000003,510000000941,
0.9467,,Segment,1,10,Image 1,3,1,100000003,510000000944,
0.915489,,Segment,1,9,Image 1,3,1,100000003,510000000964,
0.766253,,Segment,1,8,Image 1,3,1,100000003,510000000977,
0.769106,,Segment,1,7,Image 1,3,1,100000003,510000000986,
2.03756,,Segment,1,2,Image 1,3,1,100000000,510000001049,
9.21496,,Segment,1,1,Image 1,2,1,100000000,510000001128,
1.02437,,Segment,1,0,Image 1,1,1,100000000,510000001151,
0.655072,,Segment,1,7,Image 1,4,1,100000001,510000001185,
48.5319,,Segment,1,6,Image 1,3,1,100000001,510000001229,
20.5438,,Segment,1,5,Image 1,2,1,100000001,510000001264,
10.1692,,Segment,1,4,Image 1,2,1,100000001,510000001266,
6.09287,,Segment,1,3,Image 1,2,1,100000001,510000001287,
