
Spine Intensity StdDev Ch=5 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
23.1679,,Spine,5,4,Image 1,3,1,100000001,610000008017,
22.9781,,Spine,5,4,Image 1,3,1,100000001,610000008033,
29.3854,,Spine,5,3,Image 1,2,1,100000000,610000008048,
25.9851,,Spine,5,3,Image 1,3,1,100000002,610000008059,
26.017,,Spine,5,3,Image 1,3,1,100000002,610000008068,
17.5465,,Spine,5,3,Image 1,3,1,100000002,610000008075,
33.1483,,Spine,5,2,Image 1,1,1,100000000,610000008086,
28.3641,,Spine,5,5,Image 1,3,1,100000003,610000008093,
27.1017,,Spine,5,5,Image 1,2,1,100000003,610000008101,
36.6762,,Spine,5,9,Image 1,4,1,100000003,610000008103,
36.7594,,Spine,5,1,Image 1,1,1,100000002,610000008108,
32.0702,,Spine,5,6,Image 1,1,1,100000003,610000008113,
44.3703,,Spine,5,1,Image 1,1,1,100000001,610000008116,
21.1731,,Spine,5,3,Image 1,3,1,100000002,610000008121,
18.6649,,Spine,5,3,Image 1,3,1,100000002,610000008125,
35.5525,,Spine,5,4,Image 1,3,1,100000003,610000008132,
18.5504,,Spine,5,1,Image 1,1,1,100000001,610000008140,
29.0023,,Spine,5,13,Image 1,6,1,100000001,610000008144,
23.3413,,Spine,5,13,Image 1,6,1,100000001,610000008147,
25.4367,,Spine,5,2,Image 1,1,1,100000000,610000008154,
40.2186,,Spine,5,1,Image 1,1,1,100000002,610000008158,
23.3379,,Spine,5,12,Image 1,6,1,100000003,610000008162,
27.8585,,Spine,5,2,Image 1,1,1,100000000,610000008168,
28.4235,,Spine,5,2,Image 1,1,1,100000000,610000008173,
22.658,,Spine,5,4,Image 1,3,1,100000000,610000008186,
29.5879,,Spine,5,2,Image 1,1,1,100000000,610000008192,
26.7323,,Spine,5,2,Image 1,1,1,100000000,610000008197,
29.6216,,Spine,5,2,Image 1,1,1,100000000,610000008201,
28.2016,,Spine,5,2,Image 1,1,1,100000000,610000008205,
35.6135,,Spine,5,9,Image 1,3,1,100000001,610000008218,
19.0636,,Spine,5,0,Image 1,1,1,100000000,610000008223,
27.3361,,Spine,5,9,Image 1,3,1,100000001,610000008233,
19.9562,,Spine,5,0,Image 1,1,1,100000000,610000008238,
36.9962,,Spine,5,9,Image 1,3,1,100000001,610000008250,
20.0329,,Spine,5,14,Image 1,6,1,100000003,610000008254,
18.0674,,Spine,5,4,Image 1,2,1,100000003,610000008259,
37.8848,,Spine,5,9,Image 1,3,1,100000001,610000008268,
35.0013,,Spine,5,12,Image 1,4,1,100000001,610000008273,
19.6792,,Spine,5,0,Image 1,1,1,100000000,610000008276,
35.5164,,Spine,5,12,Image 1,4,1,100000001,610000008281,
22.5186,,Spine,5,4,Image 1,2,1,100000000,610000008284,
25.1907,,Spine,5,2,Image 1,3,1,100000000,610000008286,
25.1408,,Spine,5,5,Image 1,2,1,100000003,610000008291,
40.5331,,Spine,5,10,Image 1,2,1,100000003,610000008298,
30.4362,,Spine,5,5,Image 1,2,1,100000003,610000008303,
16.6651,,Spine,5,10,Image 1,2,1,100000001,610000008305,
40.7459,,Spine,5,10,Image 1,2,1,100000003,610000008311,
16.289,,Spine,5,8,Image 1,3,1,100000003,610000008319,
25.687,,Spine,5,1,Image 1,2,1,100000000,610000008321,
23.4392,,Spine,5,2,Image 1,3,1,100000001,610000008323,
35.8984,,Spine,5,1,Image 1,1,1,100000000,610000008326,
30.9371,,Spine,5,1,Image 1,2,1,100000000,610000008328,
28.7696,,Spine,5,8,Image 1,3,1,100000003,610000008335,
37.2072,,Spine,5,12,Image 1,4,1,100000001,610000008338,
20.0767,,Spine,5,8,Image 1,4,1,100000003,610000008340,
28.4826,,Spine,5,0,Image 1,1,1,100000001,610000008346,
17.1271,,Spine,5,5,Image 1,3,1,100000003,610000008349,
21.6141,,Spine,5,8,Image 1,3,1,100000003,610000008354,
30.9908,,Spine,5,0,Image 1,1,1,100000001,610000008359,
22.5696,,Spine,5,9,Image 1,3,1,100000001,610000008361,
36.5678,,Spine,5,8,Image 1,3,1,100000003,610000008363,
17.5159,,Spine,5,10,Image 1,4,1,100000003,610000008365,
27.0638,,Spine,5,10,Image 1,6,1,100000003,610000008368,
41.1587,,Spine,5,10,Image 1,2,1,100000003,610000008372,
21.3322,,Spine,5,7,Image 1,3,1,100000000,610000008374,
27.6981,,Spine,5,10,Image 1,4,1,100000003,610000008379,
41.7918,,Spine,5,10,Image 1,4,1,100000001,610000008384,
33.035,,Spine,5,0,Image 1,1,1,100000001,610000008389,
20.4883,,Spine,5,2,Image 1,2,1,100000000,610000008392,
37.3074,,Spine,5,0,Image 1,1,1,100000001,610000008401,
41.7819,,Spine,5,5,Image 1,1,1,100000001,610000008404,
25.0827,,Spine,5,0,Image 1,1,1,100000000,610000008411,
21.8896,,Spine,5,7,Image 1,3,1,100000001,610000008415,
29.1919,,Spine,5,0,Image 1,1,1,100000000,610000008419,
26.4948,,Spine,5,0,Image 1,1,1,100000000,610000008423,
30.5673,,Spine,5,0,Image 1,1,1,100000000,610000008429,
22.8726,,Spine,5,8,Image 1,3,1,100000003,610000008433,
23.2288,,Spine,5,0,Image 1,1,1,100000000,610000008436,
35.76,,Spine,5,11,Image 1,3,1,100000003,610000008439,
18.3477,,Spine,5,7,Image 1,3,1,100000001,610000008442,
27.4871,,Spine,5,5,Image 1,5,1,100000001,610000008446,
34.6154,,Spine,5,4,Image 1,3,1,100000001,610000008449,
23.6973,,Spine,5,1,Image 1,1,1,100000002,610000008452,
18.3776,,Spine,5,0,Image 1,1,1,100000001,610000008456,
27.1823,,Spine,5,3,Image 1,2,1,100000002,610000008459,
19.2536,,Spine,5,8,Image 1,2,1,100000001,610000008461,
23.1735,,Spine,5,1,Image 1,2,1,100000000,610000008463,
23.3412,,Spine,5,0,Image 1,1,1,100000001,610000008468,
