
Spine Center Intensity Max Ch=4 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Spine,4,4,Image 1,3,1,100000001,610000008017,
0,,Spine,4,4,Image 1,3,1,100000001,610000008033,
6,,Spine,4,3,Image 1,2,1,100000000,610000008048,
1,,Spine,4,3,Image 1,3,1,100000002,610000008059,
2,,Spine,4,3,Image 1,3,1,100000002,610000008068,
1,,Spine,4,3,Image 1,3,1,100000002,610000008075,
5,,Spine,4,2,Image 1,1,1,100000000,610000008086,
10,,Spine,4,5,Image 1,3,1,100000003,610000008093,
3,,Spine,4,5,Image 1,2,1,100000003,610000008101,
0,,Spine,4,9,Image 1,4,1,100000003,610000008103,
1,,Spine,4,1,Image 1,1,1,100000002,610000008108,
3,,Spine,4,6,Image 1,1,1,100000003,610000008113,
1,,Spine,4,1,Image 1,1,1,100000001,610000008116,
0,,Spine,4,3,Image 1,3,1,100000002,610000008121,
0,,Spine,4,3,Image 1,3,1,100000002,610000008125,
1,,Spine,4,4,Image 1,3,1,100000003,610000008132,
1,,Spine,4,1,Image 1,1,1,100000001,610000008140,
2,,Spine,4,13,Image 1,6,1,100000001,610000008144,
1,,Spine,4,13,Image 1,6,1,100000001,610000008147,
3,,Spine,4,2,Image 1,1,1,100000000,610000008154,
3,,Spine,4,1,Image 1,1,1,100000002,610000008158,
3,,Spine,4,12,Image 1,6,1,100000003,610000008162,
2,,Spine,4,2,Image 1,1,1,100000000,610000008168,
1,,Spine,4,2,Image 1,1,1,100000000,610000008173,
4,,Spine,4,4,Image 1,3,1,100000000,610000008186,
1,,Spine,4,2,Image 1,1,1,100000000,610000008192,
1,,Spine,4,2,Image 1,1,1,100000000,610000008197,
1,,Spine,4,2,Image 1,1,1,100000000,610000008201,
1,,Spine,4,2,Image 1,1,1,100000000,610000008205,
4,,Spine,4,9,Image 1,3,1,100000001,610000008218,
2,,Spine,4,0,Image 1,1,1,100000000,610000008223,
4,,Spine,4,9,Image 1,3,1,100000001,610000008233,
3,,Spine,4,0,Image 1,1,1,100000000,610000008238,
4,,Spine,4,9,Image 1,3,1,100000001,610000008250,
1,,Spine,4,14,Image 1,6,1,100000003,610000008254,
1,,Spine,4,4,Image 1,2,1,100000003,610000008259,
4,,Spine,4,9,Image 1,3,1,100000001,610000008268,
6,,Spine,4,12,Image 1,4,1,100000001,610000008273,
3,,Spine,4,0,Image 1,1,1,100000000,610000008276,
6,,Spine,4,12,Image 1,4,1,100000001,610000008281,
2,,Spine,4,4,Image 1,2,1,100000000,610000008284,
1,,Spine,4,2,Image 1,3,1,100000000,610000008286,
2,,Spine,4,5,Image 1,2,1,100000003,610000008291,
2,,Spine,4,10,Image 1,2,1,100000003,610000008298,
3,,Spine,4,5,Image 1,2,1,100000003,610000008303,
2,,Spine,4,10,Image 1,2,1,100000001,610000008305,
1,,Spine,4,10,Image 1,2,1,100000003,610000008311,
0,,Spine,4,8,Image 1,3,1,100000003,610000008319,
1,,Spine,4,1,Image 1,2,1,100000000,610000008321,
6,,Spine,4,2,Image 1,3,1,100000001,610000008323,
3,,Spine,4,1,Image 1,1,1,100000000,610000008326,
1,,Spine,4,1,Image 1,2,1,100000000,610000008328,
1,,Spine,4,8,Image 1,3,1,100000003,610000008335,
6,,Spine,4,12,Image 1,4,1,100000001,610000008338,
2,,Spine,4,8,Image 1,4,1,100000003,610000008340,
4,,Spine,4,0,Image 1,1,1,100000001,610000008346,
5,,Spine,4,5,Image 1,3,1,100000003,610000008349,
0,,Spine,4,8,Image 1,3,1,100000003,610000008354,
9,,Spine,4,0,Image 1,1,1,100000001,610000008359,
1,,Spine,4,9,Image 1,3,1,100000001,610000008361,
1,,Spine,4,8,Image 1,3,1,100000003,610000008363,
0,,Spine,4,10,Image 1,4,1,100000003,610000008365,
2,,Spine,4,10,Image 1,6,1,100000003,610000008368,
2,,Spine,4,10,Image 1,2,1,100000003,610000008372,
2,,Spine,4,7,Image 1,3,1,100000000,610000008374,
2,,Spine,4,10,Image 1,4,1,100000003,610000008379,
8,,Spine,4,10,Image 1,4,1,100000001,610000008384,
9,,Spine,4,0,Image 1,1,1,100000001,610000008389,
2,,Spine,4,2,Image 1,2,1,100000000,610000008392,
3,,Spine,4,0,Image 1,1,1,100000001,610000008401,
4,,Spine,4,5,Image 1,1,1,100000001,610000008404,
1,,Spine,4,0,Image 1,1,1,100000000,610000008411,
3,,Spine,4,7,Image 1,3,1,100000001,610000008415,
0,,Spine,4,0,Image 1,1,1,100000000,610000008419,
2,,Spine,4,0,Image 1,1,1,100000000,610000008423,
3,,Spine,4,0,Image 1,1,1,100000000,610000008429,
2,,Spine,4,8,Image 1,3,1,100000003,610000008433,
5,,Spine,4,0,Image 1,1,1,100000000,610000008436,
0,,Spine,4,11,Image 1,3,1,100000003,610000008439,
29,,Spine,4,7,Image 1,3,1,100000001,610000008442,
2,,Spine,4,5,Image 1,5,1,100000001,610000008446,
2,,Spine,4,4,Image 1,3,1,100000001,610000008449,
1,,Spine,4,1,Image 1,1,1,100000002,610000008452,
1,,Spine,4,0,Image 1,1,1,100000001,610000008456,
8,,Spine,4,3,Image 1,2,1,100000002,610000008459,
4,,Spine,4,8,Image 1,2,1,100000001,610000008461,
3,,Spine,4,1,Image 1,2,1,100000000,610000008463,
1,,Spine,4,0,Image 1,1,1,100000001,610000008468,
4,,Spine,4,4,Image 1,1,1,100000001,610000008472,
2,,Spine,4,0,Image 1,1,1,100000000,610000008478,
32,,Spine,4,3,Image 1,1,1,100000000,610000008483,
7,,Spine,4,2,Image 1,1,1,100000001,610000008486,
7,,Spine,4,1,Image 1,1,1,100000001,610000008489,
2,,Spine,4,0,Image 1,1,1,100000001,610000008493,
3,,Spine,4,10,Image 1,4,1,100000003,610000008495,
5,,Spine,4,3,Image 1,2,1,100000000,610000008500,
0,,Spine,4,8,Image 1,3,1,100000003,610000008502,
1,,Spine,4,0,Image 1,1,1,100000001,610000008507,
21,,Spine,4,3,Image 1,1,1,100000000,610000008511,
2,,Spine,4,2,Image 1,1,1,100000001,610000008518,
1,,Spine,4,12,Image 1,5,1,100000001,610000008520,
1,,Spine,4,8,Image 1,3,1,100000003,610000008522,
2,,Spine,4,7,Image 1,3,1,100000003,610000008525,
5,,Spine,4,9,Image 1,5,1,100000003,610000008529,
2,,Spine,4,0,Image 1,1,1,100000000,610000008535,
2,,Spine,4,4,Image 1,3,1,100000001,610000008538,
4,,Spine,4,2,Image 1,1,1,100000002,610000008541,
2,,Spine,4,5,Image 1,1,1,100000001,610000008544,
3,,Spine,4,5,Image 1,1,1,100000001,610000008548,
1,,Spine,4,11,Image 1,4,1,100000003,610000008555,
2,,Spine,4,7,Image 1,3,1,100000000,610000008560,
3,,Spine,4,0,Image 1,1,1,100000001,610000008562,
0,,Spine,4,9,Image 1,5,1,100000003,610000008565,
14,,Spine,4,3,Image 1,1,1,100000000,610000008567,
1,,Spine,4,0,Image 1,1,1,100000000,610000008584,
2,,Spine,4,0,Image 1,1,1,100000001,610000008597,
1,,Spine,4,2,Image 1,1,1,100000002,610000008602,
11,,Spine,4,6,Image 1,3,1,100000001,610000008605,
25,,Spine,4,3,Image 1,2,1,100000000,610000008629,
17,,Spine,4,1,Image 1,1,1,100000001,610000008635,
3,,Spine,4,1,Image 1,2,1,100000002,610000008638,
47,,Spine,4,3,Image 1,3,1,100000000,610000008652,
3,,Spine,4,1,Image 1,2,1,100000000,610000008653,
2,,Spine,4,3,Image 1,3,1,100000000,610000008654,
2,,Spine,4,3,Image 1,3,1,100000000,610000008655,
6,,Spine,4,0,Image 1,1,1,100000000,610000008656,
1,,Spine,4,1,Image 1,2,1,100000000,610000008661,
2,,Spine,4,7,Image 1,3,1,100000000,610000008662,
2,,Spine,4,6,Image 1,3,1,100000000,610000008663,
1,,Spine,4,5,Image 1,2,1,100000000,610000008664,
3,,Spine,4,4,Image 1,2,1,100000000,610000008665,
2,,Spine,4,4,Image 1,2,1,100000000,610000008666,
0,,Spine,4,2,Image 1,2,1,100000000,610000008667,
1,,Spine,4,3,Image 1,2,1,100000000,610000008668,
7,,Spine,4,3,Image 1,1,1,100000000,610000008669,
2,,Spine,4,1,Image 1,1,1,100000000,610000008670,
3,,Spine,4,1,Image 1,1,1,100000000,610000008671,
2,,Spine,4,0,Image 1,1,1,100000000,610000008672,
1,,Spine,4,0,Image 1,1,1,100000000,610000008673,
2,,Spine,4,0,Image 1,1,1,100000000,610000008674,
0,,Spine,4,3,Image 1,2,1,100000000,610000008677,
1,,Spine,4,3,Image 1,2,1,100000000,610000008678,
4,,Spine,4,0,Image 1,1,1,100000000,610000008679,
7,,Spine,4,3,Image 1,2,1,100000001,610000008680,
2,,Spine,4,6,Image 1,5,1,100000001,610000008681,
7,,Spine,4,5,Image 1,5,1,100000001,610000008682,
11,,Spine,4,6,Image 1,3,1,100000001,610000008683,
0,,Spine,4,6,Image 1,2,1,100000001,610000008684,
5,,Spine,4,7,Image 1,3,1,100000001,610000008685,
1,,Spine,4,9,Image 1,3,1,100000001,610000008686,
3,,Spine,4,9,Image 1,2,1,100000001,610000008687,
3,,Spine,4,9,Image 1,2,1,100000001,610000008688,
3,,Spine,4,8,Image 1,2,1,100000001,610000008689,
1,,Spine,4,8,Image 1,2,1,100000001,610000008690,
10,,Spine,4,6,Image 1,2,1,100000001,610000008691,
45,,Spine,4,6,Image 1,1,1,100000001,610000008692,
0,,Spine,4,5,Image 1,5,1,100000001,610000008693,
85,,Spine,4,3,Image 1,2,1,100000001,610000008694,
6,,Spine,4,2,Image 1,3,1,100000001,610000008695,
3,,Spine,4,0,Image 1,1,1,100000001,610000008696,
0,,Spine,4,4,Image 1,3,1,100000001,610000008703,
5,,Spine,4,4,Image 1,3,1,100000001,610000008704,
1,,Spine,4,2,Image 1,2,1,100000001,610000008705,
1,,Spine,4,9,Image 1,3,1,100000001,610000008706,
2,,Spine,4,9,Image 1,3,1,100000001,610000008707,
5,,Spine,4,8,Image 1,1,1,100000001,610000008708,
0,,Spine,4,8,Image 1,1,1,100000001,610000008709,
3,,Spine,4,6,Image 1,1,1,100000001,610000008710,
1,,Spine,4,12,Image 1,5,1,100000001,610000008711,
10,,Spine,4,13,Image 1,6,1,100000001,610000008712,
1,,Spine,4,8,Image 1,3,1,100000001,610000008713,
1,,Spine,4,8,Image 1,3,1,100000001,610000008714,
0,,Spine,4,0,Image 1,1,1,100000001,610000008715,
0,,Spine,4,5,Image 1,2,1,100000002,610000008719,
1,,Spine,4,3,Image 1,2,1,100000002,610000008720,
0,,Spine,4,2,Image 1,1,1,100000002,610000008721,
0,,Spine,4,1,Image 1,2,1,100000002,610000008722,
3,,Spine,4,0,Image 1,1,1,100000002,610000008723,
1,,Spine,4,2,Image 1,2,1,100000002,610000008724,
1,,Spine,4,2,Image 1,2,1,100000002,610000008725,
1,,Spine,4,0,Image 1,1,1,100000002,610000008726,
2,,Spine,4,0,Image 1,1,1,100000002,610000008727,
4,,Spine,4,2,Image 1,1,1,100000002,610000008729,
0,,Spine,4,2,Image 1,1,1,100000002,610000008730,
2,,Spine,4,0,Image 1,1,1,100000002,610000008731,
0,,Spine,4,2,Image 1,3,1,100000002,610000008732,
0,,Spine,4,1,Image 1,2,1,100000002,610000008733,
1,,Spine,4,3,Image 1,2,1,100000002,610000008734,
1,,Spine,4,3,Image 1,2,1,100000002,610000008735,
3,,Spine,4,1,Image 1,1,1,100000002,610000008736,
3,,Spine,4,5,Image 1,2,1,100000002,610000008737,
0,,Spine,4,2,Image 1,1,1,100000002,610000008738,
1,,Spine,4,1,Image 1,1,1,100000002,610000008739,
1,,Spine,4,8,Image 1,3,1,100000003,610000008740,
1,,Spine,4,14,Image 1,3,1,100000003,610000008741,
1,,Spine,4,10,Image 1,2,1,100000003,610000008742,
1,,Spine,4,10,Image 1,2,1,100000003,610000008743,
0,,Spine,4,9,Image 1,2,1,100000003,610000008744,
2,,Spine,4,10,Image 1,2,1,100000003,610000008745,
1,,Spine,4,9,Image 1,3,1,100000003,610000008746,
2,,Spine,4,6,Image 1,1,1,100000003,610000008747,
15,,Spine,4,6,Image 1,1,1,100000003,610000008748,
2,,Spine,4,10,Image 1,4,1,100000003,610000008749,
0,,Spine,4,6,Image 1,3,1,100000003,610000008750,
0,,Spine,4,4,Image 1,1,1,100000003,610000008751,
1,,Spine,4,9,Image 1,3,1,100000003,610000008752,
1,,Spine,4,8,Image 1,4,1,100000003,610000008753,
2,,Spine,4,7,Image 1,3,1,100000003,610000008754,
1,,Spine,4,6,Image 1,3,1,100000003,610000008755,
0,,Spine,4,3,Image 1,1,1,100000003,610000008756,
4,,Spine,4,10,Image 1,4,1,100000003,610000008757,
1,,Spine,4,8,Image 1,3,1,100000003,610000008758,
1,,Spine,4,6,Image 1,3,1,100000003,610000008759,
37,,Spine,4,7,Image 1,2,1,100000003,610000008760,
2,,Spine,4,12,Image 1,5,1,100000003,610000008761,
7,,Spine,4,12,Image 1,5,1,100000003,610000008762,
2,,Spine,4,12,Image 1,4,1,100000003,610000008763,
1,,Spine,4,11,Image 1,5,1,100000003,610000008764,
2,,Spine,4,10,Image 1,4,1,100000003,610000008765,
1,,Spine,4,10,Image 1,4,1,100000003,610000008766,
1,,Spine,4,10,Image 1,6,1,100000003,610000008767,
1,,Spine,4,10,Image 1,6,1,100000003,610000008768,
2,,Spine,4,8,Image 1,4,1,100000003,610000008769,
0,,Spine,4,7,Image 1,3,1,100000003,610000008770,
3,,Spine,4,11,Image 1,4,1,100000003,610000008771,
1,,Spine,4,2,Image 1,2,1,100000003,610000008772,
0,,Spine,4,0,Image 1,1,1,100000003,610000008773,
