
Spine Center Intensity Median Ch=2 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3.03125,,Spine,2,4,Image 1,3,1,100000001,610000008017,
3.03125,,Spine,2,4,Image 1,3,1,100000001,610000008033,
6.5625,,Spine,2,3,Image 1,2,1,100000000,610000008048,
4.5625,,Spine,2,3,Image 1,3,1,100000002,610000008059,
4.0625,,Spine,2,3,Image 1,3,1,100000002,610000008068,
6.53125,,Spine,2,3,Image 1,3,1,100000002,610000008075,
3.03125,,Spine,2,2,Image 1,1,1,100000000,610000008086,
12.0625,,Spine,2,5,Image 1,3,1,100000003,610000008093,
5.0625,,Spine,2,5,Image 1,2,1,100000003,610000008101,
28.0312,,Spine,2,9,Image 1,4,1,100000003,610000008103,
20.5625,,Spine,2,1,Image 1,1,1,100000002,610000008108,
25.0625,,Spine,2,6,Image 1,1,1,100000003,610000008113,
24.5625,,Spine,2,1,Image 1,1,1,100000001,610000008116,
17.0312,,Spine,2,3,Image 1,3,1,100000002,610000008121,
7.01562,,Spine,2,3,Image 1,3,1,100000002,610000008125,
53.0625,,Spine,2,4,Image 1,3,1,100000003,610000008132,
36.0312,,Spine,2,1,Image 1,1,1,100000001,610000008140,
25.0625,,Spine,2,13,Image 1,6,1,100000001,610000008144,
27.0312,,Spine,2,13,Image 1,6,1,100000001,610000008147,
33.5312,,Spine,2,2,Image 1,1,1,100000000,610000008154,
48.0625,,Spine,2,1,Image 1,1,1,100000002,610000008158,
33.0312,,Spine,2,12,Image 1,6,1,100000003,610000008162,
52.0625,,Spine,2,2,Image 1,1,1,100000000,610000008168,
30.0312,,Spine,2,2,Image 1,1,1,100000000,610000008173,
55.5312,,Spine,2,4,Image 1,3,1,100000000,610000008186,
52.0312,,Spine,2,2,Image 1,1,1,100000000,610000008192,
43.0312,,Spine,2,2,Image 1,1,1,100000000,610000008197,
16.0312,,Spine,2,2,Image 1,1,1,100000000,610000008201,
51.0312,,Spine,2,2,Image 1,1,1,100000000,610000008205,
63.0625,,Spine,2,9,Image 1,3,1,100000001,610000008218,
37.5625,,Spine,2,0,Image 1,1,1,100000000,610000008223,
50.125,,Spine,2,9,Image 1,3,1,100000001,610000008233,
27.0156,,Spine,2,0,Image 1,1,1,100000000,610000008238,
50.0625,,Spine,2,9,Image 1,3,1,100000001,610000008250,
15.0156,,Spine,2,14,Image 1,6,1,100000003,610000008254,
50.0156,,Spine,2,4,Image 1,2,1,100000003,610000008259,
34.0625,,Spine,2,9,Image 1,3,1,100000001,610000008268,
30.5625,,Spine,2,12,Image 1,4,1,100000001,610000008273,
23.0156,,Spine,2,0,Image 1,1,1,100000000,610000008276,
49.5625,,Spine,2,12,Image 1,4,1,100000001,610000008281,
38.0312,,Spine,2,4,Image 1,2,1,100000000,610000008284,
32.0312,,Spine,2,2,Image 1,3,1,100000000,610000008286,
52.5625,,Spine,2,5,Image 1,2,1,100000003,610000008291,
56.5625,,Spine,2,10,Image 1,2,1,100000003,610000008298,
37.5312,,Spine,2,5,Image 1,2,1,100000003,610000008303,
41.0078,,Spine,2,10,Image 1,2,1,100000001,610000008305,
54.0312,,Spine,2,10,Image 1,2,1,100000003,610000008311,
0,,Spine,2,8,Image 1,3,1,100000003,610000008319,
29.0312,,Spine,2,1,Image 1,2,1,100000000,610000008321,
26.0312,,Spine,2,2,Image 1,3,1,100000001,610000008323,
54.5625,,Spine,2,1,Image 1,1,1,100000000,610000008326,
43.0312,,Spine,2,1,Image 1,2,1,100000000,610000008328,
44.0156,,Spine,2,8,Image 1,3,1,100000003,610000008335,
43.0625,,Spine,2,12,Image 1,4,1,100000001,610000008338,
