
Soma Center of Image Mass Ch=3 Img=1
 ==================== 
Soma Center of Image Mass X,Soma Center of Image Mass Y,Soma Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,FilamentID,ID,
-72.6214,21781.1,1424.08,µm,Soma,3,Soma Center of Image Mass,Image 1,1,100000000,800000000,
-101.736,21765,1425.72,µm,Soma,3,Soma Center of Image Mass,Image 1,1,100000001,800000001,
-62.0212,21770.2,1423.95,µm,Soma,3,Soma Center of Image Mass,Image 1,1,100000002,800000002,
-98.0523,21781.4,1422.26,µm,Soma,3,Soma Center of Image Mass,Image 1,1,100000003,800000003,
-70.6587,21741.1,1424.13,µm,Soma,3,Soma Center of Image Mass,Image 1,1,100000004,800000004,
