
Segment Center Intensity Min Ch=3 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,3,29,Image 1,11,1,100000002,510000000023,
0,,Segment,3,28,Image 1,10,1,100000002,510000000034,
0,,Segment,3,27,Image 1,9,1,100000002,510000000038,
0,,Segment,3,26,Image 1,9,1,100000002,510000000061,
0,,Segment,3,25,Image 1,8,1,100000002,510000000108,
0,,Segment,3,24,Image 1,7,1,100000002,510000000136,
0,,Segment,3,23,Image 1,6,1,100000002,510000000152,
0,,Segment,3,22,Image 1,6,1,100000002,510000000173,
0,,Segment,3,21,Image 1,6,1,100000002,510000000179,
0,,Segment,3,20,Image 1,5,1,100000002,510000000201,
0,,Segment,3,19,Image 1,5,1,100000002,510000000205,
0,,Segment,3,16,Image 1,5,1,100000002,510000000214,
0,,Segment,3,15,Image 1,5,1,100000002,510000000220,
0,,Segment,3,14,Image 1,5,1,100000002,510000000237,
0,,Segment,3,13,Image 1,5,1,100000002,510000000252,
0,,Segment,3,12,Image 1,5,1,100000002,510000000272,
0,,Segment,3,11,Image 1,5,1,100000002,510000000288,
0,,Segment,3,10,Image 1,4,1,100000002,510000000290,
0,,Segment,3,9,Image 1,4,1,100000002,510000000315,
0,,Segment,3,8,Image 1,4,1,100000002,510000000335,
0,,Segment,3,7,Image 1,3,1,100000002,510000000346,
0,,Segment,3,6,Image 1,2,1,100000002,510000000360,
0,,Segment,3,5,Image 1,2,1,100000002,510000000366,
0,,Segment,3,3,Image 1,1,1,100000002,510000000382,
0,,Segment,3,2,Image 1,1,1,100000002,510000000385,
0,,Segment,3,1,Image 1,1,1,100000002,510000000402,
0,,Segment,3,0,Image 1,1,1,100000002,510000000423,
0,,Segment,3,29,Image 1,10,1,100000002,510000000453,
0,,Segment,3,27,Image 1,10,1,100000002,510000000467,
0,,Segment,3,17,Image 1,8,1,100000002,510000000485,
0,,Segment,3,16,Image 1,7,1,100000002,510000000513,
0,,Segment,3,15,Image 1,7,1,100000002,510000000523,
0,,Segment,3,13,Image 1,6,1,100000002,510000000542,
0,,Segment,3,12,Image 1,6,1,100000002,510000000570,
0,,Segment,3,11,Image 1,5,1,100000002,510000000603,
0,,Segment,3,10,Image 1,5,1,100000002,510000000631,
0,,Segment,3,17,Image 1,7,1,100000002,510000000668,
0,,Segment,3,17,Image 1,8,1,100000002,510000000682,
0,,Segment,3,16,Image 1,8,1,100000002,510000000690,
0,,Segment,3,15,Image 1,7,1,100000002,510000000698,
0,,Segment,3,14,Image 1,6,1,100000002,510000000724,
0,,Segment,3,17,Image 1,9,1,100000002,510000000740,
0,,Segment,3,15,Image 1,6,1,100000002,510000000749,
0,,Segment,3,15,Image 1,8,1,100000002,510000000755,
0,,Segment,3,13,Image 1,7,1,100000002,510000000759,
0,,Segment,3,26,Image 1,8,1,100000002,510000000797,
0,,Segment,3,25,Image 1,7,1,100000002,510000000801,
0,,Segment,3,25,Image 1,8,1,100000002,510000000815,
0,,Segment,3,24,Image 1,7,1,100000002,510000000827,
0,,Segment,3,23,Image 1,7,1,100000002,510000000839,
0,,Segment,3,25,Image 1,7,1,100000002,510000000845,
0,,Segment,3,24,Image 1,8,1,100000002,510000000848,
0,,Segment,3,24,Image 1,6,1,100000002,510000000852,
0,,Segment,3,4,Image 1,4,1,100000000,510000000858,
0,,Segment,3,3,Image 1,3,1,100000000,510000000873,
0,,Segment,3,2,Image 1,3,1,100000000,510000000883,
0,,Segment,3,1,Image 1,2,1,100000000,510000000950,
0,,Segment,3,0,Image 1,1,1,100000000,510000000987,
0,,Segment,3,4,Image 1,3,1,100000000,510000001002,
0,,Segment,3,2,Image 1,2,1,100000000,510000001034,
0,,Segment,3,3,Image 1,4,1,100000000,510000001037,
0,,Segment,3,4,Image 1,3,1,100000001,510000001083,
0,,Segment,3,3,Image 1,2,1,100000001,510000001092,
0,,Segment,3,2,Image 1,1,1,100000001,510000001121,
0,,Segment,3,0,Image 1,1,1,100000001,510000001153,
0,,Segment,3,5,Image 1,5,1,100000001,510000001187,
0,,Segment,3,4,Image 1,4,1,100000001,510000001214,
0,,Segment,3,3,Image 1,3,1,100000001,510000001225,
0,,Segment,3,2,Image 1,2,1,100000001,510000001231,
0,,Segment,3,5,Image 1,4,1,100000001,510000001238,
0,,Segment,3,5,Image 1,3,1,100000001,510000001250,
0,,Segment,3,4,Image 1,2,1,100000001,510000001274,
0,,Segment,3,3,Image 1,2,1,100000001,510000001309,
0,,Segment,3,5,Image 1,2,1,100000001,510000001312,
0,,Segment,3,4,Image 1,2,1,100000001,510000001326,
0,,Segment,3,5,Image 1,3,1,100000001,510000001328,
0,,Segment,3,5,Image 1,2,1,100000001,510000001348,
0,,Segment,3,4,Image 1,3,1,100000001,510000001373,
0,,Segment,3,4,Image 1,1,1,100000001,510000001386,
0,,Segment,3,3,Image 1,1,1,100000001,510000001390,
0,,Segment,3,2,Image 1,2,1,100000001,510000001396,
0,,Segment,3,1,Image 1,2,1,100000001,510000001413,
0,,Segment,3,2,Image 1,3,1,100000001,510000001427,
0,,Segment,3,4,Image 1,2,1,100000001,510000001430,
0,,Segment,3,5,Image 1,4,1,100000001,510000001445,
0,,Segment,3,4,Image 1,3,1,100000001,510000001447,
0,,Segment,3,3,Image 1,2,1,100000002,510000001473,
0,,Segment,3,2,Image 1,2,1,100000002,510000001484,
0,,Segment,3,1,Image 1,2,1,100000002,510000001487,
0,,Segment,3,0,Image 1,1,1,100000002,510000001512,
0,,Segment,3,4,Image 1,3,1,100000002,510000001540,
0,,Segment,3,3,Image 1,3,1,100000002,510000001550,
0,,Segment,3,2,Image 1,3,1,100000002,510000001553,
0,,Segment,3,1,Image 1,1,1,100000002,510000001556,
0,,Segment,3,2,Image 1,2,1,100000000,510000001571,
0,,Segment,3,1,Image 1,1,1,100000000,510000001616,
0,,Segment,3,3,Image 1,1,1,100000000,510000001623,
0,,Segment,3,2,Image 1,1,1,100000000,510000001626,
0,,Segment,3,3,Image 1,2,1,100000000,510000001630,
0,,Segment,3,5,Image 1,2,1,100000004,510000001637,
0,,Segment,3,4,Image 1,2,1,100000004,510000001639,
0,,Segment,3,3,Image 1,2,1,100000004,510000001675,
0,,Segment,3,2,Image 1,1,1,100000004,510000001688,
0,,Segment,3,1,Image 1,1,1,100000004,510000001690,
0,,Segment,3,0,Image 1,1,1,100000004,510000001704,
0,,Segment,3,4,Image 1,3,1,100000004,510000001738,
0,,Segment,3,5,Image 1,3,1,100000004,510000001743,
0,,Segment,3,3,Image 1,1,1,100000004,510000001746,
0,,Segment,3,13,Image 1,5,1,100000002,510000001753,
0,,Segment,3,12,Image 1,5,1,100000002,510000001760,
0,,Segment,3,11,Image 1,4,1,100000002,510000001790,
0,,Segment,3,12,Image 1,4,1,100000002,510000001801,
0,,Segment,3,13,Image 1,6,1,100000002,510000001806,
0,,Segment,3,22,Image 1,6,1,100000002,510000001811,
0,,Segment,3,21,Image 1,5,1,100000002,510000001821,
0,,Segment,3,22,Image 1,5,1,100000002,510000001827,
0,,Segment,3,20,Image 1,6,1,100000002,510000001870,
0,,Segment,3,22,Image 1,7,1,100000002,510000001872,
0,,Segment,3,17,Image 1,7,1,100000002,510000001897,
0,,Segment,3,16,Image 1,6,1,100000002,510000001909,
0,,Segment,3,15,Image 1,6,1,100000002,510000001931,
0,,Segment,3,15,Image 1,7,1,100000002,510000001940,
0,,Segment,3,14,Image 1,7,1,100000002,510000001945,
0,,Segment,3,13,Image 1,6,1,100000002,510000001968,
0,,Segment,3,12,Image 1,6,1,100000002,510000001979,
0,,Segment,3,15,Image 1,8,1,100000002,510000001987,
0,,Segment,3,18,Image 1,6,1,100000002,510000001989,
0,,Segment,3,14,Image 1,6,1,100000002,510000002004,
0,,Segment,3,17,Image 1,6,1,100000002,510000002010,
0,,Segment,3,16,Image 1,6,1,100000002,510000002017,
0,,Segment,3,19,Image 1,6,1,100000002,510000002022,
0,,Segment,3,17,Image 1,6,1,100000002,510000002024,
