
Segment Center Intensity Sum Ch=1 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4,,Segment,1,29,Image 1,11,1,100000002,510000000023,
13,,Segment,1,28,Image 1,10,1,100000002,510000000034,
12,,Segment,1,27,Image 1,9,1,100000002,510000000038,
37,,Segment,1,26,Image 1,9,1,100000002,510000000061,
116,,Segment,1,25,Image 1,8,1,100000002,510000000108,
69,,Segment,1,24,Image 1,7,1,100000002,510000000136,
47,,Segment,1,23,Image 1,6,1,100000002,510000000152,
127,,Segment,1,22,Image 1,6,1,100000002,510000000173,
39,,Segment,1,21,Image 1,6,1,100000002,510000000179,
73,,Segment,1,20,Image 1,5,1,100000002,510000000201,
4,,Segment,1,19,Image 1,5,1,100000002,510000000205,
26,,Segment,1,16,Image 1,5,1,100000002,510000000214,
26,,Segment,1,15,Image 1,5,1,100000002,510000000220,
61,,Segment,1,14,Image 1,5,1,100000002,510000000237,
54,,Segment,1,13,Image 1,5,1,100000002,510000000252,
73,,Segment,1,12,Image 1,5,1,100000002,510000000272,
64,,Segment,1,11,Image 1,5,1,100000002,510000000288,
10,,Segment,1,10,Image 1,4,1,100000002,510000000290,
105,,Segment,1,9,Image 1,4,1,100000002,510000000315,
628,,Segment,1,8,Image 1,4,1,100000002,510000000335,
71,,Segment,1,7,Image 1,3,1,100000002,510000000346,
44,,Segment,1,6,Image 1,2,1,100000002,510000000360,
17,,Segment,1,5,Image 1,2,1,100000002,510000000366,
30,,Segment,1,3,Image 1,1,1,100000002,510000000382,
3,,Segment,1,2,Image 1,1,1,100000002,510000000385,
35,,Segment,1,1,Image 1,1,1,100000002,510000000402,
36,,Segment,1,0,Image 1,1,1,100000002,510000000423,
35,,Segment,1,29,Image 1,10,1,100000002,510000000453,
33,,Segment,1,27,Image 1,10,1,100000002,510000000467,
49,,Segment,1,17,Image 1,8,1,100000002,510000000485,
88,,Segment,1,16,Image 1,7,1,100000002,510000000513,
59,,Segment,1,15,Image 1,7,1,100000002,510000000523,
60,,Segment,1,13,Image 1,6,1,100000002,510000000542,
109,,Segment,1,12,Image 1,6,1,100000002,510000000570,
122,,Segment,1,11,Image 1,5,1,100000002,510000000603,
103,,Segment,1,10,Image 1,5,1,100000002,510000000631,
123,,Segment,1,17,Image 1,7,1,100000002,510000000668,
48,,Segment,1,17,Image 1,8,1,100000002,510000000682,
46,,Segment,1,16,Image 1,8,1,100000002,510000000690,
63,,Segment,1,15,Image 1,7,1,100000002,510000000698,
126,,Segment,1,14,Image 1,6,1,100000002,510000000724,
80,,Segment,1,17,Image 1,9,1,100000002,510000000740,
293,,Segment,1,15,Image 1,6,1,100000002,510000000749,
26,,Segment,1,15,Image 1,8,1,100000002,510000000755,
13,,Segment,1,13,Image 1,7,1,100000002,510000000759,
115,,Segment,1,26,Image 1,8,1,100000002,510000000797,
23,,Segment,1,25,Image 1,7,1,100000002,510000000801,
38,,Segment,1,25,Image 1,8,1,100000002,510000000815,
40,,Segment,1,24,Image 1,7,1,100000002,510000000827,
48,,Segment,1,23,Image 1,7,1,100000002,510000000839,
17,,Segment,1,25,Image 1,7,1,100000002,510000000845,
236,,Segment,1,24,Image 1,8,1,100000002,510000000848,
6,,Segment,1,24,Image 1,6,1,100000002,510000000852,
15,,Segment,1,4,Image 1,4,1,100000000,510000000858,
35,,Segment,1,3,Image 1,3,1,100000000,510000000873,
24,,Segment,1,2,Image 1,3,1,100000000,510000000883,
175,,Segment,1,1,Image 1,2,1,100000000,510000000950,
48,,Segment,1,0,Image 1,1,1,100000000,510000000987,
34,,Segment,1,4,Image 1,3,1,100000000,510000001002,
65,,Segment,1,2,Image 1,2,1,100000000,510000001034,
15,,Segment,1,3,Image 1,4,1,100000000,510000001037,
98,,Segment,1,4,Image 1,3,1,100000001,510000001083,
16,,Segment,1,3,Image 1,2,1,100000001,510000001092,
66,,Segment,1,2,Image 1,1,1,100000001,510000001121,
61,,Segment,1,0,Image 1,1,1,100000001,510000001153,
35,,Segment,1,5,Image 1,5,1,100000001,510000001187,
70,,Segment,1,4,Image 1,4,1,100000001,510000001214,
26,,Segment,1,3,Image 1,3,1,100000001,510000001225,
14,,Segment,1,2,Image 1,2,1,100000001,510000001231,
21,,Segment,1,5,Image 1,4,1,100000001,510000001238,
52,,Segment,1,5,Image 1,3,1,100000001,510000001250,
86,,Segment,1,4,Image 1,2,1,100000001,510000001274,
127,,Segment,1,3,Image 1,2,1,100000001,510000001309,
5,,Segment,1,5,Image 1,2,1,100000001,510000001312,
28,,Segment,1,4,Image 1,2,1,100000001,510000001326,
4,,Segment,1,5,Image 1,3,1,100000001,510000001328,
62,,Segment,1,5,Image 1,2,1,100000001,510000001348,
82,,Segment,1,4,Image 1,3,1,100000001,510000001373,
34,,Segment,1,4,Image 1,1,1,100000001,510000001386,
13,,Segment,1,3,Image 1,1,1,100000001,510000001390,
20,,Segment,1,2,Image 1,2,1,100000001,510000001396,
34,,Segment,1,1,Image 1,2,1,100000001,510000001413,
35,,Segment,1,2,Image 1,3,1,100000001,510000001427,
11,,Segment,1,4,Image 1,2,1,100000001,510000001430,
58,,Segment,1,5,Image 1,4,1,100000001,510000001445,
12,,Segment,1,4,Image 1,3,1,100000001,510000001447,
139,,Segment,1,3,Image 1,2,1,100000002,510000001473,
39,,Segment,1,2,Image 1,2,1,100000002,510000001484,
10,,Segment,1,1,Image 1,2,1,100000002,510000001487,
35,,Segment,1,0,Image 1,1,1,100000002,510000001512,
11,,Segment,1,4,Image 1,3,1,100000002,510000001540,
37,,Segment,1,3,Image 1,3,1,100000002,510000001550,
16,,Segment,1,2,Image 1,3,1,100000002,510000001553,
2,,Segment,1,1,Image 1,1,1,100000002,510000001556,
40,,Segment,1,2,Image 1,2,1,100000000,510000001571,
99,,Segment,1,1,Image 1,1,1,100000000,510000001616,
37,,Segment,1,3,Image 1,1,1,100000000,510000001623,
9,,Segment,1,2,Image 1,1,1,100000000,510000001626,
14,,Segment,1,3,Image 1,2,1,100000000,510000001630,
27,,Segment,1,5,Image 1,2,1,100000004,510000001637,
8,,Segment,1,4,Image 1,2,1,100000004,510000001639,
96,,Segment,1,3,Image 1,2,1,100000004,510000001675,
39,,Segment,1,2,Image 1,1,1,100000004,510000001688,
9,,Segment,1,1,Image 1,1,1,100000004,510000001690,
25,,Segment,1,0,Image 1,1,1,100000004,510000001704,
53,,Segment,1,4,Image 1,3,1,100000004,510000001738,
16,,Segment,1,5,Image 1,3,1,100000004,510000001743,
8,,Segment,1,3,Image 1,1,1,100000004,510000001746,
291,,Segment,1,13,Image 1,5,1,100000002,510000001753,
17,,Segment,1,12,Image 1,5,1,100000002,510000001760,
110,,Segment,1,11,Image 1,4,1,100000002,510000001790,
76,,Segment,1,12,Image 1,4,1,100000002,510000001801,
18,,Segment,1,13,Image 1,6,1,100000002,510000001806,
19,,Segment,1,22,Image 1,6,1,100000002,510000001811,
30,,Segment,1,21,Image 1,5,1,100000002,510000001821,
35,,Segment,1,22,Image 1,5,1,100000002,510000001827,
134,,Segment,1,20,Image 1,6,1,100000002,510000001870,
15,,Segment,1,22,Image 1,7,1,100000002,510000001872,
79,,Segment,1,17,Image 1,7,1,100000002,510000001897,
43,,Segment,1,16,Image 1,6,1,100000002,510000001909,
80,,Segment,1,15,Image 1,6,1,100000002,510000001931,
26,,Segment,1,15,Image 1,7,1,100000002,510000001940,
18,,Segment,1,14,Image 1,7,1,100000002,510000001945,
69,,Segment,1,13,Image 1,6,1,100000002,510000001968,
38,,Segment,1,12,Image 1,6,1,100000002,510000001979,
20,,Segment,1,15,Image 1,8,1,100000002,510000001987,
8,,Segment,1,18,Image 1,6,1,100000002,510000001989,
560,,Segment,1,14,Image 1,6,1,100000002,510000002004,
19,,Segment,1,17,Image 1,6,1,100000002,510000002010,
542,,Segment,1,16,Image 1,6,1,100000002,510000002017,
19,,Segment,1,19,Image 1,6,1,100000002,510000002022,
9,,Segment,1,17,Image 1,6,1,100000002,510000002024,
6,,Segment,1,13,Image 1,7,1,100000002,510000002028,
152,,Segment,1,12,Image 1,6,1,100000002,510000002044,
52,,Segment,1,11,Image 1,6,1,100000002,510000002053,
165,,Segment,1,10,Image 1,5,1,100000002,510000002062,
137,,Segment,1,9,Image 1,5,1,100000002,510000002099,
20,,Segment,1,15,Image 1,6,1,100000002,510000002103,
15,,Segment,1,14,Image 1,6,1,100000002,510000002106,
80,,Segment,1,13,Image 1,6,1,100000002,510000002120,
13,,Segment,1,12,Image 1,5,1,100000002,510000002123,
198,,Segment,1,12,Image 1,7,1,100000002,510000002126,
22,,Segment,1,10,Image 1,6,1,100000002,510000002131,
393,,Segment,1,11,Image 1,5,1,100000002,510000002133,
