
Spine Intensity Max Ch=2 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
118,,Spine,2,2,Image 1,2,1,100000001,610000005273,
181,,Spine,2,2,Image 1,2,1,100000001,610000005276,
162,,Spine,2,23,Image 1,6,1,100000002,610000005281,
172,,Spine,2,4,Image 1,2,1,100000001,610000005283,
171,,Spine,2,0,Image 1,1,1,100000000,610000005287,
198,,Spine,2,8,Image 1,3,1,100000002,610000005293,
103,,Spine,2,1,Image 1,1,1,100000000,610000005296,
112,,Spine,2,2,Image 1,2,1,100000000,610000005300,
165,,Spine,2,4,Image 1,2,1,100000003,610000005303,
108,,Spine,2,1,Image 1,1,1,100000001,610000005306,
131,,Spine,2,0,Image 1,1,1,100000004,610000005309,
91,,Spine,2,3,Image 1,2,1,100000003,610000005311,
123,,Spine,2,3,Image 1,2,1,100000004,610000005314,
139,,Spine,2,0,Image 1,1,1,100000003,610000005323,
132,,Spine,2,6,Image 1,1,1,100000001,610000005327,
190,,Spine,2,15,Image 1,7,1,100000002,610000005330,
129,,Spine,2,0,Image 1,1,1,100000002,610000005337,
139,,Spine,2,0,Image 1,1,1,100000004,610000005340,
124,,Spine,2,0,Image 1,1,1,100000002,610000005348,
194,,Spine,2,0,Image 1,1,1,100000002,610000005355,
194,,Spine,2,0,Image 1,1,1,100000002,610000005363,
184,,Spine,2,1,Image 1,1,1,100000000,610000005369,
139,,Spine,2,4,Image 1,3,1,100000004,610000005371,
121,,Spine,2,1,Image 1,1,1,100000000,610000005374,
182,,Spine,2,1,Image 1,1,1,100000000,610000005379,
138,,Spine,2,0,Image 1,1,1,100000002,610000005383,
147,,Spine,2,0,Image 1,1,1,100000002,610000005388,
196,,Spine,2,13,Image 1,5,1,100000002,610000005391,
128,,Spine,2,0,Image 1,1,1,100000000,610000005394,
182,,Spine,2,6,Image 1,2,1,100000000,610000005401,
180,,Spine,2,6,Image 1,1,1,100000001,610000005404,
113,,Spine,2,1,Image 1,2,1,100000004,610000005406,
145,,Spine,2,17,Image 1,6,1,100000002,610000005409,
192,,Spine,2,0,Image 1,1,1,100000001,610000005412,
184,,Spine,2,13,Image 1,6,1,100000002,610000005414,
128,,Spine,2,17,Image 1,7,1,100000002,610000005416,
