
Spine Center Intensity Mean Ch=3 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,9,Image 1,6,1,100000000,610000007214,
22.625,,Spine,3,6,Image 1,6,1,100000003,610000007229,
2.7,,Spine,3,6,Image 1,2,1,100000002,610000007238,
6.23529,,Spine,3,4,Image 1,4,1,100000001,610000007254,
30.5385,,Spine,3,16,Image 1,8,1,100000000,610000007266,
10.6667,,Spine,3,3,Image 1,2,1,100000002,610000007277,
12.4118,,Spine,3,4,Image 1,2,1,100000002,610000007293,
12.8462,,Spine,3,10,Image 1,6,1,100000000,610000007305,
27.5714,,Spine,3,11,Image 1,3,1,100000001,610000007318,
4.2,,Spine,3,1,Image 1,2,1,100000002,610000007327,
11.6,,Spine,3,1,Image 1,2,1,100000002,610000007336,
24.2857,,Spine,3,4,Image 1,4,1,100000001,610000007342,
10.75,,Spine,3,2,Image 1,2,1,100000003,610000007349,
11.8,,Spine,3,5,Image 1,2,1,100000002,610000007354,
18,,Spine,3,4,Image 1,2,1,100000002,610000007361,
44.8421,,Spine,3,1,Image 1,1,1,100000003,610000007379,
17.8889,,Spine,3,2,Image 1,3,1,100000001,610000007387,
19.5714,,Spine,3,3,Image 1,2,1,100000000,610000007393,
29.8333,,Spine,3,4,Image 1,3,1,100000003,610000007398,
15.6667,,Spine,3,5,Image 1,2,1,100000002,610000007406,
32,,Spine,3,5,Image 1,2,1,100000002,610000007413,
17.3333,,Spine,3,1,Image 1,1,1,100000003,610000007421,
47.2222,,Spine,3,1,Image 1,1,1,100000003,610000007429,
17.5714,,Spine,3,1,Image 1,1,1,100000003,610000007435,
16.25,,Spine,3,3,Image 1,4,1,100000001,610000007442,
8.42857,,Spine,3,3,Image 1,4,1,100000001,610000007448,
39,,Spine,3,8,Image 1,5,1,100000000,610000007452,
64.75,,Spine,3,12,Image 1,6,1,100000000,610000007455,
3.75,,Spine,3,5,Image 1,3,1,100000002,610000007458,
52,,Spine,3,1,Image 1,2,1,100000002,610000007469,
46.1667,,Spine,3,1,Image 1,2,1,100000002,610000007474,
38.5,,Spine,3,23,Image 1,8,1,100000000,610000007481,
46.25,,Spine,3,12,Image 1,7,1,100000000,610000007484,
69.8,,Spine,3,1,Image 1,1,1,100000003,610000007488,
51.75,,Spine,3,1,Image 1,1,1,100000003,610000007491,
26.2,,Spine,3,3,Image 1,3,1,100000002,610000007495,
51.4,,Spine,3,3,Image 1,3,1,100000002,610000007499,
42.4,,Spine,3,2,Image 1,3,1,100000001,610000007503,
36.5,,Spine,3,4,Image 1,2,1,100000000,610000007508,
46.8333,,Spine,3,4,Image 1,2,1,100000000,610000007513,
46.8,,Spine,3,4,Image 1,2,1,100000000,610000007517,
36.6667,,Spine,3,5,Image 1,4,1,100000001,610000007519,
31.75,,Spine,3,3,Image 1,3,1,100000002,610000007522,
54,,Spine,3,5,Image 1,4,1,100000001,610000007525,
80.6667,,Spine,3,3,Image 1,2,1,100000000,610000007527,
76.2,,Spine,3,0,Image 1,1,1,100000003,610000007534,
63.6,,Spine,3,3,Image 1,3,1,100000001,610000007538,
80.7143,,Spine,3,0,Image 1,1,1,100000003,610000007545,
111,,Spine,3,0,Image 1,1,1,100000000,610000007554,
53.3333,,Spine,3,10,Image 1,6,1,100000000,610000007556,
81,,Spine,3,2,Image 1,1,1,100000003,610000007558,
152.182,,Spine,3,0,Image 1,1,1,100000000,610000007569,
87.25,,Spine,3,1,Image 1,2,1,100000002,610000007575,
67.8,,Spine,3,1,Image 1,1,1,100000000,610000007579,
89.5,,Spine,3,7,Image 1,4,1,100000003,610000007583,
66,,Spine,3,8,Image 1,3,1,100000003,610000007585,
149.111,,Spine,3,0,Image 1,1,1,100000000,610000007594,
104,,Spine,3,6,Image 1,1,1,100000002,610000007597,
94.3333,,Spine,3,0,Image 1,1,1,100000003,610000007603,
75.75,,Spine,3,3,Image 1,4,1,100000001,610000007606,
98.3333,,Spine,3,0,Image 1,1,1,100000003,610000007610,
123.571,,Spine,3,0,Image 1,1,1,100000000,610000007617,
64,,Spine,3,16,Image 1,6,1,100000001,610000007619,
146.75,,Spine,3,0,Image 1,1,1,100000000,610000007627,
102.5,,Spine,3,0,Image 1,1,1,100000003,610000007629,
36.3333,,Spine,3,7,Image 1,2,1,100000003,610000007631,
51,,Spine,3,5,Image 1,2,1,100000002,610000007634,
58.3333,,Spine,3,4,Image 1,3,1,100000003,610000007637,
75,,Spine,3,4,Image 1,1,1,100000002,610000007640,
42.6667,,Spine,3,2,Image 1,2,1,100000000,610000007644,
113.333,,Spine,3,0,Image 1,1,1,100000003,610000007648,
89,,Spine,3,3,Image 1,1,1,100000002,610000007650,
67.3333,,Spine,3,2,Image 1,1,1,100000002,610000007657,
101.333,,Spine,3,4,Image 1,2,1,100000000,610000007659,
120.75,,Spine,3,5,Image 1,2,1,100000003,610000007662,
78.3333,,Spine,3,15,Image 1,7,1,100000000,610000007664,
134.25,,Spine,3,0,Image 1,1,1,100000000,610000007668,
95,,Spine,3,1,Image 1,2,1,100000002,610000007670,
101.5,,Spine,3,0,Image 1,1,1,100000003,610000007674,
116.667,,Spine,3,0,Image 1,1,1,100000000,610000007677,
129.5,,Spine,3,1,Image 1,1,1,100000003,610000007681,
115,,Spine,3,1,Image 1,2,1,100000002,610000007688,
114.667,,Spine,3,16,Image 1,7,1,100000000,610000007690,
145,,Spine,3,0,Image 1,1,1,100000000,610000007694,
119,,Spine,3,0,Image 1,1,1,100000000,610000007698,
81,,Spine,3,14,Image 1,6,1,100000000,610000007701,
90.6667,,Spine,3,17,Image 1,7,1,100000000,610000007707,
131.6,,Spine,3,0,Image 1,1,1,100000000,610000007713,
125,,Spine,3,4,Image 1,4,1,100000001,610000007715,
171,,Spine,3,0,Image 1,1,1,100000000,610000007721,
126.75,,Spine,3,0,Image 1,1,1,100000000,610000007725,
129.333,,Spine,3,0,Image 1,1,1,100000000,610000007730,
147.5,,Spine,3,0,Image 1,1,1,100000000,610000007734,
93.6667,,Spine,3,9,Image 1,5,1,100000000,610000007742,
155.333,,Spine,3,0,Image 1,1,1,100000000,610000007747,
105.667,,Spine,3,17,Image 1,9,1,100000000,610000007749,
123.5,,Spine,3,0,Image 1,1,1,100000000,610000007751,
105.5,,Spine,3,1,Image 1,2,1,100000002,610000007754,
145.333,,Spine,3,2,Image 1,2,1,100000002,610000007759,
112,,Spine,3,1,Image 1,2,1,100000003,610000007761,
150.333,,Spine,3,0,Image 1,1,1,100000000,610000007765,
121.667,,Spine,3,5,Image 1,2,1,100000003,610000007768,
137.5,,Spine,3,0,Image 1,1,1,100000000,610000007782,
96.5,,Spine,3,0,Image 1,1,1,100000003,610000007797,
89.5,,Spine,3,24,Image 1,10,1,100000000,610000007822,
65.5,,Spine,3,21,Image 1,9,1,100000000,610000007823,
70.5,,Spine,3,21,Image 1,9,1,100000000,610000007824,
114.5,,Spine,3,20,Image 1,8,1,100000000,610000007825,
133.5,,Spine,3,20,Image 1,8,1,100000000,610000007826,
50,,Spine,3,23,Image 1,8,1,100000000,610000007827,
78,,Spine,3,23,Image 1,8,1,100000000,610000007828,
22,,Spine,3,19,Image 1,9,1,100000000,610000007829,
101,,Spine,3,15,Image 1,8,1,100000000,610000007830,
80,,Spine,3,15,Image 1,8,1,100000000,610000007831,
106.5,,Spine,3,12,Image 1,5,1,100000000,610000007832,
112,,Spine,3,12,Image 1,4,1,100000000,610000007833,
122,,Spine,3,15,Image 1,6,1,100000000,610000007834,
109,,Spine,3,15,Image 1,6,1,100000000,610000007835,
140,,Spine,3,15,Image 1,6,1,100000000,610000007836,
132,,Spine,3,14,Image 1,6,1,100000000,610000007837,
110,,Spine,3,12,Image 1,5,1,100000000,610000007838,
88,,Spine,3,12,Image 1,5,1,100000000,610000007839,
72,,Spine,3,12,Image 1,5,1,100000000,610000007840,
41,,Spine,3,12,Image 1,7,1,100000000,610000007841,
31,,Spine,3,12,Image 1,6,1,100000000,610000007842,
34.5,,Spine,3,10,Image 1,5,1,100000000,610000007843,
101.5,,Spine,3,10,Image 1,5,1,100000000,610000007844,
51.5,,Spine,3,10,Image 1,5,1,100000000,610000007845,
123,,Spine,3,9,Image 1,5,1,100000000,610000007846,
151,,Spine,3,9,Image 1,5,1,100000000,610000007847,
116.5,,Spine,3,8,Image 1,4,1,100000000,610000007848,
124,,Spine,3,12,Image 1,6,1,100000000,610000007849,
123,,Spine,3,12,Image 1,6,1,100000000,610000007850,
65.5,,Spine,3,9,Image 1,6,1,100000000,610000007851,
117.5,,Spine,3,8,Image 1,5,1,100000000,610000007852,
25.5,,Spine,3,7,Image 1,4,1,100000000,610000007853,
49,,Spine,3,11,Image 1,6,1,100000000,610000007854,
93.5,,Spine,3,8,Image 1,4,1,100000000,610000007855,
83,,Spine,3,8,Image 1,4,1,100000000,610000007856,
23,,Spine,3,9,Image 1,6,1,100000000,610000007857,
20.5,,Spine,3,6,Image 1,4,1,100000000,610000007858,
74.5,,Spine,3,3,Image 1,2,1,100000000,610000007859,
123.5,,Spine,3,3,Image 1,2,1,100000000,610000007860,
16,,Spine,3,2,Image 1,2,1,100000000,610000007861,
117.5,,Spine,3,3,Image 1,1,1,100000000,610000007862,
128,,Spine,3,3,Image 1,1,1,100000000,610000007863,
93,,Spine,3,0,Image 1,1,1,100000000,610000007866,
95.5,,Spine,3,21,Image 1,7,1,100000001,610000007870,
68,,Spine,3,20,Image 1,6,1,100000001,610000007871,
45,,Spine,3,20,Image 1,6,1,100000001,610000007872,
67,,Spine,3,17,Image 1,6,1,100000001,610000007873,
111.5,,Spine,3,11,Image 1,6,1,100000001,610000007874,
83.5,,Spine,3,6,Image 1,4,1,100000001,610000007875,
73,,Spine,3,6,Image 1,4,1,100000001,610000007876,
10,,Spine,3,11,Image 1,5,1,100000001,610000007877,
161,,Spine,3,3,Image 1,3,1,100000001,610000007878,
75,,Spine,3,3,Image 1,4,1,100000001,610000007879,
