
Spine Center Intensity StdDev Ch=5 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,5,2,Image 1,2,1,100000001,610000005273,
0,,Spine,5,2,Image 1,2,1,100000001,610000005276,
0,,Spine,5,23,Image 1,6,1,100000002,610000005281,
0,,Spine,5,4,Image 1,2,1,100000001,610000005283,
0,,Spine,5,0,Image 1,1,1,100000000,610000005287,
0,,Spine,5,8,Image 1,3,1,100000002,610000005293,
0,,Spine,5,1,Image 1,1,1,100000000,610000005296,
0,,Spine,5,2,Image 1,2,1,100000000,610000005300,
0,,Spine,5,4,Image 1,2,1,100000003,610000005303,
0,,Spine,5,1,Image 1,1,1,100000001,610000005306,
0,,Spine,5,0,Image 1,1,1,100000004,610000005309,
0,,Spine,5,3,Image 1,2,1,100000003,610000005311,
0,,Spine,5,3,Image 1,2,1,100000004,610000005314,
0,,Spine,5,0,Image 1,1,1,100000003,610000005323,
0,,Spine,5,6,Image 1,1,1,100000001,610000005327,
0,,Spine,5,15,Image 1,7,1,100000002,610000005330,
0,,Spine,5,0,Image 1,1,1,100000002,610000005337,
0,,Spine,5,0,Image 1,1,1,100000004,610000005340,
0,,Spine,5,0,Image 1,1,1,100000002,610000005348,
0,,Spine,5,0,Image 1,1,1,100000002,610000005355,
0,,Spine,5,0,Image 1,1,1,100000002,610000005363,
0,,Spine,5,1,Image 1,1,1,100000000,610000005369,
0,,Spine,5,4,Image 1,3,1,100000004,610000005371,
0,,Spine,5,1,Image 1,1,1,100000000,610000005374,
0,,Spine,5,1,Image 1,1,1,100000000,610000005379,
0,,Spine,5,0,Image 1,1,1,100000002,610000005383,
0,,Spine,5,0,Image 1,1,1,100000002,610000005388,
0,,Spine,5,13,Image 1,5,1,100000002,610000005391,
0,,Spine,5,0,Image 1,1,1,100000000,610000005394,
0,,Spine,5,6,Image 1,2,1,100000000,610000005401,
0,,Spine,5,6,Image 1,1,1,100000001,610000005404,
0,,Spine,5,1,Image 1,2,1,100000004,610000005406,
0,,Spine,5,17,Image 1,6,1,100000002,610000005409,
0,,Spine,5,0,Image 1,1,1,100000001,610000005412,
0,,Spine,5,13,Image 1,6,1,100000002,610000005414,
0,,Spine,5,17,Image 1,7,1,100000002,610000005416,
0,,Spine,5,0,Image 1,1,1,100000003,610000005420,
0,,Spine,5,3,Image 1,1,1,100000004,610000005423,
0,,Spine,5,9,Image 1,4,1,100000002,610000005425,
0,,Spine,5,0,Image 1,1,1,100000002,610000005432,
0,,Spine,5,4,Image 1,1,1,100000001,610000005434,
0,,Spine,5,0,Image 1,1,1,100000002,610000005440,
0,,Spine,5,0,Image 1,1,1,100000003,610000005443,
0,,Spine,5,0,Image 1,1,1,100000002,610000005445,
0,,Spine,5,5,Image 1,2,1,100000001,610000005447,
0,,Spine,5,3,Image 1,1,1,100000004,610000005449,
0,,Spine,5,20,Image 1,5,1,100000002,610000005454,
0,,Spine,5,0,Image 1,1,1,100000000,610000005457,
0,,Spine,5,17,Image 1,9,1,100000002,610000005460,
0,,Spine,5,14,Image 1,6,1,100000002,610000005464,
0,,Spine,5,3,Image 1,1,1,100000004,610000005466,
0,,Spine,5,0,Image 1,1,1,100000002,610000005471,
0,,Spine,5,5,Image 1,3,1,100000001,610000005474,
0,,Spine,5,8,Image 1,3,1,100000001,610000005476,
0,,Spine,5,0,Image 1,1,1,100000003,610000005480,
0,,Spine,5,3,Image 1,3,1,100000001,610000005483,
