
Segment Center Number of Voxel Ch=3 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4,,Segment,3,5,Image 1,2,1,100000001,510000001312,
15,,Segment,3,4,Image 1,2,1,100000001,510000001326,
3,,Segment,3,5,Image 1,3,1,100000001,510000001328,
21,,Segment,3,5,Image 1,2,1,100000001,510000001348,
26,,Segment,3,4,Image 1,3,1,100000001,510000001373,
14,,Segment,3,4,Image 1,1,1,100000001,510000001386,
5,,Segment,3,3,Image 1,1,1,100000001,510000001390,
7,,Segment,3,2,Image 1,2,1,100000001,510000001396,
18,,Segment,3,1,Image 1,2,1,100000001,510000001413,
15,,Segment,3,2,Image 1,3,1,100000001,510000001427,
4,,Segment,3,4,Image 1,2,1,100000001,510000001430,
16,,Segment,3,5,Image 1,4,1,100000001,510000001445,
3,,Segment,3,4,Image 1,3,1,100000001,510000001447,
26,,Segment,3,3,Image 1,2,1,100000002,510000001473,
12,,Segment,3,2,Image 1,2,1,100000002,510000001484,
4,,Segment,3,1,Image 1,2,1,100000002,510000001487,
17,,Segment,3,0,Image 1,1,1,100000002,510000001512,
3,,Segment,3,4,Image 1,3,1,100000002,510000001540,
11,,Segment,3,3,Image 1,3,1,100000002,510000001550,
3,,Segment,3,2,Image 1,3,1,100000002,510000001553,
4,,Segment,3,1,Image 1,1,1,100000002,510000001556,
16,,Segment,3,2,Image 1,2,1,100000000,510000001571,
46,,Segment,3,1,Image 1,1,1,100000000,510000001616,
8,,Segment,3,3,Image 1,1,1,100000000,510000001623,
4,,Segment,3,2,Image 1,1,1,100000000,510000001626,
5,,Segment,3,3,Image 1,2,1,100000000,510000001630,
8,,Segment,3,5,Image 1,2,1,100000004,510000001637,
3,,Segment,3,4,Image 1,2,1,100000004,510000001639,
37,,Segment,3,3,Image 1,2,1,100000004,510000001675,
14,,Segment,3,2,Image 1,1,1,100000004,510000001688,
3,,Segment,3,1,Image 1,1,1,100000004,510000001690,
10,,Segment,3,0,Image 1,1,1,100000004,510000001704,
22,,Segment,3,4,Image 1,3,1,100000004,510000001738,
6,,Segment,3,5,Image 1,3,1,100000004,510000001743,
4,,Segment,3,3,Image 1,1,1,100000004,510000001746,
8,,Segment,3,13,Image 1,5,1,100000002,510000001753,
8,,Segment,3,12,Image 1,5,1,100000002,510000001760,
31,,Segment,3,11,Image 1,4,1,100000002,510000001790,
12,,Segment,3,12,Image 1,4,1,100000002,510000001801,
6,,Segment,3,13,Image 1,6,1,100000002,510000001806,
6,,Segment,3,22,Image 1,6,1,100000002,510000001811,
11,,Segment,3,21,Image 1,5,1,100000002,510000001821,
7,,Segment,3,22,Image 1,5,1,100000002,510000001827,
44,,Segment,3,20,Image 1,6,1,100000002,510000001870,
3,,Segment,3,22,Image 1,7,1,100000002,510000001872,
26,,Segment,3,17,Image 1,7,1,100000002,510000001897,
13,,Segment,3,16,Image 1,6,1,100000002,510000001909,
23,,Segment,3,15,Image 1,6,1,100000002,510000001931,
10,,Segment,3,15,Image 1,7,1,100000002,510000001940,
6,,Segment,3,14,Image 1,7,1,100000002,510000001945,
24,,Segment,3,13,Image 1,6,1,100000002,510000001968,
12,,Segment,3,12,Image 1,6,1,100000002,510000001979,
9,,Segment,3,15,Image 1,8,1,100000002,510000001987,
3,,Segment,3,18,Image 1,6,1,100000002,510000001989,
16,,Segment,3,14,Image 1,6,1,100000002,510000002004,
7,,Segment,3,17,Image 1,6,1,100000002,510000002010,
8,,Segment,3,16,Image 1,6,1,100000002,510000002017,
6,,Segment,3,19,Image 1,6,1,100000002,510000002022,
3,,Segment,3,17,Image 1,6,1,100000002,510000002024,
4,,Segment,3,13,Image 1,7,1,100000002,510000002028,
17,,Segment,3,12,Image 1,6,1,100000002,510000002044,
10,,Segment,3,11,Image 1,6,1,100000002,510000002053,
10,,Segment,3,10,Image 1,5,1,100000002,510000002062,
38,,Segment,3,9,Image 1,5,1,100000002,510000002099,
5,,Segment,3,15,Image 1,6,1,100000002,510000002103,
4,,Segment,3,14,Image 1,6,1,100000002,510000002106,
15,,Segment,3,13,Image 1,6,1,100000002,510000002120,
4,,Segment,3,12,Image 1,5,1,100000002,510000002123,
4,,Segment,3,12,Image 1,7,1,100000002,510000002126,
6,,Segment,3,10,Image 1,6,1,100000002,510000002131,
3,,Segment,3,11,Image 1,5,1,100000002,510000002133,
5,,Segment,3,11,Image 1,6,1,100000002,510000002137,
4,,Segment,3,12,Image 1,6,1,100000002,510000002140,
4,,Segment,3,8,Image 1,3,1,100000002,510000002143,
12,,Segment,3,7,Image 1,2,1,100000002,510000002154,
5,,Segment,3,5,Image 1,1,1,100000002,510000002158,
3,,Segment,3,6,Image 1,3,1,100000002,510000002160,
3,,Segment,3,4,Image 1,2,1,100000002,510000002162,
10,,Segment,3,3,Image 1,3,1,100000001,510000002171,
10,,Segment,3,2,Image 1,2,1,100000001,510000002180,
6,,Segment,3,1,Image 1,1,1,100000001,510000002185,
11,,Segment,3,0,Image 1,1,1,100000001,510000002196,
4,,Segment,3,3,Image 1,2,1,100000001,510000002213,
41,,Segment,3,2,Image 1,2,1,100000001,510000002253,
20,,Segment,3,1,Image 1,2,1,100000001,510000002272,
4,,Segment,3,3,Image 1,4,1,100000001,510000002276,
8,,Segment,3,2,Image 1,3,1,100000001,510000002283,
26,,Segment,3,3,Image 1,2,1,100000001,510000002309,
6,,Segment,3,3,Image 1,3,1,100000001,510000002314,
3,,Segment,3,2,Image 1,1,1,100000001,510000002316,
11,,Segment,3,3,Image 1,2,1,100000002,510000002326,
10,,Segment,3,2,Image 1,2,1,100000002,510000002335,
5,,Segment,3,1,Image 1,2,1,100000002,510000002339,
13,,Segment,3,10,Image 1,3,1,100000001,510000002351,
10,,Segment,3,9,Image 1,2,1,100000001,510000002360,
4,,Segment,3,8,Image 1,2,1,100000001,510000002363,
11,,Segment,3,7,Image 1,2,1,100000001,510000002373,
12,,Segment,3,6,Image 1,2,1,100000001,510000002384,
22,,Segment,3,5,Image 1,2,1,100000001,510000002405,
6,,Segment,3,4,Image 1,2,1,100000001,510000002410,
41,,Segment,3,3,Image 1,2,1,100000001,510000002450,
12,,Segment,3,1,Image 1,1,1,100000001,510000002462,
45,,Segment,3,0,Image 1,1,1,100000001,510000002562,
8,,Segment,3,11,Image 1,3,1,100000001,510000002590,
4,,Segment,3,11,Image 1,2,1,100000001,510000002594,
3,,Segment,3,9,Image 1,3,1,100000001,510000002596,
8,,Segment,3,8,Image 1,5,1,100000001,510000002603,
14,,Segment,3,6,Image 1,3,1,100000001,510000002617,
31,,Segment,3,5,Image 1,3,1,100000001,510000002647,
5,,Segment,3,8,Image 1,3,1,100000001,510000002652,
7,,Segment,3,9,Image 1,4,1,100000001,510000002658,
6,,Segment,3,8,Image 1,3,1,100000001,510000002663,
12,,Segment,3,7,Image 1,3,1,100000001,510000002674,
16,,Segment,3,9,Image 1,3,1,100000001,510000002689,
5,,Segment,3,8,Image 1,4,1,100000001,510000002693,
4,,Segment,3,8,Image 1,4,1,100000001,510000002696,
3,,Segment,3,7,Image 1,3,1,100000001,510000002698,
20,,Segment,3,7,Image 1,3,1,100000001,510000002717,
6,,Segment,3,6,Image 1,4,1,100000001,510000002723,
3,,Segment,3,7,Image 1,4,1,100000001,510000002725,
5,,Segment,3,5,Image 1,3,1,100000001,510000002729,
6,,Segment,3,5,Image 1,4,1,100000001,510000002734,
24,,Segment,3,1,Image 1,2,1,100000001,510000002757,
6,,Segment,3,2,Image 1,2,1,100000001,510000002762,
3,,Segment,3,3,Image 1,1,1,100000001,510000002764,
22,,Segment,3,4,Image 1,3,1,100000000,510000002785,
40,,Segment,3,3,Image 1,2,1,100000000,510000002824,
39,,Segment,3,2,Image 1,1,1,100000000,510000002862,
27,,Segment,3,1,Image 1,1,1,100000000,510000002888,
31,,Segment,3,0,Image 1,1,1,100000000,510000002933,
18,,Segment,3,9,Image 1,3,1,100000001,510000002958,
7,,Segment,3,8,Image 1,3,1,100000001,510000002964,
15,,Segment,3,7,Image 1,3,1,100000001,510000002978,
20,,Segment,3,6,Image 1,3,1,100000001,510000002997,
39,,Segment,3,5,Image 1,2,1,100000001,510000003035,
3,,Segment,3,4,Image 1,1,1,100000001,510000003037,
3,,Segment,3,3,Image 1,1,1,100000001,510000003039,
27,,Segment,3,2,Image 1,1,1,100000001,510000003065,
3,,Segment,3,1,Image 1,1,1,100000001,510000003067,
14,,Segment,3,0,Image 1,1,1,100000001,510000003083,
5,,Segment,3,2,Image 1,1,1,100000000,510000003087,
36,,Segment,3,1,Image 1,1,1,100000000,510000003122,
69,,Segment,3,0,Image 1,1,1,100000000,510000003197,
5,,Segment,3,2,Image 1,2,1,100000000,510000003201,
13,,Segment,3,9,Image 1,4,1,100000001,510000003213,
7,,Segment,3,4,Image 1,2,1,100000000,510000003219,
30,,Segment,3,6,Image 1,2,1,100000000,510000003248,
19,,Segment,3,5,Image 1,2,1,100000000,510000003266,
6,,Segment,3,4,Image 1,2,1,100000000,510000003271,
8,,Segment,3,3,Image 1,2,1,100000000,510000003278,
11,,Segment,3,2,Image 1,2,1,100000000,510000003288,
23,,Segment,3,1,Image 1,2,1,100000000,510000003310,
12,,Segment,3,10,Image 1,4,1,100000003,510000003321,
19,,Segment,3,9,Image 1,3,1,100000003,510000003339,
8,,Segment,3,8,Image 1,3,1,100000003,510000003346,
13,,Segment,3,7,Image 1,2,1,100000003,510000003358,
6,,Segment,3,6,Image 1,2,1,100000003,510000003363,
36,,Segment,3,5,Image 1,2,1,100000003,510000003398,
6,,Segment,3,4,Image 1,1,1,100000003,510000003403,
3,,Segment,3,2,Image 1,1,1,100000003,510000003406,
2,,Segment,3,0,Image 1,1,1,100000003,510000003412,
7,,Segment,3,7,Image 1,4,1,100000001,510000003452,
54,,Segment,3,5,Image 1,2,1,100000004,510000003505,
18,,Segment,3,4,Image 1,2,1,100000004,510000003522,
3,,Segment,3,3,Image 1,2,1,100000004,510000003524,
20,,Segment,3,2,Image 1,2,1,100000004,510000003543,
10,,Segment,3,1,Image 1,2,1,100000004,510000003552,
36,,Segment,3,0,Image 1,1,1,100000004,510000003597,
8,,Segment,3,6,Image 1,4,1,100000004,510000003614,
13,,Segment,3,5,Image 1,3,1,100000004,510000003626,
4,,Segment,3,3,Image 1,1,1,100000000,510000003629,
40,,Segment,3,5,Image 1,3,1,100000000,510000003668,
11,,Segment,3,4,Image 1,2,1,100000000,510000003678,
10,,Segment,3,3,Image 1,2,1,100000000,510000003687,
20,,Segment,3,2,Image 1,2,1,100000000,510000003706,
19,,Segment,3,0,Image 1,1,1,100000000,510000003742,
16,,Segment,3,10,Image 1,3,1,100000003,510000003760,
3,,Segment,3,8,Image 1,4,1,100000001,510000003762,
5,,Segment,3,6,Image 1,3,1,100000004,510000003766,
9,,Segment,3,2,Image 1,3,1,100000000,510000003774,
5,,Segment,3,1,Image 1,2,1,100000000,510000003778,
10,,Segment,3,6,Image 1,3,1,100000000,510000003787,
6,,Segment,3,3,Image 1,3,1,100000000,510000003792,
65,,Segment,3,4,Image 1,1,1,100000000,510000003856,
24,,Segment,3,3,Image 1,1,1,100000000,510000003879,
15,,Segment,3,2,Image 1,1,1,100000000,510000003893,
27,,Segment,3,2,Image 1,2,1,100000000,510000003919,
35,,Segment,3,9,Image 1,4,1,100000003,510000003953,
4,,Segment,3,5,Image 1,3,1,100000000,510000003956,
41,,Segment,3,6,Image 1,1,1,100000001,510000003996,
13,,Segment,3,5,Image 1,1,1,100000001,510000004008,
6,,Segment,3,2,Image 1,2,1,100000000,510000004013,
4,,Segment,3,4,Image 1,3,1,100000000,510000004016,
13,,Segment,3,6,Image 1,2,1,100000001,510000004028,
43,,Segment,3,5,Image 1,2,1,100000001,510000004070,
12,,Segment,3,4,Image 1,2,1,100000001,510000004081,
8,,Segment,3,7,Image 1,3,1,100000003,510000004088,
17,,Segment,3,4,Image 1,4,1,100000000,510000004104,
10,,Segment,3,2,Image 1,3,1,100000000,510000004114,
15,,Segment,3,4,Image 1,2,1,100000000,510000004128,
14,,Segment,3,5,Image 1,3,1,100000001,510000004141,
9,,Segment,3,3,Image 1,4,1,100000000,510000004149,
24,,Segment,3,1,Image 1,2,1,100000004,510000004172,
5,,Segment,3,4,Image 1,3,1,100000000,510000004176,
3,,Segment,3,8,Image 1,2,1,100000003,510000004178,
41,,Segment,3,3,Image 1,1,1,100000004,510000004218,
4,,Segment,3,2,Image 1,1,1,100000004,510000004221,
9,,Segment,3,1,Image 1,1,1,100000004,510000004229,
7,,Segment,3,0,Image 1,1,1,100000004,510000004237,
4,,Segment,3,3,Image 1,3,1,100000004,510000004240,
16,,Segment,3,5,Image 1,2,1,100000000,510000004255,
3,,Segment,3,4,Image 1,3,1,100000004,510000004257,
5,,Segment,3,6,Image 1,2,1,100000001,510000004261,
7,,Segment,3,4,Image 1,3,1,100000000,510000004267,
11,,Segment,3,1,Image 1,2,1,100000003,510000004277,
57,,Segment,3,0,Image 1,1,1,100000003,510000004346,
4,,Segment,3,3,Image 1,2,1,100000004,510000004349,
20,,Segment,3,2,Image 1,1,1,100000004,510000004368,
6,,Segment,3,1,Image 1,1,1,100000003,510000004374,
3,,Segment,3,3,Image 1,1,1,100000004,510000004376,
5,,Segment,3,6,Image 1,3,1,100000003,510000004380,
4,,Segment,3,3,Image 1,2,1,100000004,510000004383,
13,,Segment,3,2,Image 1,3,1,100000004,510000004395,
12,,Segment,3,3,Image 1,2,1,100000000,510000004406,
9,,Segment,3,2,Image 1,2,1,100000004,510000004414,
5,,Segment,3,3,Image 1,3,1,100000000,510000004418,
4,,Segment,3,2,Image 1,2,1,100000004,510000004421,
5,,Segment,3,3,Image 1,2,1,100000001,510000004425,
25,,Segment,3,4,Image 1,2,1,100000003,510000004449,
13,,Segment,3,3,Image 1,2,1,100000003,510000004461,
12,,Segment,3,2,Image 1,2,1,100000003,510000004472,
5,,Segment,3,1,Image 1,2,1,100000000,510000004476,
18,,Segment,3,4,Image 1,2,1,100000003,510000004493,
6,,Segment,3,2,Image 1,2,1,100000001,510000004498,
11,,Segment,3,2,Image 1,2,1,100000004,510000004508,
9,,Segment,3,1,Image 1,2,1,100000004,510000004516,
8,,Segment,3,5,Image 1,1,1,100000003,510000004523,
5,,Segment,3,1,Image 1,1,1,100000003,510000004527,
6,,Segment,3,1,Image 1,2,1,100000003,510000004567,
5,,Segment,3,1,Image 1,2,1,100000001,510000004571,
5,,Segment,3,0,Image 1,1,1,100000003,510000004576,
6,,Segment,3,1,Image 1,2,1,100000004,510000004581,
4,,Segment,3,1,Image 1,2,1,100000003,510000004584,
5,,Segment,3,0,Image 1,1,1,100000000,510000004627,
15,,Segment,3,1,Image 1,1,1,100000000,510000004664,
6,,Segment,3,0,Image 1,1,1,100000000,510000004670,
5,,Segment,3,1,Image 1,2,1,100000000,510000004710,
10,,Segment,3,0,Image 1,1,1,100000001,510000004749,
5,,Segment,3,0,Image 1,1,1,100000002,510000004757,
3,,Segment,3,0,Image 1,1,1,100000002,510000004777,
2,,Segment,3,1,Image 1,1,1,100000000,510000004811,
2,,Segment,3,3,Image 1,3,1,100000000,510000004812,
2,,Segment,3,1,Image 1,1,1,100000001,510000004814,
2,,Segment,3,5,Image 1,3,1,100000001,510000004815,
2,,Segment,3,3,Image 1,3,1,100000001,510000004816,
2,,Segment,3,3,Image 1,3,1,100000001,510000004817,
2,,Segment,3,2,Image 1,1,1,100000001,510000004819,
2,,Segment,3,10,Image 1,2,1,100000001,510000004820,
2,,Segment,3,6,Image 1,3,1,100000001,510000004821,
2,,Segment,3,4,Image 1,3,1,100000001,510000004822,
2,,Segment,3,7,Image 1,4,1,100000001,510000004823,
2,,Segment,3,4,Image 1,1,1,100000002,510000004828,
2,,Segment,3,17,Image 1,5,1,100000002,510000004829,
2,,Segment,3,18,Image 1,5,1,100000002,510000004830,
2,,Segment,3,28,Image 1,9,1,100000002,510000004831,
2,,Segment,3,16,Image 1,7,1,100000002,510000004832,
2,,Segment,3,14,Image 1,7,1,100000002,510000004833,
2,,Segment,3,4,Image 1,4,1,100000002,510000004835,
2,,Segment,3,1,Image 1,1,1,100000003,510000004837,
2,,Segment,3,3,Image 1,1,1,100000003,510000004838,
2,,Segment,3,1,Image 1,1,1,100000004,510000004839,
12,,Segment,3,0,Image 1,1,1,,,
