
Spine Branch Level
 ==================== 
Spine Branch Level,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,0,1,1,100000002,610000005445,
2,,Spine,5,2,1,100000001,610000005447,
0,,Spine,3,1,1,100000004,610000005449,
5,,Spine,20,5,1,100000002,610000005454,
1,,Spine,0,1,1,100000000,610000005457,
9,,Spine,17,9,1,100000002,610000005460,
6,,Spine,14,6,1,100000002,610000005464,
1,,Spine,3,1,1,100000004,610000005466,
0,,Spine,0,1,1,100000002,610000005471,
3,,Spine,5,3,1,100000001,610000005474,
3,,Spine,8,3,1,100000001,610000005476,
0,,Spine,0,1,1,100000003,610000005480,
3,,Spine,3,3,1,100000001,610000005483,
1,,Spine,0,1,1,100000004,610000005486,
1,,Spine,1,1,1,100000002,610000005488,
0,,Spine,1,2,1,100000000,610000005492,
2,,Spine,3,2,1,100000001,610000005496,
4,,Spine,8,4,1,100000002,610000005499,
1,,Spine,1,1,1,100000000,610000005502,
0,,Spine,0,1,1,100000002,610000005507,
0,,Spine,1,2,1,100000000,610000005511,
0,,Spine,0,1,1,100000003,610000005515,
7,,Spine,16,7,1,100000002,610000005517,
2,,Spine,3,2,1,100000001,610000005519,
0,,Spine,0,1,1,100000003,610000005523,
0,,Spine,0,1,1,100000002,610000005527,
6,,Spine,12,6,1,100000002,610000005529,
6,,Spine,16,6,1,100000002,610000005533,
0,,Spine,4,1,1,100000001,610000005535,
2,,Spine,1,2,1,100000000,610000005538,
2,,Spine,7,2,1,100000003,610000005540,
0,,Spine,0,1,1,100000002,610000005547,
0,,Spine,1,2,1,100000000,610000005551,
0,,Spine,0,1,1,100000002,610000005555,
0,,Spine,0,1,1,100000003,610000005557,
0,,Spine,0,1,1,100000002,610000005561,
1,,Spine,0,1,1,100000001,610000005566,
0,,Spine,1,2,1,100000000,610000005571,
6,,Spine,12,6,1,100000002,610000005574,
0,,Spine,1,2,1,100000000,610000005578,
9,,Spine,17,9,1,100000002,610000005581,
6,,Spine,12,6,1,100000002,610000005584,
0,,Spine,0,1,1,100000003,610000005586,
0,,Spine,0,1,1,100000002,610000005588,
5,,Spine,20,5,1,100000002,610000005590,
0,,Spine,0,1,1,100000002,610000005595,
0,,Spine,0,1,1,100000003,610000005597,
0,,Spine,4,1,1,100000001,610000005600,
1,,Spine,0,1,1,100000001,610000005604,
0,,Spine,1,2,1,100000000,610000005608,
6,,Spine,12,6,1,100000002,610000005610,
0,,Spine,1,2,1,100000000,610000005612,
0,,Spine,1,2,1,100000000,610000005614,
7,,Spine,15,7,1,100000002,610000005618,
2,,Spine,6,2,1,100000002,610000005620,
0,,Spine,1,2,1,100000000,610000005623,
0,,Spine,4,1,1,100000001,610000005626,
1,,Spine,0,1,1,100000003,610000005629,
0,,Spine,0,1,1,100000002,610000005633,
1,,Spine,1,1,1,100000000,610000005638,
6,,Spine,14,6,1,100000002,610000005642,
0,,Spine,0,1,1,100000002,610000005645,
0,,Spine,0,1,1,100000002,610000005649,
0,,Spine,0,1,1,100000002,610000005651,
0,,Spine,4,1,1,100000001,610000005654,
0,,Spine,1,2,1,100000000,610000005658,
0,,Spine,4,1,1,100000001,610000005661,
1,,Spine,3,1,1,100000002,610000005664,
0,,Spine,0,1,1,100000003,610000005672,
0,,Spine,0,1,1,100000002,610000005681,
1,,Spine,2,1,1,100000001,610000005684,
0,,Spine,1,2,1,100000000,610000005693,
0,,Spine,1,2,1,100000000,610000005697,
0,,Spine,3,1,1,100000004,610000005701,
1,,Spine,0,1,1,100000001,610000005706,
0,,Spine,0,1,1,100000002,610000005709,
0,,Spine,1,2,1,100000000,610000005712,
1,,Spine,3,1,1,100000002,610000005715,
6,,Spine,14,6,1,100000002,610000005719,
2,,Spine,6,2,1,100000000,610000005729,
0,,Spine,3,1,1,100000004,610000005731,
6,,Spine,16,6,1,100000002,610000005737,
0,,Spine,0,1,1,100000002,610000005768,
2,,Spine,2,2,1,100000000,610000005779,
2,,Spine,2,2,1,100000000,610000005780,
1,,Spine,0,1,1,100000000,610000005781,
1,,Spine,0,1,1,100000000,610000005785,
2,,Spine,1,2,1,100000000,610000005788,
2,,Spine,1,2,1,100000000,610000005789,
1,,Spine,0,1,1,100000000,610000005790,
3,,Spine,4,3,1,100000000,610000005793,
2,,Spine,2,2,1,100000000,610000005794,
2,,Spine,6,2,1,100000000,610000005795,
3,,Spine,6,3,1,100000000,610000005796,
3,,Spine,6,3,1,100000000,610000005797,
4,,Spine,3,4,1,100000000,610000005798,
1,,Spine,0,1,1,100000000,610000005799,
1,,Spine,0,1,1,100000000,610000005800,
1,,Spine,0,1,1,100000000,610000005801,
3,,Spine,5,3,1,100000001,610000005802,
2,,Spine,5,2,1,100000001,610000005803,
2,,Spine,5,2,1,100000001,610000005804,
2,,Spine,3,2,1,100000001,610000005805,
1,,Spine,4,1,1,100000001,610000005812,
2,,Spine,5,2,1,100000001,610000005813,
2,,Spine,5,2,1,100000001,610000005814,
3,,Spine,5,3,1,100000001,610000005815,
2,,Spine,2,2,1,100000001,610000005816,
2,,Spine,2,2,1,100000001,610000005817,
2,,Spine,3,2,1,100000001,610000005824,
2,,Spine,3,2,1,100000001,610000005825,
2,,Spine,2,2,1,100000001,610000005826,
2,,Spine,2,2,1,100000001,610000005827,
2,,Spine,4,2,1,100000001,610000005829,
4,,Spine,8,4,1,100000001,610000005830,
4,,Spine,8,4,1,100000001,610000005831,
3,,Spine,6,3,1,100000001,610000005832,
3,,Spine,5,3,1,100000001,610000005833,
6,,Spine,23,6,1,100000002,610000005843,
6,,Spine,22,6,1,100000002,610000005844,
6,,Spine,22,6,1,100000002,610000005845,
6,,Spine,21,6,1,100000002,610000005846,
5,,Spine,21,5,1,100000002,610000005847,
5,,Spine,20,5,1,100000002,610000005848,
5,,Spine,16,5,1,100000002,610000005849,
6,,Spine,16,6,1,100000002,610000005850,
6,,Spine,17,6,1,100000002,610000005851,
6,,Spine,17,6,1,100000002,610000005852,
6,,Spine,17,6,1,100000002,610000005853,
6,,Spine,16,6,1,100000002,610000005854,
5,,Spine,14,5,1,100000002,610000005855,
5,,Spine,13,5,1,100000002,610000005856,
7,,Spine,16,7,1,100000002,610000005857,
7,,Spine,15,7,1,100000002,610000005858,
6,,Spine,13,6,1,100000002,610000005859,
7,,Spine,15,7,1,100000002,610000005860,
8,,Spine,15,8,1,100000002,610000005861,
5,,Spine,11,5,1,100000002,610000005862,
5,,Spine,11,5,1,100000002,610000005863,
5,,Spine,10,5,1,100000002,610000005864,
5,,Spine,10,5,1,100000002,610000005865,
4,,Spine,9,4,1,100000002,610000005866,
6,,Spine,12,6,1,100000002,610000005867,
3,,Spine,7,3,1,100000002,610000005868,
3,,Spine,7,3,1,100000002,610000005869,
2,,Spine,7,2,1,100000002,610000005870,
2,,Spine,6,2,1,100000002,610000005871,
2,,Spine,5,2,1,100000002,610000005872,
1,,Spine,3,1,1,100000002,610000005873,
1,,Spine,3,1,1,100000002,610000005874,
2,,Spine,2,2,1,100000002,610000005875,
1,,Spine,1,1,1,100000002,610000005876,
1,,Spine,0,1,1,100000002,610000005883,
2,,Spine,7,2,1,100000003,610000005886,
2,,Spine,7,2,1,100000003,610000005887,
3,,Spine,7,3,1,100000003,610000005888,
3,,Spine,7,3,1,100000003,610000005889,
2,,Spine,6,2,1,100000003,610000005890,
2,,Spine,6,2,1,100000003,610000005891,
2,,Spine,4,2,1,100000003,610000005892,
2,,Spine,3,2,1,100000003,610000005893,
1,,Spine,0,1,1,100000003,610000005894,
1,,Spine,0,1,1,100000004,610000005902,
2,,Spine,5,2,1,100000004,610000005903,
2,,Spine,5,2,1,100000004,610000005904,
4,,Spine,6,4,1,100000004,610000005905,
3,,Spine,2,3,1,100000004,610000005906,
3,,Spine,2,3,1,100000004,610000005907,
2,,Spine,1,2,1,100000004,610000005908,
2,,Spine,1,2,1,100000004,610000005909,
2,,Spine,1,2,1,100000004,610000005910,
2,,Spine,3,2,1,100000004,610000005911,
