
Spine Center Intensity StdDev Ch=2 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
43.0135,,Spine,2,2,Image 1,2,1,100000001,610000005273,
38.2059,,Spine,2,2,Image 1,2,1,100000001,610000005276,
40.1182,,Spine,2,23,Image 1,6,1,100000002,610000005281,
70.6179,,Spine,2,4,Image 1,2,1,100000001,610000005283,
44.317,,Spine,2,0,Image 1,1,1,100000000,610000005287,
55.9435,,Spine,2,8,Image 1,3,1,100000002,610000005293,
18.8331,,Spine,2,1,Image 1,1,1,100000000,610000005296,
24.5,,Spine,2,2,Image 1,2,1,100000000,610000005300,
48.482,,Spine,2,4,Image 1,2,1,100000003,610000005303,
23.7329,,Spine,2,1,Image 1,1,1,100000001,610000005306,
30.752,,Spine,2,0,Image 1,1,1,100000004,610000005309,
11.6714,,Spine,2,3,Image 1,2,1,100000003,610000005311,
28.8823,,Spine,2,3,Image 1,2,1,100000004,610000005314,
27.1825,,Spine,2,0,Image 1,1,1,100000003,610000005323,
21.2882,,Spine,2,6,Image 1,1,1,100000001,610000005327,
66.5,,Spine,2,15,Image 1,7,1,100000002,610000005330,
20.0998,,Spine,2,0,Image 1,1,1,100000002,610000005337,
32.9962,,Spine,2,0,Image 1,1,1,100000004,610000005340,
16.8077,,Spine,2,0,Image 1,1,1,100000002,610000005348,
40.7957,,Spine,2,0,Image 1,1,1,100000002,610000005355,
39.6414,,Spine,2,0,Image 1,1,1,100000002,610000005363,
35.7514,,Spine,2,1,Image 1,1,1,100000000,610000005369,
8.83176,,Spine,2,4,Image 1,3,1,100000004,610000005371,
23.5942,,Spine,2,1,Image 1,1,1,100000000,610000005374,
44.3937,,Spine,2,1,Image 1,1,1,100000000,610000005379,
15.6105,,Spine,2,0,Image 1,1,1,100000002,610000005383,
27.5216,,Spine,2,0,Image 1,1,1,100000002,610000005388,
59.7301,,Spine,2,13,Image 1,5,1,100000002,610000005391,
17.7676,,Spine,2,0,Image 1,1,1,100000000,610000005394,
58.9999,,Spine,2,6,Image 1,2,1,100000000,610000005401,
16.8721,,Spine,2,6,Image 1,1,1,100000001,610000005404,
13.0724,,Spine,2,1,Image 1,2,1,100000004,610000005406,
13.7386,,Spine,2,17,Image 1,6,1,100000002,610000005409,
0,,Spine,2,0,Image 1,1,1,100000001,610000005412,
24.1431,,Spine,2,13,Image 1,6,1,100000002,610000005414,
50.9117,,Spine,2,17,Image 1,7,1,100000002,610000005416,
38.2516,,Spine,2,0,Image 1,1,1,100000003,610000005420,
29.9778,,Spine,2,3,Image 1,1,1,100000004,610000005423,
60.1849,,Spine,2,9,Image 1,4,1,100000002,610000005425,
22.3351,,Spine,2,0,Image 1,1,1,100000002,610000005432,
64.9735,,Spine,2,4,Image 1,1,1,100000001,610000005434,
25.6546,,Spine,2,0,Image 1,1,1,100000002,610000005440,
61.5975,,Spine,2,0,Image 1,1,1,100000003,610000005443,
37.7918,,Spine,2,0,Image 1,1,1,100000002,610000005445,
24.0555,,Spine,2,5,Image 1,2,1,100000001,610000005447,
0.5,,Spine,2,3,Image 1,1,1,100000004,610000005449,
27.0288,,Spine,2,20,Image 1,5,1,100000002,610000005454,
16.4069,,Spine,2,0,Image 1,1,1,100000000,610000005457,
46.9967,,Spine,2,17,Image 1,9,1,100000002,610000005460,
59.0647,,Spine,2,14,Image 1,6,1,100000002,610000005464,
27.3537,,Spine,2,3,Image 1,1,1,100000004,610000005466,
18.1284,,Spine,2,0,Image 1,1,1,100000002,610000005471,
20.199,,Spine,2,5,Image 1,3,1,100000001,610000005474,
48.9966,,Spine,2,8,Image 1,3,1,100000001,610000005476,
26.5271,,Spine,2,0,Image 1,1,1,100000003,610000005480,
17.1723,,Spine,2,3,Image 1,3,1,100000001,610000005483,
32.3144,,Spine,2,0,Image 1,1,1,100000004,610000005486,
44.9024,,Spine,2,1,Image 1,1,1,100000002,610000005488,
12.3895,,Spine,2,1,Image 1,1,1,100000000,610000005492,
43.1354,,Spine,2,3,Image 1,2,1,100000001,610000005496,
14.7271,,Spine,2,8,Image 1,4,1,100000002,610000005499,
25.1529,,Spine,2,1,Image 1,1,1,100000000,610000005502,
17.2844,,Spine,2,0,Image 1,1,1,100000002,610000005507,
24.1286,,Spine,2,1,Image 1,1,1,100000000,610000005511,
12,,Spine,2,0,Image 1,1,1,100000003,610000005515,
50.2151,,Spine,2,16,Image 1,7,1,100000002,610000005517,
28.0832,,Spine,2,3,Image 1,2,1,100000001,610000005519,
19.4213,,Spine,2,0,Image 1,1,1,100000003,610000005523,
27.45,,Spine,2,0,Image 1,1,1,100000002,610000005527,
31.5383,,Spine,2,12,Image 1,6,1,100000002,610000005529,
50.9182,,Spine,2,16,Image 1,6,1,100000002,610000005533,
38,,Spine,2,6,Image 1,1,1,100000001,610000005535,
57.2887,,Spine,2,1,Image 1,2,1,100000000,610000005538,
39.1947,,Spine,2,7,Image 1,2,1,100000003,610000005540,
18.5876,,Spine,2,0,Image 1,1,1,100000002,610000005547,
17.5926,,Spine,2,1,Image 1,1,1,100000000,610000005551,
28,,Spine,2,0,Image 1,1,1,100000002,610000005555,
6.5,,Spine,2,0,Image 1,1,1,100000003,610000005557,
4.92161,,Spine,2,0,Image 1,1,1,100000002,610000005561,
50.1622,,Spine,2,0,Image 1,1,1,100000001,610000005566,
23.6972,,Spine,2,1,Image 1,1,1,100000000,610000005571,
24.5674,,Spine,2,12,Image 1,6,1,100000002,610000005574,
13.0979,,Spine,2,1,Image 1,1,1,100000000,610000005578,
44.0101,,Spine,2,17,Image 1,9,1,100000002,610000005581,
25.1529,,Spine,2,12,Image 1,6,1,100000002,610000005584,
52,,Spine,2,0,Image 1,1,1,100000003,610000005586,
27.5,,Spine,2,0,Image 1,1,1,100000002,610000005588,
25.0377,,Spine,2,20,Image 1,5,1,100000002,610000005590,
13.8884,,Spine,2,0,Image 1,1,1,100000002,610000005595,
12.5,,Spine,2,0,Image 1,1,1,100000003,610000005597,
12.5,,Spine,2,6,Image 1,1,1,100000001,610000005600,
10.3199,,Spine,2,0,Image 1,1,1,100000001,610000005604,
28.0832,,Spine,2,1,Image 1,1,1,100000000,610000005608,
23.214,,Spine,2,12,Image 1,6,1,100000002,610000005610,
15,,Spine,2,1,Image 1,1,1,100000000,610000005612,
7,,Spine,2,1,Image 1,1,1,100000000,610000005614,
49.5603,,Spine,2,15,Image 1,7,1,100000002,610000005618,
14.4299,,Spine,2,6,Image 1,2,1,100000002,610000005620,
3.5,,Spine,2,1,Image 1,1,1,100000000,610000005623,
48,,Spine,2,6,Image 1,1,1,100000001,610000005626,
60.1406,,Spine,2,0,Image 1,1,1,100000003,610000005629,
25,,Spine,2,0,Image 1,1,1,100000002,610000005633,
31.3289,,Spine,2,1,Image 1,1,1,100000000,610000005638,
22.7596,,Spine,2,14,Image 1,6,1,100000002,610000005642,
15,,Spine,2,0,Image 1,1,1,100000002,610000005645,
