
Spine Center Intensity StdDev Ch=1 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4.19012,,Spine,1,9,Image 1,6,1,100000000,610000007214,
50.798,,Spine,1,6,Image 1,6,1,100000003,610000007229,
7.51598,,Spine,1,6,Image 1,2,1,100000002,610000007238,
13.162,,Spine,1,4,Image 1,4,1,100000001,610000007254,
48.9094,,Spine,1,16,Image 1,8,1,100000000,610000007266,
35.5141,,Spine,1,3,Image 1,2,1,100000002,610000007277,
33.8717,,Spine,1,4,Image 1,2,1,100000002,610000007293,
43.9711,,Spine,1,10,Image 1,6,1,100000000,610000007305,
45.2812,,Spine,1,11,Image 1,3,1,100000001,610000007318,
12.2393,,Spine,1,1,Image 1,2,1,100000002,610000007327,
22.6971,,Spine,1,1,Image 1,2,1,100000002,610000007336,
46.3588,,Spine,1,4,Image 1,4,1,100000001,610000007342,
28.7261,,Spine,1,2,Image 1,2,1,100000003,610000007349,
21.0333,,Spine,1,5,Image 1,2,1,100000002,610000007354,
40.8624,,Spine,1,4,Image 1,2,1,100000002,610000007361,
38.5931,,Spine,1,1,Image 1,1,1,100000003,610000007379,
23.6502,,Spine,1,2,Image 1,3,1,100000001,610000007387,
32.8366,,Spine,1,3,Image 1,2,1,100000000,610000007393,
37.0514,,Spine,1,4,Image 1,3,1,100000003,610000007398,
15.384,,Spine,1,5,Image 1,2,1,100000002,610000007406,
26.5695,,Spine,1,5,Image 1,2,1,100000002,610000007413,
22.5733,,Spine,1,1,Image 1,1,1,100000003,610000007421,
56.8702,,Spine,1,1,Image 1,1,1,100000003,610000007429,
24.2807,,Spine,1,1,Image 1,1,1,100000003,610000007435,
24.3041,,Spine,1,3,Image 1,4,1,100000001,610000007442,
18.8863,,Spine,1,3,Image 1,4,1,100000001,610000007448,
56.7218,,Spine,1,8,Image 1,5,1,100000000,610000007452,
73.7055,,Spine,1,12,Image 1,6,1,100000000,610000007455,
5.17204,,Spine,1,5,Image 1,3,1,100000002,610000007458,
55.4033,,Spine,1,1,Image 1,2,1,100000002,610000007469,
52.1589,,Spine,1,1,Image 1,2,1,100000002,610000007474,
33.3933,,Spine,1,23,Image 1,8,1,100000000,610000007481,
50.9534,,Spine,1,12,Image 1,7,1,100000000,610000007484,
31.0509,,Spine,1,1,Image 1,1,1,100000003,610000007488,
35.1781,,Spine,1,1,Image 1,1,1,100000003,610000007491,
38.0084,,Spine,1,3,Image 1,3,1,100000002,610000007495,
34.1901,,Spine,1,3,Image 1,3,1,100000002,610000007499,
19.986,,Spine,1,2,Image 1,3,1,100000001,610000007503,
10.1612,,Spine,1,4,Image 1,2,1,100000000,610000007508,
25.8763,,Spine,1,4,Image 1,2,1,100000000,610000007513,
14.6888,,Spine,1,4,Image 1,2,1,100000000,610000007517,
14.6363,,Spine,1,5,Image 1,4,1,100000001,610000007519,
44.7353,,Spine,1,3,Image 1,3,1,100000002,610000007522,
51.3347,,Spine,1,5,Image 1,4,1,100000001,610000007525,
28.8598,,Spine,1,3,Image 1,2,1,100000000,610000007527,
48.1639,,Spine,1,0,Image 1,1,1,100000003,610000007534,
40.2124,,Spine,1,3,Image 1,3,1,100000001,610000007538,
23.2975,,Spine,1,0,Image 1,1,1,100000003,610000007545,
28.4605,,Spine,1,0,Image 1,1,1,100000000,610000007554,
37.9854,,Spine,1,10,Image 1,6,1,100000000,610000007556,
39.6316,,Spine,1,2,Image 1,1,1,100000003,610000007558,
32.3442,,Spine,1,0,Image 1,1,1,100000000,610000007569,
42.7164,,Spine,1,1,Image 1,2,1,100000002,610000007575,
32.116,,Spine,1,1,Image 1,1,1,100000000,610000007579,
4.15331,,Spine,1,7,Image 1,4,1,100000003,610000007583,
72.7751,,Spine,1,8,Image 1,3,1,100000003,610000007585,
39.8565,,Spine,1,0,Image 1,1,1,100000000,610000007594,
82.9729,,Spine,1,6,Image 1,1,1,100000002,610000007597,
14.0791,,Spine,1,0,Image 1,1,1,100000003,610000007603,
27.6077,,Spine,1,3,Image 1,4,1,100000001,610000007606,
12.2837,,Spine,1,0,Image 1,1,1,100000003,610000007610,
39.471,,Spine,1,0,Image 1,1,1,100000000,610000007617,
38.1925,,Spine,1,16,Image 1,6,1,100000001,610000007619,
33.9733,,Spine,1,0,Image 1,1,1,100000000,610000007627,
86.5,,Spine,1,0,Image 1,1,1,100000003,610000007629,
20.3688,,Spine,1,7,Image 1,2,1,100000003,610000007631,
22.1585,,Spine,1,5,Image 1,2,1,100000002,610000007634,
35.9537,,Spine,1,4,Image 1,3,1,100000003,610000007637,
27.6526,,Spine,1,4,Image 1,1,1,100000002,610000007640,
15.456,,Spine,1,2,Image 1,2,1,100000000,610000007644,
9.46338,,Spine,1,0,Image 1,1,1,100000003,610000007648,
35.1852,,Spine,1,3,Image 1,1,1,100000002,610000007650,
17.9134,,Spine,1,2,Image 1,1,1,100000002,610000007657,
32.3144,,Spine,1,4,Image 1,2,1,100000000,610000007659,
28.9169,,Spine,1,5,Image 1,2,1,100000003,610000007662,
50.8877,,Spine,1,15,Image 1,7,1,100000000,610000007664,
18.2671,,Spine,1,0,Image 1,1,1,100000000,610000007668,
15,,Spine,1,1,Image 1,2,1,100000002,610000007670,
52.2614,,Spine,1,0,Image 1,1,1,100000003,610000007674,
7.7603,,Spine,1,0,Image 1,1,1,100000000,610000007677,
13.4629,,Spine,1,1,Image 1,1,1,100000003,610000007681,
27.3222,,Spine,1,1,Image 1,2,1,100000002,610000007688,
42.8823,,Spine,1,16,Image 1,7,1,100000000,610000007690,
19.3046,,Spine,1,0,Image 1,1,1,100000000,610000007694,
22.0907,,Spine,1,0,Image 1,1,1,100000000,610000007698,
38.635,,Spine,1,14,Image 1,6,1,100000000,610000007701,
65.4489,,Spine,1,17,Image 1,7,1,100000000,610000007707,
23.7285,,Spine,1,0,Image 1,1,1,100000000,610000007713,
0,,Spine,1,4,Image 1,4,1,100000001,610000007715,
8.52447,,Spine,1,0,Image 1,1,1,100000000,610000007721,
21.1704,,Spine,1,0,Image 1,1,1,100000000,610000007725,
54.9323,,Spine,1,0,Image 1,1,1,100000000,610000007730,
16.5,,Spine,1,0,Image 1,1,1,100000000,610000007734,
20.8859,,Spine,1,9,Image 1,5,1,100000000,610000007742,
