
Segment Time Index
 ==================== 
Segment Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Segment,29,11,1,100000002,510000000023,
1,,Segment,28,10,1,100000002,510000000034,
1,,Segment,27,9,1,100000002,510000000038,
1,,Segment,26,9,1,100000002,510000000061,
1,,Segment,25,8,1,100000002,510000000108,
1,,Segment,24,7,1,100000002,510000000136,
1,,Segment,23,6,1,100000002,510000000152,
1,,Segment,22,6,1,100000002,510000000173,
1,,Segment,21,6,1,100000002,510000000179,
1,,Segment,20,5,1,100000002,510000000201,
1,,Segment,19,5,1,100000002,510000000205,
1,,Segment,16,5,1,100000002,510000000214,
1,,Segment,15,5,1,100000002,510000000220,
1,,Segment,14,5,1,100000002,510000000237,
1,,Segment,13,5,1,100000002,510000000252,
1,,Segment,12,5,1,100000002,510000000272,
1,,Segment,11,5,1,100000002,510000000288,
1,,Segment,10,4,1,100000002,510000000290,
1,,Segment,9,4,1,100000002,510000000315,
1,,Segment,8,4,1,100000002,510000000335,
1,,Segment,7,3,1,100000002,510000000346,
1,,Segment,6,2,1,100000002,510000000360,
1,,Segment,5,2,1,100000002,510000000366,
1,,Segment,3,1,1,100000002,510000000382,
1,,Segment,2,1,1,100000002,510000000385,
1,,Segment,1,1,1,100000002,510000000402,
1,,Segment,0,1,1,100000002,510000000423,
1,,Segment,29,10,1,100000002,510000000453,
1,,Segment,27,10,1,100000002,510000000467,
1,,Segment,17,8,1,100000002,510000000485,
1,,Segment,16,7,1,100000002,510000000513,
1,,Segment,15,7,1,100000002,510000000523,
1,,Segment,13,6,1,100000002,510000000542,
1,,Segment,12,6,1,100000002,510000000570,
1,,Segment,11,5,1,100000002,510000000603,
1,,Segment,10,5,1,100000002,510000000631,
1,,Segment,17,7,1,100000002,510000000668,
1,,Segment,17,8,1,100000002,510000000682,
1,,Segment,16,8,1,100000002,510000000690,
1,,Segment,15,7,1,100000002,510000000698,
1,,Segment,14,6,1,100000002,510000000724,
1,,Segment,17,9,1,100000002,510000000740,
1,,Segment,15,6,1,100000002,510000000749,
1,,Segment,15,8,1,100000002,510000000755,
1,,Segment,13,7,1,100000002,510000000759,
1,,Segment,26,8,1,100000002,510000000797,
1,,Segment,25,7,1,100000002,510000000801,
1,,Segment,25,8,1,100000002,510000000815,
1,,Segment,24,7,1,100000002,510000000827,
1,,Segment,23,7,1,100000002,510000000839,
1,,Segment,25,7,1,100000002,510000000845,
1,,Segment,24,8,1,100000002,510000000848,
1,,Segment,24,6,1,100000002,510000000852,
1,,Segment,4,4,1,100000000,510000000858,
1,,Segment,3,3,1,100000000,510000000873,
1,,Segment,2,3,1,100000000,510000000883,
1,,Segment,1,2,1,100000000,510000000950,
1,,Segment,0,1,1,100000000,510000000987,
1,,Segment,4,3,1,100000000,510000001002,
1,,Segment,2,2,1,100000000,510000001034,
1,,Segment,3,4,1,100000000,510000001037,
1,,Segment,4,3,1,100000001,510000001083,
1,,Segment,3,2,1,100000001,510000001092,
1,,Segment,2,1,1,100000001,510000001121,
1,,Segment,0,1,1,100000001,510000001153,
1,,Segment,5,5,1,100000001,510000001187,
1,,Segment,4,4,1,100000001,510000001214,
1,,Segment,3,3,1,100000001,510000001225,
1,,Segment,2,2,1,100000001,510000001231,
1,,Segment,5,4,1,100000001,510000001238,
1,,Segment,5,3,1,100000001,510000001250,
1,,Segment,4,2,1,100000001,510000001274,
1,,Segment,3,2,1,100000001,510000001309,
1,,Segment,5,2,1,100000001,510000001312,
1,,Segment,4,2,1,100000001,510000001326,
1,,Segment,5,3,1,100000001,510000001328,
1,,Segment,5,2,1,100000001,510000001348,
1,,Segment,4,3,1,100000001,510000001373,
1,,Segment,4,1,1,100000001,510000001386,
1,,Segment,3,1,1,100000001,510000001390,
1,,Segment,2,2,1,100000001,510000001396,
1,,Segment,1,2,1,100000001,510000001413,
1,,Segment,2,3,1,100000001,510000001427,
1,,Segment,4,2,1,100000001,510000001430,
1,,Segment,5,4,1,100000001,510000001445,
1,,Segment,4,3,1,100000001,510000001447,
1,,Segment,3,2,1,100000002,510000001473,
1,,Segment,2,2,1,100000002,510000001484,
1,,Segment,1,2,1,100000002,510000001487,
1,,Segment,0,1,1,100000002,510000001512,
1,,Segment,4,3,1,100000002,510000001540,
1,,Segment,3,3,1,100000002,510000001550,
1,,Segment,2,3,1,100000002,510000001553,
1,,Segment,1,1,1,100000002,510000001556,
1,,Segment,2,2,1,100000000,510000001571,
1,,Segment,1,1,1,100000000,510000001616,
1,,Segment,3,1,1,100000000,510000001623,
1,,Segment,2,1,1,100000000,510000001626,
1,,Segment,3,2,1,100000000,510000001630,
1,,Segment,5,2,1,100000004,510000001637,
1,,Segment,4,2,1,100000004,510000001639,
1,,Segment,3,2,1,100000004,510000001675,
1,,Segment,2,1,1,100000004,510000001688,
1,,Segment,1,1,1,100000004,510000001690,
1,,Segment,0,1,1,100000004,510000001704,
1,,Segment,4,3,1,100000004,510000001738,
1,,Segment,5,3,1,100000004,510000001743,
1,,Segment,3,1,1,100000004,510000001746,
1,,Segment,13,5,1,100000002,510000001753,
1,,Segment,12,5,1,100000002,510000001760,
1,,Segment,11,4,1,100000002,510000001790,
1,,Segment,12,4,1,100000002,510000001801,
1,,Segment,13,6,1,100000002,510000001806,
1,,Segment,22,6,1,100000002,510000001811,
1,,Segment,21,5,1,100000002,510000001821,
1,,Segment,22,5,1,100000002,510000001827,
1,,Segment,20,6,1,100000002,510000001870,
1,,Segment,22,7,1,100000002,510000001872,
1,,Segment,17,7,1,100000002,510000001897,
1,,Segment,16,6,1,100000002,510000001909,
1,,Segment,15,6,1,100000002,510000001931,
1,,Segment,15,7,1,100000002,510000001940,
1,,Segment,14,7,1,100000002,510000001945,
1,,Segment,13,6,1,100000002,510000001968,
1,,Segment,12,6,1,100000002,510000001979,
1,,Segment,15,8,1,100000002,510000001987,
1,,Segment,18,6,1,100000002,510000001989,
1,,Segment,14,6,1,100000002,510000002004,
1,,Segment,17,6,1,100000002,510000002010,
1,,Segment,16,6,1,100000002,510000002017,
1,,Segment,19,6,1,100000002,510000002022,
1,,Segment,17,6,1,100000002,510000002024,
1,,Segment,13,7,1,100000002,510000002028,
1,,Segment,12,6,1,100000002,510000002044,
1,,Segment,11,6,1,100000002,510000002053,
1,,Segment,10,5,1,100000002,510000002062,
1,,Segment,9,5,1,100000002,510000002099,
1,,Segment,15,6,1,100000002,510000002103,
1,,Segment,14,6,1,100000002,510000002106,
