
Spine Number of Voxel Ch=5 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
61,,Spine,5,21,Image 1,6,1,100000002,610000005846,
147,,Spine,5,21,Image 1,5,1,100000002,610000005847,
70,,Spine,5,20,Image 1,5,1,100000002,610000005848,
62,,Spine,5,16,Image 1,5,1,100000002,610000005849,
65,,Spine,5,16,Image 1,6,1,100000002,610000005850,
92,,Spine,5,17,Image 1,6,1,100000002,610000005851,
130,,Spine,5,17,Image 1,6,1,100000002,610000005852,
96,,Spine,5,17,Image 1,6,1,100000002,610000005853,
111,,Spine,5,16,Image 1,6,1,100000002,610000005854,
127,,Spine,5,14,Image 1,5,1,100000002,610000005855,
120,,Spine,5,13,Image 1,5,1,100000002,610000005856,
167,,Spine,5,16,Image 1,7,1,100000002,610000005857,
64,,Spine,5,15,Image 1,7,1,100000002,610000005858,
59,,Spine,5,13,Image 1,6,1,100000002,610000005859,
46,,Spine,5,15,Image 1,7,1,100000002,610000005860,
83,,Spine,5,15,Image 1,8,1,100000002,610000005861,
131,,Spine,5,11,Image 1,5,1,100000002,610000005862,
151,,Spine,5,11,Image 1,5,1,100000002,610000005863,
203,,Spine,5,10,Image 1,5,1,100000002,610000005864,
53,,Spine,5,10,Image 1,5,1,100000002,610000005865,
100,,Spine,5,9,Image 1,4,1,100000002,610000005866,
83,,Spine,5,12,Image 1,6,1,100000002,610000005867,
189,,Spine,5,7,Image 1,3,1,100000002,610000005868,
197,,Spine,5,7,Image 1,3,1,100000002,610000005869,
209,,Spine,5,7,Image 1,2,1,100000002,610000005870,
64,,Spine,5,6,Image 1,2,1,100000002,610000005871,
88,,Spine,5,5,Image 1,2,1,100000002,610000005872,
168,,Spine,5,3,Image 1,1,1,100000002,610000005873,
132,,Spine,5,3,Image 1,1,1,100000002,610000005874,
371,,Spine,5,2,Image 1,2,1,100000002,610000005875,
368,,Spine,5,1,Image 1,1,1,100000002,610000005876,
415,,Spine,5,0,Image 1,1,1,100000002,610000005883,
123,,Spine,5,7,Image 1,2,1,100000003,610000005886,
118,,Spine,5,7,Image 1,2,1,100000003,610000005887,
55,,Spine,5,7,Image 1,3,1,100000003,610000005888,
59,,Spine,5,7,Image 1,3,1,100000003,610000005889,
177,,Spine,5,6,Image 1,2,1,100000003,610000005890,
166,,Spine,5,6,Image 1,2,1,100000003,610000005891,
155,,Spine,5,4,Image 1,2,1,100000003,610000005892,
131,,Spine,5,3,Image 1,2,1,100000003,610000005893,
106,,Spine,5,0,Image 1,1,1,100000003,610000005894,
83,,Spine,5,0,Image 1,1,1,100000004,610000005902,
103,,Spine,5,5,Image 1,2,1,100000004,610000005903,
145,,Spine,5,5,Image 1,2,1,100000004,610000005904,
29,,Spine,5,6,Image 1,4,1,100000004,610000005905,
33,,Spine,5,2,Image 1,3,1,100000004,610000005906,
36,,Spine,5,2,Image 1,3,1,100000004,610000005907,
99,,Spine,5,1,Image 1,2,1,100000004,610000005908,
89,,Spine,5,1,Image 1,2,1,100000004,610000005909,
110,,Spine,5,1,Image 1,2,1,100000004,610000005910,
94,,Spine,5,3,Image 1,2,1,100000004,610000005911,
