
Spine Center Intensity Min Ch=3 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,9,Image 1,6,1,100000000,610000007214,
0,,Spine,3,6,Image 1,6,1,100000003,610000007229,
0,,Spine,3,6,Image 1,2,1,100000002,610000007238,
0,,Spine,3,4,Image 1,4,1,100000001,610000007254,
0,,Spine,3,16,Image 1,8,1,100000000,610000007266,
0,,Spine,3,3,Image 1,2,1,100000002,610000007277,
0,,Spine,3,4,Image 1,2,1,100000002,610000007293,
0,,Spine,3,10,Image 1,6,1,100000000,610000007305,
0,,Spine,3,11,Image 1,3,1,100000001,610000007318,
0,,Spine,3,1,Image 1,2,1,100000002,610000007327,
0,,Spine,3,1,Image 1,2,1,100000002,610000007336,
0,,Spine,3,4,Image 1,4,1,100000001,610000007342,
0,,Spine,3,2,Image 1,2,1,100000003,610000007349,
0,,Spine,3,5,Image 1,2,1,100000002,610000007354,
0,,Spine,3,4,Image 1,2,1,100000002,610000007361,
0,,Spine,3,1,Image 1,1,1,100000003,610000007379,
0,,Spine,3,2,Image 1,3,1,100000001,610000007387,
0,,Spine,3,3,Image 1,2,1,100000000,610000007393,
0,,Spine,3,4,Image 1,3,1,100000003,610000007398,
0,,Spine,3,5,Image 1,2,1,100000002,610000007406,
0,,Spine,3,5,Image 1,2,1,100000002,610000007413,
0,,Spine,3,1,Image 1,1,1,100000003,610000007421,
0,,Spine,3,1,Image 1,1,1,100000003,610000007429,
0,,Spine,3,1,Image 1,1,1,100000003,610000007435,
0,,Spine,3,3,Image 1,4,1,100000001,610000007442,
0,,Spine,3,3,Image 1,4,1,100000001,610000007448,
0,,Spine,3,8,Image 1,5,1,100000000,610000007452,
0,,Spine,3,12,Image 1,6,1,100000000,610000007455,
0,,Spine,3,5,Image 1,3,1,100000002,610000007458,
0,,Spine,3,1,Image 1,2,1,100000002,610000007469,
0,,Spine,3,1,Image 1,2,1,100000002,610000007474,
0,,Spine,3,23,Image 1,8,1,100000000,610000007481,
0,,Spine,3,12,Image 1,7,1,100000000,610000007484,
15,,Spine,3,1,Image 1,1,1,100000003,610000007488,
0,,Spine,3,1,Image 1,1,1,100000003,610000007491,
0,,Spine,3,3,Image 1,3,1,100000002,610000007495,
0,,Spine,3,3,Image 1,3,1,100000002,610000007499,
11,,Spine,3,2,Image 1,3,1,100000001,610000007503,
24,,Spine,3,4,Image 1,2,1,100000000,610000007508,
0,,Spine,3,4,Image 1,2,1,100000000,610000007513,
23,,Spine,3,4,Image 1,2,1,100000000,610000007517,
16,,Spine,3,5,Image 1,4,1,100000001,610000007519,
0,,Spine,3,3,Image 1,3,1,100000002,610000007522,
0,,Spine,3,5,Image 1,4,1,100000001,610000007525,
40,,Spine,3,3,Image 1,2,1,100000000,610000007527,
36,,Spine,3,0,Image 1,1,1,100000003,610000007534,
30,,Spine,3,3,Image 1,3,1,100000001,610000007538,
52,,Spine,3,0,Image 1,1,1,100000003,610000007545,
67,,Spine,3,0,Image 1,1,1,100000000,610000007554,
0,,Spine,3,10,Image 1,6,1,100000000,610000007556,
25,,Spine,3,2,Image 1,1,1,100000003,610000007558,
86,,Spine,3,0,Image 1,1,1,100000000,610000007569,
48,,Spine,3,1,Image 1,2,1,100000002,610000007575,
0,,Spine,3,1,Image 1,1,1,100000000,610000007579,
85,,Spine,3,7,Image 1,4,1,100000003,610000007583,
0,,Spine,3,8,Image 1,3,1,100000003,610000007585,
86,,Spine,3,0,Image 1,1,1,100000000,610000007594,
21,,Spine,3,6,Image 1,1,1,100000002,610000007597,
81,,Spine,3,0,Image 1,1,1,100000003,610000007603,
36,,Spine,3,3,Image 1,4,1,100000001,610000007606,
81,,Spine,3,0,Image 1,1,1,100000003,610000007610,
45,,Spine,3,0,Image 1,1,1,100000000,610000007617,
36,,Spine,3,16,Image 1,6,1,100000001,610000007619,
86,,Spine,3,0,Image 1,1,1,100000000,610000007627,
16,,Spine,3,0,Image 1,1,1,100000003,610000007629,
0,,Spine,3,7,Image 1,2,1,100000003,610000007631,
0,,Spine,3,5,Image 1,2,1,100000002,610000007634,
0,,Spine,3,4,Image 1,3,1,100000003,610000007637,
37,,Spine,3,4,Image 1,1,1,100000002,610000007640,
21,,Spine,3,2,Image 1,2,1,100000000,610000007644,
100,,Spine,3,0,Image 1,1,1,100000003,610000007648,
40,,Spine,3,3,Image 1,1,1,100000002,610000007650,
50,,Spine,3,2,Image 1,1,1,100000002,610000007657,
56,,Spine,3,4,Image 1,2,1,100000000,610000007659,
73,,Spine,3,5,Image 1,2,1,100000003,610000007662,
11,,Spine,3,15,Image 1,7,1,100000000,610000007664,
108,,Spine,3,0,Image 1,1,1,100000000,610000007668,
80,,Spine,3,1,Image 1,2,1,100000002,610000007670,
70,,Spine,3,0,Image 1,1,1,100000003,610000007674,
107,,Spine,3,0,Image 1,1,1,100000000,610000007677,
107,,Spine,3,1,Image 1,1,1,100000003,610000007681,
90,,Spine,3,1,Image 1,2,1,100000002,610000007688,
63,,Spine,3,16,Image 1,7,1,100000000,610000007690,
128,,Spine,3,0,Image 1,1,1,100000000,610000007694,
91,,Spine,3,0,Image 1,1,1,100000000,610000007698,
28,,Spine,3,14,Image 1,6,1,100000000,610000007701,
32,,Spine,3,17,Image 1,7,1,100000000,610000007707,
102,,Spine,3,0,Image 1,1,1,100000000,610000007713,
125,,Spine,3,4,Image 1,4,1,100000001,610000007715,
159,,Spine,3,0,Image 1,1,1,100000000,610000007721,
110,,Spine,3,0,Image 1,1,1,100000000,610000007725,
53,,Spine,3,0,Image 1,1,1,100000000,610000007730,
131,,Spine,3,0,Image 1,1,1,100000000,610000007734,
76,,Spine,3,9,Image 1,5,1,100000000,610000007742,
146,,Spine,3,0,Image 1,1,1,100000000,610000007747,
78,,Spine,3,17,Image 1,9,1,100000000,610000007749,
114,,Spine,3,0,Image 1,1,1,100000000,610000007751,
77,,Spine,3,1,Image 1,2,1,100000002,610000007754,
100,,Spine,3,2,Image 1,2,1,100000002,610000007759,
71,,Spine,3,1,Image 1,2,1,100000003,610000007761,
127,,Spine,3,0,Image 1,1,1,100000000,610000007765,
98,,Spine,3,5,Image 1,2,1,100000003,610000007768,
130,,Spine,3,0,Image 1,1,1,100000000,610000007782,
78,,Spine,3,0,Image 1,1,1,100000003,610000007797,
59,,Spine,3,24,Image 1,10,1,100000000,610000007822,
29,,Spine,3,21,Image 1,9,1,100000000,610000007823,
59,,Spine,3,21,Image 1,9,1,100000000,610000007824,
64,,Spine,3,20,Image 1,8,1,100000000,610000007825,
85,,Spine,3,20,Image 1,8,1,100000000,610000007826,
47,,Spine,3,23,Image 1,8,1,100000000,610000007827,
43,,Spine,3,23,Image 1,8,1,100000000,610000007828,
0,,Spine,3,19,Image 1,9,1,100000000,610000007829,
53,,Spine,3,15,Image 1,8,1,100000000,610000007830,
76,,Spine,3,15,Image 1,8,1,100000000,610000007831,
41,,Spine,3,12,Image 1,5,1,100000000,610000007832,
102,,Spine,3,12,Image 1,4,1,100000000,610000007833,
85,,Spine,3,15,Image 1,6,1,100000000,610000007834,
39,,Spine,3,15,Image 1,6,1,100000000,610000007835,
101,,Spine,3,15,Image 1,6,1,100000000,610000007836,
96,,Spine,3,14,Image 1,6,1,100000000,610000007837,
44,,Spine,3,12,Image 1,5,1,100000000,610000007838,
38,,Spine,3,12,Image 1,5,1,100000000,610000007839,
20,,Spine,3,12,Image 1,5,1,100000000,610000007840,
37,,Spine,3,12,Image 1,7,1,100000000,610000007841,
28,,Spine,3,12,Image 1,6,1,100000000,610000007842,
0,,Spine,3,10,Image 1,5,1,100000000,610000007843,
69,,Spine,3,10,Image 1,5,1,100000000,610000007844,
37,,Spine,3,10,Image 1,5,1,100000000,610000007845,
73,,Spine,3,9,Image 1,5,1,100000000,610000007846,
129,,Spine,3,9,Image 1,5,1,100000000,610000007847,
111,,Spine,3,8,Image 1,4,1,100000000,610000007848,
57,,Spine,3,12,Image 1,6,1,100000000,610000007849,
83,,Spine,3,12,Image 1,6,1,100000000,610000007850,
32,,Spine,3,9,Image 1,6,1,100000000,610000007851,
84,,Spine,3,8,Image 1,5,1,100000000,610000007852,
9,,Spine,3,7,Image 1,4,1,100000000,610000007853,
29,,Spine,3,11,Image 1,6,1,100000000,610000007854,
58,,Spine,3,8,Image 1,4,1,100000000,610000007855,
36,,Spine,3,8,Image 1,4,1,100000000,610000007856,
0,,Spine,3,9,Image 1,6,1,100000000,610000007857,
0,,Spine,3,6,Image 1,4,1,100000000,610000007858,
0,,Spine,3,3,Image 1,2,1,100000000,610000007859,
65,,Spine,3,3,Image 1,2,1,100000000,610000007860,
0,,Spine,3,2,Image 1,2,1,100000000,610000007861,
73,,Spine,3,3,Image 1,1,1,100000000,610000007862,
85,,Spine,3,3,Image 1,1,1,100000000,610000007863,
79,,Spine,3,0,Image 1,1,1,100000000,610000007866,
67,,Spine,3,21,Image 1,7,1,100000001,610000007870,
48,,Spine,3,20,Image 1,6,1,100000001,610000007871,
42,,Spine,3,20,Image 1,6,1,100000001,610000007872,
41,,Spine,3,17,Image 1,6,1,100000001,610000007873,
72,,Spine,3,11,Image 1,6,1,100000001,610000007874,
38,,Spine,3,6,Image 1,4,1,100000001,610000007875,
17,,Spine,3,6,Image 1,4,1,100000001,610000007876,
0,,Spine,3,11,Image 1,5,1,100000001,610000007877,
154,,Spine,3,3,Image 1,3,1,100000001,610000007878,
59,,Spine,3,3,Image 1,4,1,100000001,610000007879,
75,,Spine,3,3,Image 1,4,1,100000001,610000007880,
71,,Spine,3,2,Image 1,3,1,100000001,610000007881,
113,,Spine,3,4,Image 1,4,1,100000001,610000007882,
88,,Spine,3,6,Image 1,1,1,100000002,610000007883,
99,,Spine,3,4,Image 1,1,1,100000002,610000007884,
0,,Spine,3,3,Image 1,2,1,100000002,610000007885,
22,,Spine,3,0,Image 1,1,1,100000002,610000007886,
27,,Spine,3,5,Image 1,2,1,100000002,610000007887,
85,,Spine,3,1,Image 1,2,1,100000002,610000007888,
40,,Spine,3,3,Image 1,1,1,100000002,610000007891,
46,,Spine,3,3,Image 1,1,1,100000002,610000007892,
159,,Spine,3,2,Image 1,2,1,100000002,610000007893,
152,,Spine,3,3,Image 1,2,1,100000002,610000007894,
91,,Spine,3,0,Image 1,1,1,100000002,610000007895,
33,,Spine,3,2,Image 1,3,1,100000003,610000007897,
71,,Spine,3,2,Image 1,1,1,100000003,610000007898,
0,,Spine,3,5,Image 1,4,1,100000003,610000007905,
40,,Spine,3,9,Image 1,5,1,100000003,610000007906,
137,,Spine,3,0,Image 1,1,1,100000003,610000007907,
