
Segment Center Intensity Mean Ch=2 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4.40909,,Segment,2,21,Image 1,8,1,100000001,510000000024,
4,,Segment,2,20,Image 1,7,1,100000001,510000000027,
1.75,,Segment,2,19,Image 1,6,1,100000001,510000000030,
1.75,,Segment,2,17,Image 1,6,1,100000001,510000000034,
3.2,,Segment,2,16,Image 1,6,1,100000001,510000000038,
3.25,,Segment,2,15,Image 1,6,1,100000001,510000000041,
7.5,,Segment,2,14,Image 1,6,1,100000001,510000000044,
6.4,,Segment,2,13,Image 1,6,1,100000001,510000000048,
3.2,,Segment,2,11,Image 1,6,1,100000001,510000000058,
3.375,,Segment,2,10,Image 1,6,1,100000001,510000000065,
3.07143,,Segment,2,9,Image 1,6,1,100000001,510000000078,
2.33333,,Segment,2,8,Image 1,5,1,100000001,510000000089,
2.57692,,Segment,2,7,Image 1,5,1,100000001,510000000114,
2.4,,Segment,2,6,Image 1,4,1,100000001,510000000118,
3.5,,Segment,2,5,Image 1,4,1,100000001,510000000133,
3.19444,,Segment,2,4,Image 1,3,1,100000001,510000000168,
16.4,,Segment,2,3,Image 1,3,1,100000001,510000000177,
18.8889,,Segment,2,2,Image 1,2,1,100000001,510000000185,
6.33333,,Segment,2,1,Image 1,2,1,100000001,510000000187,
14,,Segment,2,0,Image 1,1,1,100000001,510000000192,
4,,Segment,2,24,Image 1,10,1,100000000,510000000208,
3.36111,,Segment,2,23,Image 1,10,1,100000000,510000000243,
30.875,,Segment,2,22,Image 1,9,1,100000000,510000000266,
3.36364,,Segment,2,21,Image 1,8,1,100000000,510000000276,
3.2,,Segment,2,20,Image 1,8,1,100000000,510000000290,
3.66667,,Segment,2,19,Image 1,8,1,100000000,510000000310,
3.75,,Segment,2,17,Image 1,7,1,100000000,510000000338,
4.5,,Segment,2,16,Image 1,7,1,100000000,510000000341,
4.44444,,Segment,2,15,Image 1,7,1,100000000,510000000349,
4,,Segment,2,14,Image 1,7,1,100000000,510000000367,
4.5,,Segment,2,13,Image 1,6,1,100000000,510000000372,
3.18519,,Segment,2,12,Image 1,5,1,100000000,510000000398,
3,,Segment,2,10,Image 1,4,1,100000000,510000000405,
6,,Segment,2,9,Image 1,4,1,100000000,510000000407,
4.92308,,Segment,2,8,Image 1,4,1,100000000,510000000419,
7.2,,Segment,2,7,Image 1,4,1,100000000,510000000433,
8.66667,,Segment,2,6,Image 1,3,1,100000000,510000000435,
7.83333,,Segment,2,5,Image 1,3,1,100000000,510000000440,
4.0625,,Segment,2,4,Image 1,2,1,100000000,510000000455,
4.2,,Segment,2,3,Image 1,2,1,100000000,510000000459,
2.53846,,Segment,2,2,Image 1,2,1,100000000,510000000484,
1.7,,Segment,2,1,Image 1,1,1,100000000,510000000493,
2.55556,,Segment,2,0,Image 1,1,1,100000000,510000000514,
4.4,,Segment,2,11,Image 1,6,1,100000000,510000000541,
44.1875,,Segment,2,9,Image 1,5,1,100000000,510000000573,
31.6,,Segment,2,8,Image 1,4,1,100000000,510000000597,
5,,Segment,2,7,Image 1,4,1,100000000,510000000605,
4.25,,Segment,2,6,Image 1,4,1,100000000,510000000616,
49,,Segment,2,11,Image 1,5,1,100000000,510000000619,
31.1818,,Segment,2,23,Image 1,9,1,100000000,510000000641,
2.33333,,Segment,2,3,Image 1,2,1,100000003,510000000646,
