
Soma Intensity StdDev Ch=1 Img=1
 ==================== 
Soma Intensity StdDev,Unit,Category,Channel,Image,Time,FilamentID,ID,
38.1462,,Soma,1,Image 1,1,100000000,800000000,
23.2589,,Soma,1,Image 1,1,100000001,800000001,
34.4993,,Soma,1,Image 1,1,100000002,800000002,
33.3133,,Soma,1,Image 1,1,100000003,800000003,
