
Spine Terminal Pt Distance from Origin
 ==================== 
Spine Terminal Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
21804.5,µm,Spine,Spine Terminal Pt Distance from Origin,17,6,1,100000002,610000005409,
21809.6,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000005412,
21810.2,µm,Spine,Spine Terminal Pt Distance from Origin,13,6,1,100000002,610000005414,
21814.5,µm,Spine,Spine Terminal Pt Distance from Origin,17,7,1,100000002,610000005416,
21826.9,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000005418,
21792.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000004,610000005423,
21811.9,µm,Spine,Spine Terminal Pt Distance from Origin,9,4,1,100000002,610000005425,
21815.7,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,100000001,610000005434,
21817.8,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000005437,
21828.6,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000003,610000005443,
21820.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000002,610000005445,
21809.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000001,610000005447,
21807.1,µm,Spine,Spine Terminal Pt Distance from Origin,20,5,1,100000002,610000005454,
21828.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000005457,
21814.6,µm,Spine,Spine Terminal Pt Distance from Origin,17,9,1,100000002,610000005460,
21817.7,µm,Spine,Spine Terminal Pt Distance from Origin,14,6,1,100000002,610000005464,
21792.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000004,610000005466,
21798.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,100000001,610000005474,
21800.5,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,100000001,610000005476,
21828.7,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000005478,
21814.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,100000001,610000005483,
21789.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000004,610000005486,
21814.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000002,610000005488,
21814.3,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000001,610000005496,
21811.4,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,100000002,610000005499,
21828.2,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000000,610000005502,
21827.1,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000005509,
21815.2,µm,Spine,Spine Terminal Pt Distance from Origin,16,7,1,100000002,610000005517,
21816.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000001,610000005519,
21818,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000005525,
21816.1,µm,Spine,Spine Terminal Pt Distance from Origin,12,6,1,100000002,610000005529,
21804.7,µm,Spine,Spine Terminal Pt Distance from Origin,16,6,1,100000002,610000005533,
21826.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000005538,
21824.4,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,100000003,610000005540,
21814.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000005566,
21816.2,µm,Spine,Spine Terminal Pt Distance from Origin,12,6,1,100000002,610000005574,
21814.1,µm,Spine,Spine Terminal Pt Distance from Origin,17,9,1,100000002,610000005581,
21817,µm,Spine,Spine Terminal Pt Distance from Origin,12,6,1,100000002,610000005584,
21807.1,µm,Spine,Spine Terminal Pt Distance from Origin,20,5,1,100000002,610000005590,
21815.8,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000005594,
21813.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000005604,
21816.2,µm,Spine,Spine Terminal Pt Distance from Origin,12,6,1,100000002,610000005610,
21817.3,µm,Spine,Spine Terminal Pt Distance from Origin,15,7,1,100000002,610000005618,
21812.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,100000002,610000005620,
21828.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000003,610000005629,
21827.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000000,610000005638,
21817.6,µm,Spine,Spine Terminal Pt Distance from Origin,14,6,1,100000002,610000005642,
21813.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000002,610000005664,
21809.9,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000001,610000005684,
21813.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000005706,
21813.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000002,610000005715,
21817.4,µm,Spine,Spine Terminal Pt Distance from Origin,14,6,1,100000002,610000005719,
21833.8,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,100000000,610000005729,
21804.8,µm,Spine,Spine Terminal Pt Distance from Origin,16,6,1,100000002,610000005737,
21826.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000005950,
21788.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000005950,
21815.4,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000005950,
21813.8,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000005950,
21792.9,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000005951,
21813.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000005951,
21834.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000005951,
21827.5,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000005951,
21792.8,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000005952,
21813.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000005952,
21814.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000005952,
21833.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000005952,
21824.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000005952,
21815.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000005953,
21792.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000005953,
21813.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000005953,
21830.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000005953,
21825,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000005953,
21792.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000005954,
21813,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000005954,
21812.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000005954,
21833.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000005954,
21825.7,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000005954,
21812.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000005955,
21812.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000005955,
21834.5,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000005955,
21791.9,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000005955,
21825.6,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000005955,
21816.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000005956,
21834.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000005956,
21792,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000005956,
21813,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000005956,
21815.4,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000005957,
21812.4,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000005957,
21789.8,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000005957,
21824.8,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000005957,
21832.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,4,1,,610000005957,
21787.4,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000005958,
21823.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000005958,
21830.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000005958,
21811.7,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000005958,
21798.8,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000005958,
21787.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000005959,
21830,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000005959,
21797.9,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000005959,
21816.7,µm,Spine,Spine Terminal Pt Distance from Origin,12,6,1,,610000005959,
21789,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000005960,
21828.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000005960,
21798.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000005960,
21811.8,µm,Spine,Spine Terminal Pt Distance from Origin,9,4,1,,610000005960,
21827,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000005961,
21800.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000005961,
21815,µm,Spine,Spine Terminal Pt Distance from Origin,16,7,1,,610000005961,
21827.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000005962,
21800.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000005962,
21817.4,µm,Spine,Spine Terminal Pt Distance from Origin,15,7,1,,610000005962,
21826.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000005963,
21811.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000005963,
21816.8,µm,Spine,Spine Terminal Pt Distance from Origin,13,6,1,,610000005963,
21826.5,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000005964,
21811,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000005964,
21820.3,µm,Spine,Spine Terminal Pt Distance from Origin,15,7,1,,610000005964,
21826.8,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000005965,
21809.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000005965,
21821.1,µm,Spine,Spine Terminal Pt Distance from Origin,15,8,1,,610000005965,
21808.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000005966,
21827.8,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000005966,
21817.3,µm,Spine,Spine Terminal Pt Distance from Origin,11,5,1,,610000005966,
21809.8,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000005967,
21815.4,µm,Spine,Spine Terminal Pt Distance from Origin,11,5,1,,610000005967,
21809.5,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,,610000005968,
21814.6,µm,Spine,Spine Terminal Pt Distance from Origin,10,5,1,,610000005968,
21812.3,µm,Spine,Spine Terminal Pt Distance from Origin,10,5,1,,610000005969,
21809,µm,Spine,Spine Terminal Pt Distance from Origin,13,5,1,,610000005970,
21807,µm,Spine,Spine Terminal Pt Distance from Origin,14,5,1,,610000005971,
21804.9,µm,Spine,Spine Terminal Pt Distance from Origin,17,6,1,,610000005972,
21805,µm,Spine,Spine Terminal Pt Distance from Origin,17,6,1,,610000005973,
21805.1,µm,Spine,Spine Terminal Pt Distance from Origin,17,6,1,,610000005974,
21805.2,µm,Spine,Spine Terminal Pt Distance from Origin,16,6,1,,610000005975,
21806.6,µm,Spine,Spine Terminal Pt Distance from Origin,16,6,1,,610000005976,
21805.7,µm,Spine,Spine Terminal Pt Distance from Origin,16,5,1,,610000005977,
21807.1,µm,Spine,Spine Terminal Pt Distance from Origin,20,5,1,,610000005978,
21807.1,µm,Spine,Spine Terminal Pt Distance from Origin,21,5,1,,610000005979,
21807.5,µm,Spine,Spine Terminal Pt Distance from Origin,21,6,1,,610000005980,
21808.2,µm,Spine,Spine Terminal Pt Distance from Origin,22,6,1,,610000005981,
21808.1,µm,Spine,Spine Terminal Pt Distance from Origin,22,6,1,,610000005982,
21809.8,µm,Spine,Spine Terminal Pt Distance from Origin,23,6,1,,610000005983,
21818.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000005984,
21815.8,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000005989,
