
Spine Terminal Pt Position X
 ==================== 
Spine Terminal Pt Position X,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
-66.4275,µm,Spine,Spine Terminal Pt Position,12,6,1,100000002,610000005584,
-74.8775,µm,Spine,Spine Terminal Pt Position,20,5,1,100000002,610000005590,
-62.8525,µm,Spine,Spine Terminal Pt Position,,,1,,610000005594,
-105.362,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000005604,
-66.5575,µm,Spine,Spine Terminal Pt Position,12,6,1,100000002,610000005610,
-74.9425,µm,Spine,Spine Terminal Pt Position,15,7,1,100000002,610000005618,
-64.1525,µm,Spine,Spine Terminal Pt Position,6,2,1,100000002,610000005620,
-96.1325,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000005629,
-72.4725,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000005638,
-73.6425,µm,Spine,Spine Terminal Pt Position,14,6,1,100000002,610000005642,
-63.5025,µm,Spine,Spine Terminal Pt Position,3,1,1,100000002,610000005664,
-106.142,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000005684,
-105.167,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000005706,
-62.8842,µm,Spine,Spine Terminal Pt Position,3,1,1,100000002,610000005715,
-73.5125,µm,Spine,Spine Terminal Pt Position,14,6,1,100000002,610000005719,
-64.6725,µm,Spine,Spine Terminal Pt Position,6,2,1,100000000,610000005729,
-70.7825,µm,Spine,Spine Terminal Pt Position,16,6,1,100000002,610000005737,
-98.4075,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005950,
-70.1325,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005950,
-109.847,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005950,
-62.6017,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000005950,
-71.6925,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000005951,
-110.172,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000005951,
-77.3312,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005951,
-101.042,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000005951,
-71.8875,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000005952,
-63.3075,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000005952,
-109.652,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000005952,
-76.6325,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005952,
-96.0025,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000005952,
-108.092,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005953,
-72.3425,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000005953,
-63.4389,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000005953,
-71.0967,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005953,
-95.7425,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000005953,
-70.5921,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005954,
-63.7763,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000005954,
-97.0425,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005954,
-64.8675,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000005954,
-95.4825,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000005954,
-97.2144,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005955,
-64.2089,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000005955,
-66.2857,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000005955,
-73.5775,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000005955,
-95.4825,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000005955,
-101.592,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005956,
-66.1983,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000005956,
-73.3825,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000005956,
-63.8275,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000005956,
-100.951,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005957,
-64.5425,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000005957,
-78.0625,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000005957,
-94.8325,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000005957,
-71.3675,µm,Spine,Spine Terminal Pt Position,3,4,1,,610000005957,
-79.9475,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000005958,
-101.364,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005958,
-66.0375,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005958,
-64.7375,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000005958,
-97.6925,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000005958,
-80.2075,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000005959,
-62.7225,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000005959,
-97.7115,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000005959,
-66.6225,µm,Spine,Spine Terminal Pt Position,12,6,1,,610000005959,
-71.4484,µm,Spine,Spine Terminal Pt Position,,,1,,610000005960,
-66.5575,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005960,
-97.9525,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000005960,
-66.4925,µm,Spine,Spine Terminal Pt Position,9,4,1,,610000005960,
-73.5378,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005961,
-99.9675,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005961,
-75.2025,µm,Spine,Spine Terminal Pt Position,16,7,1,,610000005961,
-72.5375,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005962,
-100.812,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000005962,
-74.7444,µm,Spine,Spine Terminal Pt Position,15,7,1,,610000005962,
-72.7325,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005963,
-105.289,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005963,
-73.028,µm,Spine,Spine Terminal Pt Position,13,6,1,,610000005963,
-73.3825,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000005964,
-104.972,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005964,
-69.2875,µm,Spine,Spine Terminal Pt Position,15,7,1,,610000005964,
-73.0575,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000005965,
-108.883,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000005965,
-68.9976,µm,Spine,Spine Terminal Pt Position,15,8,1,,610000005965,
-108.287,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000005966,
-74.2925,µm,Spine,Spine Terminal Pt Position,,,1,,610000005966,
-70.1325,µm,Spine,Spine Terminal Pt Position,11,5,1,,610000005966,
-107.117,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005967,
-69.3525,µm,Spine,Spine Terminal Pt Position,11,5,1,,610000005967,
-106.467,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000005968,
-69.4607,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000005968,
-68.7025,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000005969,
-71.1725,µm,Spine,Spine Terminal Pt Position,13,5,1,,610000005970,
-71.5805,µm,Spine,Spine Terminal Pt Position,14,5,1,,610000005971,
-70.5225,µm,Spine,Spine Terminal Pt Position,17,6,1,,610000005972,
-70.4575,µm,Spine,Spine Terminal Pt Position,17,6,1,,610000005973,
-70.7175,µm,Spine,Spine Terminal Pt Position,17,6,1,,610000005974,
-70.9775,µm,Spine,Spine Terminal Pt Position,16,6,1,,610000005975,
-72.5663,µm,Spine,Spine Terminal Pt Position,16,6,1,,610000005976,
-72.5964,µm,Spine,Spine Terminal Pt Position,16,5,1,,610000005977,
-74.648,µm,Spine,Spine Terminal Pt Position,20,5,1,,610000005978,
-74.6175,µm,Spine,Spine Terminal Pt Position,21,5,1,,610000005979,
-74.9152,µm,Spine,Spine Terminal Pt Position,21,6,1,,610000005980,
-75.146,µm,Spine,Spine Terminal Pt Position,22,6,1,,610000005981,
-75.4618,µm,Spine,Spine Terminal Pt Position,22,6,1,,610000005982,
-76.6124,µm,Spine,Spine Terminal Pt Position,23,6,1,,610000005983,
-62.6575,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005984,
-62.6575,µm,Spine,Spine Terminal Pt Position,,,1,,610000005989,
