
Spine Intensity Median Ch=3 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.0625,,Spine,3,9,Image 1,6,1,100000000,610000007214,
23.125,,Spine,3,6,Image 1,6,1,100000003,610000007229,
0.0625,,Spine,3,6,Image 1,2,1,100000002,610000007238,
0.125,,Spine,3,4,Image 1,4,1,100000001,610000007254,
42.125,,Spine,3,16,Image 1,8,1,100000000,610000007266,
0.125,,Spine,3,3,Image 1,2,1,100000002,610000007277,
0.125,,Spine,3,4,Image 1,2,1,100000002,610000007293,
47.125,,Spine,3,10,Image 1,6,1,100000000,610000007305,
43.125,,Spine,3,11,Image 1,3,1,100000001,610000007318,
1.0625,,Spine,3,1,Image 1,2,1,100000002,610000007327,
2.125,,Spine,3,1,Image 1,2,1,100000002,610000007336,
0.125,,Spine,3,4,Image 1,4,1,100000001,610000007342,
1.625,,Spine,3,2,Image 1,2,1,100000003,610000007349,
0.0625,,Spine,3,5,Image 1,2,1,100000002,610000007354,
21.875,,Spine,3,4,Image 1,2,1,100000002,610000007361,
58.625,,Spine,3,1,Image 1,1,1,100000003,610000007379,
43.0625,,Spine,3,2,Image 1,3,1,100000001,610000007387,
0.125,,Spine,3,3,Image 1,2,1,100000000,610000007393,
58.625,,Spine,3,4,Image 1,3,1,100000003,610000007398,
9.0625,,Spine,3,5,Image 1,2,1,100000002,610000007406,
11.0625,,Spine,3,5,Image 1,2,1,100000002,610000007413,
48.625,,Spine,3,1,Image 1,1,1,100000003,610000007421,
58.125,,Spine,3,1,Image 1,1,1,100000003,610000007429,
55.125,,Spine,3,1,Image 1,1,1,100000003,610000007435,
47.125,,Spine,3,3,Image 1,4,1,100000001,610000007442,
47.125,,Spine,3,3,Image 1,4,1,100000001,610000007448,
48.125,,Spine,3,8,Image 1,5,1,100000000,610000007452,
95.125,,Spine,3,12,Image 1,6,1,100000000,610000007455,
8.5625,,Spine,3,5,Image 1,3,1,100000002,610000007458,
27.125,,Spine,3,1,Image 1,2,1,100000002,610000007469,
39.625,,Spine,3,1,Image 1,2,1,100000002,610000007474,
51.625,,Spine,3,23,Image 1,8,1,100000000,610000007481,
54.125,,Spine,3,12,Image 1,7,1,100000000,610000007484,
62.625,,Spine,3,1,Image 1,1,1,100000003,610000007488,
64.625,,Spine,3,1,Image 1,1,1,100000003,610000007491,
35.125,,Spine,3,3,Image 1,3,1,100000002,610000007495,
52.625,,Spine,3,3,Image 1,3,1,100000002,610000007499,
36.0625,,Spine,3,2,Image 1,3,1,100000001,610000007503,
26.125,,Spine,3,4,Image 1,2,1,100000000,610000007508,
43.625,,Spine,3,4,Image 1,2,1,100000000,610000007513,
51.125,,Spine,3,4,Image 1,2,1,100000000,610000007517,
22.0625,,Spine,3,5,Image 1,4,1,100000001,610000007519,
81.125,,Spine,3,3,Image 1,3,1,100000002,610000007522,
26.125,,Spine,3,5,Image 1,4,1,100000001,610000007525,
33.875,,Spine,3,3,Image 1,2,1,100000000,610000007527,
148.125,,Spine,3,0,Image 1,1,1,100000003,610000007534,
33.125,,Spine,3,3,Image 1,3,1,100000001,610000007538,
82.0625,,Spine,3,0,Image 1,1,1,100000003,610000007545,
90.125,,Spine,3,0,Image 1,1,1,100000000,610000007554,
30.125,,Spine,3,10,Image 1,6,1,100000000,610000007556,
58.0625,,Spine,3,2,Image 1,1,1,100000003,610000007558,
152.062,,Spine,3,0,Image 1,1,1,100000000,610000007569,
84.125,,Spine,3,1,Image 1,2,1,100000002,610000007575,
62.125,,Spine,3,1,Image 1,1,1,100000000,610000007579,
56.0625,,Spine,3,7,Image 1,4,1,100000003,610000007583,
36.125,,Spine,3,8,Image 1,3,1,100000003,610000007585,
151.062,,Spine,3,0,Image 1,1,1,100000000,610000007594,
88.625,,Spine,3,6,Image 1,1,1,100000002,610000007597,
110.062,,Spine,3,0,Image 1,1,1,100000003,610000007603,
68.125,,Spine,3,3,Image 1,4,1,100000001,610000007606,
122.062,,Spine,3,0,Image 1,1,1,100000003,610000007610,
135.625,,Spine,3,0,Image 1,1,1,100000000,610000007617,
70.625,,Spine,3,16,Image 1,6,1,100000001,610000007619,
151.562,,Spine,3,0,Image 1,1,1,100000000,610000007627,
135.625,,Spine,3,0,Image 1,1,1,100000003,610000007629,
50.0625,,Spine,3,7,Image 1,2,1,100000003,610000007631,
52.0625,,Spine,3,5,Image 1,2,1,100000002,610000007634,
67.125,,Spine,3,4,Image 1,3,1,100000003,610000007637,
51.0625,,Spine,3,4,Image 1,1,1,100000002,610000007640,
44.125,,Spine,3,2,Image 1,2,1,100000000,610000007644,
83.125,,Spine,3,0,Image 1,1,1,100000003,610000007648,
72.125,,Spine,3,3,Image 1,1,1,100000002,610000007650,
62.0625,,Spine,3,2,Image 1,1,1,100000002,610000007657,
71.125,,Spine,3,4,Image 1,2,1,100000000,610000007659,
91.125,,Spine,3,5,Image 1,2,1,100000003,610000007662,
58.125,,Spine,3,15,Image 1,7,1,100000000,610000007664,
135.125,,Spine,3,0,Image 1,1,1,100000000,610000007668,
88.5625,,Spine,3,1,Image 1,2,1,100000002,610000007670,
154.125,,Spine,3,0,Image 1,1,1,100000003,610000007674,
132.562,,Spine,3,0,Image 1,1,1,100000000,610000007677,
112.625,,Spine,3,1,Image 1,1,1,100000003,610000007681,
103.625,,Spine,3,1,Image 1,2,1,100000002,610000007688,
101.125,,Spine,3,16,Image 1,7,1,100000000,610000007690,
111.125,,Spine,3,0,Image 1,1,1,100000000,610000007694,
125.062,,Spine,3,0,Image 1,1,1,100000000,610000007698,
32.625,,Spine,3,14,Image 1,6,1,100000000,610000007701,
115.625,,Spine,3,17,Image 1,7,1,100000000,610000007707,
142.562,,Spine,3,0,Image 1,1,1,100000000,610000007713,
109.125,,Spine,3,4,Image 1,4,1,100000001,610000007715,
152.125,,Spine,3,0,Image 1,1,1,100000000,610000007721,
142.125,,Spine,3,0,Image 1,1,1,100000000,610000007725,
152.125,,Spine,3,0,Image 1,1,1,100000000,610000007730,
137.125,,Spine,3,0,Image 1,1,1,100000000,610000007734,
98.125,,Spine,3,9,Image 1,5,1,100000000,610000007742,
140.125,,Spine,3,0,Image 1,1,1,100000000,610000007747,
91.125,,Spine,3,17,Image 1,9,1,100000000,610000007749,
157.125,,Spine,3,0,Image 1,1,1,100000000,610000007751,
94.625,,Spine,3,1,Image 1,2,1,100000002,610000007754,
132.625,,Spine,3,2,Image 1,2,1,100000002,610000007759,
103.125,,Spine,3,1,Image 1,2,1,100000003,610000007761,
137.125,,Spine,3,0,Image 1,1,1,100000000,610000007765,
101.625,,Spine,3,5,Image 1,2,1,100000003,610000007768,
144.125,,Spine,3,0,Image 1,1,1,100000000,610000007782,
139.562,,Spine,3,0,Image 1,1,1,100000003,610000007797,
66.5625,,Spine,3,24,Image 1,10,1,100000000,610000007822,
58.125,,Spine,3,21,Image 1,9,1,100000000,610000007823,
67.0625,,Spine,3,21,Image 1,9,1,100000000,610000007824,
96.125,,Spine,3,20,Image 1,8,1,100000000,610000007825,
77.125,,Spine,3,20,Image 1,8,1,100000000,610000007826,
31.0625,,Spine,3,23,Image 1,8,1,100000000,610000007827,
52.125,,Spine,3,23,Image 1,8,1,100000000,610000007828,
27.0625,,Spine,3,19,Image 1,9,1,100000000,610000007829,
48.125,,Spine,3,15,Image 1,8,1,100000000,610000007830,
60.125,,Spine,3,15,Image 1,8,1,100000000,610000007831,
134.125,,Spine,3,12,Image 1,5,1,100000000,610000007832,
62.125,,Spine,3,12,Image 1,4,1,100000000,610000007833,
94.125,,Spine,3,15,Image 1,6,1,100000000,610000007834,
126.125,,Spine,3,15,Image 1,6,1,100000000,610000007835,
124.625,,Spine,3,15,Image 1,6,1,100000000,610000007836,
51.875,,Spine,3,14,Image 1,6,1,100000000,610000007837,
102.125,,Spine,3,12,Image 1,5,1,100000000,610000007838,
96.125,,Spine,3,12,Image 1,5,1,100000000,610000007839,
66.125,,Spine,3,12,Image 1,5,1,100000000,610000007840,
45.625,,Spine,3,12,Image 1,7,1,100000000,610000007841,
54.0625,,Spine,3,12,Image 1,6,1,100000000,610000007842,
58.125,,Spine,3,10,Image 1,5,1,100000000,610000007843,
70.625,,Spine,3,10,Image 1,5,1,100000000,610000007844,
80.125,,Spine,3,10,Image 1,5,1,100000000,610000007845,
115.125,,Spine,3,9,Image 1,5,1,100000000,610000007846,
137.625,,Spine,3,9,Image 1,5,1,100000000,610000007847,
88.125,,Spine,3,8,Image 1,4,1,100000000,610000007848,
69.875,,Spine,3,12,Image 1,6,1,100000000,610000007849,
73.125,,Spine,3,12,Image 1,6,1,100000000,610000007850,
55.625,,Spine,3,9,Image 1,6,1,100000000,610000007851,
72.625,,Spine,3,8,Image 1,5,1,100000000,610000007852,
19.0625,,Spine,3,7,Image 1,4,1,100000000,610000007853,
36.5625,,Spine,3,11,Image 1,6,1,100000000,610000007854,
83.125,,Spine,3,8,Image 1,4,1,100000000,610000007855,
104.125,,Spine,3,8,Image 1,4,1,100000000,610000007856,
47.125,,Spine,3,9,Image 1,6,1,100000000,610000007857,
45.0625,,Spine,3,6,Image 1,4,1,100000000,610000007858,
68.125,,Spine,3,3,Image 1,2,1,100000000,610000007859,
102.125,,Spine,3,3,Image 1,2,1,100000000,610000007860,
51.125,,Spine,3,2,Image 1,2,1,100000000,610000007861,
106.125,,Spine,3,3,Image 1,1,1,100000000,610000007862,
109.625,,Spine,3,3,Image 1,1,1,100000000,610000007863,
45.0625,,Spine,3,0,Image 1,1,1,100000000,610000007866,
77.625,,Spine,3,21,Image 1,7,1,100000001,610000007870,
38.0625,,Spine,3,20,Image 1,6,1,100000001,610000007871,
33.0625,,Spine,3,20,Image 1,6,1,100000001,610000007872,
63.125,,Spine,3,17,Image 1,6,1,100000001,610000007873,
91.625,,Spine,3,11,Image 1,6,1,100000001,610000007874,
71.0625,,Spine,3,6,Image 1,4,1,100000001,610000007875,
58.125,,Spine,3,6,Image 1,4,1,100000001,610000007876,
23.0625,,Spine,3,11,Image 1,5,1,100000001,610000007877,
121.125,,Spine,3,3,Image 1,3,1,100000001,610000007878,
92.125,,Spine,3,3,Image 1,4,1,100000001,610000007879,
91.125,,Spine,3,3,Image 1,4,1,100000001,610000007880,
48.125,,Spine,3,2,Image 1,3,1,100000001,610000007881,
110.125,,Spine,3,4,Image 1,4,1,100000001,610000007882,
108.125,,Spine,3,6,Image 1,1,1,100000002,610000007883,
49.0625,,Spine,3,4,Image 1,1,1,100000002,610000007884,
17.0625,,Spine,3,3,Image 1,2,1,100000002,610000007885,
80.125,,Spine,3,0,Image 1,1,1,100000002,610000007886,
28.0625,,Spine,3,5,Image 1,2,1,100000002,610000007887,
46.5625,,Spine,3,1,Image 1,2,1,100000002,610000007888,
54.125,,Spine,3,3,Image 1,1,1,100000002,610000007891,
98.125,,Spine,3,3,Image 1,1,1,100000002,610000007892,
139.125,,Spine,3,2,Image 1,2,1,100000002,610000007893,
98.125,,Spine,3,3,Image 1,2,1,100000002,610000007894,
96.125,,Spine,3,0,Image 1,1,1,100000002,610000007895,
88.125,,Spine,3,2,Image 1,3,1,100000003,610000007897,
50.625,,Spine,3,2,Image 1,1,1,100000003,610000007898,
0.0625,,Spine,3,5,Image 1,4,1,100000003,610000007905,
40.125,,Spine,3,9,Image 1,5,1,100000003,610000007906,
137.125,,Spine,3,0,Image 1,1,1,100000003,610000007907,
122.125,,Spine,3,0,Image 1,1,1,100000003,610000007909,
85.125,,Spine,3,5,Image 1,2,1,100000003,610000007910,
57.0625,,Spine,3,7,Image 1,4,1,100000003,610000007911,
58.0625,,Spine,3,7,Image 1,3,1,100000003,610000007912,
90.125,,Spine,3,4,Image 1,3,1,100000003,610000007913,
53.0625,,Spine,3,8,Image 1,4,1,100000003,610000007915,
103.125,,Spine,3,7,Image 1,3,1,100000003,610000007916,
52.0625,,Spine,3,7,Image 1,2,1,100000003,610000007917,
35.0625,,Spine,3,4,Image 1,2,1,100000003,610000007918,
66.0625,,Spine,3,4,Image 1,3,1,100000003,610000007919,
