
Segment Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.34634,,Segment,1,29,Image 1,11,1,100000002,510000000023,
1.7594,,Segment,1,28,Image 1,10,1,100000002,510000000034,
1.84794,,Segment,1,27,Image 1,9,1,100000002,510000000038,
1.53289,,Segment,1,26,Image 1,9,1,100000002,510000000061,
1.64638,,Segment,1,25,Image 1,8,1,100000002,510000000108,
1.76132,,Segment,1,24,Image 1,7,1,100000002,510000000136,
1.86142,,Segment,1,23,Image 1,6,1,100000002,510000000152,
10.7117,,Segment,1,22,Image 1,6,1,100000002,510000000173,
2.47226,,Segment,1,21,Image 1,6,1,100000002,510000000179,
1.81983,,Segment,1,20,Image 1,5,1,100000002,510000000201,
1.69181,,Segment,1,19,Image 1,5,1,100000002,510000000205,
2.28059,,Segment,1,16,Image 1,5,1,100000002,510000000214,
2.13798,,Segment,1,15,Image 1,5,1,100000002,510000000220,
2.34285,,Segment,1,14,Image 1,5,1,100000002,510000000237,
2.02807,,Segment,1,13,Image 1,5,1,100000002,510000000252,
2.09528,,Segment,1,12,Image 1,5,1,100000002,510000000272,
1.95021,,Segment,1,11,Image 1,5,1,100000002,510000000288,
1.88979,,Segment,1,10,Image 1,4,1,100000002,510000000290,
2.17979,,Segment,1,9,Image 1,4,1,100000002,510000000315,
44.3089,,Segment,1,8,Image 1,4,1,100000002,510000000335,
7.50806,,Segment,1,7,Image 1,3,1,100000002,510000000346,
2.16278,,Segment,1,6,Image 1,2,1,100000002,510000000360,
1.94278,,Segment,1,5,Image 1,2,1,100000002,510000000366,
1.71064,,Segment,1,3,Image 1,1,1,100000002,510000000382,
1.50268,,Segment,1,2,Image 1,1,1,100000002,510000000385,
1.5779,,Segment,1,1,Image 1,1,1,100000002,510000000402,
1.78049,,Segment,1,0,Image 1,1,1,100000002,510000000423,
1.5217,,Segment,1,29,Image 1,10,1,100000002,510000000453,
1.47782,,Segment,1,27,Image 1,10,1,100000002,510000000467,
1.89053,,Segment,1,17,Image 1,8,1,100000002,510000000485,
2.15633,,Segment,1,16,Image 1,7,1,100000002,510000000513,
2.29399,,Segment,1,15,Image 1,7,1,100000002,510000000523,
1.75626,,Segment,1,13,Image 1,6,1,100000002,510000000542,
1.90334,,Segment,1,12,Image 1,6,1,100000002,510000000570,
2.07476,,Segment,1,11,Image 1,5,1,100000002,510000000603,
2.1165,,Segment,1,10,Image 1,5,1,100000002,510000000631,
2.1429,,Segment,1,17,Image 1,7,1,100000002,510000000668,
2.10959,,Segment,1,17,Image 1,8,1,100000002,510000000682,
3.01342,,Segment,1,16,Image 1,8,1,100000002,510000000690,
42.5835,,Segment,1,15,Image 1,7,1,100000002,510000000698,
17.7758,,Segment,1,14,Image 1,6,1,100000002,510000000724,
2.43329,,Segment,1,17,Image 1,9,1,100000002,510000000740,
33.4659,,Segment,1,15,Image 1,6,1,100000002,510000000749,
1.99182,,Segment,1,15,Image 1,8,1,100000002,510000000755,
1.8747,,Segment,1,13,Image 1,7,1,100000002,510000000759,
2.56578,,Segment,1,26,Image 1,8,1,100000002,510000000797,
1.71514,,Segment,1,25,Image 1,7,1,100000002,510000000801,
1.7155,,Segment,1,25,Image 1,8,1,100000002,510000000815,
2.9605,,Segment,1,24,Image 1,7,1,100000002,510000000827,
4.05074,,Segment,1,23,Image 1,7,1,100000002,510000000839,
1.77049,,Segment,1,25,Image 1,7,1,100000002,510000000845,
54.3853,,Segment,1,24,Image 1,8,1,100000002,510000000848,
1.84913,,Segment,1,24,Image 1,6,1,100000002,510000000852,
1.59788,,Segment,1,4,Image 1,4,1,100000000,510000000858,
1.61017,,Segment,1,3,Image 1,3,1,100000000,510000000873,
1.59236,,Segment,1,2,Image 1,3,1,100000000,510000000883,
1.63337,,Segment,1,1,Image 1,2,1,100000000,510000000950,
1.63521,,Segment,1,0,Image 1,1,1,100000000,510000000987,
1.81457,,Segment,1,4,Image 1,3,1,100000000,510000001002,
1.36704,,Segment,1,2,Image 1,2,1,100000000,510000001034,
4.66443,,Segment,1,3,Image 1,4,1,100000000,510000001037,
1.66571,,Segment,1,4,Image 1,3,1,100000001,510000001083,
1.87149,,Segment,1,3,Image 1,2,1,100000001,510000001092,
1.67059,,Segment,1,2,Image 1,1,1,100000001,510000001121,
1.67896,,Segment,1,0,Image 1,1,1,100000001,510000001153,
1.76208,,Segment,1,5,Image 1,5,1,100000001,510000001187,
1.74774,,Segment,1,4,Image 1,4,1,100000001,510000001214,
1.61698,,Segment,1,3,Image 1,3,1,100000001,510000001225,
1.73782,,Segment,1,2,Image 1,2,1,100000001,510000001231,
1.68978,,Segment,1,5,Image 1,4,1,100000001,510000001238,
1.86988,,Segment,1,5,Image 1,3,1,100000001,510000001250,
1.94324,,Segment,1,4,Image 1,2,1,100000001,510000001274,
2.37601,,Segment,1,3,Image 1,2,1,100000001,510000001309,
1.29207,,Segment,1,5,Image 1,2,1,100000001,510000001312,
1.5768,,Segment,1,4,Image 1,2,1,100000001,510000001326,
1.59514,,Segment,1,5,Image 1,3,1,100000001,510000001328,
2.17944,,Segment,1,5,Image 1,2,1,100000001,510000001348,
1.80958,,Segment,1,4,Image 1,3,1,100000001,510000001373,
1.68413,,Segment,1,4,Image 1,1,1,100000001,510000001386,
1.92724,,Segment,1,3,Image 1,1,1,100000001,510000001390,
1.7118,,Segment,1,2,Image 1,2,1,100000001,510000001396,
1.6522,,Segment,1,1,Image 1,2,1,100000001,510000001413,
1.79632,,Segment,1,2,Image 1,3,1,100000001,510000001427,
2.17208,,Segment,1,4,Image 1,2,1,100000001,510000001430,
1.90039,,Segment,1,5,Image 1,4,1,100000001,510000001445,
1.93099,,Segment,1,4,Image 1,3,1,100000001,510000001447,
3.00173,,Segment,1,3,Image 1,2,1,100000002,510000001473,
1.86625,,Segment,1,2,Image 1,2,1,100000002,510000001484,
1.55381,,Segment,1,1,Image 1,2,1,100000002,510000001487,
1.81353,,Segment,1,0,Image 1,1,1,100000002,510000001512,
1.94248,,Segment,1,4,Image 1,3,1,100000002,510000001540,
1.85347,,Segment,1,3,Image 1,3,1,100000002,510000001550,
1.92154,,Segment,1,2,Image 1,3,1,100000002,510000001553,
1.76462,,Segment,1,1,Image 1,1,1,100000002,510000001556,
1.59005,,Segment,1,2,Image 1,2,1,100000000,510000001571,
1.67645,,Segment,1,1,Image 1,1,1,100000000,510000001616,
2.01992,,Segment,1,3,Image 1,1,1,100000000,510000001623,
1.65653,,Segment,1,2,Image 1,1,1,100000000,510000001626,
1.8128,,Segment,1,3,Image 1,2,1,100000000,510000001630,
1.86094,,Segment,1,5,Image 1,2,1,100000004,510000001637,
2.0394,,Segment,1,4,Image 1,2,1,100000004,510000001639,
1.79653,,Segment,1,3,Image 1,2,1,100000004,510000001675,
1.84347,,Segment,1,2,Image 1,1,1,100000004,510000001688,
1.84485,,Segment,1,1,Image 1,1,1,100000004,510000001690,
1.65051,,Segment,1,0,Image 1,1,1,100000004,510000001704,
1.69509,,Segment,1,4,Image 1,3,1,100000004,510000001738,
1.85808,,Segment,1,5,Image 1,3,1,100000004,510000001743,
1.79386,,Segment,1,3,Image 1,1,1,100000004,510000001746,
45.268,,Segment,1,13,Image 1,5,1,100000002,510000001753,
2.09719,,Segment,1,12,Image 1,5,1,100000002,510000001760,
1.9566,,Segment,1,11,Image 1,4,1,100000002,510000001790,
8.49992,,Segment,1,12,Image 1,4,1,100000002,510000001801,
2.08174,,Segment,1,13,Image 1,6,1,100000002,510000001806,
2.14267,,Segment,1,22,Image 1,6,1,100000002,510000001811,
2.0865,,Segment,1,21,Image 1,5,1,100000002,510000001821,
2.15501,,Segment,1,22,Image 1,5,1,100000002,510000001827,
1.83142,,Segment,1,20,Image 1,6,1,100000002,510000001870,
2.92301,,Segment,1,22,Image 1,7,1,100000002,510000001872,
2.04396,,Segment,1,17,Image 1,7,1,100000002,510000001897,
1.94377,,Segment,1,16,Image 1,6,1,100000002,510000001909,
2.28561,,Segment,1,15,Image 1,6,1,100000002,510000001931,
2.77477,,Segment,1,15,Image 1,7,1,100000002,510000001940,
3.18308,,Segment,1,14,Image 1,7,1,100000002,510000001945,
1.78774,,Segment,1,13,Image 1,6,1,100000002,510000001968,
1.74792,,Segment,1,12,Image 1,6,1,100000002,510000001979,
2.07119,,Segment,1,15,Image 1,8,1,100000002,510000001987,
2.05939,,Segment,1,18,Image 1,6,1,100000002,510000001989,
50.1655,,Segment,1,14,Image 1,6,1,100000002,510000002004,
1.91971,,Segment,1,17,Image 1,6,1,100000002,510000002010,
59.4861,,Segment,1,16,Image 1,6,1,100000002,510000002017,
2.08305,,Segment,1,19,Image 1,6,1,100000002,510000002022,
1.99076,,Segment,1,17,Image 1,6,1,100000002,510000002024,
1.98619,,Segment,1,13,Image 1,7,1,100000002,510000002028,
20.459,,Segment,1,12,Image 1,6,1,100000002,510000002044,
19.5409,,Segment,1,11,Image 1,6,1,100000002,510000002053,
27.0252,,Segment,1,10,Image 1,5,1,100000002,510000002062,
2.6165,,Segment,1,9,Image 1,5,1,100000002,510000002099,
2.15384,,Segment,1,15,Image 1,6,1,100000002,510000002103,
2.0701,,Segment,1,14,Image 1,6,1,100000002,510000002106,
5.22356,,Segment,1,13,Image 1,6,1,100000002,510000002120,
1.86941,,Segment,1,12,Image 1,5,1,100000002,510000002123,
33.0411,,Segment,1,12,Image 1,7,1,100000002,510000002126,
2.20678,,Segment,1,10,Image 1,6,1,100000002,510000002131,
66.0504,,Segment,1,11,Image 1,5,1,100000002,510000002133,
2.09074,,Segment,1,11,Image 1,6,1,100000002,510000002137,
2.28377,,Segment,1,12,Image 1,6,1,100000002,510000002140,
3.26208,,Segment,1,8,Image 1,3,1,100000002,510000002143,
2.18849,,Segment,1,7,Image 1,2,1,100000002,510000002154,
1.74881,,Segment,1,5,Image 1,1,1,100000002,510000002158,
2.08357,,Segment,1,6,Image 1,3,1,100000002,510000002160,
1.75111,,Segment,1,4,Image 1,2,1,100000002,510000002162,
7.12984,,Segment,1,3,Image 1,3,1,100000001,510000002171,
2.22974,,Segment,1,2,Image 1,2,1,100000001,510000002180,
1.88494,,Segment,1,1,Image 1,1,1,100000001,510000002185,
1.72261,,Segment,1,0,Image 1,1,1,100000001,510000002196,
1.96742,,Segment,1,3,Image 1,2,1,100000001,510000002213,
1.74147,,Segment,1,2,Image 1,2,1,100000001,510000002253,
1.92528,,Segment,1,1,Image 1,2,1,100000001,510000002272,
1.44138,,Segment,1,3,Image 1,4,1,100000001,510000002276,
1.78952,,Segment,1,2,Image 1,3,1,100000001,510000002283,
1.90454,,Segment,1,3,Image 1,2,1,100000001,510000002309,
1.76598,,Segment,1,3,Image 1,3,1,100000001,510000002314,
2.01208,,Segment,1,2,Image 1,1,1,100000001,510000002316,
1.60718,,Segment,1,3,Image 1,2,1,100000002,510000002326,
1.48172,,Segment,1,2,Image 1,2,1,100000002,510000002335,
1.68551,,Segment,1,1,Image 1,2,1,100000002,510000002339,
1.72149,,Segment,1,10,Image 1,3,1,100000001,510000002351,
2.78878,,Segment,1,9,Image 1,2,1,100000001,510000002360,
1.96208,,Segment,1,8,Image 1,2,1,100000001,510000002363,
1.74223,,Segment,1,7,Image 1,2,1,100000001,510000002373,
1.63409,,Segment,1,6,Image 1,2,1,100000001,510000002384,
1.71131,,Segment,1,5,Image 1,2,1,100000001,510000002405,
1.44563,,Segment,1,4,Image 1,2,1,100000001,510000002410,
1.60898,,Segment,1,3,Image 1,2,1,100000001,510000002450,
1.70014,,Segment,1,1,Image 1,1,1,100000001,510000002462,
1.60755,,Segment,1,0,Image 1,1,1,100000001,510000002562,
1.8181,,Segment,1,11,Image 1,3,1,100000001,510000002590,
2.0657,,Segment,1,11,Image 1,2,1,100000001,510000002594,
1.9554,,Segment,1,9,Image 1,3,1,100000001,510000002596,
1.61641,,Segment,1,8,Image 1,5,1,100000001,510000002603,
1.71252,,Segment,1,6,Image 1,3,1,100000001,510000002617,
1.52886,,Segment,1,5,Image 1,3,1,100000001,510000002647,
1.62267,,Segment,1,8,Image 1,3,1,100000001,510000002652,
1.36337,,Segment,1,9,Image 1,4,1,100000001,510000002658,
1.98575,,Segment,1,8,Image 1,3,1,100000001,510000002663,
1.77629,,Segment,1,7,Image 1,3,1,100000001,510000002674,
2.2206,,Segment,1,9,Image 1,3,1,100000001,510000002689,
1.30792,,Segment,1,8,Image 1,4,1,100000001,510000002693,
1.95577,,Segment,1,8,Image 1,4,1,100000001,510000002696,
1.72553,,Segment,1,7,Image 1,3,1,100000001,510000002698,
1.45583,,Segment,1,7,Image 1,3,1,100000001,510000002717,
1.63869,,Segment,1,6,Image 1,4,1,100000001,510000002723,
1.6329,,Segment,1,7,Image 1,4,1,100000001,510000002725,
1.55283,,Segment,1,5,Image 1,3,1,100000001,510000002729,
1.48943,,Segment,1,5,Image 1,4,1,100000001,510000002734,
1.68806,,Segment,1,1,Image 1,2,1,100000001,510000002757,
1.59764,,Segment,1,2,Image 1,2,1,100000001,510000002762,
1.61038,,Segment,1,3,Image 1,1,1,100000001,510000002764,
1.89966,,Segment,1,4,Image 1,3,1,100000000,510000002785,
1.98619,,Segment,1,3,Image 1,2,1,100000000,510000002824,
1.87913,,Segment,1,2,Image 1,1,1,100000000,510000002862,
2.04585,,Segment,1,1,Image 1,1,1,100000000,510000002888,
1.85263,,Segment,1,0,Image 1,1,1,100000000,510000002933,
2.52532,,Segment,1,9,Image 1,3,1,100000001,510000002958,
2.68146,,Segment,1,8,Image 1,3,1,100000001,510000002964,
1.90405,,Segment,1,7,Image 1,3,1,100000001,510000002978,
3.4855,,Segment,1,6,Image 1,3,1,100000001,510000002997,
1.81219,,Segment,1,5,Image 1,2,1,100000001,510000003035,
