
Spine Attachment Pt Distance
 ==================== 
Spine Attachment Pt Distance,Unit,Category,Depth,Level,Time,FilamentID,ID,
5.79752,µm,Spine,7,2,1,100000003,610000005540,
1.05475,µm,Spine,0,1,1,100000001,610000005566,
16.1448,µm,Spine,12,6,1,100000002,610000005574,
25.6035,µm,Spine,17,9,1,100000002,610000005581,
15.7767,µm,Spine,12,6,1,100000002,610000005584,
23.9793,µm,Spine,20,5,1,100000002,610000005590,
1.05475,µm,Spine,0,1,1,100000001,610000005604,
16.1448,µm,Spine,12,6,1,100000002,610000005610,
25.1909,µm,Spine,15,7,1,100000002,610000005618,
6.66895,µm,Spine,6,2,1,100000002,610000005620,
1.52781,µm,Spine,0,1,1,100000003,610000005629,
2.04981,µm,Spine,1,1,1,100000000,610000005638,
24.0653,µm,Spine,14,6,1,100000002,610000005642,
4.44615,µm,Spine,3,1,1,100000002,610000005664,
3.21172,µm,Spine,2,1,1,100000001,610000005684,
1.05475,µm,Spine,0,1,1,100000001,610000005706,
4.53688,µm,Spine,3,1,1,100000002,610000005715,
23.9065,µm,Spine,14,6,1,100000002,610000005719,
10.867,µm,Spine,6,2,1,100000000,610000005729,
22.1476,µm,Spine,16,6,1,100000002,610000005737,
8.35753,µm,Spine,2,2,1,100000000,610000005779,
7.32491,µm,Spine,2,2,1,100000000,610000005780,
0,µm,Spine,0,1,1,100000000,610000005781,
0.0859035,µm,Spine,0,1,1,100000000,610000005785,
1.13904,µm,Spine,1,2,1,100000000,610000005788,
0.911562,µm,Spine,1,2,1,100000000,610000005789,
0.486035,µm,Spine,0,1,1,100000000,610000005790,
12.9543,µm,Spine,4,3,1,100000000,610000005793,
7.70438,µm,Spine,2,2,1,100000000,610000005794,
10.867,µm,Spine,6,2,1,100000000,610000005795,
10.104,µm,Spine,6,3,1,100000000,610000005796,
10.104,µm,Spine,6,3,1,100000000,610000005797,
7.16687,µm,Spine,3,4,1,100000000,610000005798,
1.86287,µm,Spine,0,1,1,100000000,610000005799,
5.20168,µm,Spine,0,1,1,100000000,610000005800,
0.135667,µm,Spine,0,1,1,100000000,610000005801,
9.45377,µm,Spine,5,3,1,100000001,610000005802,
11.1356,µm,Spine,5,2,1,100000001,610000005803,
10.5229,µm,Spine,5,2,1,100000001,610000005804,
7.00142,µm,Spine,3,2,1,100000001,610000005805,
4.43861,µm,Spine,4,1,1,100000001,610000005812,
7.01182,µm,Spine,5,2,1,100000001,610000005813,
6.41318,µm,Spine,5,2,1,100000001,610000005814,
6.66492,µm,Spine,5,3,1,100000001,610000005815,
2.30933,µm,Spine,2,2,1,100000001,610000005816,
1.7987,µm,Spine,2,2,1,100000001,610000005817,
5.32332,µm,Spine,3,2,1,100000001,610000005824,
3.49752,µm,Spine,3,2,1,100000001,610000005825,
5.29102,µm,Spine,2,2,1,100000001,610000005826,
5.03609,µm,Spine,2,2,1,100000001,610000005827,
12.7795,µm,Spine,4,2,1,100000001,610000005829,
16.5952,µm,Spine,8,4,1,100000001,610000005830,
16.1279,µm,Spine,8,4,1,100000001,610000005831,
15.138,µm,Spine,6,3,1,100000001,610000005832,
12.4069,µm,Spine,5,3,1,100000001,610000005833,
29.1083,µm,Spine,23,6,1,100000002,610000005843,
26.1073,µm,Spine,22,6,1,100000002,610000005844,
26.0274,µm,Spine,22,6,1,100000002,610000005845,
24.856,µm,Spine,21,6,1,100000002,610000005846,
24.4197,µm,Spine,21,5,1,100000002,610000005847,
23.9793,µm,Spine,20,5,1,100000002,610000005848,
21.124,µm,Spine,16,5,1,100000002,610000005849,
21.2759,µm,Spine,16,6,1,100000002,610000005850,
23.4767,µm,Spine,17,6,1,100000002,610000005851,
23.3739,µm,Spine,17,6,1,100000002,610000005852,
23.3739,µm,Spine,17,6,1,100000002,610000005853,
22.8713,µm,Spine,16,6,1,100000002,610000005854,
19.0967,µm,Spine,14,5,1,100000002,610000005855,
17.309,µm,Spine,13,5,1,100000002,610000005856,
25.6687,µm,Spine,16,7,1,100000002,610000005857,
25.1909,µm,Spine,15,7,1,100000002,610000005858,
22.0345,µm,Spine,13,6,1,100000002,610000005859,
23.1245,µm,Spine,15,7,1,100000002,610000005860,
23.6014,µm,Spine,15,8,1,100000002,610000005861,
18.7596,µm,Spine,11,5,1,100000002,610000005862,
16.7007,µm,Spine,11,5,1,100000002,610000005863,
15.6746,µm,Spine,10,5,1,100000002,610000005864,
13.2027,µm,Spine,10,5,1,100000002,610000005865,
10.5155,µm,Spine,9,4,1,100000002,610000005866,
16.2338,µm,Spine,12,6,1,100000002,610000005867,
8.26574,µm,Spine,7,3,1,100000002,610000005868,
7.73484,µm,Spine,7,3,1,100000002,610000005869,
7.87487,µm,Spine,7,2,1,100000002,610000005870,
6.66895,µm,Spine,6,2,1,100000002,610000005871,
5.53851,µm,Spine,5,2,1,100000002,610000005872,
4.7919,µm,Spine,3,1,1,100000002,610000005873,
4.23988,µm,Spine,3,1,1,100000002,610000005874,
3.41062,µm,Spine,2,2,1,100000002,610000005875,
2.99081,µm,Spine,1,1,1,100000002,610000005876,
0.0926716,µm,Spine,0,1,1,100000002,610000005883,
6.18182,µm,Spine,7,2,1,100000003,610000005886,
5.79752,µm,Spine,7,2,1,100000003,610000005887,
5.7657,µm,Spine,7,3,1,100000003,610000005888,
5.65683,µm,Spine,7,3,1,100000003,610000005889,
5.01351,µm,Spine,6,2,1,100000003,610000005890,
4.86568,µm,Spine,6,2,1,100000003,610000005891,
2.68233,µm,Spine,4,2,1,100000003,610000005892,
1.58756,µm,Spine,3,2,1,100000003,610000005893,
3.03402,µm,Spine,0,1,1,100000003,610000005894,
0.182968,µm,Spine,0,1,1,100000004,610000005902,
12.192,µm,Spine,5,2,1,100000004,610000005903,
11.7082,µm,Spine,5,2,1,100000004,610000005904,
9.54862,µm,Spine,6,4,1,100000004,610000005905,
3.98471,µm,Spine,2,3,1,100000004,610000005906,
3.98471,µm,Spine,2,3,1,100000004,610000005907,
4.83052,µm,Spine,1,2,1,100000004,610000005908,
4.83052,µm,Spine,1,2,1,100000004,610000005909,
4.1335,µm,Spine,1,2,1,100000004,610000005910,
5.5707,µm,Spine,3,2,1,100000004,610000005911,
