
Segment Center Intensity Max Ch=2 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
110,,Segment,2,29,Image 1,11,1,100000002,510000000023,
140,,Segment,2,28,Image 1,10,1,100000002,510000000034,
102,,Segment,2,27,Image 1,9,1,100000002,510000000038,
83,,Segment,2,26,Image 1,9,1,100000002,510000000061,
132,,Segment,2,25,Image 1,8,1,100000002,510000000108,
132,,Segment,2,24,Image 1,7,1,100000002,510000000136,
141,,Segment,2,23,Image 1,6,1,100000002,510000000152,
133,,Segment,2,22,Image 1,6,1,100000002,510000000173,
124,,Segment,2,21,Image 1,6,1,100000002,510000000179,
129,,Segment,2,20,Image 1,5,1,100000002,510000000201,
105,,Segment,2,19,Image 1,5,1,100000002,510000000205,
139,,Segment,2,16,Image 1,5,1,100000002,510000000214,
138,,Segment,2,15,Image 1,5,1,100000002,510000000220,
189,,Segment,2,14,Image 1,5,1,100000002,510000000237,
181,,Segment,2,13,Image 1,5,1,100000002,510000000252,
190,,Segment,2,12,Image 1,5,1,100000002,510000000272,
175,,Segment,2,11,Image 1,5,1,100000002,510000000288,
123,,Segment,2,10,Image 1,4,1,100000002,510000000290,
195,,Segment,2,9,Image 1,4,1,100000002,510000000315,
144,,Segment,2,8,Image 1,4,1,100000002,510000000335,
199,,Segment,2,7,Image 1,3,1,100000002,510000000346,
200,,Segment,2,6,Image 1,2,1,100000002,510000000360,
193,,Segment,2,5,Image 1,2,1,100000002,510000000366,
173,,Segment,2,3,Image 1,1,1,100000002,510000000382,
171,,Segment,2,2,Image 1,1,1,100000002,510000000385,
177,,Segment,2,1,Image 1,1,1,100000002,510000000402,
154,,Segment,2,0,Image 1,1,1,100000002,510000000423,
128,,Segment,2,29,Image 1,10,1,100000002,510000000453,
104,,Segment,2,27,Image 1,10,1,100000002,510000000467,
180,,Segment,2,17,Image 1,8,1,100000002,510000000485,
196,,Segment,2,16,Image 1,7,1,100000002,510000000513,
189,,Segment,2,15,Image 1,7,1,100000002,510000000523,
162,,Segment,2,13,Image 1,6,1,100000002,510000000542,
176,,Segment,2,12,Image 1,6,1,100000002,510000000570,
188,,Segment,2,11,Image 1,5,1,100000002,510000000603,
170,,Segment,2,10,Image 1,5,1,100000002,510000000631,
173,,Segment,2,17,Image 1,7,1,100000002,510000000668,
190,,Segment,2,17,Image 1,8,1,100000002,510000000682,
200,,Segment,2,16,Image 1,8,1,100000002,510000000690,
158,,Segment,2,15,Image 1,7,1,100000002,510000000698,
194,,Segment,2,14,Image 1,6,1,100000002,510000000724,
190,,Segment,2,17,Image 1,9,1,100000002,510000000740,
195,,Segment,2,15,Image 1,6,1,100000002,510000000749,
189,,Segment,2,15,Image 1,8,1,100000002,510000000755,
73,,Segment,2,13,Image 1,7,1,100000002,510000000759,
112,,Segment,2,26,Image 1,8,1,100000002,510000000797,
155,,Segment,2,25,Image 1,7,1,100000002,510000000801,
158,,Segment,2,25,Image 1,8,1,100000002,510000000815,
177,,Segment,2,24,Image 1,7,1,100000002,510000000827,
144,,Segment,2,23,Image 1,7,1,100000002,510000000839,
175,,Segment,2,25,Image 1,7,1,100000002,510000000845,
122,,Segment,2,24,Image 1,8,1,100000002,510000000848,
103,,Segment,2,24,Image 1,6,1,100000002,510000000852,
73,,Segment,2,4,Image 1,4,1,100000000,510000000858,
104,,Segment,2,3,Image 1,3,1,100000000,510000000873,
91,,Segment,2,2,Image 1,3,1,100000000,510000000883,
136,,Segment,2,1,Image 1,2,1,100000000,510000000950,
182,,Segment,2,0,Image 1,1,1,100000000,510000000987,
88,,Segment,2,4,Image 1,3,1,100000000,510000001002,
130,,Segment,2,2,Image 1,2,1,100000000,510000001034,
46,,Segment,2,3,Image 1,4,1,100000000,510000001037,
165,,Segment,2,4,Image 1,3,1,100000001,510000001083,
173,,Segment,2,3,Image 1,2,1,100000001,510000001092,
169,,Segment,2,2,Image 1,1,1,100000001,510000001121,
184,,Segment,2,0,Image 1,1,1,100000001,510000001153,
73,,Segment,2,5,Image 1,5,1,100000001,510000001187,
170,,Segment,2,4,Image 1,4,1,100000001,510000001214,
186,,Segment,2,3,Image 1,3,1,100000001,510000001225,
186,,Segment,2,2,Image 1,2,1,100000001,510000001231,
51,,Segment,2,5,Image 1,4,1,100000001,510000001238,
112,,Segment,2,5,Image 1,3,1,100000001,510000001250,
166,,Segment,2,4,Image 1,2,1,100000001,510000001274,
186,,Segment,2,3,Image 1,2,1,100000001,510000001309,
120,,Segment,2,5,Image 1,2,1,100000001,510000001312,
150,,Segment,2,4,Image 1,2,1,100000001,510000001326,
124,,Segment,2,5,Image 1,3,1,100000001,510000001328,
139,,Segment,2,5,Image 1,2,1,100000001,510000001348,
167,,Segment,2,4,Image 1,3,1,100000001,510000001373,
169,,Segment,2,4,Image 1,1,1,100000001,510000001386,
157,,Segment,2,3,Image 1,1,1,100000001,510000001390,
49,,Segment,2,2,Image 1,2,1,100000001,510000001396,
124,,Segment,2,1,Image 1,2,1,100000001,510000001413,
138,,Segment,2,2,Image 1,3,1,100000001,510000001427,
121,,Segment,2,4,Image 1,2,1,100000001,510000001430,
166,,Segment,2,5,Image 1,4,1,100000001,510000001445,
170,,Segment,2,4,Image 1,3,1,100000001,510000001447,
133,,Segment,2,3,Image 1,2,1,100000002,510000001473,
121,,Segment,2,2,Image 1,2,1,100000002,510000001484,
115,,Segment,2,1,Image 1,2,1,100000002,510000001487,
150,,Segment,2,0,Image 1,1,1,100000002,510000001512,
45,,Segment,2,4,Image 1,3,1,100000002,510000001540,
159,,Segment,2,3,Image 1,3,1,100000002,510000001550,
89,,Segment,2,2,Image 1,3,1,100000002,510000001553,
100,,Segment,2,1,Image 1,1,1,100000002,510000001556,
108,,Segment,2,2,Image 1,2,1,100000000,510000001571,
123,,Segment,2,1,Image 1,1,1,100000000,510000001616,
96,,Segment,2,3,Image 1,1,1,100000000,510000001623,
93,,Segment,2,2,Image 1,1,1,100000000,510000001626,
61,,Segment,2,3,Image 1,2,1,100000000,510000001630,
99,,Segment,2,5,Image 1,2,1,100000004,510000001637,
49,,Segment,2,4,Image 1,2,1,100000004,510000001639,
161,,Segment,2,3,Image 1,2,1,100000004,510000001675,
91,,Segment,2,2,Image 1,1,1,100000004,510000001688,
105,,Segment,2,1,Image 1,1,1,100000004,510000001690,
141,,Segment,2,0,Image 1,1,1,100000004,510000001704,
89,,Segment,2,4,Image 1,3,1,100000004,510000001738,
52,,Segment,2,5,Image 1,3,1,100000004,510000001743,
102,,Segment,2,3,Image 1,1,1,100000004,510000001746,
109,,Segment,2,13,Image 1,5,1,100000002,510000001753,
151,,Segment,2,12,Image 1,5,1,100000002,510000001760,
184,,Segment,2,11,Image 1,4,1,100000002,510000001790,
151,,Segment,2,12,Image 1,4,1,100000002,510000001801,
109,,Segment,2,13,Image 1,6,1,100000002,510000001806,
71,,Segment,2,22,Image 1,6,1,100000002,510000001811,
124,,Segment,2,21,Image 1,5,1,100000002,510000001821,
71,,Segment,2,22,Image 1,5,1,100000002,510000001827,
147,,Segment,2,20,Image 1,6,1,100000002,510000001870,
111,,Segment,2,22,Image 1,7,1,100000002,510000001872,
126,,Segment,2,17,Image 1,7,1,100000002,510000001897,
185,,Segment,2,16,Image 1,6,1,100000002,510000001909,
172,,Segment,2,15,Image 1,6,1,100000002,510000001931,
132,,Segment,2,15,Image 1,7,1,100000002,510000001940,
144,,Segment,2,14,Image 1,7,1,100000002,510000001945,
173,,Segment,2,13,Image 1,6,1,100000002,510000001968,
176,,Segment,2,12,Image 1,6,1,100000002,510000001979,
116,,Segment,2,15,Image 1,8,1,100000002,510000001987,
61,,Segment,2,18,Image 1,6,1,100000002,510000001989,
