
Spine Intensity StdDev Ch=1 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.10745,,Spine,1,2,Image 1,2,1,100000001,610000005273,
1.5633,,Spine,1,2,Image 1,2,1,100000001,610000005276,
1.92796,,Spine,1,23,Image 1,6,1,100000002,610000005281,
1.83453,,Spine,1,4,Image 1,2,1,100000001,610000005283,
1.51178,,Spine,1,0,Image 1,1,1,100000000,610000005287,
2.48807,,Spine,1,8,Image 1,3,1,100000002,610000005293,
1.83109,,Spine,1,1,Image 1,1,1,100000000,610000005296,
1.67437,,Spine,1,2,Image 1,2,1,100000000,610000005300,
1.86889,,Spine,1,4,Image 1,2,1,100000003,610000005303,
1.38933,,Spine,1,1,Image 1,1,1,100000001,610000005306,
1.79183,,Spine,1,0,Image 1,1,1,100000004,610000005309,
1.60922,,Spine,1,3,Image 1,2,1,100000003,610000005311,
1.95052,,Spine,1,3,Image 1,2,1,100000004,610000005314,
1.75801,,Spine,1,0,Image 1,1,1,100000003,610000005323,
2.12867,,Spine,1,6,Image 1,1,1,100000001,610000005327,
1.85237,,Spine,1,15,Image 1,7,1,100000002,610000005330,
1.84619,,Spine,1,0,Image 1,1,1,100000002,610000005337,
2.12659,,Spine,1,0,Image 1,1,1,100000004,610000005340,
3.85872,,Spine,1,0,Image 1,1,1,100000002,610000005348,
1.93495,,Spine,1,0,Image 1,1,1,100000002,610000005355,
1.94381,,Spine,1,0,Image 1,1,1,100000002,610000005363,
3.25298,,Spine,1,1,Image 1,1,1,100000000,610000005369,
1.71061,,Spine,1,4,Image 1,3,1,100000004,610000005371,
3.24094,,Spine,1,1,Image 1,1,1,100000000,610000005374,
2.29669,,Spine,1,1,Image 1,1,1,100000000,610000005379,
1.6965,,Spine,1,0,Image 1,1,1,100000002,610000005383,
1.55843,,Spine,1,0,Image 1,1,1,100000002,610000005388,
2.40619,,Spine,1,13,Image 1,5,1,100000002,610000005391,
9.0869,,Spine,1,0,Image 1,1,1,100000000,610000005394,
2.72805,,Spine,1,6,Image 1,2,1,100000000,610000005401,
1.53101,,Spine,1,6,Image 1,1,1,100000001,610000005404,
1.7941,,Spine,1,1,Image 1,2,1,100000004,610000005406,
1.93194,,Spine,1,17,Image 1,6,1,100000002,610000005409,
1.3681,,Spine,1,0,Image 1,1,1,100000001,610000005412,
2.04798,,Spine,1,13,Image 1,6,1,100000002,610000005414,
2.49786,,Spine,1,17,Image 1,7,1,100000002,610000005416,
1.9322,,Spine,1,0,Image 1,1,1,100000003,610000005420,
1.58411,,Spine,1,3,Image 1,1,1,100000004,610000005423,
3.25254,,Spine,1,9,Image 1,4,1,100000002,610000005425,
2.5883,,Spine,1,0,Image 1,1,1,100000002,610000005432,
1.64833,,Spine,1,4,Image 1,1,1,100000001,610000005434,
1.73704,,Spine,1,0,Image 1,1,1,100000002,610000005440,
1.5999,,Spine,1,0,Image 1,1,1,100000003,610000005443,
1.82106,,Spine,1,0,Image 1,1,1,100000002,610000005445,
1.96069,,Spine,1,5,Image 1,2,1,100000001,610000005447,
1.90101,,Spine,1,3,Image 1,1,1,100000004,610000005449,
1.60558,,Spine,1,20,Image 1,5,1,100000002,610000005454,
4.40088,,Spine,1,0,Image 1,1,1,100000000,610000005457,
1.92774,,Spine,1,17,Image 1,9,1,100000002,610000005460,
1.99546,,Spine,1,14,Image 1,6,1,100000002,610000005464,
