
Spine Intensity Min Ch=1 Img=1
 ==================== 
Spine Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,1,9,Image 1,6,1,100000000,610000007214,
0,,Spine,1,6,Image 1,6,1,100000003,610000007229,
0,,Spine,1,6,Image 1,2,1,100000002,610000007238,
1,,Spine,1,4,Image 1,4,1,100000001,610000007254,
1,,Spine,1,16,Image 1,8,1,100000000,610000007266,
0,,Spine,1,3,Image 1,2,1,100000002,610000007277,
1,,Spine,1,4,Image 1,2,1,100000002,610000007293,
1,,Spine,1,10,Image 1,6,1,100000000,610000007305,
0,,Spine,1,11,Image 1,3,1,100000001,610000007318,
0,,Spine,1,1,Image 1,2,1,100000002,610000007327,
0,,Spine,1,1,Image 1,2,1,100000002,610000007336,
1,,Spine,1,4,Image 1,4,1,100000001,610000007342,
0,,Spine,1,2,Image 1,2,1,100000003,610000007349,
3,,Spine,1,5,Image 1,2,1,100000002,610000007354,
1,,Spine,1,4,Image 1,2,1,100000002,610000007361,
0,,Spine,1,1,Image 1,1,1,100000003,610000007379,
0,,Spine,1,2,Image 1,3,1,100000001,610000007387,
2,,Spine,1,3,Image 1,2,1,100000000,610000007393,
2,,Spine,1,4,Image 1,3,1,100000003,610000007398,
1,,Spine,1,5,Image 1,2,1,100000002,610000007406,
1,,Spine,1,5,Image 1,2,1,100000002,610000007413,
3,,Spine,1,1,Image 1,1,1,100000003,610000007421,
3,,Spine,1,1,Image 1,1,1,100000003,610000007429,
3,,Spine,1,1,Image 1,1,1,100000003,610000007435,
4,,Spine,1,3,Image 1,4,1,100000001,610000007442,
2,,Spine,1,3,Image 1,4,1,100000001,610000007448,
2,,Spine,1,8,Image 1,5,1,100000000,610000007452,
2,,Spine,1,12,Image 1,6,1,100000000,610000007455,
1,,Spine,1,5,Image 1,3,1,100000002,610000007458,
2,,Spine,1,1,Image 1,2,1,100000002,610000007469,
3,,Spine,1,1,Image 1,2,1,100000002,610000007474,
3,,Spine,1,23,Image 1,8,1,100000000,610000007481,
2,,Spine,1,12,Image 1,7,1,100000000,610000007484,
3,,Spine,1,1,Image 1,1,1,100000003,610000007488,
3,,Spine,1,1,Image 1,1,1,100000003,610000007491,
0,,Spine,1,3,Image 1,3,1,100000002,610000007495,
0,,Spine,1,3,Image 1,3,1,100000002,610000007499,
1,,Spine,1,2,Image 1,3,1,100000001,610000007503,
0,,Spine,1,4,Image 1,2,1,100000000,610000007508,
0,,Spine,1,4,Image 1,2,1,100000000,610000007513,
0,,Spine,1,4,Image 1,2,1,100000000,610000007517,
3,,Spine,1,5,Image 1,4,1,100000001,610000007519,
