
Segment Intensity Max Ch=2 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
159,,Segment,2,1,Image 1,1,1,100000005,510000001718,
98,,Segment,2,0,Image 1,1,1,100000005,510000001762,
98,,Segment,2,1,Image 1,2,1,100000005,510000001768,
131,,Segment,2,2,Image 1,3,1,100000005,510000001793,
131,,Segment,2,1,Image 1,2,1,100000005,510000001795,
130,,Segment,2,0,Image 1,1,1,100000005,510000001836,
130,,Segment,2,1,Image 1,1,1,100000005,510000001853,
95,,Segment,2,1,Image 1,1,1,100000003,510000001861,
69,,Segment,2,0,Image 1,1,1,100000003,510000001867,
72,,Segment,2,1,Image 1,2,1,100000003,510000001894,
90,,Segment,2,0,Image 1,1,1,100000003,510000001904,
126,,Segment,2,5,Image 1,3,1,100000005,510000001958,
129,,Segment,2,4,Image 1,3,1,100000005,510000001969,
129,,Segment,2,3,Image 1,2,1,100000005,510000001985,
134,,Segment,2,1,Image 1,1,1,100000005,510000001994,
125,,Segment,2,0,Image 1,1,1,100000005,510000002000,
98,,Segment,2,3,Image 1,2,1,100000003,510000002041,
88,,Segment,2,2,Image 1,1,1,100000003,510000002058,
101,,Segment,2,0,Image 1,1,1,100000003,510000002086,
94,,Segment,2,7,Image 1,5,1,100000005,510000002128,
95,,Segment,2,6,Image 1,4,1,100000005,510000002131,
120,,Segment,2,3,Image 1,3,1,100000004,510000002148,
97,,Segment,2,2,Image 1,3,1,100000004,510000002150,
97,,Segment,2,1,Image 1,2,1,100000004,510000002160,
111,,Segment,2,0,Image 1,1,1,100000004,510000002205,
93,,Segment,2,4,Image 1,4,1,100000004,510000002211,
84,,Segment,2,3,Image 1,4,1,100000004,510000002217,
84,,Segment,2,4,Image 1,5,1,100000004,510000002220,
120,,Segment,2,7,Image 1,4,1,100000005,510000002226,
98,,Segment,2,3,Image 1,1,1,100000003,510000002229,
136,,Segment,2,1,Image 1,1,1,100000005,510000002270,
147,,Segment,2,0,Image 1,1,1,100000005,510000002289,
97,,Segment,2,2,Image 1,2,1,100000004,510000002293,
101,,Segment,2,1,Image 1,2,1,100000003,510000002298,
84,,Segment,2,2,Image 1,2,1,100000003,510000002301,
66,,Segment,2,1,Image 1,1,1,100000004,510000002308,
108,,Segment,2,2,Image 1,1,1,100000004,510000002316,
92,,Segment,2,1,Image 1,1,1,100000004,510000002323,
96,,Segment,2,0,Image 1,1,1,100000004,510000002325,
136,,Segment,2,1,Image 1,2,1,100000005,510000002361,
81,,Segment,2,1,Image 1,1,1,100000004,510000002368,
111,,Segment,2,0,Image 1,1,1,100000004,510000002373,
129,,Segment,2,4,Image 1,2,1,100000005,510000002376,
120,,Segment,2,2,Image 1,2,1,100000004,510000002379,
121,,Segment,2,3,Image 1,1,1,100000005,510000002381,
81,,Segment,2,1,Image 1,2,1,100000004,510000002383,
97,,Segment,2,2,Image 1,2,1,100000005,510000002386,
96,,Segment,2,0,Image 1,1,1,100000003,510000002401,
64,,Segment,2,0,Image 1,1,1,100000004,510000002434,
119,,Segment,2,1,Image 1,2,1,100000005,510000002438,
101,,Segment,2,0,Image 1,1,1,100000005,510000002440,
124,,Segment,2,1,Image 1,2,1,100000005,510000002442,
137,,Segment,2,1,Image 1,2,1,100000004,510000002446,
74,,Segment,2,0,Image 1,1,1,100000003,510000002450,
55,,Segment,2,0,Image 1,1,1,100000003,510000002483,
72,,Segment,2,0,Image 1,1,1,100000003,510000002512,
106,,Segment,2,0,Image 1,1,1,100000005,510000002522,
101,,Segment,2,1,Image 1,1,1,100000003,510000002537,
131,,Segment,2,2,Image 1,2,1,100000005,510000002539,
121,,Segment,2,2,Image 1,1,1,100000005,510000002540,
126,,Segment,2,5,Image 1,4,1,100000005,510000002541,
100,,Segment,2,6,Image 1,5,1,100000005,510000002542,
118,,Segment,2,1,Image 1,1,1,100000005,510000002543,
