
Segment Intensity Mean Ch=3 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
42.0527,,Segment,3,1,Image 1,1,1,100000005,510000001718,
22.6488,,Segment,3,0,Image 1,1,1,100000005,510000001762,
41.8913,,Segment,3,1,Image 1,2,1,100000005,510000001768,
34.3587,,Segment,3,2,Image 1,3,1,100000005,510000001793,
69.6939,,Segment,3,1,Image 1,2,1,100000005,510000001795,
49.0494,,Segment,3,0,Image 1,1,1,100000005,510000001836,
54.4774,,Segment,3,1,Image 1,1,1,100000005,510000001853,
36.5,,Segment,3,1,Image 1,1,1,100000003,510000001861,
34.9655,,Segment,3,0,Image 1,1,1,100000003,510000001867,
36.9429,,Segment,3,1,Image 1,2,1,100000003,510000001894,
20.7103,,Segment,3,0,Image 1,1,1,100000003,510000001904,
34.3665,,Segment,3,5,Image 1,3,1,100000005,510000001958,
44.4079,,Segment,3,4,Image 1,3,1,100000005,510000001969,
50.9911,,Segment,3,3,Image 1,2,1,100000005,510000001985,
58.0025,,Segment,3,1,Image 1,1,1,100000005,510000001994,
71.2126,,Segment,3,0,Image 1,1,1,100000005,510000002000,
33.0411,,Segment,3,3,Image 1,2,1,100000003,510000002041,
36.4283,,Segment,3,2,Image 1,1,1,100000003,510000002058,
30.4774,,Segment,3,0,Image 1,1,1,100000003,510000002086,
23.3147,,Segment,3,7,Image 1,5,1,100000005,510000002128,
34.5185,,Segment,3,6,Image 1,4,1,100000005,510000002131,
34.9967,,Segment,3,3,Image 1,3,1,100000004,510000002148,
36.8085,,Segment,3,2,Image 1,3,1,100000004,510000002150,
35.6091,,Segment,3,1,Image 1,2,1,100000004,510000002160,
33.762,,Segment,3,0,Image 1,1,1,100000004,510000002205,
17.3585,,Segment,3,4,Image 1,4,1,100000004,510000002211,
24.277,,Segment,3,3,Image 1,4,1,100000004,510000002217,
19.5686,,Segment,3,4,Image 1,5,1,100000004,510000002220,
32.31,,Segment,3,7,Image 1,4,1,100000005,510000002226,
42.1818,,Segment,3,3,Image 1,1,1,100000003,510000002229,
42.657,,Segment,3,1,Image 1,1,1,100000005,510000002270,
53.6014,,Segment,3,0,Image 1,1,1,100000005,510000002289,
17.018,,Segment,3,2,Image 1,2,1,100000004,510000002293,
32.6401,,Segment,3,1,Image 1,2,1,100000003,510000002298,
32.3259,,Segment,3,2,Image 1,2,1,100000003,510000002301,
27.9378,,Segment,3,1,Image 1,1,1,100000004,510000002308,
36.7829,,Segment,3,2,Image 1,1,1,100000004,510000002316,
33.2203,,Segment,3,1,Image 1,1,1,100000004,510000002323,
41.3196,,Segment,3,0,Image 1,1,1,100000004,510000002325,
45.6053,,Segment,3,1,Image 1,2,1,100000005,510000002361,
25.2804,,Segment,3,1,Image 1,1,1,100000004,510000002368,
36.2303,,Segment,3,0,Image 1,1,1,100000004,510000002373,
45.3046,,Segment,3,4,Image 1,2,1,100000005,510000002376,
26.1942,,Segment,3,2,Image 1,2,1,100000004,510000002379,
44.1908,,Segment,3,3,Image 1,1,1,100000005,510000002381,
24.5342,,Segment,3,1,Image 1,2,1,100000004,510000002383,
37.0954,,Segment,3,2,Image 1,2,1,100000005,510000002386,
25.0643,,Segment,3,0,Image 1,1,1,100000003,510000002401,
26.823,,Segment,3,0,Image 1,1,1,100000004,510000002434,
66.6977,,Segment,3,1,Image 1,2,1,100000005,510000002438,
65.1463,,Segment,3,0,Image 1,1,1,100000005,510000002440,
78.2796,,Segment,3,1,Image 1,2,1,100000005,510000002442,
46.5683,,Segment,3,1,Image 1,2,1,100000004,510000002446,
27.622,,Segment,3,0,Image 1,1,1,100000003,510000002450,
21,,Segment,3,0,Image 1,1,1,100000003,510000002483,
18.703,,Segment,3,0,Image 1,1,1,100000003,510000002512,
30.5,,Segment,3,0,Image 1,1,1,100000005,510000002522,
31.8287,,Segment,3,1,Image 1,1,1,100000003,510000002537,
43.1938,,Segment,3,2,Image 1,2,1,100000005,510000002539,
51.0737,,Segment,3,2,Image 1,1,1,100000005,510000002540,
48.2314,,Segment,3,5,Image 1,4,1,100000005,510000002541,
46.0156,,Segment,3,6,Image 1,5,1,100000005,510000002542,
59.9177,,Segment,3,1,Image 1,1,1,100000005,510000002543,
