
Soma Intensity Max Ch=4 Img=1
 ==================== 
Soma Intensity Max,Unit,Category,Channel,Image,Time,FilamentID,ID,
0,,Soma,4,Image 1,1,100000003,800000147,
0,,Soma,4,Image 1,1,100000004,800000148,
0,,Soma,4,Image 1,1,100000005,800000149,
