
Segment Intensity StdDev Ch=4 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,4,4,Image 1,3,1,100000001,510000000011,
0,,Segment,4,3,Image 1,2,1,100000001,510000000024,
0,,Segment,4,2,Image 1,2,1,100000001,510000000078,
0,,Segment,4,1,Image 1,1,1,100000001,510000000095,
0,,Segment,4,0,Image 1,1,1,100000001,510000000101,
5.84753,,Segment,4,4,Image 1,2,1,100000001,510000000130,
12.5014,,Segment,4,3,Image 1,3,1,100000001,510000000134,
2.1627,,Segment,4,6,Image 1,2,1,100000001,510000000147,
4.98661,,Segment,4,5,Image 1,2,1,100000001,510000000170,
0.77979,,Segment,4,4,Image 1,2,1,100000001,510000000186,
0,,Segment,4,3,Image 1,2,1,100000001,510000000188,
0,,Segment,4,2,Image 1,2,1,100000001,510000000203,
2.03517,,Segment,4,1,Image 1,2,1,100000001,510000000230,
8.14361,,Segment,4,6,Image 1,3,1,100000001,510000000240,
0,,Segment,4,5,Image 1,3,1,100000001,510000000246,
6.09488,,Segment,4,4,Image 1,3,1,100000001,510000000253,
4.87519,,Segment,4,3,Image 1,3,1,100000001,510000000255,
11.0825,,Segment,4,2,Image 1,3,1,100000001,510000000261,
0,,Segment,4,1,Image 1,2,1,100000002,510000000276,
5.58979,,Segment,4,0,Image 1,1,1,100000002,510000000365,
0,,Segment,4,1,Image 1,1,1,100000002,510000000385,
0,,Segment,4,3,Image 1,3,1,100000002,510000000390,
0,,Segment,4,2,Image 1,2,1,100000002,510000000447,
0,,Segment,4,1,Image 1,1,1,100000002,510000000455,
0,,Segment,4,0,Image 1,1,1,100000002,510000000469,
0,,Segment,4,4,Image 1,2,1,100000001,510000000490,
16.47,,Segment,4,3,Image 1,2,1,100000001,510000000507,
17.8767,,Segment,4,2,Image 1,2,1,100000001,510000000535,
0.961024,,Segment,4,1,Image 1,1,1,100000001,510000000553,
19.4516,,Segment,4,3,Image 1,3,1,100000001,510000000662,
5.17968,,Segment,4,3,Image 1,3,1,100000001,510000000696,
5.70655,,Segment,4,2,Image 1,2,1,100000001,510000000740,
0,,Segment,4,1,Image 1,1,1,100000001,510000000748,
0,,Segment,4,0,Image 1,1,1,100000001,510000000806,
9.39237,,Segment,4,4,Image 1,2,1,100000001,510000000820,
16.1812,,Segment,4,3,Image 1,2,1,100000001,510000000830,
0,,Segment,4,4,Image 1,3,1,100000001,510000000836,
1.61298,,Segment,4,1,Image 1,2,1,100000001,510000000913,
0,,Segment,4,0,Image 1,1,1,100000001,510000000918,
0,,Segment,4,5,Image 1,3,1,100000001,510000000927,
0,,Segment,4,4,Image 1,3,1,100000001,510000000933,
0,,Segment,4,5,Image 1,4,1,100000001,510000000935,
0,,Segment,4,1,Image 1,2,1,100000002,510000000968,
0,,Segment,4,3,Image 1,3,1,100000001,510000000977,
0,,Segment,4,2,Image 1,2,1,100000001,510000000989,
0,,Segment,4,1,Image 1,2,1,100000001,510000001011,
0,,Segment,4,2,Image 1,1,1,100000001,510000001021,
0,,Segment,4,2,Image 1,1,1,100000002,510000001037,
5.36206,,Segment,4,3,Image 1,2,1,100000001,510000001041,
0,,Segment,4,2,Image 1,1,1,100000001,510000001085,
0,,Segment,4,1,Image 1,1,1,100000001,510000001114,
32.3244,,Segment,4,1,Image 1,2,1,100000001,510000001119,
32.712,,Segment,4,2,Image 1,1,1,100000001,510000001128,
0,,Segment,4,2,Image 1,3,1,100000001,510000001133,
0,,Segment,4,2,Image 1,2,1,100000001,510000001136,
0,,Segment,4,2,Image 1,1,1,100000001,510000001138,
0,,Segment,4,0,Image 1,1,1,100000001,510000001153,
0,,Segment,4,0,Image 1,1,1,100000001,510000001175,
23.1743,,Segment,4,0,Image 1,1,1,100000001,510000001183,
0,,Segment,4,0,Image 1,1,1,100000001,510000001193,
0,,Segment,4,0,Image 1,1,1,100000001,510000001197,
0,,Segment,4,0,Image 1,1,1,100000001,510000001242,
0,,Segment,4,4,Image 1,3,1,100000001,510000001272,
0,,Segment,4,3,Image 1,2,1,100000002,510000001551,
2.27202,,Segment,4,0,Image 1,1,1,,,
