
Spine Center Number of Voxel Ch=3 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Spine,3,0,Image 1,1,1,100000001,610000001387,
5,,Spine,3,1,Image 1,2,1,100000001,610000001391,
3,,Spine,3,2,Image 1,1,1,100000001,610000001393,
4,,Spine,3,0,Image 1,1,1,100000001,610000001396,
4,,Spine,3,1,Image 1,1,1,100000001,610000001399,
3,,Spine,3,0,Image 1,1,1,100000001,610000001402,
4,,Spine,3,0,Image 1,1,1,100000001,610000001405,
6,,Spine,3,0,Image 1,1,1,100000001,610000001411,
3,,Spine,3,0,Image 1,1,1,100000001,610000001414,
4,,Spine,3,1,Image 1,2,1,100000001,610000001417,
3,,Spine,3,0,Image 1,1,1,100000002,610000001419,
4,,Spine,3,1,Image 1,1,1,100000001,610000001422,
4,,Spine,3,0,Image 1,1,1,100000001,610000001426,
3,,Spine,3,0,Image 1,1,1,100000001,610000001428,
4,,Spine,3,0,Image 1,1,1,100000001,610000001434,
3,,Spine,3,1,Image 1,1,1,100000001,610000001436,
3,,Spine,3,1,Image 1,1,1,100000001,610000001439,
2,,Spine,3,0,Image 1,1,1,100000001,610000001442,
2,,Spine,3,0,Image 1,1,1,100000001,610000001445,
2,,Spine,3,0,Image 1,1,1,100000001,610000001447,
2,,Spine,3,0,Image 1,1,1,100000001,610000001449,
2,,Spine,3,0,Image 1,1,1,100000001,610000001454,
4,,Spine,3,0,Image 1,1,1,100000002,610000001458,
2,,Spine,3,0,Image 1,1,1,100000001,610000001460,
3,,Spine,3,0,Image 1,1,1,100000001,610000001464,
3,,Spine,3,1,Image 1,2,1,100000001,610000001469,
3,,Spine,3,0,Image 1,1,1,100000002,610000001474,
2,,Spine,3,1,Image 1,1,1,100000001,610000001507,
2,,Spine,3,1,Image 1,1,1,100000001,610000001508,
2,,Spine,3,1,Image 1,1,1,100000001,610000001509,
2,,Spine,3,5,Image 1,2,1,100000001,610000001510,
2,,Spine,3,2,Image 1,2,1,100000001,610000001511,
2,,Spine,3,1,Image 1,1,1,100000001,610000001512,
2,,Spine,3,3,Image 1,2,1,100000001,610000001513,
2,,Spine,3,0,Image 1,1,1,100000001,610000001514,
2,,Spine,3,0,Image 1,1,1,100000001,610000001515,
2,,Spine,3,2,Image 1,2,1,100000001,610000001523,
2,,Spine,3,1,Image 1,1,1,100000001,610000001524,
2,,Spine,3,1,Image 1,1,1,100000001,610000001525,
2,,Spine,3,1,Image 1,1,1,100000001,610000001526,
2,,Spine,3,1,Image 1,2,1,100000001,610000001527,
2,,Spine,3,0,Image 1,1,1,100000001,610000001528,
2,,Spine,3,0,Image 1,1,1,100000001,610000001529,
2,,Spine,3,0,Image 1,1,1,100000001,610000001530,
2,,Spine,3,1,Image 1,2,1,100000001,610000001531,
2,,Spine,3,2,Image 1,1,1,100000001,610000001532,
2,,Spine,3,1,Image 1,1,1,100000002,610000001552,
2,,Spine,3,0,Image 1,1,1,100000002,610000001553,
2,,Spine,3,0,Image 1,1,1,100000002,610000001554,
