
Segment Intensity Median Ch=2 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
68.0625,,Segment,2,4,Image 1,3,1,100000001,510000000011,
57.625,,Segment,2,3,Image 1,2,1,100000001,510000000024,
48.625,,Segment,2,2,Image 1,2,1,100000001,510000000078,
62.125,,Segment,2,1,Image 1,1,1,100000001,510000000095,
74.0625,,Segment,2,0,Image 1,1,1,100000001,510000000101,
64.125,,Segment,2,4,Image 1,2,1,100000001,510000000130,
29.0625,,Segment,2,3,Image 1,3,1,100000001,510000000134,
30.0625,,Segment,2,6,Image 1,2,1,100000001,510000000147,
41.0625,,Segment,2,5,Image 1,2,1,100000001,510000000170,
38.0625,,Segment,2,4,Image 1,2,1,100000001,510000000186,
29.0625,,Segment,2,3,Image 1,2,1,100000001,510000000188,
43.0625,,Segment,2,2,Image 1,2,1,100000001,510000000203,
45.125,,Segment,2,1,Image 1,2,1,100000001,510000000230,
47.0625,,Segment,2,6,Image 1,3,1,100000001,510000000240,
28.0625,,Segment,2,5,Image 1,3,1,100000001,510000000246,
29.0625,,Segment,2,4,Image 1,3,1,100000001,510000000253,
26.5,,Segment,2,3,Image 1,3,1,100000001,510000000255,
47.125,,Segment,2,2,Image 1,3,1,100000001,510000000261,
58.125,,Segment,2,1,Image 1,2,1,100000002,510000000276,
84.125,,Segment,2,0,Image 1,1,1,100000002,510000000365,
77.125,,Segment,2,1,Image 1,1,1,100000002,510000000385,
21.0625,,Segment,2,3,Image 1,3,1,100000002,510000000390,
25.125,,Segment,2,2,Image 1,2,1,100000002,510000000447,
96.625,,Segment,2,1,Image 1,1,1,100000002,510000000455,
107.125,,Segment,2,0,Image 1,1,1,100000002,510000000469,
21.0625,,Segment,2,4,Image 1,2,1,100000001,510000000490,
32.0625,,Segment,2,3,Image 1,2,1,100000001,510000000507,
35.0625,,Segment,2,2,Image 1,2,1,100000001,510000000535,
68.625,,Segment,2,1,Image 1,1,1,100000001,510000000553,
30.0625,,Segment,2,3,Image 1,3,1,100000001,510000000662,
43.625,,Segment,2,3,Image 1,3,1,100000001,510000000696,
53.125,,Segment,2,2,Image 1,2,1,100000001,510000000740,
38.5625,,Segment,2,1,Image 1,1,1,100000001,510000000748,
51.125,,Segment,2,0,Image 1,1,1,100000001,510000000806,
39.125,,Segment,2,4,Image 1,2,1,100000001,510000000820,
50.625,,Segment,2,3,Image 1,2,1,100000001,510000000830,
35.125,,Segment,2,4,Image 1,3,1,100000001,510000000836,
41.125,,Segment,2,1,Image 1,2,1,100000001,510000000913,
64.0625,,Segment,2,0,Image 1,1,1,100000001,510000000918,
41.0625,,Segment,2,5,Image 1,3,1,100000001,510000000927,
49.0625,,Segment,2,4,Image 1,3,1,100000001,510000000933,
18.0312,,Segment,2,5,Image 1,4,1,100000001,510000000935,
61.125,,Segment,2,1,Image 1,2,1,100000002,510000000968,
16.0625,,Segment,2,3,Image 1,3,1,100000001,510000000977,
29.0625,,Segment,2,2,Image 1,2,1,100000001,510000000989,
44.0625,,Segment,2,1,Image 1,2,1,100000001,510000001011,
51.0625,,Segment,2,2,Image 1,1,1,100000001,510000001021,
64.125,,Segment,2,2,Image 1,1,1,100000002,510000001037,
14.5312,,Segment,2,3,Image 1,2,1,100000001,510000001041,
38.0625,,Segment,2,2,Image 1,1,1,100000001,510000001085,
51.0625,,Segment,2,1,Image 1,1,1,100000001,510000001114,
21.0625,,Segment,2,1,Image 1,2,1,100000001,510000001119,
34.0625,,Segment,2,2,Image 1,1,1,100000001,510000001128,
47.0625,,Segment,2,2,Image 1,3,1,100000001,510000001133,
65.0625,,Segment,2,2,Image 1,2,1,100000001,510000001136,
37.0625,,Segment,2,2,Image 1,1,1,100000001,510000001138,
60.625,,Segment,2,0,Image 1,1,1,100000001,510000001153,
42.0625,,Segment,2,0,Image 1,1,1,100000001,510000001175,
36.0625,,Segment,2,0,Image 1,1,1,100000001,510000001183,
62.0312,,Segment,2,0,Image 1,1,1,100000001,510000001193,
44.0625,,Segment,2,0,Image 1,1,1,100000001,510000001197,
44.5625,,Segment,2,0,Image 1,1,1,100000001,510000001242,
21.0312,,Segment,2,4,Image 1,3,1,100000001,510000001272,
13.0312,,Segment,2,3,Image 1,2,1,100000002,510000001551,
56.125,,Segment,2,0,Image 1,1,1,,,
