
Segment Intensity Max Ch=2 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
141,,Segment,2,4,Image 1,3,1,100000001,510000000011,
141,,Segment,2,3,Image 1,2,1,100000001,510000000024,
135,,Segment,2,2,Image 1,2,1,100000001,510000000078,
141,,Segment,2,1,Image 1,1,1,100000001,510000000095,
149,,Segment,2,0,Image 1,1,1,100000001,510000000101,
141,,Segment,2,4,Image 1,2,1,100000001,510000000130,
108,,Segment,2,3,Image 1,3,1,100000001,510000000134,
126,,Segment,2,6,Image 1,2,1,100000001,510000000147,
126,,Segment,2,5,Image 1,2,1,100000001,510000000170,
102,,Segment,2,4,Image 1,2,1,100000001,510000000186,
79,,Segment,2,3,Image 1,2,1,100000001,510000000188,
124,,Segment,2,2,Image 1,2,1,100000001,510000000203,
140,,Segment,2,1,Image 1,2,1,100000001,510000000230,
126,,Segment,2,6,Image 1,3,1,100000001,510000000240,
79,,Segment,2,5,Image 1,3,1,100000001,510000000246,
95,,Segment,2,4,Image 1,3,1,100000001,510000000253,
87,,Segment,2,3,Image 1,3,1,100000001,510000000255,
158,,Segment,2,2,Image 1,3,1,100000001,510000000261,
171,,Segment,2,1,Image 1,2,1,100000002,510000000276,
176,,Segment,2,0,Image 1,1,1,100000002,510000000365,
171,,Segment,2,1,Image 1,1,1,100000002,510000000385,
72,,Segment,2,3,Image 1,3,1,100000002,510000000390,
139,,Segment,2,2,Image 1,2,1,100000002,510000000447,
188,,Segment,2,1,Image 1,1,1,100000002,510000000455,
195,,Segment,2,0,Image 1,1,1,100000002,510000000469,
66,,Segment,2,4,Image 1,2,1,100000001,510000000490,
110,,Segment,2,3,Image 1,2,1,100000001,510000000507,
119,,Segment,2,2,Image 1,2,1,100000001,510000000535,
141,,Segment,2,1,Image 1,1,1,100000001,510000000553,
110,,Segment,2,3,Image 1,3,1,100000001,510000000662,
145,,Segment,2,3,Image 1,3,1,100000001,510000000696,
158,,Segment,2,2,Image 1,2,1,100000001,510000000740,
101,,Segment,2,1,Image 1,1,1,100000001,510000000748,
146,,Segment,2,0,Image 1,1,1,100000001,510000000806,
128,,Segment,2,4,Image 1,2,1,100000001,510000000820,
136,,Segment,2,3,Image 1,2,1,100000001,510000000830,
148,,Segment,2,4,Image 1,3,1,100000001,510000000836,
142,,Segment,2,1,Image 1,2,1,100000001,510000000913,
135,,Segment,2,0,Image 1,1,1,100000001,510000000918,
111,,Segment,2,5,Image 1,3,1,100000001,510000000927,
121,,Segment,2,4,Image 1,3,1,100000001,510000000933,
55,,Segment,2,5,Image 1,4,1,100000001,510000000935,
188,,Segment,2,1,Image 1,2,1,100000002,510000000968,
86,,Segment,2,3,Image 1,3,1,100000001,510000000977,
88,,Segment,2,2,Image 1,2,1,100000001,510000000989,
106,,Segment,2,1,Image 1,2,1,100000001,510000001011,
119,,Segment,2,2,Image 1,1,1,100000001,510000001021,
139,,Segment,2,2,Image 1,1,1,100000002,510000001037,
41,,Segment,2,3,Image 1,2,1,100000001,510000001041,
117,,Segment,2,2,Image 1,1,1,100000001,510000001085,
120,,Segment,2,1,Image 1,1,1,100000001,510000001114,
120,,Segment,2,1,Image 1,2,1,100000001,510000001119,
119,,Segment,2,2,Image 1,1,1,100000001,510000001128,
88,,Segment,2,2,Image 1,3,1,100000001,510000001133,
115,,Segment,2,2,Image 1,2,1,100000001,510000001136,
123,,Segment,2,2,Image 1,1,1,100000001,510000001138,
162,,Segment,2,0,Image 1,1,1,100000001,510000001153,
117,,Segment,2,0,Image 1,1,1,100000001,510000001175,
116,,Segment,2,0,Image 1,1,1,100000001,510000001183,
100,,Segment,2,0,Image 1,1,1,100000001,510000001193,
84,,Segment,2,0,Image 1,1,1,100000001,510000001197,
111,,Segment,2,0,Image 1,1,1,100000001,510000001242,
50,,Segment,2,4,Image 1,3,1,100000001,510000001272,
39,,Segment,2,3,Image 1,2,1,100000002,510000001551,
134,,Segment,2,0,Image 1,1,1,,,
