
Segment Center Intensity Sum Ch=1 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
24,,Segment,1,4,Image 1,3,1,100000001,510000000011,
46,,Segment,1,3,Image 1,2,1,100000001,510000000024,
152,,Segment,1,2,Image 1,2,1,100000001,510000000078,
15,,Segment,1,1,Image 1,1,1,100000001,510000000095,
1,,Segment,1,0,Image 1,1,1,100000001,510000000101,
22,,Segment,1,4,Image 1,2,1,100000001,510000000130,
66,,Segment,1,3,Image 1,3,1,100000001,510000000134,
63,,Segment,1,6,Image 1,2,1,100000001,510000000147,
85,,Segment,1,5,Image 1,2,1,100000001,510000000170,
57,,Segment,1,4,Image 1,2,1,100000001,510000000186,
13,,Segment,1,3,Image 1,2,1,100000001,510000000188,
69,,Segment,1,2,Image 1,2,1,100000001,510000000203,
100,,Segment,1,1,Image 1,2,1,100000001,510000000230,
133,,Segment,1,6,Image 1,3,1,100000001,510000000240,
35,,Segment,1,5,Image 1,3,1,100000001,510000000246,
38,,Segment,1,4,Image 1,3,1,100000001,510000000253,
14,,Segment,1,3,Image 1,3,1,100000001,510000000255,
97,,Segment,1,2,Image 1,3,1,100000001,510000000261,
71,,Segment,1,1,Image 1,2,1,100000002,510000000276,
216,,Segment,1,0,Image 1,1,1,100000002,510000000365,
27,,Segment,1,1,Image 1,1,1,100000002,510000000385,
2,,Segment,1,3,Image 1,3,1,100000002,510000000390,
61,,Segment,1,2,Image 1,2,1,100000002,510000000447,
13,,Segment,1,1,Image 1,1,1,100000002,510000000455,
27,,Segment,1,0,Image 1,1,1,100000002,510000000469,
24,,Segment,1,4,Image 1,2,1,100000001,510000000490,
133,,Segment,1,3,Image 1,2,1,100000001,510000000507,
287,,Segment,1,2,Image 1,2,1,100000001,510000000535,
49,,Segment,1,1,Image 1,1,1,100000001,510000000553,
94,,Segment,1,3,Image 1,3,1,100000001,510000000662,
175,,Segment,1,3,Image 1,3,1,100000001,510000000696,
222,,Segment,1,2,Image 1,2,1,100000001,510000000740,
29,,Segment,1,1,Image 1,1,1,100000001,510000000748,
111,,Segment,1,0,Image 1,1,1,100000001,510000000806,
192,,Segment,1,4,Image 1,2,1,100000001,510000000820,
175,,Segment,1,3,Image 1,2,1,100000001,510000000830,
33,,Segment,1,4,Image 1,3,1,100000001,510000000836,
292,,Segment,1,1,Image 1,2,1,100000001,510000000913,
11,,Segment,1,0,Image 1,1,1,100000001,510000000918,
51,,Segment,1,5,Image 1,3,1,100000001,510000000927,
46,,Segment,1,4,Image 1,3,1,100000001,510000000933,
21,,Segment,1,5,Image 1,4,1,100000001,510000000935,
58,,Segment,1,1,Image 1,2,1,100000002,510000000968,
19,,Segment,1,3,Image 1,3,1,100000001,510000000977,
32,,Segment,1,2,Image 1,2,1,100000001,510000000989,
50,,Segment,1,1,Image 1,2,1,100000001,510000001011,
30,,Segment,1,2,Image 1,1,1,100000001,510000001021,
28,,Segment,1,2,Image 1,1,1,100000002,510000001037,
24,,Segment,1,3,Image 1,2,1,100000001,510000001041,
136,,Segment,1,2,Image 1,1,1,100000001,510000001085,
47,,Segment,1,1,Image 1,1,1,100000001,510000001114,
304,,Segment,1,1,Image 1,2,1,100000001,510000001119,
266,,Segment,1,2,Image 1,1,1,100000001,510000001128,
19,,Segment,1,2,Image 1,3,1,100000001,510000001133,
35,,Segment,1,2,Image 1,2,1,100000001,510000001136,
10,,Segment,1,2,Image 1,1,1,100000001,510000001138,
10,,Segment,1,0,Image 1,1,1,100000001,510000001153,
5,,Segment,1,0,Image 1,1,1,100000001,510000001175,
72,,Segment,1,0,Image 1,1,1,100000001,510000001183,
7,,Segment,1,0,Image 1,1,1,100000001,510000001193,
5,,Segment,1,0,Image 1,1,1,100000001,510000001197,
7,,Segment,1,0,Image 1,1,1,100000001,510000001242,
7,,Segment,1,4,Image 1,3,1,100000001,510000001272,
1,,Segment,1,3,Image 1,2,1,100000002,510000001551,
266,,Segment,1,0,Image 1,1,1,,,
