
Spine Intensity Max Ch=1 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Spine,1,0,Image 1,1,1,100000001,610000001387,
24,,Spine,1,1,Image 1,2,1,100000001,610000001391,
136,,Spine,1,2,Image 1,1,1,100000001,610000001393,
14,,Spine,1,0,Image 1,1,1,100000001,610000001396,
15,,Spine,1,1,Image 1,1,1,100000001,610000001399,
4,,Spine,1,0,Image 1,1,1,100000001,610000001402,
4,,Spine,1,0,Image 1,1,1,100000001,610000001405,
7,,Spine,1,0,Image 1,1,1,100000001,610000001411,
5,,Spine,1,0,Image 1,1,1,100000001,610000001414,
24,,Spine,1,1,Image 1,2,1,100000001,610000001417,
7,,Spine,1,0,Image 1,1,1,100000002,610000001419,
10,,Spine,1,1,Image 1,1,1,100000001,610000001422,
8,,Spine,1,0,Image 1,1,1,100000001,610000001426,
6,,Spine,1,0,Image 1,1,1,100000001,610000001428,
37,,Spine,1,0,Image 1,1,1,100000001,610000001434,
12,,Spine,1,1,Image 1,1,1,100000001,610000001436,
23,,Spine,1,1,Image 1,1,1,100000001,610000001439,
7,,Spine,1,0,Image 1,1,1,100000001,610000001442,
6,,Spine,1,0,Image 1,1,1,100000001,610000001445,
7,,Spine,1,0,Image 1,1,1,100000001,610000001447,
8,,Spine,1,0,Image 1,1,1,100000001,610000001449,
2,,Spine,1,0,Image 1,1,1,100000001,610000001454,
8,,Spine,1,0,Image 1,1,1,100000002,610000001458,
6,,Spine,1,0,Image 1,1,1,100000001,610000001460,
9,,Spine,1,0,Image 1,1,1,100000001,610000001464,
24,,Spine,1,1,Image 1,2,1,100000001,610000001469,
10,,Spine,1,0,Image 1,1,1,100000002,610000001474,
7,,Spine,1,1,Image 1,1,1,100000001,610000001507,
7,,Spine,1,1,Image 1,1,1,100000001,610000001508,
8,,Spine,1,1,Image 1,1,1,100000001,610000001509,
6,,Spine,1,5,Image 1,2,1,100000001,610000001510,
8,,Spine,1,2,Image 1,2,1,100000001,610000001511,
5,,Spine,1,1,Image 1,1,1,100000001,610000001512,
23,,Spine,1,3,Image 1,2,1,100000001,610000001513,
5,,Spine,1,0,Image 1,1,1,100000001,610000001514,
3,,Spine,1,0,Image 1,1,1,100000001,610000001515,
95,,Spine,1,2,Image 1,2,1,100000001,610000001523,
22,,Spine,1,1,Image 1,1,1,100000001,610000001524,
35,,Spine,1,1,Image 1,1,1,100000001,610000001525,
8,,Spine,1,1,Image 1,1,1,100000001,610000001526,
105,,Spine,1,1,Image 1,2,1,100000001,610000001527,
11,,Spine,1,0,Image 1,1,1,100000001,610000001528,
7,,Spine,1,0,Image 1,1,1,100000001,610000001529,
4,,Spine,1,0,Image 1,1,1,100000001,610000001530,
12,,Spine,1,1,Image 1,2,1,100000001,610000001531,
6,,Spine,1,2,Image 1,1,1,100000001,610000001532,
5,,Spine,1,1,Image 1,1,1,100000002,610000001552,
8,,Spine,1,0,Image 1,1,1,100000002,610000001553,
16,,Spine,1,0,Image 1,1,1,100000002,610000001554,
