
Spine Center Intensity Sum Ch=1 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Spine,1,0,Image 1,1,1,100000001,610000001387,
13,,Spine,1,1,Image 1,2,1,100000001,610000001391,
91,,Spine,1,2,Image 1,1,1,100000001,610000001393,
11,,Spine,1,0,Image 1,1,1,100000001,610000001396,
4,,Spine,1,1,Image 1,1,1,100000001,610000001399,
4,,Spine,1,0,Image 1,1,1,100000001,610000001402,
1,,Spine,1,0,Image 1,1,1,100000001,610000001405,
9,,Spine,1,0,Image 1,1,1,100000001,610000001411,
0,,Spine,1,0,Image 1,1,1,100000001,610000001414,
10,,Spine,1,1,Image 1,2,1,100000001,610000001417,
5,,Spine,1,0,Image 1,1,1,100000002,610000001419,
9,,Spine,1,1,Image 1,1,1,100000001,610000001422,
3,,Spine,1,0,Image 1,1,1,100000001,610000001426,
10,,Spine,1,0,Image 1,1,1,100000001,610000001428,
17,,Spine,1,0,Image 1,1,1,100000001,610000001434,
6,,Spine,1,1,Image 1,1,1,100000001,610000001436,
5,,Spine,1,1,Image 1,1,1,100000001,610000001439,
0,,Spine,1,0,Image 1,1,1,100000001,610000001442,
2,,Spine,1,0,Image 1,1,1,100000001,610000001445,
1,,Spine,1,0,Image 1,1,1,100000001,610000001447,
3,,Spine,1,0,Image 1,1,1,100000001,610000001449,
3,,Spine,1,0,Image 1,1,1,100000001,610000001454,
5,,Spine,1,0,Image 1,1,1,100000002,610000001458,
4,,Spine,1,0,Image 1,1,1,100000001,610000001460,
1,,Spine,1,0,Image 1,1,1,100000001,610000001464,
16,,Spine,1,1,Image 1,2,1,100000001,610000001469,
5,,Spine,1,0,Image 1,1,1,100000002,610000001474,
0,,Spine,1,1,Image 1,1,1,100000001,610000001507,
0,,Spine,1,1,Image 1,1,1,100000001,610000001508,
1,,Spine,1,1,Image 1,1,1,100000001,610000001509,
3,,Spine,1,5,Image 1,2,1,100000001,610000001510,
3,,Spine,1,2,Image 1,2,1,100000001,610000001511,
1,,Spine,1,1,Image 1,1,1,100000001,610000001512,
13,,Spine,1,3,Image 1,2,1,100000001,610000001513,
3,,Spine,1,0,Image 1,1,1,100000001,610000001514,
2,,Spine,1,0,Image 1,1,1,100000001,610000001515,
75,,Spine,1,2,Image 1,2,1,100000001,610000001523,
3,,Spine,1,1,Image 1,1,1,100000001,610000001524,
23,,Spine,1,1,Image 1,1,1,100000001,610000001525,
2,,Spine,1,1,Image 1,1,1,100000001,610000001526,
122,,Spine,1,1,Image 1,2,1,100000001,610000001527,
9,,Spine,1,0,Image 1,1,1,100000001,610000001528,
7,,Spine,1,0,Image 1,1,1,100000001,610000001529,
2,,Spine,1,0,Image 1,1,1,100000001,610000001530,
5,,Spine,1,1,Image 1,2,1,100000001,610000001531,
5,,Spine,1,2,Image 1,1,1,100000001,610000001532,
1,,Spine,1,1,Image 1,1,1,100000002,610000001552,
1,,Spine,1,0,Image 1,1,1,100000002,610000001553,
10,,Spine,1,0,Image 1,1,1,100000002,610000001554,
