
Segment Center Intensity Median Ch=3 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
110.062,,Segment,3,4,Image 1,3,1,100000001,510000000011,
72.0625,,Segment,3,3,Image 1,2,1,100000001,510000000024,
73.125,,Segment,3,2,Image 1,2,1,100000001,510000000078,
77.0625,,Segment,3,1,Image 1,1,1,100000001,510000000095,
104.031,,Segment,3,0,Image 1,1,1,100000001,510000000101,
57.5625,,Segment,3,4,Image 1,2,1,100000001,510000000130,
18.0312,,Segment,3,3,Image 1,3,1,100000001,510000000134,
34.0625,,Segment,3,6,Image 1,2,1,100000001,510000000147,
58.0625,,Segment,3,5,Image 1,2,1,100000001,510000000170,
63.0625,,Segment,3,4,Image 1,2,1,100000001,510000000186,
30.0156,,Segment,3,3,Image 1,2,1,100000001,510000000188,
47.5625,,Segment,3,2,Image 1,2,1,100000001,510000000203,
31.625,,Segment,3,1,Image 1,2,1,100000001,510000000230,
71.0625,,Segment,3,6,Image 1,3,1,100000001,510000000240,
19.0312,,Segment,3,5,Image 1,3,1,100000001,510000000246,
27.5312,,Segment,3,4,Image 1,3,1,100000001,510000000253,
30.0625,,Segment,3,3,Image 1,3,1,100000001,510000000255,
59.0625,,Segment,3,2,Image 1,3,1,100000001,510000000261,
80.0625,,Segment,3,1,Image 1,2,1,100000002,510000000276,
136.625,,Segment,3,0,Image 1,1,1,100000002,510000000365,
100.625,,Segment,3,1,Image 1,1,1,100000002,510000000385,
35.5312,,Segment,3,3,Image 1,3,1,100000002,510000000390,
45.0625,,Segment,3,2,Image 1,2,1,100000002,510000000447,
119.031,,Segment,3,1,Image 1,1,1,100000002,510000000455,
99.625,,Segment,3,0,Image 1,1,1,100000002,510000000469,
32.0312,,Segment,3,4,Image 1,2,1,100000001,510000000490,
44.5625,,Segment,3,3,Image 1,2,1,100000001,510000000507,
43.0625,,Segment,3,2,Image 1,2,1,100000001,510000000535,
91.0625,,Segment,3,1,Image 1,1,1,100000001,510000000553,
12.5625,,Segment,3,3,Image 1,3,1,100000001,510000000662,
53.125,,Segment,3,3,Image 1,3,1,100000001,510000000696,
77.0625,,Segment,3,2,Image 1,2,1,100000001,510000000740,
46.0312,,Segment,3,1,Image 1,1,1,100000001,510000000748,
72.0625,,Segment,3,0,Image 1,1,1,100000001,510000000806,
54.0625,,Segment,3,4,Image 1,2,1,100000001,510000000820,
59.0625,,Segment,3,3,Image 1,2,1,100000001,510000000830,
31.125,,Segment,3,4,Image 1,3,1,100000001,510000000836,
58.0625,,Segment,3,1,Image 1,2,1,100000001,510000000913,
66.0312,,Segment,3,0,Image 1,1,1,100000001,510000000918,
61.0312,,Segment,3,5,Image 1,3,1,100000001,510000000927,
51.0625,,Segment,3,4,Image 1,3,1,100000001,510000000933,
5.03125,,Segment,3,5,Image 1,4,1,100000001,510000000935,
70.625,,Segment,3,1,Image 1,2,1,100000002,510000000968,
11.0156,,Segment,3,3,Image 1,3,1,100000001,510000000977,
35.0312,,Segment,3,2,Image 1,2,1,100000001,510000000989,
57.0312,,Segment,3,1,Image 1,2,1,100000001,510000001011,
48.0625,,Segment,3,2,Image 1,1,1,100000001,510000001021,
75.0625,,Segment,3,2,Image 1,1,1,100000002,510000001037,
13.0156,,Segment,3,3,Image 1,2,1,100000001,510000001041,
50.5625,,Segment,3,2,Image 1,1,1,100000001,510000001085,
71.0625,,Segment,3,1,Image 1,1,1,100000001,510000001114,
29.0625,,Segment,3,1,Image 1,2,1,100000001,510000001119,
25.5625,,Segment,3,2,Image 1,1,1,100000001,510000001128,
49.5625,,Segment,3,2,Image 1,3,1,100000001,510000001133,
42.0312,,Segment,3,2,Image 1,2,1,100000001,510000001136,
39.0625,,Segment,3,2,Image 1,1,1,100000001,510000001138,
56.0625,,Segment,3,0,Image 1,1,1,100000001,510000001153,
42.0312,,Segment,3,0,Image 1,1,1,100000001,510000001175,
35.0312,,Segment,3,0,Image 1,1,1,100000001,510000001183,
60.5039,,Segment,3,0,Image 1,1,1,100000001,510000001193,
40.5156,,Segment,3,0,Image 1,1,1,100000001,510000001197,
55.0312,,Segment,3,0,Image 1,1,1,100000001,510000001242,
10.5078,,Segment,3,4,Image 1,3,1,100000001,510000001272,
10.502,,Segment,3,3,Image 1,2,1,100000002,510000001551,
67.125,,Segment,3,0,Image 1,1,1,,,
