
Spine Neck Min Diameter
 ==================== 
Spine Neck Min Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.325,µm,Spine,1,1,1,100000001,610000003721,
0.40625,µm,Spine,0,1,1,100000001,610000003724,
0,µm,Spine,5,4,1,100000002,610000003728,
0.350724,µm,Spine,5,4,1,100000002,610000003730,
0.562588,µm,Spine,1,1,1,100000001,610000003732,
0.250898,µm,Spine,3,3,1,100000000,610000003737,
0,µm,Spine,5,1,1,100000000,610000003739,
0.272094,µm,Spine,2,3,1,100000000,610000003741,
0.290839,µm,Spine,9,3,1,100000002,610000003743,
0.362511,µm,Spine,5,3,1,100000000,610000003747,
0,µm,Spine,5,2,1,100000001,610000003750,
0,µm,Spine,2,3,1,100000000,610000003752,
0,µm,Spine,13,7,1,100000002,610000003756,
0.41282,µm,Spine,4,2,1,100000001,610000003758,
0.257525,µm,Spine,3,3,1,100000000,610000003760,
0,µm,Spine,0,1,1,100000000,610000003762,
0.232337,µm,Spine,2,2,1,100000000,610000003765,
0,µm,Spine,0,1,1,100000000,610000003769,
0.214102,µm,Spine,2,2,1,100000000,610000003771,
0.1625,µm,Spine,1,1,1,100000001,610000003774,
0.301954,µm,Spine,2,3,1,100000000,610000003778,
0.286251,µm,Spine,5,3,1,100000000,610000003781,
0.335496,µm,Spine,2,1,1,100000001,610000003784,
0.264832,µm,Spine,0,1,1,100000000,610000003786,
0.279955,µm,Spine,3,3,1,100000000,610000003788,
0,µm,Spine,2,1,1,100000001,610000003791,
0.1625,µm,Spine,6,1,1,100000000,610000003795,
0.319587,µm,Spine,5,3,1,100000000,610000003800,
0.361747,µm,Spine,0,1,1,100000000,610000003805,
0.341298,µm,Spine,5,3,1,100000000,610000003808,
0.326926,µm,Spine,5,3,1,100000000,610000003810,
0,µm,Spine,0,1,1,100000000,610000003814,
0.221947,µm,Spine,1,2,1,100000001,610000003821,
0,µm,Spine,4,3,1,100000002,610000003824,
0,µm,Spine,8,4,1,100000002,610000003826,
0,µm,Spine,0,1,1,100000000,610000003829,
0,µm,Spine,2,1,1,100000001,610000003831,
0,µm,Spine,4,1,1,100000000,610000003833,
0,µm,Spine,0,1,1,100000000,610000003835,
0.30351,µm,Spine,0,1,1,100000000,610000003838,
0.264904,µm,Spine,0,1,1,100000001,610000003840,
0.201895,µm,Spine,4,2,1,100000000,610000003843,
0,µm,Spine,2,1,1,100000001,610000003849,
0,µm,Spine,0,1,1,100000000,610000003854,
0,µm,Spine,2,1,1,100000001,610000003856,
0,µm,Spine,6,3,1,100000002,610000003858,
0,µm,Spine,2,1,1,100000001,610000003860,
0,µm,Spine,2,1,1,100000001,610000003864,
0,µm,Spine,1,1,1,100000000,610000003866,
0,µm,Spine,9,4,1,100000002,610000003869,
0,µm,Spine,0,1,1,100000000,610000003873,
0,µm,Spine,5,3,1,100000000,610000003875,
0,µm,Spine,0,1,1,100000000,610000003878,
0,µm,Spine,13,7,1,100000002,610000003880,
0,µm,Spine,0,1,1,100000000,610000003884,
0,µm,Spine,13,7,1,100000002,610000003886,
0,µm,Spine,0,1,1,100000000,610000003888,
0,µm,Spine,2,1,1,100000001,610000003890,
0,µm,Spine,0,1,1,100000001,610000003893,
0,µm,Spine,5,3,1,100000000,610000003896,
0,µm,Spine,13,7,1,100000002,610000003899,
0,µm,Spine,2,3,1,100000002,610000003902,
0.456803,µm,Spine,5,3,1,100000000,610000003906,
0,µm,Spine,0,1,1,100000000,610000003908,
0.300085,µm,Spine,9,3,1,100000002,610000003910,
0,µm,Spine,13,7,1,100000002,610000003913,
0,µm,Spine,7,3,1,100000002,610000003915,
0,µm,Spine,2,1,1,100000001,610000003917,
0,µm,Spine,0,1,1,100000000,610000003921,
0,µm,Spine,0,1,1,100000001,610000003923,
0.228276,µm,Spine,2,1,1,100000000,610000003925,
0,µm,Spine,0,1,1,100000000,610000003928,
0,µm,Spine,0,1,1,100000000,610000003951,
0,µm,Spine,13,7,1,100000002,610000003956,
0,µm,Spine,13,7,1,100000002,610000003972,
0,µm,Spine,2,1,1,100000001,610000003978,
0,µm,Spine,2,2,1,100000001,610000003991,
0,µm,Spine,12,6,1,100000000,610000004010,
0,µm,Spine,10,4,1,100000000,610000004011,
0,µm,Spine,9,3,1,100000000,610000004012,
0,µm,Spine,9,3,1,100000000,610000004013,
0,µm,Spine,8,4,1,100000000,610000004014,
0,µm,Spine,8,4,1,100000000,610000004015,
0,µm,Spine,5,3,1,100000000,610000004016,
0,µm,Spine,4,3,1,100000000,610000004017,
0,µm,Spine,5,3,1,100000000,610000004018,
0,µm,Spine,4,2,1,100000000,610000004019,
0,µm,Spine,4,2,1,100000000,610000004020,
0,µm,Spine,6,1,1,100000000,610000004021,
0,µm,Spine,5,3,1,100000000,610000004022,
0,µm,Spine,4,2,1,100000000,610000004023,
0,µm,Spine,4,2,1,100000000,610000004024,
0,µm,Spine,4,2,1,100000000,610000004025,
0,µm,Spine,4,2,1,100000000,610000004026,
0,µm,Spine,2,2,1,100000000,610000004027,
0,µm,Spine,1,1,1,100000000,610000004028,
0,µm,Spine,1,1,1,100000000,610000004029,
0,µm,Spine,1,2,1,100000000,610000004030,
0,µm,Spine,4,5,1,100000000,610000004031,
0,µm,Spine,3,3,1,100000000,610000004032,
0,µm,Spine,2,3,1,100000000,610000004033,
0,µm,Spine,2,3,1,100000000,610000004034,
0,µm,Spine,2,2,1,100000000,610000004035,
0,µm,Spine,2,2,1,100000000,610000004036,
0,µm,Spine,2,2,1,100000000,610000004037,
0,µm,Spine,1,2,1,100000000,610000004038,
0,µm,Spine,2,1,1,100000000,610000004039,
0,µm,Spine,1,1,1,100000000,610000004040,
0,µm,Spine,1,1,1,100000000,610000004041,
0,µm,Spine,0,1,1,100000000,610000004042,
0,µm,Spine,0,1,1,100000000,610000004043,
0,µm,Spine,0,1,1,100000000,610000004044,
0,µm,Spine,7,2,1,100000000,610000004045,
0,µm,Spine,7,2,1,100000000,610000004046,
0,µm,Spine,4,2,1,100000000,610000004047,
0,µm,Spine,1,2,1,100000000,610000004048,
0,µm,Spine,0,1,1,100000000,610000004049,
0,µm,Spine,3,3,1,100000000,610000004051,
0,µm,Spine,3,3,1,100000000,610000004052,
0,µm,Spine,1,1,1,100000000,610000004053,
0,µm,Spine,0,1,1,100000000,610000004054,
0,µm,Spine,0,1,1,100000000,610000004056,
0,µm,Spine,0,1,1,100000000,610000004057,
0,µm,Spine,0,1,1,100000000,610000004058,
0,µm,Spine,9,4,1,100000001,610000004069,
0,µm,Spine,8,3,1,100000001,610000004070,
0,µm,Spine,7,4,1,100000001,610000004071,
0,µm,Spine,7,4,1,100000001,610000004072,
0,µm,Spine,5,2,1,100000001,610000004073,
0,µm,Spine,5,3,1,100000001,610000004074,
0,µm,Spine,1,1,1,100000001,610000004075,
0,µm,Spine,0,1,1,100000001,610000004076,
0,µm,Spine,2,1,1,100000001,610000004077,
0,µm,Spine,2,1,1,100000001,610000004078,
0,µm,Spine,1,1,1,100000001,610000004079,
0,µm,Spine,4,1,1,100000001,610000004081,
0,µm,Spine,1,1,1,100000001,610000004082,
0,µm,Spine,0,1,1,100000001,610000004083,
0,µm,Spine,4,1,1,100000001,610000004084,
0,µm,Spine,3,2,1,100000001,610000004085,
0,µm,Spine,2,1,1,100000001,610000004086,
0,µm,Spine,13,7,1,100000002,610000004096,
0,µm,Spine,13,7,1,100000002,610000004097,
0,µm,Spine,10,5,1,100000002,610000004098,
0,µm,Spine,8,4,1,100000002,610000004099,
0,µm,Spine,8,4,1,100000002,610000004100,
0,µm,Spine,8,4,1,100000002,610000004101,
0,µm,Spine,9,3,1,100000002,610000004102,
0,µm,Spine,11,4,1,100000002,610000004103,
0,µm,Spine,8,4,1,100000002,610000004104,
0,µm,Spine,8,4,1,100000002,610000004105,
0,µm,Spine,7,3,1,100000002,610000004106,
0,µm,Spine,6,3,1,100000002,610000004107,
0,µm,Spine,8,6,1,100000002,610000004108,
0,µm,Spine,7,5,1,100000002,610000004109,
0,µm,Spine,7,5,1,100000002,610000004110,
0,µm,Spine,8,4,1,100000002,610000004111,
0,µm,Spine,3,2,1,100000002,610000004112,
0,µm,Spine,3,2,1,100000002,610000004113,
0,µm,Spine,5,4,1,100000002,610000004114,
0,µm,Spine,5,4,1,100000002,610000004115,
0,µm,Spine,4,3,1,100000002,610000004116,
0,µm,Spine,2,2,1,100000002,610000004117,
0,µm,Spine,2,1,1,100000002,610000004118,
0,µm,Spine,2,1,1,100000002,610000004119,
0,µm,Spine,2,1,1,100000002,610000004120,
0,µm,Spine,3,3,1,100000002,610000004121,
