
Pt Time Type=Spine Terminal
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,8,1,Spine Terminal,100000000,800000300,
0,s,Point,9,1,Spine Terminal,100000000,800000301,
0,s,Point,2,1,Spine Terminal,100000000,800000302,
0,s,Point,6,1,Spine Terminal,100000000,800000303,
0,s,Point,,1,Spine Terminal,100000000,800000304,
0,s,Point,4,1,Spine Terminal,100000000,800000305,
0,s,Point,6,1,Spine Terminal,100000000,800000306,
0,s,Point,2,1,Spine Terminal,100000000,800000307,
0,s,Point,0,1,Spine Terminal,100000000,800000308,
0,s,Point,3,1,Spine Terminal,100000000,800000309,
0,s,Point,5,1,Spine Terminal,100000000,800000310,
0,s,Point,9,1,Spine Terminal,100000000,800000311,
0,s,Point,4,1,Spine Terminal,100000000,800000312,
0,s,Point,5,1,Spine Terminal,100000000,800000313,
0,s,Point,5,1,Spine Terminal,100000000,800000314,
0,s,Point,4,1,Spine Terminal,100000000,800000315,
0,s,Point,6,1,Spine Terminal,100000000,800000316,
0,s,Point,2,1,Spine Terminal,100000000,800000317,
0,s,Point,3,1,Spine Terminal,100000000,800000318,
0,s,Point,1,1,Spine Terminal,100000000,800000319,
0,s,Point,5,1,Spine Terminal,100000000,800000320,
0,s,Point,9,1,Spine Terminal,100000000,800000321,
0,s,Point,1,1,Spine Terminal,100000000,800000322,
0,s,Point,3,1,Spine Terminal,100000000,800000323,
0,s,Point,2,1,Spine Terminal,100000000,800000324,
0,s,Point,4,1,Spine Terminal,100000000,800000325,
0,s,Point,2,1,Spine Terminal,100000000,800000326,
0,s,Point,3,1,Spine Terminal,100000000,800000327,
0,s,Point,5,1,Spine Terminal,100000000,800000328,
0,s,Point,2,1,Spine Terminal,100000000,800000329,
0,s,Point,5,1,Spine Terminal,100000000,800000330,
0,s,Point,2,1,Spine Terminal,100000000,800000331,
0,s,Point,3,1,Spine Terminal,100000000,800000332,
0,s,Point,0,1,Spine Terminal,100000000,800000333,
0,s,Point,2,1,Spine Terminal,100000000,800000334,
0,s,Point,2,1,Spine Terminal,100000000,800000335,
0,s,Point,1,1,Spine Terminal,100000000,800000336,
0,s,Point,2,1,Spine Terminal,100000000,800000337,
0,s,Point,2,1,Spine Terminal,100000000,800000338,
0,s,Point,5,1,Spine Terminal,100000000,800000339,
0,s,Point,0,1,Spine Terminal,100000000,800000340,
0,s,Point,3,1,Spine Terminal,100000000,800000341,
0,s,Point,4,1,Spine Terminal,100000000,800000342,
0,s,Point,6,1,Spine Terminal,100000000,800000343,
0,s,Point,9,1,Spine Terminal,100000000,800000344,
0,s,Point,5,1,Spine Terminal,100000000,800000345,
0,s,Point,8,1,Spine Terminal,100000000,800000346,
0,s,Point,5,1,Spine Terminal,100000000,800000347,
0,s,Point,5,1,Spine Terminal,100000000,800000348,
0,s,Point,10,1,Spine Terminal,100000000,800000349,
0,s,Point,1,1,Spine Terminal,100000000,800000350,
0,s,Point,4,1,Spine Terminal,100000000,800000351,
0,s,Point,0,1,Spine Terminal,100000000,800000352,
0,s,Point,8,1,Spine Terminal,100000000,800000353,
0,s,Point,4,1,Spine Terminal,100000000,800000354,
0,s,Point,12,1,Spine Terminal,100000000,800000355,
0,s,Point,0,1,Spine Terminal,100000000,800000356,
0,s,Point,1,1,Spine Terminal,100000000,800000357,
0,s,Point,3,1,Spine Terminal,100000000,800000358,
0,s,Point,5,1,Spine Terminal,100000000,800000359,
0,s,Point,,1,Spine Terminal,100000000,800000360,
0,s,Point,5,1,Spine Terminal,100000000,800000361,
0,s,Point,3,1,Spine Terminal,100000000,800000362,
0,s,Point,1,1,Spine Terminal,100000000,800000363,
0,s,Point,5,1,Spine Terminal,100000000,800000364,
0,s,Point,2,1,Spine Terminal,100000000,800000365,
0,s,Point,5,1,Spine Terminal,100000000,800000366,
0,s,Point,2,1,Spine Terminal,100000000,800000367,
0,s,Point,0,1,Spine Terminal,100000000,800000368,
0,s,Point,1,1,Spine Terminal,100000000,800000369,
0,s,Point,2,1,Spine Terminal,100000000,800000370,
