
Segment Center Intensity Median Ch=2 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
36.0625,,Segment,2,12,Image 1,6,1,100000000,510000000038,
60.0625,,Segment,2,11,Image 1,5,1,100000000,510000000040,
79.0625,,Segment,2,10,Image 1,4,1,100000000,510000000049,
118.062,,Segment,2,9,Image 1,4,1,100000000,510000000062,
139.031,,Segment,2,8,Image 1,3,1,100000000,510000000072,
122.031,,Segment,2,7,Image 1,3,1,100000000,510000000074,
157.125,,Segment,2,5,Image 1,3,1,100000000,510000000079,
43.125,,Segment,2,4,Image 1,3,1,100000000,510000000146,
66.125,,Segment,2,3,Image 1,2,1,100000000,510000000156,
181.008,,Segment,2,2,Image 1,1,1,100000000,510000000161,
183.016,,Segment,2,1,Image 1,1,1,100000000,510000000168,
173.031,,Segment,2,0,Image 1,1,1,100000000,510000000177,
68.625,,Segment,2,11,Image 1,4,1,100000000,510000000200,
26.0156,,Segment,2,12,Image 1,5,1,100000000,510000000205,
107.062,,Segment,2,10,Image 1,4,1,100000000,510000000221,
119.062,,Segment,2,9,Image 1,3,1,100000000,510000000243,
23.5625,,Segment,2,10,Image 1,5,1,100000000,510000000246,
138.062,,Segment,2,10,Image 1,3,1,100000000,510000000257,
103.031,,Segment,2,10,Image 1,5,1,100000000,510000000259,
51.5625,,Segment,2,9,Image 1,5,1,100000000,510000000262,
98.0312,,Segment,2,8,Image 1,4,1,100000000,510000000270,
87.0625,,Segment,2,9,Image 1,4,1,100000000,510000000277,
65.625,,Segment,2,7,Image 1,4,1,100000000,510000000280,
56.0625,,Segment,2,6,Image 1,4,1,100000000,510000000283,
175.125,,Segment,2,5,Image 1,4,1,100000000,510000000289,
43.5625,,Segment,2,13,Image 1,7,1,100000002,510000000339,
34.0625,,Segment,2,12,Image 1,6,1,100000002,510000000349,
78.5625,,Segment,2,11,Image 1,6,1,100000002,510000000356,
28.0625,,Segment,2,10,Image 1,6,1,100000002,510000000380,
127.062,,Segment,2,9,Image 1,5,1,100000002,510000000407,
102.062,,Segment,2,8,Image 1,4,1,100000002,510000000421,
95.5625,,Segment,2,6,Image 1,3,1,100000002,510000000437,
138.516,,Segment,2,5,Image 1,3,1,100000002,510000000442,
139.516,,Segment,2,4,Image 1,2,1,100000002,510000000445,
145.031,,Segment,2,3,Image 1,2,1,100000002,510000000455,
128.016,,Segment,2,2,Image 1,2,1,100000002,510000000467,
109.031,,Segment,2,1,Image 1,2,1,100000002,510000000474,
142.508,,Segment,2,0,Image 1,1,1,100000002,510000000496,
22.5156,,Segment,2,13,Image 1,6,1,100000002,510000000510,
15.0156,,Segment,2,12,Image 1,7,1,100000002,510000000514,
40.0625,,Segment,2,11,Image 1,7,1,100000002,510000000517,
30.0312,,Segment,2,5,Image 1,6,1,100000000,510000000523,
67.5625,,Segment,2,4,Image 1,5,1,100000000,510000000548,
69.0312,,Segment,2,3,Image 1,4,1,100000000,510000000561,
131.125,,Segment,2,2,Image 1,3,1,100000000,510000000595,
40.125,,Segment,2,1,Image 1,2,1,100000000,510000000608,
137.062,,Segment,2,0,Image 1,1,1,100000000,510000000632,
24.125,,Segment,2,5,Image 1,5,1,100000000,510000000638,
63.0625,,Segment,2,4,Image 1,4,1,100000000,510000000650,
78.0625,,Segment,2,4,Image 1,3,1,100000000,510000000665,
73.0625,,Segment,2,3,Image 1,3,1,100000000,510000000678,
67.0625,,Segment,2,4,Image 1,4,1,100000000,510000000685,
52.0625,,Segment,2,2,Image 1,2,1,100000000,510000000697,
15.5625,,Segment,2,9,Image 1,3,1,100000001,510000000704,
38.0625,,Segment,2,8,Image 1,3,1,100000001,510000000720,
68.0312,,Segment,2,7,Image 1,3,1,100000001,510000000723,
44.625,,Segment,2,6,Image 1,3,1,100000001,510000000764,
89.0625,,Segment,2,5,Image 1,2,1,100000001,510000000796,
120.031,,Segment,2,4,Image 1,2,1,100000001,510000000799,
72.0625,,Segment,2,3,Image 1,2,1,100000001,510000000828,
58.0312,,Segment,2,2,Image 1,2,1,100000001,510000000832,
109.062,,Segment,2,1,Image 1,2,1,100000001,510000000844,
154.062,,Segment,2,0,Image 1,1,1,100000001,510000000874,
29.5625,,Segment,2,7,Image 1,4,1,100000001,510000000898,
59.0625,,Segment,2,9,Image 1,4,1,100000001,510000000904,
19.0625,,Segment,2,8,Image 1,4,1,100000001,510000000908,
19.0625,,Segment,2,12,Image 1,6,1,100000002,510000000918,
87.0625,,Segment,2,11,Image 1,5,1,100000002,510000000937,
74.0625,,Segment,2,10,Image 1,4,1,100000002,510000000964,
154.125,,Segment,2,9,Image 1,3,1,100000002,510000000995,
115.562,,Segment,2,8,Image 1,3,1,100000002,510000001006,
123.562,,Segment,2,7,Image 1,3,1,100000002,510000001015,
45.0625,,Segment,2,8,Image 1,5,1,100000002,510000001037,
61.0625,,Segment,2,7,Image 1,5,1,100000002,510000001085,
106.062,,Segment,2,6,Image 1,4,1,100000002,510000001091,
63.125,,Segment,2,5,Image 1,2,1,100000001,510000001110,
46.125,,Segment,2,4,Image 1,1,1,100000001,510000001143,
56.0312,,Segment,2,3,Image 1,1,1,100000001,510000001154,
80.0625,,Segment,2,2,Image 1,1,1,100000001,510000001165,
119.062,,Segment,2,1,Image 1,1,1,100000001,510000001197,
150.062,,Segment,2,0,Image 1,1,1,100000001,510000001219,
80.125,,Segment,2,5,Image 1,1,1,100000001,510000001252,
39.0312,,Segment,2,3,Image 1,3,1,100000001,510000001270,
33.0625,,Segment,2,2,Image 1,2,1,100000001,510000001317,
42.0312,,Segment,2,8,Image 1,6,1,100000002,510000001329,
64.125,,Segment,2,7,Image 1,2,1,100000000,510000001365,
102.062,,Segment,2,6,Image 1,2,1,100000000,510000001388,
140.062,,Segment,2,5,Image 1,2,1,100000000,510000001390,
145.031,,Segment,2,4,Image 1,1,1,100000000,510000001397,
144.031,,Segment,2,3,Image 1,1,1,100000000,510000001399,
139.562,,Segment,2,2,Image 1,1,1,100000000,510000001414,
161.008,,Segment,2,1,Image 1,1,1,100000000,510000001417,
90.125,,Segment,2,0,Image 1,1,1,100000000,510000001444,
55.0312,,Segment,2,3,Image 1,2,1,100000001,510000001467,
50.125,,Segment,2,11,Image 1,4,1,100000002,510000001488,
94.0625,,Segment,2,9,Image 1,4,1,100000002,510000001497,
57.0625,,Segment,2,3,Image 1,2,1,100000001,510000001523,
23.0312,,Segment,2,11,Image 1,4,1,100000002,510000001525,
35.0625,,Segment,2,6,Image 1,3,1,100000001,510000001530,
87.0625,,Segment,2,5,Image 1,2,1,100000001,510000001533,
69.0625,,Segment,2,4,Image 1,2,1,100000001,510000001551,
42.5625,,Segment,2,7,Image 1,3,1,100000000,510000001568,
38.625,,Segment,2,5,Image 1,4,1,100000001,510000001581,
92.0312,,Segment,2,4,Image 1,3,1,100000001,510000001586,
39.0625,,Segment,2,2,Image 1,2,1,100000000,510000001601,
54.125,,Segment,2,1,Image 1,1,1,100000000,510000001646,
17.0312,,Segment,2,9,Image 1,3,1,100000000,510000001652,
63.5625,,Segment,2,8,Image 1,2,1,100000000,510000001663,
122.031,,Segment,2,7,Image 1,1,1,100000000,510000001667,
110.062,,Segment,2,6,Image 1,1,1,100000000,510000001686,
126.562,,Segment,2,5,Image 1,1,1,100000000,510000001735,
160.031,,Segment,2,4,Image 1,1,1,100000000,510000001745,
177.016,,Segment,2,3,Image 1,1,1,100000000,510000001750,
61.0625,,Segment,2,8,Image 1,3,1,100000000,510000001768,
97.0625,,Segment,2,7,Image 1,2,1,100000000,510000001784,
97.0625,,Segment,2,2,Image 1,1,1,100000000,510000001799,
133.125,,Segment,2,5,Image 1,3,1,100000000,510000001845,
136.062,,Segment,2,4,Image 1,2,1,100000000,510000001887,
76.0625,,Segment,2,5,Image 1,3,1,100000001,510000001927,
