
Segment Intensity Max Ch=4 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
182,,Segment,4,0,Image 1,1,1,100000001,510000002197,
119,,Segment,4,2,Image 1,1,1,100000000,510000002218,
158,,Segment,4,11,Image 1,5,1,100000002,510000002225,
163,,Segment,4,8,Image 1,1,1,100000000,510000002254,
173,,Segment,4,4,Image 1,2,1,100000000,510000002262,
189,,Segment,4,3,Image 1,2,1,100000000,510000002296,
176,,Segment,4,11,Image 1,5,1,100000002,510000002298,
173,,Segment,4,4,Image 1,3,1,100000000,510000002314,
147,,Segment,4,8,Image 1,5,1,100000002,510000002348,
126,,Segment,4,7,Image 1,4,1,100000002,510000002355,
114,,Segment,4,3,Image 1,2,1,100000001,510000002377,
184,,Segment,4,2,Image 1,2,1,100000001,510000002396,
124,,Segment,4,3,Image 1,2,1,100000001,510000002412,
170,,Segment,4,6,Image 1,3,1,100000000,510000002416,
196,,Segment,4,5,Image 1,2,1,100000000,510000002428,
200,,Segment,4,4,Image 1,2,1,100000000,510000002470,
137,,Segment,4,4,Image 1,2,1,100000001,510000002475,
85,,Segment,4,3,Image 1,2,1,100000000,510000002477,
178,,Segment,4,8,Image 1,4,1,100000002,510000002491,
162,,Segment,4,8,Image 1,5,1,100000002,510000002508,
111,,Segment,4,5,Image 1,3,1,100000001,510000002512,
200,,Segment,4,5,Image 1,3,1,100000000,510000002522,
165,,Segment,4,2,Image 1,3,1,100000000,510000002553,
190,,Segment,4,1,Image 1,2,1,100000000,510000002574,
186,,Segment,4,5,Image 1,2,1,100000000,510000002576,
90,,Segment,4,3,Image 1,3,1,100000001,510000002581,
148,,Segment,4,6,Image 1,3,1,100000000,510000002583,
179,,Segment,4,4,Image 1,2,1,100000000,510000002602,
186,,Segment,4,5,Image 1,1,1,100000000,510000002607,
178,,Segment,4,6,Image 1,2,1,100000000,510000002618,
147,,Segment,4,3,Image 1,3,1,100000001,510000002639,
142,,Segment,4,8,Image 1,4,1,100000002,510000002645,
125,,Segment,4,5,Image 1,3,1,100000002,510000002656,
125,,Segment,4,4,Image 1,3,1,100000002,510000002659,
183,,Segment,4,3,Image 1,3,1,100000002,510000002665,
149,,Segment,4,3,Image 1,3,1,100000001,510000002673,
150,,Segment,4,2,Image 1,2,1,100000001,510000002689,
184,,Segment,4,1,Image 1,2,1,100000001,510000002698,
107,,Segment,4,3,Image 1,2,1,100000001,510000002700,
135,,Segment,4,0,Image 1,1,1,100000001,510000002732,
191,,Segment,4,2,Image 1,2,1,100000000,510000002751,
141,,Segment,4,5,Image 1,4,1,100000002,510000002770,
191,,Segment,4,1,Image 1,2,1,100000000,510000002776,
174,,Segment,4,5,Image 1,2,1,100000000,510000002780,
87,,Segment,4,4,Image 1,2,1,100000002,510000002785,
164,,Segment,4,3,Image 1,1,1,100000002,510000002793,
168,,Segment,4,2,Image 1,1,1,100000002,510000002804,
175,,Segment,4,1,Image 1,1,1,100000002,510000002807,
154,,Segment,4,4,Image 1,1,1,100000002,510000002817,
176,,Segment,4,3,Image 1,2,1,100000002,510000002828,
137,,Segment,4,1,Image 1,2,1,100000001,510000002832,
191,,Segment,4,2,Image 1,2,1,100000001,510000002864,
198,,Segment,4,1,Image 1,1,1,100000001,510000002876,
198,,Segment,4,0,Image 1,1,1,100000001,510000002884,
150,,Segment,4,2,Image 1,3,1,100000001,510000002897,
124,,Segment,4,4,Image 1,4,1,100000002,510000002900,
195,,Segment,4,4,Image 1,3,1,100000002,510000002904,
146,,Segment,4,3,Image 1,1,1,100000001,510000002907,
181,,Segment,4,2,Image 1,1,1,100000001,510000002930,
121,,Segment,4,3,Image 1,2,1,100000000,510000002935,
198,,Segment,4,2,Image 1,2,1,100000000,510000002949,
178,,Segment,4,2,Image 1,3,1,100000001,510000002952,
172,,Segment,4,3,Image 1,3,1,100000002,510000002960,
173,,Segment,4,2,Image 1,2,1,100000002,510000002967,
183,,Segment,4,3,Image 1,2,1,100000001,510000002970,
183,,Segment,4,2,Image 1,1,1,100000001,510000002978,
188,,Segment,4,1,Image 1,1,1,100000001,510000002980,
138,,Segment,4,2,Image 1,2,1,100000001,510000002984,
172,,Segment,4,3,Image 1,2,1,100000002,510000002989,
155,,Segment,4,2,Image 1,3,1,100000002,510000003003,
197,,Segment,4,0,Image 1,1,1,100000000,510000003030,
198,,Segment,4,1,Image 1,2,1,100000001,510000003043,
196,,Segment,4,0,Image 1,1,1,100000000,510000003076,
195,,Segment,4,0,Image 1,1,1,100000000,510000003105,
194,,Segment,4,1,Image 1,2,1,100000000,510000003155,
192,,Segment,4,1,Image 1,2,1,100000000,510000003159,
175,,Segment,4,0,Image 1,1,1,100000000,510000003177,
184,,Segment,4,1,Image 1,1,1,100000000,510000003179,
175,,Segment,4,0,Image 1,1,1,100000002,510000003250,
198,,Segment,4,6,Image 1,3,1,100000000,510000003252,
170,,Segment,4,6,Image 1,2,1,100000000,510000003253,
135,,Segment,4,9,Image 1,2,1,100000000,510000003254,
121,,Segment,4,3,Image 1,3,1,100000000,510000003255,
102,,Segment,4,2,Image 1,2,1,100000000,510000003260,
183,,Segment,4,3,Image 1,1,1,100000001,510000003262,
153,,Segment,4,3,Image 1,2,1,100000001,510000003263,
147,,Segment,4,7,Image 1,4,1,100000002,510000003268,
193,,Segment,4,9,Image 1,4,1,100000002,510000003269,
155,,Segment,4,12,Image 1,5,1,100000002,510000003270,
157,,Segment,4,10,Image 1,3,1,100000002,510000003271,
158,,Segment,4,10,Image 1,4,1,100000002,510000003272,
172,,Segment,4,5,Image 1,2,1,100000002,510000003273,
