
Spine Terminal Pt Intensity Center Ch=2 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
50,,Spine,2,8,Image 1,1,100000000,610000003567,
42,,Spine,2,9,Image 1,1,100000000,610000003570,
78,,Spine,2,9,Image 1,1,100000002,610000003575,
42,,Spine,2,2,Image 1,1,100000000,610000003579,
102,,Spine,2,13,Image 1,1,,610000003581,
94,,Spine,2,6,Image 1,1,100000000,610000003594,
66,,Spine,2,4,Image 1,1,100000001,610000003597,
111,,Spine,2,0,Image 1,1,,610000003599,
164,,Spine,2,6,Image 1,1,100000000,610000003605,
125,,Spine,2,13,Image 1,1,,610000003607,
73,,Spine,2,2,Image 1,1,100000000,610000003617,
68,,Spine,2,0,Image 1,1,100000001,610000003620,
47,,Spine,2,0,Image 1,1,100000000,610000003622,
87,,Spine,2,4,Image 1,1,100000001,610000003624,
125,,Spine,2,13,Image 1,1,,610000003627,
57,,Spine,2,11,Image 1,1,100000002,610000003636,
58,,Spine,2,3,Image 1,1,100000000,610000003638,
68,,Spine,2,5,Image 1,1,100000000,610000003642,
45,,Spine,2,2,Image 1,1,100000002,610000003645,
160,,Spine,2,13,Image 1,1,,610000003647,
74,,Spine,2,4,Image 1,1,100000002,610000003653,
49,,Spine,2,9,Image 1,1,100000000,610000003656,
50,,Spine,2,4,Image 1,1,100000000,610000003659,
70,,Spine,2,0,Image 1,1,100000001,610000003662,
138,,Spine,2,5,Image 1,1,100000000,610000003668,
47,,Spine,2,5,Image 1,1,100000000,610000003670,
163,,Spine,2,4,Image 1,1,100000000,610000003680,
77,,Spine,2,6,Image 1,1,100000000,610000003682,
61,,Spine,2,2,Image 1,1,100000000,610000003687,
62,,Spine,2,3,Image 1,1,100000000,610000003690,
130,,Spine,2,2,Image 1,1,,610000003693,
68,,Spine,2,5,Image 1,1,100000000,610000003698,
63,,Spine,2,5,Image 1,1,100000001,610000003700,
59,,Spine,2,9,Image 1,1,100000002,610000003704,
91,,Spine,2,9,Image 1,1,100000000,610000003707,
72,,Spine,2,1,Image 1,1,100000000,610000003711,
125,,Spine,2,13,Image 1,1,,610000003713,
97,,Spine,2,3,Image 1,1,100000000,610000003718,
55,,Spine,2,1,Image 1,1,100000001,610000003721,
91,,Spine,2,0,Image 1,1,100000001,610000003724,
71,,Spine,2,5,Image 1,1,100000002,610000003728,
58,,Spine,2,5,Image 1,1,100000002,610000003730,
61,,Spine,2,1,Image 1,1,100000001,610000003732,
134,,Spine,2,3,Image 1,1,100000000,610000003737,
16,,Spine,2,5,Image 1,1,100000000,610000003739,
49,,Spine,2,2,Image 1,1,100000000,610000003741,
51,,Spine,2,9,Image 1,1,100000002,610000003743,
136,,Spine,2,5,Image 1,1,100000000,610000003747,
88,,Spine,2,5,Image 1,1,100000001,610000003750,
94,,Spine,2,2,Image 1,1,100000000,610000003752,
102,,Spine,2,13,Image 1,1,,610000003754,
62,,Spine,2,4,Image 1,1,100000001,610000003758,
64,,Spine,2,3,Image 1,1,100000000,610000003760,
84,,Spine,2,0,Image 1,1,100000000,610000003762,
56,,Spine,2,2,Image 1,1,100000000,610000003765,
111,,Spine,2,0,Image 1,1,,610000003768,
81,,Spine,2,2,Image 1,1,100000000,610000003771,
86,,Spine,2,1,Image 1,1,100000001,610000003774,
102,,Spine,2,2,Image 1,1,100000000,610000003778,
171,,Spine,2,5,Image 1,1,100000000,610000003781,
91,,Spine,2,2,Image 1,1,100000001,610000003784,
60,,Spine,2,0,Image 1,1,100000000,610000003786,
73,,Spine,2,3,Image 1,1,100000000,610000003788,
114,,Spine,2,2,Image 1,1,,610000003790,
174,,Spine,2,6,Image 1,1,100000000,610000003795,
160,,Spine,2,5,Image 1,1,100000000,610000003800,
105,,Spine,2,0,Image 1,1,,610000003802,
112,,Spine,2,5,Image 1,1,100000000,610000003808,
169,,Spine,2,5,Image 1,1,100000000,610000003810,
110,,Spine,2,0,Image 1,1,,610000003813,
142,,Spine,2,1,Image 1,1,100000001,610000003821,
94,,Spine,2,4,Image 1,1,100000002,610000003824,
112,,Spine,2,8,Image 1,1,100000002,610000003826,
114,,Spine,2,0,Image 1,1,,610000003828,
70,,Spine,2,4,Image 1,1,100000000,610000003833,
58,,Spine,2,0,Image 1,1,100000000,610000003838,
94,,Spine,2,0,Image 1,1,100000001,610000003840,
82,,Spine,2,4,Image 1,1,100000000,610000003843,
92,,Spine,2,0,Image 1,1,,610000003853,
127,,Spine,2,6,Image 1,1,100000002,610000003858,
130,,Spine,2,2,Image 1,1,,610000003863,
103,,Spine,2,1,Image 1,1,100000000,610000003866,
131,,Spine,2,9,Image 1,1,100000002,610000003869,
149,,Spine,2,5,Image 1,1,100000000,610000003875,
92,,Spine,2,0,Image 1,1,,610000003882,
153,,Spine,2,0,Image 1,1,100000000,610000003888,
192,,Spine,2,0,Image 1,1,100000001,610000003893,
78,,Spine,2,5,Image 1,1,100000000,610000003896,
85,,Spine,2,2,Image 1,1,100000002,610000003902,
183,,Spine,2,5,Image 1,1,100000000,610000003906,
68,,Spine,2,9,Image 1,1,100000002,610000003910,
125,,Spine,2,7,Image 1,1,100000002,610000003915,
126,,Spine,2,0,Image 1,1,100000001,610000003923,
137,,Spine,2,2,Image 1,1,100000000,610000003925,
138,,Spine,2,0,Image 1,1,,610000003927,
118,,Spine,2,0,Image 1,1,,610000003950,
187,,Spine,2,2,Image 1,1,100000001,610000003991,
190,,Spine,2,1,Image 1,1,,610000004124,
141,,Spine,2,2,Image 1,1,,610000004124,
152,,Spine,2,0,Image 1,1,,610000004124,
189,,Spine,2,1,Image 1,1,,610000004125,
116,,Spine,2,2,Image 1,1,,610000004125,
55,,Spine,2,5,Image 1,1,,610000004126,
