
Spine Max Diameter
 ==================== 
Spine Max Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.860643,µm,Spine,0,1,1,100000000,610000003921,
0.524112,µm,Spine,0,1,1,100000001,610000003923,
0.525267,µm,Spine,2,1,1,100000000,610000003925,
0.689106,µm,Spine,0,1,1,100000000,610000003928,
0.396297,µm,Spine,0,1,1,100000000,610000003951,
0.816273,µm,Spine,13,7,1,100000002,610000003956,
0.483374,µm,Spine,13,7,1,100000002,610000003972,
0.556002,µm,Spine,2,1,1,100000001,610000003978,
0.559425,µm,Spine,2,2,1,100000001,610000003991,
0.316002,µm,Spine,12,6,1,100000000,610000004010,
0.302195,µm,Spine,10,4,1,100000000,610000004011,
0.478655,µm,Spine,9,3,1,100000000,610000004012,
0.355469,µm,Spine,9,3,1,100000000,610000004013,
0.314983,µm,Spine,8,4,1,100000000,610000004014,
0.324513,µm,Spine,8,4,1,100000000,610000004015,
0.477984,µm,Spine,5,3,1,100000000,610000004016,
0.290223,µm,Spine,4,3,1,100000000,610000004017,
0.476706,µm,Spine,5,3,1,100000000,610000004018,
0.551129,µm,Spine,4,2,1,100000000,610000004019,
0.303395,µm,Spine,4,2,1,100000000,610000004020,
0.405409,µm,Spine,6,1,1,100000000,610000004021,
0.321911,µm,Spine,5,3,1,100000000,610000004022,
0.422697,µm,Spine,4,2,1,100000000,610000004023,
0.393214,µm,Spine,4,2,1,100000000,610000004024,
0.369551,µm,Spine,4,2,1,100000000,610000004025,
0.343914,µm,Spine,4,2,1,100000000,610000004026,
0.388131,µm,Spine,2,2,1,100000000,610000004027,
0.608421,µm,Spine,1,1,1,100000000,610000004028,
0.625147,µm,Spine,1,1,1,100000000,610000004029,
0.39384,µm,Spine,1,2,1,100000000,610000004030,
0.358769,µm,Spine,4,5,1,100000000,610000004031,
0.272952,µm,Spine,3,3,1,100000000,610000004032,
0.342624,µm,Spine,2,3,1,100000000,610000004033,
0.322164,µm,Spine,2,3,1,100000000,610000004034,
0.276278,µm,Spine,2,2,1,100000000,610000004035,
0.297528,µm,Spine,2,2,1,100000000,610000004036,
0.278633,µm,Spine,2,2,1,100000000,610000004037,
0.320331,µm,Spine,1,2,1,100000000,610000004038,
0.325095,µm,Spine,2,1,1,100000000,610000004039,
0.296083,µm,Spine,1,1,1,100000000,610000004040,
0.298912,µm,Spine,1,1,1,100000000,610000004041,
0.347708,µm,Spine,0,1,1,100000000,610000004042,
0.317019,µm,Spine,0,1,1,100000000,610000004043,
0.435216,µm,Spine,0,1,1,100000000,610000004044,
0.453586,µm,Spine,7,2,1,100000000,610000004045,
0.417917,µm,Spine,7,2,1,100000000,610000004046,
0.276209,µm,Spine,4,2,1,100000000,610000004047,
0.320764,µm,Spine,1,2,1,100000000,610000004048,
0.674306,µm,Spine,0,1,1,100000000,610000004049,
0.267109,µm,Spine,3,3,1,100000000,610000004051,
0.27342,µm,Spine,3,3,1,100000000,610000004052,
0.353194,µm,Spine,1,1,1,100000000,610000004053,
0.813272,µm,Spine,0,1,1,100000000,610000004054,
0.385614,µm,Spine,0,1,1,100000000,610000004056,
0.348543,µm,Spine,0,1,1,100000000,610000004057,
0.365427,µm,Spine,0,1,1,100000000,610000004058,
0.23011,µm,Spine,9,4,1,100000001,610000004069,
0.196352,µm,Spine,8,3,1,100000001,610000004070,
0.270624,µm,Spine,7,4,1,100000001,610000004071,
0.262838,µm,Spine,7,4,1,100000001,610000004072,
0.347331,µm,Spine,5,2,1,100000001,610000004073,
0.313362,µm,Spine,5,3,1,100000001,610000004074,
0.406641,µm,Spine,1,1,1,100000001,610000004075,
0.463501,µm,Spine,0,1,1,100000001,610000004076,
0.470615,µm,Spine,2,1,1,100000001,610000004077,
0.495489,µm,Spine,2,1,1,100000001,610000004078,
0.600561,µm,Spine,1,1,1,100000001,610000004079,
0.35346,µm,Spine,4,1,1,100000001,610000004081,
0.407908,µm,Spine,1,1,1,100000001,610000004082,
0.509685,µm,Spine,0,1,1,100000001,610000004083,
0.406651,µm,Spine,4,1,1,100000001,610000004084,
0.252737,µm,Spine,3,2,1,100000001,610000004085,
0.382736,µm,Spine,2,1,1,100000001,610000004086,
0.254074,µm,Spine,13,7,1,100000002,610000004096,
0.252354,µm,Spine,13,7,1,100000002,610000004097,
0.469067,µm,Spine,10,5,1,100000002,610000004098,
0.534437,µm,Spine,8,4,1,100000002,610000004099,
0.729416,µm,Spine,8,4,1,100000002,610000004100,
0.605553,µm,Spine,8,4,1,100000002,610000004101,
0.33859,µm,Spine,9,3,1,100000002,610000004102,
0.40625,µm,Spine,11,4,1,100000002,610000004103,
0.329132,µm,Spine,8,4,1,100000002,610000004104,
0.36493,µm,Spine,8,4,1,100000002,610000004105,
0.54082,µm,Spine,7,3,1,100000002,610000004106,
0.693432,µm,Spine,6,3,1,100000002,610000004107,
0.265662,µm,Spine,8,6,1,100000002,610000004108,
0.301135,µm,Spine,7,5,1,100000002,610000004109,
0.290348,µm,Spine,7,5,1,100000002,610000004110,
0.335944,µm,Spine,8,4,1,100000002,610000004111,
0.662609,µm,Spine,3,2,1,100000002,610000004112,
0.577628,µm,Spine,3,2,1,100000002,610000004113,
0.299726,µm,Spine,5,4,1,100000002,610000004114,
0.32753,µm,Spine,5,4,1,100000002,610000004115,
0.500841,µm,Spine,4,3,1,100000002,610000004116,
0.57768,µm,Spine,2,2,1,100000002,610000004117,
0.497097,µm,Spine,2,1,1,100000002,610000004118,
0.456497,µm,Spine,2,1,1,100000002,610000004119,
0.408533,µm,Spine,2,1,1,100000002,610000004120,
0.329351,µm,Spine,3,3,1,100000002,610000004121,
