
Spine Intensity Max Ch=4 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
71,,Spine,4,8,Image 1,3,1,100000000,610000003567,
187,,Spine,4,9,Image 1,3,1,100000000,610000003570,
153,,Spine,4,9,Image 1,5,1,100000002,610000003575,
135,,Spine,4,2,Image 1,1,1,100000000,610000003579,
152,,Spine,4,3,Image 1,3,1,100000002,610000003590,
164,,Spine,4,6,Image 1,2,1,100000000,610000003594,
66,,Spine,4,4,Image 1,1,1,100000001,610000003597,
111,,Spine,4,0,Image 1,1,1,100000000,610000003601,
164,,Spine,4,6,Image 1,2,1,100000000,610000003605,
191,,Spine,4,3,Image 1,3,1,100000002,610000003613,
162,,Spine,4,2,Image 1,3,1,100000000,610000003617,
151,,Spine,4,0,Image 1,1,1,100000001,610000003620,
185,,Spine,4,0,Image 1,1,1,100000000,610000003622,
90,,Spine,4,4,Image 1,1,1,100000001,610000003624,
191,,Spine,4,3,Image 1,3,1,100000002,610000003632,
176,,Spine,4,11,Image 1,5,1,100000002,610000003636,
138,,Spine,4,3,Image 1,3,1,100000000,610000003638,
161,,Spine,4,5,Image 1,1,1,100000000,610000003642,
158,,Spine,4,2,Image 1,2,1,100000002,610000003645,
185,,Spine,4,3,Image 1,3,1,100000002,610000003650,
125,,Spine,4,4,Image 1,3,1,100000002,610000003653,
161,,Spine,4,9,Image 1,3,1,100000000,610000003656,
178,,Spine,4,4,Image 1,2,1,100000000,610000003659,
188,,Spine,4,0,Image 1,1,1,100000001,610000003662,
171,,Spine,4,5,Image 1,3,1,100000000,610000003668,
156,,Spine,4,5,Image 1,1,1,100000000,610000003670,
178,,Spine,4,4,Image 1,2,1,100000000,610000003680,
198,,Spine,4,6,Image 1,3,1,100000000,610000003682,
165,,Spine,4,2,Image 1,3,1,100000000,610000003687,
144,,Spine,4,3,Image 1,3,1,100000000,610000003690,
185,,Spine,4,0,Image 1,1,1,100000001,610000003695,
186,,Spine,4,5,Image 1,4,1,100000000,610000003698,
