
Spine Center Intensity Median Ch=1 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.00195,,Spine,1,8,Image 1,3,1,100000000,610000003567,
2.00391,,Spine,1,9,Image 1,3,1,100000000,610000003570,
25.625,,Spine,1,9,Image 1,5,1,100000002,610000003575,
2.00781,,Spine,1,2,Image 1,1,1,100000000,610000003579,
3.00781,,Spine,1,3,Image 1,3,1,100000002,610000003590,
3,,Spine,1,6,Image 1,2,1,100000000,610000003594,
1.50781,,Spine,1,4,Image 1,1,1,100000001,610000003597,
0.500977,,Spine,1,0,Image 1,1,1,100000000,610000003601,
2.50195,,Spine,1,6,Image 1,2,1,100000000,610000003605,
2.00781,,Spine,1,3,Image 1,3,1,100000002,610000003613,
4.00391,,Spine,1,2,Image 1,3,1,100000000,610000003617,
2.00195,,Spine,1,0,Image 1,1,1,100000001,610000003620,
2.00195,,Spine,1,0,Image 1,1,1,100000000,610000003622,
9.00391,,Spine,1,4,Image 1,1,1,100000001,610000003624,
2.00781,,Spine,1,3,Image 1,3,1,100000002,610000003632,
5.00391,,Spine,1,11,Image 1,5,1,100000002,610000003636,
2.00195,,Spine,1,3,Image 1,3,1,100000000,610000003638,
3.00391,,Spine,1,5,Image 1,1,1,100000000,610000003642,
3,,Spine,1,2,Image 1,2,1,100000002,610000003645,
3.00781,,Spine,1,3,Image 1,3,1,100000002,610000003650,
4.50391,,Spine,1,4,Image 1,3,1,100000002,610000003653,
5,,Spine,1,9,Image 1,3,1,100000000,610000003656,
3.50781,,Spine,1,4,Image 1,2,1,100000000,610000003659,
2.50391,,Spine,1,0,Image 1,1,1,100000001,610000003662,
5.00391,,Spine,1,5,Image 1,3,1,100000000,610000003668,
7,,Spine,1,5,Image 1,1,1,100000000,610000003670,
5.00781,,Spine,1,4,Image 1,2,1,100000000,610000003680,
7.00391,,Spine,1,6,Image 1,3,1,100000000,610000003682,
2.50391,,Spine,1,2,Image 1,3,1,100000000,610000003687,
3.00195,,Spine,1,3,Image 1,3,1,100000000,610000003690,
1.50391,,Spine,1,0,Image 1,1,1,100000001,610000003695,
2.50195,,Spine,1,5,Image 1,4,1,100000000,610000003698,
2,,Spine,1,5,Image 1,2,1,100000001,610000003700,
8.01562,,Spine,1,9,Image 1,5,1,100000002,610000003704,
6.00391,,Spine,1,9,Image 1,4,1,100000000,610000003707,
4.00195,,Spine,1,1,Image 1,2,1,100000000,610000003711,
2,,Spine,1,3,Image 1,3,1,100000002,610000003716,
2.00195,,Spine,1,3,Image 1,3,1,100000000,610000003718,
1.50195,,Spine,1,1,Image 1,1,1,100000001,610000003721,
3,,Spine,1,0,Image 1,1,1,100000001,610000003724,
0.00390625,,Spine,1,5,Image 1,4,1,100000002,610000003728,
4,,Spine,1,5,Image 1,4,1,100000002,610000003730,
3,,Spine,1,1,Image 1,1,1,100000001,610000003732,
2.00391,,Spine,1,3,Image 1,3,1,100000000,610000003737,
2.00195,,Spine,1,5,Image 1,1,1,100000000,610000003739,
3.00391,,Spine,1,2,Image 1,3,1,100000000,610000003741,
3.00391,,Spine,1,9,Image 1,3,1,100000002,610000003743,
5.00391,,Spine,1,5,Image 1,3,1,100000000,610000003747,
2.00391,,Spine,1,5,Image 1,2,1,100000001,610000003750,
3.00391,,Spine,1,2,Image 1,3,1,100000000,610000003752,
4.00391,,Spine,1,3,Image 1,3,1,100000002,610000003756,
3.00195,,Spine,1,4,Image 1,2,1,100000001,610000003758,
2.00391,,Spine,1,3,Image 1,3,1,100000000,610000003760,
3.00391,,Spine,1,0,Image 1,1,1,100000000,610000003762,
3.00391,,Spine,1,2,Image 1,2,1,100000000,610000003765,
5.00391,,Spine,1,0,Image 1,1,1,100000000,610000003769,
2.00781,,Spine,1,2,Image 1,2,1,100000000,610000003771,
2.50781,,Spine,1,1,Image 1,1,1,100000001,610000003774,
3.00391,,Spine,1,2,Image 1,3,1,100000000,610000003778,
4.50391,,Spine,1,5,Image 1,3,1,100000000,610000003781,
4.50391,,Spine,1,2,Image 1,1,1,100000001,610000003784,
4.00391,,Spine,1,0,Image 1,1,1,100000000,610000003786,
3.00195,,Spine,1,3,Image 1,3,1,100000000,610000003788,
1.00195,,Spine,1,0,Image 1,1,1,100000001,610000003791,
3,,Spine,1,6,Image 1,1,1,100000000,610000003795,
4.50391,,Spine,1,5,Image 1,3,1,100000000,610000003800,
3.00195,,Spine,1,0,Image 1,1,1,100000000,610000003805,
4.00195,,Spine,1,5,Image 1,3,1,100000000,610000003808,
2.00391,,Spine,1,5,Image 1,3,1,100000000,610000003810,
6.00781,,Spine,1,0,Image 1,1,1,100000000,610000003814,
3.00195,,Spine,1,1,Image 1,2,1,100000001,610000003821,
2.00391,,Spine,1,4,Image 1,3,1,100000002,610000003824,
11.0078,,Spine,1,8,Image 1,4,1,100000002,610000003826,
9.00781,,Spine,1,0,Image 1,1,1,100000000,610000003829,
2,,Spine,1,0,Image 1,1,1,100000001,610000003831,
3.00195,,Spine,1,4,Image 1,1,1,100000000,610000003833,
4,,Spine,1,0,Image 1,1,1,100000000,610000003835,
2.00195,,Spine,1,0,Image 1,1,1,100000000,610000003838,
2.00098,,Spine,1,0,Image 1,1,1,100000001,610000003840,
0.00390625,,Spine,1,4,Image 1,2,1,100000000,610000003843,
2.50195,,Spine,1,0,Image 1,1,1,100000001,610000003849,
2.00195,,Spine,1,0,Image 1,1,1,100000000,610000003854,
3.50098,,Spine,1,0,Image 1,1,1,100000001,610000003856,
0.00390625,,Spine,1,6,Image 1,3,1,100000002,610000003858,
2.00195,,Spine,1,0,Image 1,1,1,100000001,610000003860,
3.00391,,Spine,1,0,Image 1,1,1,100000001,610000003864,
2.00391,,Spine,1,1,Image 1,1,1,100000000,610000003866,
30.0078,,Spine,1,9,Image 1,4,1,100000002,610000003869,
5.50195,,Spine,1,0,Image 1,1,1,100000000,610000003873,
6.00195,,Spine,1,5,Image 1,3,1,100000000,610000003875,
5.00195,,Spine,1,0,Image 1,1,1,100000000,610000003878,
1.50098,,Spine,1,3,Image 1,3,1,100000002,610000003880,
3.00391,,Spine,1,0,Image 1,1,1,100000000,610000003884,
3.00391,,Spine,1,3,Image 1,3,1,100000002,610000003886,
13.0078,,Spine,1,0,Image 1,1,1,100000000,610000003888,
