
Spine Center Intensity Min Ch=4 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
117,,Spine,4,0,Image 1,1,1,100000001,610000003923,
135,,Spine,4,2,Image 1,1,1,100000000,610000003925,
86,,Spine,4,0,Image 1,1,1,100000000,610000003928,
92,,Spine,4,0,Image 1,1,1,100000000,610000003951,
104,,Spine,4,3,Image 1,3,1,100000002,610000003956,
132,,Spine,4,3,Image 1,3,1,100000002,610000003972,
157,,Spine,4,0,Image 1,1,1,100000001,610000003978,
137,,Spine,4,2,Image 1,2,1,100000001,610000003991,
0,,Spine,4,12,Image 1,6,1,100000000,610000004010,
13,,Spine,4,10,Image 1,4,1,100000000,610000004011,
37,,Spine,4,9,Image 1,3,1,100000000,610000004012,
69,,Spine,4,9,Image 1,3,1,100000000,610000004013,
56,,Spine,4,8,Image 1,4,1,100000000,610000004014,
48,,Spine,4,8,Image 1,4,1,100000000,610000004015,
85,,Spine,4,5,Image 1,3,1,100000000,610000004016,
5,,Spine,4,4,Image 1,3,1,100000000,610000004017,
129,,Spine,4,5,Image 1,3,1,100000000,610000004018,
145,,Spine,4,4,Image 1,2,1,100000000,610000004019,
77,,Spine,4,4,Image 1,2,1,100000000,610000004020,
47,,Spine,4,6,Image 1,1,1,100000000,610000004021,
68,,Spine,4,5,Image 1,3,1,100000000,610000004022,
168,,Spine,4,4,Image 1,2,1,100000000,610000004023,
84,,Spine,4,4,Image 1,2,1,100000000,610000004024,
118,,Spine,4,4,Image 1,2,1,100000000,610000004025,
75,,Spine,4,4,Image 1,2,1,100000000,610000004026,
28,,Spine,4,2,Image 1,2,1,100000000,610000004027,
79,,Spine,4,1,Image 1,1,1,100000000,610000004028,
178,,Spine,4,1,Image 1,1,1,100000000,610000004029,
121,,Spine,4,1,Image 1,2,1,100000000,610000004030,
44,,Spine,4,4,Image 1,5,1,100000000,610000004031,
47,,Spine,4,3,Image 1,3,1,100000000,610000004032,
109,,Spine,4,2,Image 1,3,1,100000000,610000004033,
57,,Spine,4,2,Image 1,3,1,100000000,610000004034,
75,,Spine,4,2,Image 1,2,1,100000000,610000004035,
54,,Spine,4,2,Image 1,2,1,100000000,610000004036,
29,,Spine,4,2,Image 1,2,1,100000000,610000004037,
47,,Spine,4,1,Image 1,2,1,100000000,610000004038,
71,,Spine,4,2,Image 1,1,1,100000000,610000004039,
14,,Spine,4,1,Image 1,1,1,100000000,610000004040,
49,,Spine,4,1,Image 1,1,1,100000000,610000004041,
71,,Spine,4,0,Image 1,1,1,100000000,610000004042,
126,,Spine,4,0,Image 1,1,1,100000000,610000004043,
116,,Spine,4,0,Image 1,1,1,100000000,610000004044,
145,,Spine,4,7,Image 1,2,1,100000000,610000004045,
71,,Spine,4,7,Image 1,2,1,100000000,610000004046,
11,,Spine,4,4,Image 1,2,1,100000000,610000004047,
21,,Spine,4,1,Image 1,2,1,100000000,610000004048,
158,,Spine,4,0,Image 1,1,1,100000000,610000004049,
56,,Spine,4,3,Image 1,3,1,100000000,610000004051,
38,,Spine,4,3,Image 1,3,1,100000000,610000004052,
50,,Spine,4,1,Image 1,1,1,100000000,610000004053,
84,,Spine,4,0,Image 1,1,1,100000000,610000004054,
58,,Spine,4,0,Image 1,1,1,100000000,610000004056,
91,,Spine,4,0,Image 1,1,1,100000000,610000004057,
157,,Spine,4,0,Image 1,1,1,100000000,610000004058,
62,,Spine,4,9,Image 1,4,1,100000001,610000004069,
0,,Spine,4,8,Image 1,3,1,100000001,610000004070,
43,,Spine,4,7,Image 1,4,1,100000001,610000004071,
22,,Spine,4,7,Image 1,4,1,100000001,610000004072,
52,,Spine,4,5,Image 1,2,1,100000001,610000004073,
0,,Spine,4,5,Image 1,3,1,100000001,610000004074,
39,,Spine,4,1,Image 1,1,1,100000001,610000004075,
105,,Spine,4,0,Image 1,1,1,100000001,610000004076,
0,,Spine,4,2,Image 1,1,1,100000001,610000004077,
122,,Spine,4,2,Image 1,1,1,100000001,610000004078,
126,,Spine,4,1,Image 1,1,1,100000001,610000004079,
0,,Spine,4,4,Image 1,1,1,100000001,610000004081,
119,,Spine,4,1,Image 1,1,1,100000001,610000004082,
143,,Spine,4,0,Image 1,1,1,100000001,610000004083,
32,,Spine,4,4,Image 1,1,1,100000001,610000004084,
76,,Spine,4,3,Image 1,2,1,100000001,610000004085,
127,,Spine,4,2,Image 1,1,1,100000001,610000004086,
24,,Spine,4,13,Image 1,7,1,100000002,610000004096,
12,,Spine,4,13,Image 1,7,1,100000002,610000004097,
33,,Spine,4,10,Image 1,5,1,100000002,610000004098,
74,,Spine,4,8,Image 1,4,1,100000002,610000004099,
82,,Spine,4,8,Image 1,4,1,100000002,610000004100,
79,,Spine,4,8,Image 1,4,1,100000002,610000004101,
17,,Spine,4,9,Image 1,3,1,100000002,610000004102,
0,,Spine,4,11,Image 1,4,1,100000002,610000004103,
0,,Spine,4,8,Image 1,4,1,100000002,610000004104,
25,,Spine,4,8,Image 1,4,1,100000002,610000004105,
123,,Spine,4,7,Image 1,3,1,100000002,610000004106,
101,,Spine,4,6,Image 1,3,1,100000002,610000004107,
0,,Spine,4,8,Image 1,6,1,100000002,610000004108,
50,,Spine,4,7,Image 1,5,1,100000002,610000004109,
0,,Spine,4,7,Image 1,5,1,100000002,610000004110,
48,,Spine,4,8,Image 1,4,1,100000002,610000004111,
119,,Spine,4,3,Image 1,2,1,100000002,610000004112,
91,,Spine,4,3,Image 1,2,1,100000002,610000004113,
0,,Spine,4,5,Image 1,4,1,100000002,610000004114,
23,,Spine,4,5,Image 1,4,1,100000002,610000004115,
27,,Spine,4,4,Image 1,3,1,100000002,610000004116,
112,,Spine,4,2,Image 1,2,1,100000002,610000004117,
67,,Spine,4,2,Image 1,1,1,100000002,610000004118,
0,,Spine,4,2,Image 1,1,1,100000002,610000004119,
101,,Spine,4,2,Image 1,1,1,100000002,610000004120,
36,,Spine,4,3,Image 1,3,1,100000002,610000004121,
