
Spine Mean Diameter
 ==================== 
Spine Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.47368,µm,Spine,13,7,1,100000002,610000003899,
0.366762,µm,Spine,2,3,1,100000002,610000003902,
0.454309,µm,Spine,5,3,1,100000000,610000003906,
0.672185,µm,Spine,0,1,1,100000000,610000003908,
0.285173,µm,Spine,9,3,1,100000002,610000003910,
0.585571,µm,Spine,13,7,1,100000002,610000003913,
0.432399,µm,Spine,7,3,1,100000002,610000003915,
0.529916,µm,Spine,2,1,1,100000001,610000003917,
0.615462,µm,Spine,0,1,1,100000000,610000003921,
0.317918,µm,Spine,0,1,1,100000001,610000003923,
0.310506,µm,Spine,2,1,1,100000000,610000003925,
0.569019,µm,Spine,0,1,1,100000000,610000003928,
0.380615,µm,Spine,0,1,1,100000000,610000003951,
0.645884,µm,Spine,13,7,1,100000002,610000003956,
0.399293,µm,Spine,13,7,1,100000002,610000003972,
0.494071,µm,Spine,2,1,1,100000001,610000003978,
0.403142,µm,Spine,2,2,1,100000001,610000003991,
0.279876,µm,Spine,12,6,1,100000000,610000004010,
0.287411,µm,Spine,10,4,1,100000000,610000004011,
0.383737,µm,Spine,9,3,1,100000000,610000004012,
0.336584,µm,Spine,9,3,1,100000000,610000004013,
0.248898,µm,Spine,8,4,1,100000000,610000004014,
0.262771,µm,Spine,8,4,1,100000000,610000004015,
0.443551,µm,Spine,5,3,1,100000000,610000004016,
0.249605,µm,Spine,4,3,1,100000000,610000004017,
0.469483,µm,Spine,5,3,1,100000000,610000004018,
0.498661,µm,Spine,4,2,1,100000000,610000004019,
0.289467,µm,Spine,4,2,1,100000000,610000004020,
0.357533,µm,Spine,6,1,1,100000000,610000004021,
0.307618,µm,Spine,5,3,1,100000000,610000004022,
0.407955,µm,Spine,4,2,1,100000000,610000004023,
0.332752,µm,Spine,4,2,1,100000000,610000004024,
0.328549,µm,Spine,4,2,1,100000000,610000004025,
0.272904,µm,Spine,4,2,1,100000000,610000004026,
0.370691,µm,Spine,2,2,1,100000000,610000004027,
0.447431,µm,Spine,1,1,1,100000000,610000004028,
0.614712,µm,Spine,1,1,1,100000000,610000004029,
0.357072,µm,Spine,1,2,1,100000000,610000004030,
0.315093,µm,Spine,4,5,1,100000000,610000004031,
0.24587,µm,Spine,3,3,1,100000000,610000004032,
0.30299,µm,Spine,2,3,1,100000000,610000004033,
0.306204,µm,Spine,2,3,1,100000000,610000004034,
0.271852,µm,Spine,2,2,1,100000000,610000004035,
0.275717,µm,Spine,2,2,1,100000000,610000004036,
0.263468,µm,Spine,2,2,1,100000000,610000004037,
0.297275,µm,Spine,1,2,1,100000000,610000004038,
0.318505,µm,Spine,2,1,1,100000000,610000004039,
0.244129,µm,Spine,1,1,1,100000000,610000004040,
0.256951,µm,Spine,1,1,1,100000000,610000004041,
0.342702,µm,Spine,0,1,1,100000000,610000004042,
0.305862,µm,Spine,0,1,1,100000000,610000004043,
0.422443,µm,Spine,0,1,1,100000000,610000004044,
0.389293,µm,Spine,7,2,1,100000000,610000004045,
0.411461,µm,Spine,7,2,1,100000000,610000004046,
0.266962,µm,Spine,4,2,1,100000000,610000004047,
0.244795,µm,Spine,1,2,1,100000000,610000004048,
0.578804,µm,Spine,0,1,1,100000000,610000004049,
0.21787,µm,Spine,3,3,1,100000000,610000004051,
0.265473,µm,Spine,3,3,1,100000000,610000004052,
0.348618,µm,Spine,1,1,1,100000000,610000004053,
0.650387,µm,Spine,0,1,1,100000000,610000004054,
0.348345,µm,Spine,0,1,1,100000000,610000004056,
0.318917,µm,Spine,0,1,1,100000000,610000004057,
0.338905,µm,Spine,0,1,1,100000000,610000004058,
0.218935,µm,Spine,9,4,1,100000001,610000004069,
0.181049,µm,Spine,8,3,1,100000001,610000004070,
0.238779,µm,Spine,7,4,1,100000001,610000004071,
0.237415,µm,Spine,7,4,1,100000001,610000004072,
0.284154,µm,Spine,5,2,1,100000001,610000004073,
0.309025,µm,Spine,5,3,1,100000001,610000004074,
0.338224,µm,Spine,1,1,1,100000001,610000004075,
0.440747,µm,Spine,0,1,1,100000001,610000004076,
0.428994,µm,Spine,2,1,1,100000001,610000004077,
0.445792,µm,Spine,2,1,1,100000001,610000004078,
0.542482,µm,Spine,1,1,1,100000001,610000004079,
0.263693,µm,Spine,4,1,1,100000001,610000004081,
0.392984,µm,Spine,1,1,1,100000001,610000004082,
0.44913,µm,Spine,0,1,1,100000001,610000004083,
0.284576,µm,Spine,4,1,1,100000001,610000004084,
0.236818,µm,Spine,3,2,1,100000001,610000004085,
0.369475,µm,Spine,2,1,1,100000001,610000004086,
0.208287,µm,Spine,13,7,1,100000002,610000004096,
0.231877,µm,Spine,13,7,1,100000002,610000004097,
0.410434,µm,Spine,10,5,1,100000002,610000004098,
0.463199,µm,Spine,8,4,1,100000002,610000004099,
0.631927,µm,Spine,8,4,1,100000002,610000004100,
0.510104,µm,Spine,8,4,1,100000002,610000004101,
0.301797,µm,Spine,9,3,1,100000002,610000004102,
0.31177,µm,Spine,11,4,1,100000002,610000004103,
0.291519,µm,Spine,8,4,1,100000002,610000004104,
0.30594,µm,Spine,8,4,1,100000002,610000004105,
0.493725,µm,Spine,7,3,1,100000002,610000004106,
0.532834,µm,Spine,6,3,1,100000002,610000004107,
0.243493,µm,Spine,8,6,1,100000002,610000004108,
0.253071,µm,Spine,7,5,1,100000002,610000004109,
0.226424,µm,Spine,7,5,1,100000002,610000004110,
0.31016,µm,Spine,8,4,1,100000002,610000004111,
0.544586,µm,Spine,3,2,1,100000002,610000004112,
0.543117,µm,Spine,3,2,1,100000002,610000004113,
0.26362,µm,Spine,5,4,1,100000002,610000004114,
0.300875,µm,Spine,5,4,1,100000002,610000004115,
0.405691,µm,Spine,4,3,1,100000002,610000004116,
0.570664,µm,Spine,2,2,1,100000002,610000004117,
0.492096,µm,Spine,2,1,1,100000002,610000004118,
0.451963,µm,Spine,2,1,1,100000002,610000004119,
0.402526,µm,Spine,2,1,1,100000002,610000004120,
0.310635,µm,Spine,3,3,1,100000002,610000004121,
