
Segment Straightness
 ==================== 
Segment Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.698111,,Segment,12,6,1,100000000,510000000038,
0.996546,,Segment,11,5,1,100000000,510000000040,
0.994725,,Segment,10,4,1,100000000,510000000049,
0.985667,,Segment,9,4,1,100000000,510000000062,
0.973993,,Segment,8,3,1,100000000,510000000072,
0.990017,,Segment,7,3,1,100000000,510000000074,
0.973111,,Segment,5,3,1,100000000,510000000079,
0.729905,,Segment,4,3,1,100000000,510000000146,
0.91423,,Segment,3,2,1,100000000,510000000156,
0.97164,,Segment,2,1,1,100000000,510000000161,
0.934547,,Segment,1,1,1,100000000,510000000168,
0.9688,,Segment,0,1,1,100000000,510000000177,
0.95219,,Segment,11,4,1,100000000,510000000200,
0.977194,,Segment,12,5,1,100000000,510000000205,
0.924137,,Segment,10,4,1,100000000,510000000221,
0.945469,,Segment,9,3,1,100000000,510000000243,
0.999022,,Segment,10,5,1,100000000,510000000246,
0.971852,,Segment,10,3,1,100000000,510000000257,
0.993973,,Segment,10,5,1,100000000,510000000259,
0.996791,,Segment,9,5,1,100000000,510000000262,
0.965522,,Segment,8,4,1,100000000,510000000270,
0.983875,,Segment,9,4,1,100000000,510000000277,
0.995204,,Segment,7,4,1,100000000,510000000280,
0.996876,,Segment,6,4,1,100000000,510000000283,
0.947056,,Segment,5,4,1,100000000,510000000289,
0.774107,,Segment,13,7,1,100000002,510000000339,
0.96542,,Segment,12,6,1,100000002,510000000349,
0.987343,,Segment,11,6,1,100000002,510000000356,
0.871074,,Segment,10,6,1,100000002,510000000380,
0.968004,,Segment,9,5,1,100000002,510000000407,
0.914398,,Segment,8,4,1,100000002,510000000421,
0.951593,,Segment,6,3,1,100000002,510000000437,
0.983,,Segment,5,3,1,100000002,510000000442,
0.999851,,Segment,4,2,1,100000002,510000000445,
0.968089,,Segment,3,2,1,100000002,510000000455,
0.883116,,Segment,2,2,1,100000002,510000000467,
0.980373,,Segment,1,2,1,100000002,510000000474,
1,,Segment,0,1,1,100000002,510000000496,
0.993535,,Segment,13,6,1,100000002,510000000510,
0.95953,,Segment,12,7,1,100000002,510000000514,
0.980898,,Segment,11,7,1,100000002,510000000517,
0.984762,,Segment,5,6,1,100000000,510000000523,
0.764172,,Segment,4,5,1,100000000,510000000548,
0.983525,,Segment,3,4,1,100000000,510000000561,
0.875101,,Segment,2,3,1,100000000,510000000595,
0.929375,,Segment,1,2,1,100000000,510000000608,
0.915282,,Segment,0,1,1,100000000,510000000632,
0.955931,,Segment,5,5,1,100000000,510000000638,
0.907802,,Segment,4,4,1,100000000,510000000650,
0.971263,,Segment,4,3,1,100000000,510000000665,
0.901107,,Segment,3,3,1,100000000,510000000678,
0.989637,,Segment,4,4,1,100000000,510000000685,
0.852112,,Segment,2,2,1,100000000,510000000697,
0.983926,,Segment,9,3,1,100000001,510000000704,
0.864395,,Segment,8,3,1,100000001,510000000720,
0.95768,,Segment,7,3,1,100000001,510000000723,
0.680907,,Segment,6,3,1,100000001,510000000764,
0.822779,,Segment,5,2,1,100000001,510000000796,
0.967809,,Segment,4,2,1,100000001,510000000799,
0.947477,,Segment,3,2,1,100000001,510000000828,
0.980514,,Segment,2,2,1,100000001,510000000832,
0.962235,,Segment,1,2,1,100000001,510000000844,
0.980115,,Segment,0,1,1,100000001,510000000874,
0.775505,,Segment,7,4,1,100000001,510000000898,
0.911162,,Segment,9,4,1,100000001,510000000904,
0.995726,,Segment,8,4,1,100000001,510000000908,
0.868729,,Segment,12,6,1,100000002,510000000918,
0.941508,,Segment,11,5,1,100000002,510000000937,
0.976845,,Segment,10,4,1,100000002,510000000964,
0.985226,,Segment,9,3,1,100000002,510000000995,
0.976257,,Segment,8,3,1,100000002,510000001006,
0.769773,,Segment,7,3,1,100000002,510000001015,
0.981899,,Segment,8,5,1,100000002,510000001037,
0.834146,,Segment,7,5,1,100000002,510000001085,
0.959138,,Segment,6,4,1,100000002,510000001091,
0.884688,,Segment,5,2,1,100000001,510000001110,
0.942947,,Segment,4,1,1,100000001,510000001143,
0.997019,,Segment,3,1,1,100000001,510000001154,
0.967016,,Segment,2,1,1,100000001,510000001165,
0.951984,,Segment,1,1,1,100000001,510000001197,
0.961039,,Segment,0,1,1,100000001,510000001219,
0.85317,,Segment,5,1,1,100000001,510000001252,
0.966543,,Segment,3,3,1,100000001,510000001270,
0.96301,,Segment,2,2,1,100000001,510000001317,
0.871459,,Segment,8,6,1,100000002,510000001329,
0.794127,,Segment,7,2,1,100000000,510000001365,
0.911874,,Segment,6,2,1,100000000,510000001388,
0.99039,,Segment,5,2,1,100000000,510000001390,
0.990414,,Segment,4,1,1,100000000,510000001397,
0.992631,,Segment,3,1,1,100000000,510000001399,
0.99268,,Segment,2,1,1,100000000,510000001414,
0.990956,,Segment,1,1,1,100000000,510000001417,
0.976487,,Segment,0,1,1,100000000,510000001444,
0.999611,,Segment,3,2,1,100000001,510000001467,
0.799516,,Segment,11,4,1,100000002,510000001488,
0.919642,,Segment,9,4,1,100000002,510000001497,
0.763666,,Segment,3,2,1,100000001,510000001523,
0.98974,,Segment,11,4,1,100000002,510000001525,
0.985225,,Segment,6,3,1,100000001,510000001530,
0.987944,,Segment,5,2,1,100000001,510000001533,
0.982882,,Segment,4,2,1,100000001,510000001551,
0.866511,,Segment,7,3,1,100000000,510000001568,
0.652165,,Segment,5,4,1,100000001,510000001581,
0.952639,,Segment,4,3,1,100000001,510000001586,
0.908766,,Segment,2,2,1,100000000,510000001601,
0.699891,,Segment,1,1,1,100000000,510000001646,
0.979815,,Segment,9,3,1,100000000,510000001652,
0.973563,,Segment,8,2,1,100000000,510000001663,
0.969632,,Segment,7,1,1,100000000,510000001667,
0.97411,,Segment,6,1,1,100000000,510000001686,
0.853789,,Segment,5,1,1,100000000,510000001735,
0.9736,,Segment,4,1,1,100000000,510000001745,
0.963368,,Segment,3,1,1,100000000,510000001750,
0.841998,,Segment,8,3,1,100000000,510000001768,
0.928856,,Segment,7,2,1,100000000,510000001784,
0.960582,,Segment,2,1,1,100000000,510000001799,
0.767592,,Segment,5,3,1,100000000,510000001845,
0.921767,,Segment,4,2,1,100000000,510000001887,
0.751411,,Segment,5,3,1,100000001,510000001927,
0.985435,,Segment,5,3,1,100000001,510000001931,
0.999624,,Segment,6,2,1,100000001,510000001933,
0.998045,,Segment,6,2,1,100000001,510000001935,
0.990493,,Segment,8,2,1,100000000,510000001941,
0.98076,,Segment,11,6,1,100000002,510000001953,
0.972598,,Segment,10,5,1,100000002,510000001958,
0.879558,,Segment,5,2,1,100000000,510000002002,
0.97679,,Segment,10,5,1,100000002,510000002010,
0.94206,,Segment,3,3,1,100000000,510000002039,
0.942193,,Segment,2,2,1,100000000,510000002059,
0.926919,,Segment,1,1,1,100000000,510000002099,
0.975694,,Segment,0,1,1,100000000,510000002105,
0.97125,,Segment,4,1,1,100000001,510000002132,
