
Spine Number of Voxel Ch=4 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
55,,Spine,4,8,Image 1,3,1,100000000,610000003567,
223,,Spine,4,9,Image 1,3,1,100000000,610000003570,
615,,Spine,4,9,Image 1,5,1,100000002,610000003575,
559,,Spine,4,2,Image 1,1,1,100000000,610000003579,
662,,Spine,4,3,Image 1,3,1,100000002,610000003590,
173,,Spine,4,6,Image 1,2,1,100000000,610000003594,
91,,Spine,4,4,Image 1,1,1,100000001,610000003597,
14,,Spine,4,0,Image 1,1,1,100000000,610000003601,
167,,Spine,4,6,Image 1,2,1,100000000,610000003605,
256,,Spine,4,3,Image 1,3,1,100000002,610000003613,
102,,Spine,4,2,Image 1,3,1,100000000,610000003617,
127,,Spine,4,0,Image 1,1,1,100000001,610000003620,
260,,Spine,4,0,Image 1,1,1,100000000,610000003622,
98,,Spine,4,4,Image 1,1,1,100000001,610000003624,
225,,Spine,4,3,Image 1,3,1,100000002,610000003632,
227,,Spine,4,11,Image 1,5,1,100000002,610000003636,
128,,Spine,4,3,Image 1,3,1,100000000,610000003638,
136,,Spine,4,5,Image 1,1,1,100000000,610000003642,
245,,Spine,4,2,Image 1,2,1,100000002,610000003645,
410,,Spine,4,3,Image 1,3,1,100000002,610000003650,
203,,Spine,4,4,Image 1,3,1,100000002,610000003653,
155,,Spine,4,9,Image 1,3,1,100000000,610000003656,
181,,Spine,4,4,Image 1,2,1,100000000,610000003659,
326,,Spine,4,0,Image 1,1,1,100000001,610000003662,
109,,Spine,4,5,Image 1,3,1,100000000,610000003668,
165,,Spine,4,5,Image 1,1,1,100000000,610000003670,
124,,Spine,4,4,Image 1,2,1,100000000,610000003680,
208,,Spine,4,6,Image 1,3,1,100000000,610000003682,
304,,Spine,4,2,Image 1,3,1,100000000,610000003687,
112,,Spine,4,3,Image 1,3,1,100000000,610000003690,
77,,Spine,4,0,Image 1,1,1,100000001,610000003695,
150,,Spine,4,5,Image 1,4,1,100000000,610000003698,
84,,Spine,4,5,Image 1,2,1,100000001,610000003700,
741,,Spine,4,9,Image 1,5,1,100000002,610000003704,
96,,Spine,4,9,Image 1,4,1,100000000,610000003707,
95,,Spine,4,1,Image 1,2,1,100000000,610000003711,
207,,Spine,4,3,Image 1,3,1,100000002,610000003716,
60,,Spine,4,3,Image 1,3,1,100000000,610000003718,
219,,Spine,4,1,Image 1,1,1,100000001,610000003721,
266,,Spine,4,0,Image 1,1,1,100000001,610000003724,
114,,Spine,4,5,Image 1,4,1,100000002,610000003728,
124,,Spine,4,5,Image 1,4,1,100000002,610000003730,
429,,Spine,4,1,Image 1,1,1,100000001,610000003732,
89,,Spine,4,3,Image 1,3,1,100000000,610000003737,
225,,Spine,4,5,Image 1,1,1,100000000,610000003739,
102,,Spine,4,2,Image 1,3,1,100000000,610000003741,
98,,Spine,4,9,Image 1,3,1,100000002,610000003743,
158,,Spine,4,5,Image 1,3,1,100000000,610000003747,
68,,Spine,4,5,Image 1,2,1,100000001,610000003750,
111,,Spine,4,2,Image 1,3,1,100000000,610000003752,
241,,Spine,4,3,Image 1,3,1,100000002,610000003756,
191,,Spine,4,4,Image 1,2,1,100000001,610000003758,
94,,Spine,4,3,Image 1,3,1,100000000,610000003760,
114,,Spine,4,0,Image 1,1,1,100000000,610000003762,
69,,Spine,4,2,Image 1,2,1,100000000,610000003765,
635,,Spine,4,0,Image 1,1,1,100000000,610000003769,
80,,Spine,4,2,Image 1,2,1,100000000,610000003771,
224,,Spine,4,1,Image 1,1,1,100000001,610000003774,
285,,Spine,4,2,Image 1,3,1,100000000,610000003778,
64,,Spine,4,5,Image 1,3,1,100000000,610000003781,
276,,Spine,4,2,Image 1,1,1,100000001,610000003784,
66,,Spine,4,0,Image 1,1,1,100000000,610000003786,
85,,Spine,4,3,Image 1,3,1,100000000,610000003788,
281,,Spine,4,0,Image 1,1,1,100000001,610000003791,
91,,Spine,4,6,Image 1,1,1,100000000,610000003795,
51,,Spine,4,5,Image 1,3,1,100000000,610000003800,
207,,Spine,4,0,Image 1,1,1,100000000,610000003805,
175,,Spine,4,5,Image 1,3,1,100000000,610000003808,
66,,Spine,4,5,Image 1,3,1,100000000,610000003810,
240,,Spine,4,0,Image 1,1,1,100000000,610000003814,
101,,Spine,4,1,Image 1,2,1,100000001,610000003821,
379,,Spine,4,4,Image 1,3,1,100000002,610000003824,
848,,Spine,4,8,Image 1,4,1,100000002,610000003826,
402,,Spine,4,0,Image 1,1,1,100000000,610000003829,
38,,Spine,4,0,Image 1,1,1,100000001,610000003831,
142,,Spine,4,4,Image 1,1,1,100000000,610000003833,
81,,Spine,4,0,Image 1,1,1,100000000,610000003835,
103,,Spine,4,0,Image 1,1,1,100000000,610000003838,
88,,Spine,4,0,Image 1,1,1,100000001,610000003840,
78,,Spine,4,4,Image 1,2,1,100000000,610000003843,
267,,Spine,4,0,Image 1,1,1,100000001,610000003849,
186,,Spine,4,0,Image 1,1,1,100000000,610000003854,
104,,Spine,4,0,Image 1,1,1,100000001,610000003856,
385,,Spine,4,6,Image 1,3,1,100000002,610000003858,
59,,Spine,4,0,Image 1,1,1,100000001,610000003860,
81,,Spine,4,0,Image 1,1,1,100000001,610000003864,
98,,Spine,4,1,Image 1,1,1,100000000,610000003866,
286,,Spine,4,9,Image 1,4,1,100000002,610000003869,
78,,Spine,4,0,Image 1,1,1,100000000,610000003873,
56,,Spine,4,5,Image 1,3,1,100000000,610000003875,
190,,Spine,4,0,Image 1,1,1,100000000,610000003878,
106,,Spine,4,3,Image 1,3,1,100000002,610000003880,
161,,Spine,4,0,Image 1,1,1,100000000,610000003884,
286,,Spine,4,3,Image 1,3,1,100000002,610000003886,
497,,Spine,4,0,Image 1,1,1,100000000,610000003888,
69,,Spine,4,0,Image 1,1,1,100000001,610000003890,
600,,Spine,4,0,Image 1,1,1,100000001,610000003893,
206,,Spine,4,5,Image 1,3,1,100000000,610000003896,
182,,Spine,4,3,Image 1,3,1,100000002,610000003899,
173,,Spine,4,2,Image 1,3,1,100000002,610000003902,
366,,Spine,4,5,Image 1,3,1,100000000,610000003906,
563,,Spine,4,0,Image 1,1,1,100000000,610000003908,
97,,Spine,4,9,Image 1,3,1,100000002,610000003910,
333,,Spine,4,3,Image 1,3,1,100000002,610000003913,
251,,Spine,4,7,Image 1,3,1,100000002,610000003915,
307,,Spine,4,0,Image 1,1,1,100000001,610000003917,
794,,Spine,4,0,Image 1,1,1,100000000,610000003921,
205,,Spine,4,0,Image 1,1,1,100000001,610000003923,
209,,Spine,4,2,Image 1,1,1,100000000,610000003925,
419,,Spine,4,0,Image 1,1,1,100000000,610000003928,
128,,Spine,4,0,Image 1,1,1,100000000,610000003951,
677,,Spine,4,3,Image 1,3,1,100000002,610000003956,
118,,Spine,4,3,Image 1,3,1,100000002,610000003972,
249,,Spine,4,0,Image 1,1,1,100000001,610000003978,
224,,Spine,4,2,Image 1,2,1,100000001,610000003991,
63,,Spine,4,12,Image 1,6,1,100000000,610000004010,
77,,Spine,4,10,Image 1,4,1,100000000,610000004011,
199,,Spine,4,9,Image 1,3,1,100000000,610000004012,
94,,Spine,4,9,Image 1,3,1,100000000,610000004013,
68,,Spine,4,8,Image 1,4,1,100000000,610000004014,
75,,Spine,4,8,Image 1,4,1,100000000,610000004015,
224,,Spine,4,5,Image 1,3,1,100000000,610000004016,
61,,Spine,4,4,Image 1,3,1,100000000,610000004017,
265,,Spine,4,5,Image 1,3,1,100000000,610000004018,
292,,Spine,4,4,Image 1,2,1,100000000,610000004019,
75,,Spine,4,4,Image 1,2,1,100000000,610000004020,
119,,Spine,4,6,Image 1,1,1,100000000,610000004021,
63,,Spine,4,5,Image 1,3,1,100000000,610000004022,
145,,Spine,4,4,Image 1,2,1,100000000,610000004023,
75,,Spine,4,4,Image 1,2,1,100000000,610000004024,
111,,Spine,4,4,Image 1,2,1,100000000,610000004025,
71,,Spine,4,4,Image 1,2,1,100000000,610000004026,
131,,Spine,4,2,Image 1,2,1,100000000,610000004027,
335,,Spine,4,1,Image 1,1,1,100000000,610000004028,
547,,Spine,4,1,Image 1,1,1,100000000,610000004029,
132,,Spine,4,1,Image 1,2,1,100000000,610000004030,
105,,Spine,4,4,Image 1,5,1,100000000,610000004031,
56,,Spine,4,3,Image 1,3,1,100000000,610000004032,
57,,Spine,4,2,Image 1,3,1,100000000,610000004033,
103,,Spine,4,2,Image 1,3,1,100000000,610000004034,
57,,Spine,4,2,Image 1,2,1,100000000,610000004035,
77,,Spine,4,2,Image 1,2,1,100000000,610000004036,
59,,Spine,4,2,Image 1,2,1,100000000,610000004037,
72,,Spine,4,1,Image 1,2,1,100000000,610000004038,
88,,Spine,4,2,Image 1,1,1,100000000,610000004039,
49,,Spine,4,1,Image 1,1,1,100000000,610000004040,
60,,Spine,4,1,Image 1,1,1,100000000,610000004041,
96,,Spine,4,0,Image 1,1,1,100000000,610000004042,
66,,Spine,4,0,Image 1,1,1,100000000,610000004043,
175,,Spine,4,0,Image 1,1,1,100000000,610000004044,
165,,Spine,4,7,Image 1,2,1,100000000,610000004045,
182,,Spine,4,7,Image 1,2,1,100000000,610000004046,
64,,Spine,4,4,Image 1,2,1,100000000,610000004047,
78,,Spine,4,1,Image 1,2,1,100000000,610000004048,
448,,Spine,4,0,Image 1,1,1,100000000,610000004049,
37,,Spine,4,3,Image 1,3,1,100000000,610000004051,
71,,Spine,4,3,Image 1,3,1,100000000,610000004052,
108,,Spine,4,1,Image 1,1,1,100000000,610000004053,
699,,Spine,4,0,Image 1,1,1,100000000,610000004054,
129,,Spine,4,0,Image 1,1,1,100000000,610000004056,
88,,Spine,4,0,Image 1,1,1,100000000,610000004057,
88,,Spine,4,0,Image 1,1,1,100000000,610000004058,
43,,Spine,4,9,Image 1,4,1,100000001,610000004069,
27,,Spine,4,8,Image 1,3,1,100000001,610000004070,
49,,Spine,4,7,Image 1,4,1,100000001,610000004071,
56,,Spine,4,7,Image 1,4,1,100000001,610000004072,
84,,Spine,4,5,Image 1,2,1,100000001,610000004073,
99,,Spine,4,5,Image 1,3,1,100000001,610000004074,
136,,Spine,4,1,Image 1,1,1,100000001,610000004075,
211,,Spine,4,0,Image 1,1,1,100000001,610000004076,
221,,Spine,4,2,Image 1,1,1,100000001,610000004077,
225,,Spine,4,2,Image 1,1,1,100000001,610000004078,
383,,Spine,4,1,Image 1,1,1,100000001,610000004079,
70,,Spine,4,4,Image 1,1,1,100000001,610000004081,
144,,Spine,4,1,Image 1,1,1,100000001,610000004082,
213,,Spine,4,0,Image 1,1,1,100000001,610000004083,
109,,Spine,4,4,Image 1,1,1,100000001,610000004084,
31,,Spine,4,3,Image 1,2,1,100000001,610000004085,
139,,Spine,4,2,Image 1,1,1,100000001,610000004086,
40,,Spine,4,13,Image 1,7,1,100000002,610000004096,
49,,Spine,4,13,Image 1,7,1,100000002,610000004097,
197,,Spine,4,10,Image 1,5,1,100000002,610000004098,
307,,Spine,4,8,Image 1,4,1,100000002,610000004099,
579,,Spine,4,8,Image 1,4,1,100000002,610000004100,
308,,Spine,4,8,Image 1,4,1,100000002,610000004101,
92,,Spine,4,9,Image 1,3,1,100000002,610000004102,
96,,Spine,4,11,Image 1,4,1,100000002,610000004103,
111,,Spine,4,8,Image 1,4,1,100000002,610000004104,
110,,Spine,4,8,Image 1,4,1,100000002,610000004105,
284,,Spine,4,7,Image 1,3,1,100000002,610000004106,
455,,Spine,4,6,Image 1,3,1,100000002,610000004107,
50,,Spine,4,8,Image 1,6,1,100000002,610000004108,
57,,Spine,4,7,Image 1,5,1,100000002,610000004109,
56,,Spine,4,7,Image 1,5,1,100000002,610000004110,
103,,Spine,4,8,Image 1,4,1,100000002,610000004111,
456,,Spine,4,3,Image 1,2,1,100000002,610000004112,
373,,Spine,4,3,Image 1,2,1,100000002,610000004113,
67,,Spine,4,5,Image 1,4,1,100000002,610000004114,
90,,Spine,4,5,Image 1,4,1,100000002,610000004115,
196,,Spine,4,4,Image 1,3,1,100000002,610000004116,
421,,Spine,4,2,Image 1,2,1,100000002,610000004117,
293,,Spine,4,2,Image 1,1,1,100000002,610000004118,
241,,Spine,4,2,Image 1,1,1,100000002,610000004119,
149,,Spine,4,2,Image 1,1,1,100000002,610000004120,
87,,Spine,4,3,Image 1,3,1,100000002,610000004121,
