
Spine Intensity Median Ch=1 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3.00781,,Spine,1,8,Image 1,3,1,100000000,610000003567,
3.00781,,Spine,1,9,Image 1,3,1,100000000,610000003570,
5.125,,Spine,1,9,Image 1,5,1,100000002,610000003575,
2.01562,,Spine,1,2,Image 1,1,1,100000000,610000003579,
2.01562,,Spine,1,3,Image 1,3,1,100000002,610000003590,
2.00781,,Spine,1,6,Image 1,2,1,100000000,610000003594,
4.01562,,Spine,1,4,Image 1,1,1,100000001,610000003597,
2.00391,,Spine,1,0,Image 1,1,1,100000000,610000003601,
2.00781,,Spine,1,6,Image 1,2,1,100000000,610000003605,
2.00781,,Spine,1,3,Image 1,3,1,100000002,610000003613,
3.01562,,Spine,1,2,Image 1,3,1,100000000,610000003617,
2.00391,,Spine,1,0,Image 1,1,1,100000001,610000003620,
2.50781,,Spine,1,0,Image 1,1,1,100000000,610000003622,
4.01562,,Spine,1,4,Image 1,1,1,100000001,610000003624,
2.00781,,Spine,1,3,Image 1,3,1,100000002,610000003632,
5.01562,,Spine,1,11,Image 1,5,1,100000002,610000003636,
2.00781,,Spine,1,3,Image 1,3,1,100000000,610000003638,
4.01562,,Spine,1,5,Image 1,1,1,100000000,610000003642,
2.00781,,Spine,1,2,Image 1,2,1,100000002,610000003645,
3.01562,,Spine,1,3,Image 1,3,1,100000002,610000003650,
4.01562,,Spine,1,4,Image 1,3,1,100000002,610000003653,
4.01562,,Spine,1,9,Image 1,3,1,100000000,610000003656,
4.03125,,Spine,1,4,Image 1,2,1,100000000,610000003659,
2.00781,,Spine,1,0,Image 1,1,1,100000001,610000003662,
3.00781,,Spine,1,5,Image 1,3,1,100000000,610000003668,
5.03125,,Spine,1,5,Image 1,1,1,100000000,610000003670,
5.03125,,Spine,1,4,Image 1,2,1,100000000,610000003680,
4.00781,,Spine,1,6,Image 1,3,1,100000000,610000003682,
3.01562,,Spine,1,2,Image 1,3,1,100000000,610000003687,
2.50781,,Spine,1,3,Image 1,3,1,100000000,610000003690,
2.00391,,Spine,1,0,Image 1,1,1,100000001,610000003695,
2.00781,,Spine,1,5,Image 1,4,1,100000000,610000003698,
2.00391,,Spine,1,5,Image 1,2,1,100000001,610000003700,
9.03125,,Spine,1,9,Image 1,5,1,100000002,610000003704,
3.00781,,Spine,1,9,Image 1,4,1,100000000,610000003707,
4.00781,,Spine,1,1,Image 1,2,1,100000000,610000003711,
2.00781,,Spine,1,3,Image 1,3,1,100000002,610000003716,
3.00391,,Spine,1,3,Image 1,3,1,100000000,610000003718,
2.00781,,Spine,1,1,Image 1,1,1,100000001,610000003721,
2.00391,,Spine,1,0,Image 1,1,1,100000001,610000003724,
2.00781,,Spine,1,5,Image 1,4,1,100000002,610000003728,
2.00391,,Spine,1,5,Image 1,4,1,100000002,610000003730,
3.01562,,Spine,1,1,Image 1,1,1,100000001,610000003732,
3.00781,,Spine,1,3,Image 1,3,1,100000000,610000003737,
3.00391,,Spine,1,5,Image 1,1,1,100000000,610000003739,
3.01562,,Spine,1,2,Image 1,3,1,100000000,610000003741,
3.00781,,Spine,1,9,Image 1,3,1,100000002,610000003743,
4.00781,,Spine,1,5,Image 1,3,1,100000000,610000003747,
2.00781,,Spine,1,5,Image 1,2,1,100000001,610000003750,
4.01562,,Spine,1,2,Image 1,3,1,100000000,610000003752,
3.01562,,Spine,1,3,Image 1,3,1,100000002,610000003756,
2.00781,,Spine,1,4,Image 1,2,1,100000001,610000003758,
2.50781,,Spine,1,3,Image 1,3,1,100000000,610000003760,
3.00781,,Spine,1,0,Image 1,1,1,100000000,610000003762,
4.01562,,Spine,1,2,Image 1,2,1,100000000,610000003765,
8.03125,,Spine,1,0,Image 1,1,1,100000000,610000003769,
4.00781,,Spine,1,2,Image 1,2,1,100000000,610000003771,
3.01562,,Spine,1,1,Image 1,1,1,100000001,610000003774,
3.01562,,Spine,1,2,Image 1,3,1,100000000,610000003778,
3.00781,,Spine,1,5,Image 1,3,1,100000000,610000003781,
3.00781,,Spine,1,2,Image 1,1,1,100000001,610000003784,
2.50391,,Spine,1,0,Image 1,1,1,100000000,610000003786,
3.01562,,Spine,1,3,Image 1,3,1,100000000,610000003788,
2.00391,,Spine,1,0,Image 1,1,1,100000001,610000003791,
3.00781,,Spine,1,6,Image 1,1,1,100000000,610000003795,
3.00781,,Spine,1,5,Image 1,3,1,100000000,610000003800,
3.01562,,Spine,1,0,Image 1,1,1,100000000,610000003805,
3.00781,,Spine,1,5,Image 1,3,1,100000000,610000003808,
4.00781,,Spine,1,5,Image 1,3,1,100000000,610000003810,
13.0312,,Spine,1,0,Image 1,1,1,100000000,610000003814,
4.03125,,Spine,1,1,Image 1,2,1,100000001,610000003821,
2.00781,,Spine,1,4,Image 1,3,1,100000002,610000003824,
5.03125,,Spine,1,8,Image 1,4,1,100000002,610000003826,
10.0312,,Spine,1,0,Image 1,1,1,100000000,610000003829,
2.00391,,Spine,1,0,Image 1,1,1,100000001,610000003831,
3.00781,,Spine,1,4,Image 1,1,1,100000000,610000003833,
2.00781,,Spine,1,0,Image 1,1,1,100000000,610000003835,
3.00781,,Spine,1,0,Image 1,1,1,100000000,610000003838,
2.00781,,Spine,1,0,Image 1,1,1,100000001,610000003840,
2.00391,,Spine,1,4,Image 1,2,1,100000000,610000003843,
2.00391,,Spine,1,0,Image 1,1,1,100000001,610000003849,
3.01562,,Spine,1,0,Image 1,1,1,100000000,610000003854,
2.00391,,Spine,1,0,Image 1,1,1,100000001,610000003856,
3.01562,,Spine,1,6,Image 1,3,1,100000002,610000003858,
2.00391,,Spine,1,0,Image 1,1,1,100000001,610000003860,
2.00391,,Spine,1,0,Image 1,1,1,100000001,610000003864,
2.00781,,Spine,1,1,Image 1,1,1,100000000,610000003866,
14.0312,,Spine,1,9,Image 1,4,1,100000002,610000003869,
9.03125,,Spine,1,0,Image 1,1,1,100000000,610000003873,
4.00781,,Spine,1,5,Image 1,3,1,100000000,610000003875,
3.00781,,Spine,1,0,Image 1,1,1,100000000,610000003878,
2.00781,,Spine,1,3,Image 1,3,1,100000002,610000003880,
3.00781,,Spine,1,0,Image 1,1,1,100000000,610000003884,
2.00781,,Spine,1,3,Image 1,3,1,100000002,610000003886,
7.03125,,Spine,1,0,Image 1,1,1,100000000,610000003888,
2.00391,,Spine,1,0,Image 1,1,1,100000001,610000003890,
2.00391,,Spine,1,0,Image 1,1,1,100000001,610000003893,
