
Spine Intensity Max Ch=1 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
8,,Spine,1,8,Image 1,3,1,100000000,610000003567,
15,,Spine,1,9,Image 1,3,1,100000000,610000003570,
149,,Spine,1,9,Image 1,5,1,100000002,610000003575,
28,,Spine,1,2,Image 1,1,1,100000000,610000003579,
17,,Spine,1,3,Image 1,3,1,100000002,610000003590,
9,,Spine,1,6,Image 1,2,1,100000000,610000003594,
16,,Spine,1,4,Image 1,1,1,100000001,610000003597,
6,,Spine,1,0,Image 1,1,1,100000000,610000003601,
9,,Spine,1,6,Image 1,2,1,100000000,610000003605,
11,,Spine,1,3,Image 1,3,1,100000002,610000003613,
27,,Spine,1,2,Image 1,3,1,100000000,610000003617,
6,,Spine,1,0,Image 1,1,1,100000001,610000003620,
12,,Spine,1,0,Image 1,1,1,100000000,610000003622,
16,,Spine,1,4,Image 1,1,1,100000001,610000003624,
11,,Spine,1,3,Image 1,3,1,100000002,610000003632,
29,,Spine,1,11,Image 1,5,1,100000002,610000003636,
13,,Spine,1,3,Image 1,3,1,100000000,610000003638,
27,,Spine,1,5,Image 1,1,1,100000000,610000003642,
8,,Spine,1,2,Image 1,2,1,100000002,610000003645,
29,,Spine,1,3,Image 1,3,1,100000002,610000003650,
27,,Spine,1,4,Image 1,3,1,100000002,610000003653,
26,,Spine,1,9,Image 1,3,1,100000000,610000003656,
36,,Spine,1,4,Image 1,2,1,100000000,610000003659,
11,,Spine,1,0,Image 1,1,1,100000001,610000003662,
12,,Spine,1,5,Image 1,3,1,100000000,610000003668,
45,,Spine,1,5,Image 1,1,1,100000000,610000003670,
36,,Spine,1,4,Image 1,2,1,100000000,610000003680,
10,,Spine,1,6,Image 1,3,1,100000000,610000003682,
21,,Spine,1,2,Image 1,3,1,100000000,610000003687,
9,,Spine,1,3,Image 1,3,1,100000000,610000003690,
7,,Spine,1,0,Image 1,1,1,100000001,610000003695,
8,,Spine,1,5,Image 1,4,1,100000000,610000003698,
6,,Spine,1,5,Image 1,2,1,100000001,610000003700,
49,,Spine,1,9,Image 1,5,1,100000002,610000003704,
8,,Spine,1,9,Image 1,4,1,100000000,610000003707,
9,,Spine,1,1,Image 1,2,1,100000000,610000003711,
9,,Spine,1,3,Image 1,3,1,100000002,610000003716,
7,,Spine,1,3,Image 1,3,1,100000000,610000003718,
9,,Spine,1,1,Image 1,1,1,100000001,610000003721,
7,,Spine,1,0,Image 1,1,1,100000001,610000003724,
8,,Spine,1,5,Image 1,4,1,100000002,610000003728,
7,,Spine,1,5,Image 1,4,1,100000002,610000003730,
17,,Spine,1,1,Image 1,1,1,100000001,610000003732,
12,,Spine,1,3,Image 1,3,1,100000000,610000003737,
7,,Spine,1,5,Image 1,1,1,100000000,610000003739,
27,,Spine,1,2,Image 1,3,1,100000000,610000003741,
15,,Spine,1,9,Image 1,3,1,100000002,610000003743,
12,,Spine,1,5,Image 1,3,1,100000000,610000003747,
9,,Spine,1,5,Image 1,2,1,100000001,610000003750,
27,,Spine,1,2,Image 1,3,1,100000000,610000003752,
17,,Spine,1,3,Image 1,3,1,100000002,610000003756,
9,,Spine,1,4,Image 1,2,1,100000001,610000003758,
9,,Spine,1,3,Image 1,3,1,100000000,610000003760,
8,,Spine,1,0,Image 1,1,1,100000000,610000003762,
16,,Spine,1,2,Image 1,2,1,100000000,610000003765,
54,,Spine,1,0,Image 1,1,1,100000000,610000003769,
11,,Spine,1,2,Image 1,2,1,100000000,610000003771,
24,,Spine,1,1,Image 1,1,1,100000001,610000003774,
21,,Spine,1,2,Image 1,3,1,100000000,610000003778,
12,,Spine,1,5,Image 1,3,1,100000000,610000003781,
12,,Spine,1,2,Image 1,1,1,100000001,610000003784,
7,,Spine,1,0,Image 1,1,1,100000000,610000003786,
23,,Spine,1,3,Image 1,3,1,100000000,610000003788,
7,,Spine,1,0,Image 1,1,1,100000001,610000003791,
9,,Spine,1,6,Image 1,1,1,100000000,610000003795,
9,,Spine,1,5,Image 1,3,1,100000000,610000003800,
18,,Spine,1,0,Image 1,1,1,100000000,610000003805,
9,,Spine,1,5,Image 1,3,1,100000000,610000003808,
9,,Spine,1,5,Image 1,3,1,100000000,610000003810,
52,,Spine,1,0,Image 1,1,1,100000000,610000003814,
32,,Spine,1,1,Image 1,2,1,100000001,610000003821,
8,,Spine,1,4,Image 1,3,1,100000002,610000003824,
48,,Spine,1,8,Image 1,4,1,100000002,610000003826,
54,,Spine,1,0,Image 1,1,1,100000000,610000003829,
4,,Spine,1,0,Image 1,1,1,100000001,610000003831,
8,,Spine,1,4,Image 1,1,1,100000000,610000003833,
8,,Spine,1,0,Image 1,1,1,100000000,610000003835,
8,,Spine,1,0,Image 1,1,1,100000000,610000003838,
8,,Spine,1,0,Image 1,1,1,100000001,610000003840,
5,,Spine,1,4,Image 1,2,1,100000000,610000003843,
7,,Spine,1,0,Image 1,1,1,100000001,610000003849,
24,,Spine,1,0,Image 1,1,1,100000000,610000003854,
5,,Spine,1,0,Image 1,1,1,100000001,610000003856,
22,,Spine,1,6,Image 1,3,1,100000002,610000003858,
5,,Spine,1,0,Image 1,1,1,100000001,610000003860,
6,,Spine,1,0,Image 1,1,1,100000001,610000003864,
8,,Spine,1,1,Image 1,1,1,100000000,610000003866,
43,,Spine,1,9,Image 1,4,1,100000002,610000003869,
39,,Spine,1,0,Image 1,1,1,100000000,610000003873,
12,,Spine,1,5,Image 1,3,1,100000000,610000003875,
9,,Spine,1,0,Image 1,1,1,100000000,610000003878,
9,,Spine,1,3,Image 1,3,1,100000002,610000003880,
11,,Spine,1,0,Image 1,1,1,100000000,610000003884,
10,,Spine,1,3,Image 1,3,1,100000002,610000003886,
50,,Spine,1,0,Image 1,1,1,100000000,610000003888,
6,,Spine,1,0,Image 1,1,1,100000001,610000003890,
7,,Spine,1,0,Image 1,1,1,100000001,610000003893,
8,,Spine,1,5,Image 1,3,1,100000000,610000003896,
9,,Spine,1,3,Image 1,3,1,100000002,610000003899,
8,,Spine,1,2,Image 1,3,1,100000002,610000003902,
9,,Spine,1,5,Image 1,3,1,100000000,610000003906,
12,,Spine,1,0,Image 1,1,1,100000000,610000003908,
9,,Spine,1,9,Image 1,3,1,100000002,610000003910,
7,,Spine,1,3,Image 1,3,1,100000002,610000003913,
27,,Spine,1,7,Image 1,3,1,100000002,610000003915,
12,,Spine,1,0,Image 1,1,1,100000001,610000003917,
16,,Spine,1,0,Image 1,1,1,100000000,610000003921,
24,,Spine,1,0,Image 1,1,1,100000001,610000003923,
10,,Spine,1,2,Image 1,1,1,100000000,610000003925,
54,,Spine,1,0,Image 1,1,1,100000000,610000003928,
16,,Spine,1,0,Image 1,1,1,100000000,610000003951,
39,,Spine,1,3,Image 1,3,1,100000002,610000003956,
8,,Spine,1,3,Image 1,3,1,100000002,610000003972,
10,,Spine,1,0,Image 1,1,1,100000001,610000003978,
8,,Spine,1,2,Image 1,2,1,100000001,610000003991,
16,,Spine,1,12,Image 1,6,1,100000000,610000004010,
8,,Spine,1,10,Image 1,4,1,100000000,610000004011,
10,,Spine,1,9,Image 1,3,1,100000000,610000004012,
11,,Spine,1,9,Image 1,3,1,100000000,610000004013,
8,,Spine,1,8,Image 1,4,1,100000000,610000004014,
13,,Spine,1,8,Image 1,4,1,100000000,610000004015,
11,,Spine,1,5,Image 1,3,1,100000000,610000004016,
8,,Spine,1,4,Image 1,3,1,100000000,610000004017,
7,,Spine,1,5,Image 1,3,1,100000000,610000004018,
9,,Spine,1,4,Image 1,2,1,100000000,610000004019,
9,,Spine,1,4,Image 1,2,1,100000000,610000004020,
10,,Spine,1,6,Image 1,1,1,100000000,610000004021,
9,,Spine,1,5,Image 1,3,1,100000000,610000004022,
36,,Spine,1,4,Image 1,2,1,100000000,610000004023,
30,,Spine,1,4,Image 1,2,1,100000000,610000004024,
8,,Spine,1,4,Image 1,2,1,100000000,610000004025,
5,,Spine,1,4,Image 1,2,1,100000000,610000004026,
9,,Spine,1,2,Image 1,2,1,100000000,610000004027,
11,,Spine,1,1,Image 1,1,1,100000000,610000004028,
11,,Spine,1,1,Image 1,1,1,100000000,610000004029,
10,,Spine,1,1,Image 1,2,1,100000000,610000004030,
13,,Spine,1,4,Image 1,5,1,100000000,610000004031,
8,,Spine,1,3,Image 1,3,1,100000000,610000004032,
9,,Spine,1,2,Image 1,3,1,100000000,610000004033,
10,,Spine,1,2,Image 1,3,1,100000000,610000004034,
11,,Spine,1,2,Image 1,2,1,100000000,610000004035,
9,,Spine,1,2,Image 1,2,1,100000000,610000004036,
11,,Spine,1,2,Image 1,2,1,100000000,610000004037,
9,,Spine,1,1,Image 1,2,1,100000000,610000004038,
10,,Spine,1,2,Image 1,1,1,100000000,610000004039,
7,,Spine,1,1,Image 1,1,1,100000000,610000004040,
9,,Spine,1,1,Image 1,1,1,100000000,610000004041,
9,,Spine,1,0,Image 1,1,1,100000000,610000004042,
37,,Spine,1,0,Image 1,1,1,100000000,610000004043,
22,,Spine,1,0,Image 1,1,1,100000000,610000004044,
8,,Spine,1,7,Image 1,2,1,100000000,610000004045,
7,,Spine,1,7,Image 1,2,1,100000000,610000004046,
14,,Spine,1,4,Image 1,2,1,100000000,610000004047,
9,,Spine,1,1,Image 1,2,1,100000000,610000004048,
10,,Spine,1,0,Image 1,1,1,100000000,610000004049,
7,,Spine,1,3,Image 1,3,1,100000000,610000004051,
9,,Spine,1,3,Image 1,3,1,100000000,610000004052,
11,,Spine,1,1,Image 1,1,1,100000000,610000004053,
52,,Spine,1,0,Image 1,1,1,100000000,610000004054,
9,,Spine,1,0,Image 1,1,1,100000000,610000004056,
11,,Spine,1,0,Image 1,1,1,100000000,610000004057,
11,,Spine,1,0,Image 1,1,1,100000000,610000004058,
6,,Spine,1,9,Image 1,4,1,100000001,610000004069,
6,,Spine,1,8,Image 1,3,1,100000001,610000004070,
7,,Spine,1,7,Image 1,4,1,100000001,610000004071,
7,,Spine,1,7,Image 1,4,1,100000001,610000004072,
6,,Spine,1,5,Image 1,2,1,100000001,610000004073,
7,,Spine,1,5,Image 1,3,1,100000001,610000004074,
5,,Spine,1,1,Image 1,1,1,100000001,610000004075,
7,,Spine,1,0,Image 1,1,1,100000001,610000004076,
11,,Spine,1,2,Image 1,1,1,100000001,610000004077,
12,,Spine,1,2,Image 1,1,1,100000001,610000004078,
8,,Spine,1,1,Image 1,1,1,100000001,610000004079,
7,,Spine,1,4,Image 1,1,1,100000001,610000004081,
7,,Spine,1,1,Image 1,1,1,100000001,610000004082,
12,,Spine,1,0,Image 1,1,1,100000001,610000004083,
8,,Spine,1,4,Image 1,1,1,100000001,610000004084,
11,,Spine,1,3,Image 1,2,1,100000001,610000004085,
8,,Spine,1,2,Image 1,1,1,100000001,610000004086,
8,,Spine,1,13,Image 1,7,1,100000002,610000004096,
7,,Spine,1,13,Image 1,7,1,100000002,610000004097,
29,,Spine,1,10,Image 1,5,1,100000002,610000004098,
49,,Spine,1,8,Image 1,4,1,100000002,610000004099,
49,,Spine,1,8,Image 1,4,1,100000002,610000004100,
30,,Spine,1,8,Image 1,4,1,100000002,610000004101,
8,,Spine,1,9,Image 1,3,1,100000002,610000004102,
14,,Spine,1,11,Image 1,4,1,100000002,610000004103,
9,,Spine,1,8,Image 1,4,1,100000002,610000004104,
9,,Spine,1,8,Image 1,4,1,100000002,610000004105,
44,,Spine,1,7,Image 1,3,1,100000002,610000004106,
18,,Spine,1,6,Image 1,3,1,100000002,610000004107,
7,,Spine,1,8,Image 1,6,1,100000002,610000004108,
8,,Spine,1,7,Image 1,5,1,100000002,610000004109,
8,,Spine,1,7,Image 1,5,1,100000002,610000004110,
8,,Spine,1,8,Image 1,4,1,100000002,610000004111,
9,,Spine,1,3,Image 1,2,1,100000002,610000004112,
22,,Spine,1,3,Image 1,2,1,100000002,610000004113,
10,,Spine,1,5,Image 1,4,1,100000002,610000004114,
9,,Spine,1,5,Image 1,4,1,100000002,610000004115,
27,,Spine,1,4,Image 1,3,1,100000002,610000004116,
15,,Spine,1,2,Image 1,2,1,100000002,610000004117,
15,,Spine,1,2,Image 1,1,1,100000002,610000004118,
8,,Spine,1,2,Image 1,1,1,100000002,610000004119,
9,,Spine,1,2,Image 1,1,1,100000002,610000004120,
7,,Spine,1,3,Image 1,3,1,100000002,610000004121,
