
Spine Part Min Diameter
 ==================== 
Spine Part Min Diameter Ground,Spine Part Min Diameter Head,Spine Part Min Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.1625,0.1625,0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003601,
0.265967,0.191487,0.253978,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003620,
0.417718,0.1625,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003622,
0.463501,0.227034,0.519826,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003662,
0.40625,0.264062,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003724,
0.313646,0.270614,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003762,
0.603001,0.759504,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003769,
0.264832,0.1625,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003786,
0.324145,0.383801,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003805,
0.412661,0.505711,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003814,
0.594841,0.580863,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003829,
0.315161,0.315161,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003835,
0.30351,0.279663,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003838,
0.264904,0.182812,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003840,
0.328255,0.474349,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003854,
0.31704,0.31704,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003873,
0.357173,0.51776,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003878,
0.339185,0.396297,0.383801,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003884,
0.487502,0.561819,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003888,
0.529529,0.363522,0.440001,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003893,
0.669072,0.675297,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003908,
0.370281,0.860643,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003921,
0.208203,0.22144,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003923,
0.450684,0.689106,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003928,
0.361747,0.396297,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003951,
0.337695,0.337695,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004042,
0.294705,0.317019,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004043,
0.40967,0.40967,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004044,
0.483301,0.674306,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004049,
0.487502,0.813272,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004054,
0.311076,0.385614,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004056,
0.289291,0.289291,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004057,
0.312383,0.312383,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004058,
0.417993,0.417993,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004076,
0.388575,0.509685,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004083,
0.37806,0.24663,0.325,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003721,
0.562588,0.246665,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003732,
0.208203,0.1625,0.1625,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003774,
0.306504,0.26002,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003866,
0.286441,0.286441,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000004028,
0.604277,0.625147,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000004029,
0.192176,0.296083,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000004040,
0.21499,0.21499,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000004041,
0.344043,0.344043,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000004053,
0.269806,0.269806,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004075,
0.484404,0.484404,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004079,
0.37806,0.37806,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004082,
0.274219,0.190817,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003711,
0.221947,0.1625,0.24375,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003821,
0.320304,0.320304,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004030,
0.274219,0.274219,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004038,
0.168827,0.168827,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004048,
0.272627,0.272627,0,µm,Spine,Spine Part Min Diameter,10,4,1,100000000,610000004011,
0.351801,0.351801,0,µm,Spine,Spine Part Min Diameter,10,5,1,100000002,610000004098,
0.21729,0.21729,0,µm,Spine,Spine Part Min Diameter,11,4,1,100000002,610000004103,
0.405368,0.255429,0,µm,Spine,Spine Part Min Diameter,11,5,1,100000002,610000003636,
0.24375,0.316002,0,µm,Spine,Spine Part Min Diameter,12,6,1,100000000,610000004010,
0.1625,0.418866,0.38562,µm,Spine,Spine Part Min Diameter,13,7,1,100000002,610000003590,
0.175856,0.3687,0.338647,µm,Spine,Spine Part Min Diameter,13,7,1,100000002,610000003613,
0.1625,0.3687,0.40625,µm,Spine,Spine Part Min Diameter,13,7,1,100000002,610000003632,
0.318179,0.365726,0,µm,Spine,Spine Part Min Diameter,13,7,1,100000002,610000003650,
0.338647,0.3687,0,µm,Spine,Spine Part Min Diameter,13,7,1,100000002,610000003716,
0.38562,0.460789,0.461835,µm,Spine,Spine Part Min Diameter,13,7,1,100000002,610000003756,
0.3687,0.3687,0,µm,Spine,Spine Part Min Diameter,13,7,1,100000002,610000003880,
0.401101,0.583283,0,µm,Spine,Spine Part Min Diameter,13,7,1,100000002,610000003886,
0.423397,0.523964,0,µm,Spine,Spine Part Min Diameter,13,7,1,100000002,610000003899,
0.564307,0.564307,0,µm,Spine,Spine Part Min Diameter,13,7,1,100000002,610000003913,
0.475494,0.816273,0,µm,Spine,Spine Part Min Diameter,13,7,1,100000002,610000003956,
0.315212,0.483374,0,µm,Spine,Spine Part Min Diameter,13,7,1,100000002,610000003972,
0.1625,0.1625,0,µm,Spine,Spine Part Min Diameter,13,7,1,100000002,610000004096,
0.2114,0.2114,0,µm,Spine,Spine Part Min Diameter,13,7,1,100000002,610000004097,
0.450757,0.313728,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000003579,
0.1625,0.336761,0.29707,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003695,
0.386827,0.24375,0.335496,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003784,
0.387397,0.555574,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003791,
0.218504,0.298376,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003831,
0.479981,0.554468,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003849,
0.3177,0.395837,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003856,
0.272825,0.272825,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003860,
0.262152,0.336761,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003864,
0.236417,0.378638,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003890,
0.430882,0.62895,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003917,
